,all,coincident,noncoincident
0,0.8933333333333333,0.9735099337748344,0.7567567567567568
1,0.8906083740952473,0.9717656974294142,0.7620538976630427
2,0.8832684824902723,0.9653952131395537,0.7692307692307693
3,0.88,0.964325221238938,0.7666666666666667
4,0.881292495789408,0.9580555555555555,0.7880809265503592
5,0.885204991087344,0.9584175084175084,0.7943003233325814
6,0.8903987543609856,0.9773405548800708,0.7920757363253856
7,0.8763193671981213,0.9599308313744563,0.7920717911086651
8,0.8856457886266095,0.9447852760736196,0.7942804850148707
9,0.8913456801859806,0.9567901234567902,0.8300300589927827
10,0.8817406886387996,0.9531509788146956,0.8117723860298117
11,0.8808281926542622,0.9503105590062112,0.7942864953526517
12,0.8754152752528183,0.9371069182389937,0.7920414792603698
13,0.8792051275494984,0.9531114718614718,0.775129469021027
14,0.8787615376216752,0.9573170731707317,0.7751651295163303
15,0.876398544370025,0.958804219136799,0.7763593380614657
16,0.8695059842118665,0.9386503067484663,0.7811677734619722
17,0.8645408368601435,0.950920245398773,0.754135101010101
18,0.8754301941171484,0.9440993788819876,0.7763713080168777
19,0.8724573411742023,0.95,0.7835476351605384
20,0.8754290611780778,0.9556962025316456,0.7942844975741813
21,0.882206911365007,0.9397590361445783,0.7788152858377577
22,0.8661202641408752,0.9397590361445783,0.7652562294311237
23,0.8666381820746186,0.9390243902439024,0.7727850976828714
24,0.8696563353790526,0.9464285714285714,0.7564803096851038
25,0.8797132645601494,0.9461077844311377,0.7727929881630071
26,0.8700321788747346,0.9512195121951219,0.7594511255010793
27,0.8615360978134299,0.9345238095238095,0.7326301238129583
28,0.8593202760381348,0.9461077844311377,0.7435032590442036
29,0.856627344966003,0.9393939393939394,0.7459539938956301
30,0.851075115094707,0.9202453987730062,0.7538986943907157
31,0.8710246471874379,0.9393939393939394,0.771360687197295
32,0.8705235193780992,0.9401197604790419,0.786031746031746
33,0.8743134047296267,0.9583333333333334,0.7554088970519565
34,0.8749074211227966,0.9329268292682927,0.7631365723374246
35,0.8532702632743548,0.9325153374233128,0.7664257201424103
36,0.8615304571210236,0.9333333333333333,0.7806763003251724
37,0.8661095727040296,0.9440993788819876,0.7703986734914571
38,0.856672991777356,0.9371069182389937,0.756155303030303
39,0.8532665143331948,0.9493670886075949,0.7773829007871561
40,0.852243720645293,0.9433962264150944,0.7749922624574436
41,0.8561580118940829,0.9433962264150944,0.786692043042237
42,0.8693885783438022,0.9440993788819876,0.7931093785828939
43,0.8703398204595698,0.9433962264150944,0.805728997129583
44,0.8729541769062307,0.9375,0.8057405551953792
45,0.8616600790513834,0.94375,0.7835377858549144
46,0.8594080338266384,0.9454545454545454,0.7793829542225612
47,0.8556252351686943,0.9433962264150944,0.7888811513463324
48,0.8584255727622558,0.9493670886075949,0.7942983645070931
49,0.8705235193780992,0.9333333333333333,0.7892588515868648
50,0.8505832528419645,0.9503105590062112,0.7896303325712807
51,0.8568603140866691,0.9490445859872612,0.7866997591065041
52,0.866375358779934,0.9617834394904459,0.7844329221050123
53,0.8605839507775819,0.9440993788819876,0.7888733705772811
