,all,coincident,noncoincident
0,0.8933333333333333,0.9735099337748344,0.7567567567567568
1,0.89272030651341,0.9761904761904762,0.7634408602150538
2,0.8832684824902723,0.9698795180722891,0.7692307692307693
3,0.88,0.96875,0.7666666666666667
4,0.8823529411764706,0.9625,0.7894736842105263
5,0.8862745098039215,0.9629629629629629,0.7956989247311828
6,0.8914728682170543,0.9819277108433735,0.7934782608695652
7,0.8773946360153256,0.9644970414201184,0.7934782608695652
8,0.88671875,0.9447852760736196,0.7956989247311828
9,0.8924302788844621,0.9567901234567902,0.8314606741573034
10,0.8828125,0.9575757575757575,0.8131868131868132
11,0.8818897637795275,0.9503105590062112,0.7956989247311828
12,0.8764940239043825,0.9371069182389937,0.7934782608695652
13,0.8803088803088803,0.9575757575757575,0.776595744680851
14,0.8798449612403101,0.9573170731707317,0.776595744680851
15,0.8774703557312253,0.9631901840490797,0.7777777777777778
16,0.8705882352941177,0.9386503067484663,0.782608695652174
17,0.8656126482213439,0.950920245398773,0.7555555555555555
18,0.8764940239043825,0.9440993788819876,0.7777777777777778
19,0.8735177865612648,0.95,0.7849462365591398
20,0.8764940239043825,0.9556962025316456,0.7956989247311828
21,0.8832684824902723,0.9397590361445783,0.7802197802197802
22,0.8671875,0.9397590361445783,0.7666666666666667
23,0.867704280155642,0.9390243902439024,0.7741935483870968
24,0.870722433460076,0.9464285714285714,0.7578947368421053
25,0.8807692307692307,0.9461077844311377,0.7741935483870968
26,0.87109375,0.9512195121951219,0.7608695652173914
27,0.8625954198473282,0.9345238095238095,0.7340425531914894
28,0.8603773584905661,0.9461077844311377,0.7448979591836735
29,0.8576923076923076,0.9393939393939394,0.7473684210526316
30,0.8521400778210116,0.9202453987730062,0.7553191489361702
31,0.872093023255814,0.9393939393939394,0.7741935483870968
32,0.8715953307392996,0.9401197604790419,0.7888888888888889
33,0.8764478764478765,0.9583333333333334,0.7582417582417582
34,0.875968992248062,0.9329268292682927,0.7659574468085106
35,0.8543307086614174,0.9325153374233128,0.7692307692307693
36,0.8625954198473282,0.9333333333333333,0.7835051546391752
37,0.8682170542635659,0.9440993788819876,0.7731958762886598
38,0.8588235294117647,0.9371069182389937,0.7604166666666666
39,0.8554216867469879,0.9493670886075949,0.7802197802197802
40,0.8554216867469879,0.9433962264150944,0.7777777777777778
41,0.8582677165354331,0.9433962264150944,0.7894736842105263
42,0.8725868725868726,0.9440993788819876,0.7959183673469388
43,0.8735177865612648,0.9433962264150944,0.8085106382978723
44,0.8740157480314961,0.9375,0.8085106382978723
45,0.8616600790513834,0.94375,0.7849462365591398
46,0.8604651162790697,0.9454545454545454,0.7849462365591398
47,0.8588235294117647,0.9433962264150944,0.7916666666666666
48,0.8605577689243028,0.9493670886075949,0.7956989247311828
49,0.8715953307392996,0.9333333333333333,0.7934782608695652
50,0.8527131782945736,0.9503105590062112,0.7938144329896907
51,0.8611111111111112,0.9490445859872612,0.7894736842105263
52,0.8685258964143426,0.9617834394904459,0.7872340425531915
53,0.8638132295719845,0.9440993788819876,0.7916666666666666
54,0.8634538152610441,0.9367088607594937,0.7912087912087912
55,0.8685258964143426,0.949685534591195,0.7934782608695652
56,0.8740157480314961,0.9451219512195121,0.7777777777777778
57,0.875,0.9451219512195121,0.7934782608695652
58,0.8700787401574803,0.9440993788819876,0.7956989247311828
59,0.8650793650793651,0.9487179487179487,0.78125
60,0.8656126482213439,0.9493670886075949,0.7684210526315789
61,0.8823529411764706,0.9447852760736196,0.782608695652174
62,0.876,0.9490445859872612,0.7956989247311828
63,0.876,0.9490445859872612,0.8064516129032258
64,0.8695652173913043,0.9440993788819876,0.8043478260869565
65,0.875,0.9451219512195121,0.8152173913043478
66,0.8793774319066148,0.9573170731707317,0.8172043010752689
67,0.8846153846153846,0.9515151515151515,0.8
68,0.868,0.9554140127388535,0.8279569892473119
69,0.8690476190476191,0.949685534591195,0.8172043010752689
70,0.8778625954198473,0.9578313253012049,0.7916666666666666
71,0.8773946360153256,0.9518072289156626,0.8
72,0.8774703557312253,0.95625,0.7956989247311828
73,0.8764478764478765,0.9751552795031055,0.7959183673469388
74,0.8764478764478765,0.9506172839506173,0.7835051546391752
75,0.8705882352941177,0.9691358024691358,0.7741935483870968
76,0.8692307692307693,0.9696969696969697,0.7684210526315789
77,0.8620689655172413,0.963855421686747,0.7473684210526316
78,0.867704280155642,0.9691358024691358,0.7789473684210526
79,0.8692307692307693,0.9629629629629629,0.7755102040816326
80,0.8571428571428571,0.9567901234567902,0.7628865979381443
81,0.8715953307392996,0.9636363636363636,0.7608695652173914
82,0.8615384615384616,0.9636363636363636,0.7684210526315789
83,0.8560606060606061,0.9515151515151515,0.7373737373737373
84,0.8679245283018868,0.9518072289156626,0.7575757575757576
85,0.8609022556390977,0.9515151515151515,0.7623762376237624
86,0.8533834586466166,0.9575757575757575,0.7425742574257426
87,0.8522727272727273,0.9512195121951219,0.74
88,0.8582089552238806,0.9461077844311377,0.7623762376237624
89,0.8473282442748091,0.9503105590062112,0.7425742574257426
90,0.83984375,0.9367088607594937,0.7448979591836735
91,0.8421052631578947,0.9518072289156626,0.75
92,0.8513011152416357,0.9583333333333334,0.7326732673267327
93,0.8470149253731343,0.9461077844311377,0.7524752475247525
94,0.8505747126436781,0.94375,0.7524752475247525
95,0.8379446640316206,0.9294871794871795,0.7628865979381443
96,0.8392156862745098,0.9308176100628931,0.78125
97,0.852589641434263,0.9415584415584416,0.7422680412371134
98,0.84251968503937,0.9299363057324841,0.7422680412371134
99,0.8379446640316206,0.9299363057324841,0.7395833333333334
100,0.836,0.9294871794871795,0.7446808510638298
101,0.8464566929133859,0.9294871794871795,0.7653061224489796
102,0.8605577689243028,0.9281045751633987,0.7857142857142857
103,0.86,0.9477124183006536,0.7628865979381443
104,0.8565737051792829,0.948051948051948,0.7628865979381443
105,0.8502024291497976,0.934640522875817,0.7659574468085106
106,0.8577235772357723,0.934640522875817,0.7526881720430108
107,0.8663967611336032,0.935064935064935,0.7849462365591398
108,0.8705882352941177,0.9433962264150944,0.7916666666666666
109,0.8615384615384616,0.9386503067484663,0.7835051546391752
110,0.8659003831417624,0.9447852760736196,0.7857142857142857
111,0.861003861003861,0.9375,0.7878787878787878
112,0.8687258687258688,0.9386503067484663,0.7708333333333334
113,0.8669201520912547,0.9454545454545454,0.7653061224489796
114,0.8769230769230769,0.9447852760736196,0.7525773195876289
115,0.8705882352941177,0.9433962264150944,0.7708333333333334
116,0.8793774319066148,0.95,0.7628865979381443
117,0.8778625954198473,0.9570552147239264,0.7777777777777778
118,0.8576923076923076,0.9386503067484663,0.7731958762886598
119,0.86328125,0.9551282051282052,0.76
120,0.8587786259541985,0.9565217391304348,0.7623762376237624
