,all,coincident,noncoincident
0,0.6949362477231329,0.6301324503311259,0.5961844197138314
1,0.8103661923684998,0.6705182072829132,0.6827316948284691
2,0.8077791865226832,0.6391371939370385,0.6575710571734429
3,0.8180560747663551,0.7210227272727273,0.6652943780433821
4,0.8100967419103747,0.6844696969696971,0.6945033955857385
5,0.8275623885918003,0.7357626443647949,0.6996819627442072
6,0.8225930528433635,0.7379518072289156,0.6944149876281371
7,0.8105568716913808,0.6548323471400395,0.6746214469140175
8,0.8212139423076923,0.6785647889942368,0.6880616458015941
9,0.8339767145012185,0.6500771604938271,0.6909996045316026
10,0.8060293416030534,0.6303030303030303,0.6694791969741053
11,0.8088713910761155,0.724223602484472,0.6949967083607637
12,0.8066303451570892,0.6407695153533111,0.6785714285714286
13,0.7923098512489475,0.6614718614718614,0.6855193464404346
14,0.8071982281284606,0.6814921090387374,0.7039476535078216
15,0.7985472045379115,0.6421267893660532,0.6774157049106132
16,0.7983946795092305,0.6286539155539517,0.7061586638830898
17,0.7966120835686052,0.6118237590630229,0.6754742547425474
18,0.8036562238132342,0.6516258677383997,0.6606299212598424
19,0.8138566408276285,0.6321428571428571,0.670151727655234
20,0.8122932623748549,0.6881153305203938,0.6936333885843002
21,0.8137204651935058,0.7319277108433735,0.6897717666948436
22,0.802984022556391,0.6365461847389557,0.6821420619015809
23,0.7885475347000407,0.6581779053084649,0.6698367819046396
24,0.7895999369866741,0.6351540616246498,0.6630096367679763
25,0.795500725689405,0.6963216424294268,0.6632127728901923
26,0.7826466897705545,0.725609756097561,0.656637800196411
27,0.7773128039365647,0.6467086834733893,0.6870406189555126
28,0.7756915874592141,0.7173300457907714,0.6679370543398082
29,0.7853816961027588,0.7136363636363636,0.6608187134502924
30,0.7873237561213771,0.6629601226993865,0.6829184253596348
31,0.8033222591362126,0.6614718614718614,0.6688610928242265
32,0.8024509146205108,0.6557741659538067,0.6782569016655259
33,0.796087516087516,0.719047619047619,0.6706436420722135
34,0.8073341864877984,0.7062717770034843,0.6721155509427434
35,0.7882095428369961,0.712182296231376,0.6653725516000966
36,0.7894069727697391,0.6514332514332514,0.6546495051959589
37,0.7930131883620255,0.6418219461697723,0.6572933532823676
38,0.7858823529411765,0.6907756813417191,0.6404652351738241
