,all,coincident,noncoincident
0,0.9244444444444444,0.9801324503311258,0.7432432432432432
1,0.8735632183908046,0.9940476190476191,0.7204301075268817
2,0.867704280155642,0.9939759036144579,0.7032967032967034
3,0.876,0.99375,0.7111111111111111
4,0.8705882352941177,0.9875,0.7368421052631579
5,0.8862745098039215,0.9938271604938271,0.7419354838709677
6,0.8798449612403101,0.9879518072289156,0.7391304347826086
7,0.8659003831417624,0.9881656804733728,0.717391304347826
8,0.87890625,0.9815950920245399,0.7311827956989247
9,0.8844621513944223,0.9938271604938271,0.7303370786516854
10,0.86328125,0.9939393939393939,0.7142857142857143
11,0.8622047244094488,0.9813664596273292,0.7419354838709677
12,0.8685258964143426,0.9937106918238994,0.7282608695652174
13,0.8571428571428571,0.9757575757575757,0.7340425531914894
14,0.8643410852713178,0.975609756097561,0.7446808510638298
15,0.857707509881423,0.9754601226993865,0.7222222222222222
16,0.8588235294117647,0.9815950920245399,0.75
17,0.8537549407114624,0.9754601226993865,0.7222222222222222
18,0.8645418326693227,0.9751552795031055,0.7
19,0.8656126482213439,0.975,0.7096774193548387
20,0.8565737051792829,0.9936708860759493,0.7311827956989247
21,0.8638132295719845,0.9819277108433735,0.7252747252747253
22,0.859375,0.9698795180722891,0.7222222222222222
23,0.8482490272373541,0.9817073170731707,0.7096774193548387
24,0.8555133079847909,0.9880952380952381,0.7052631578947368
25,0.8615384615384616,0.9820359281437125,0.7096774193548387
26,0.84765625,0.975609756097561,0.6956521739130435
27,0.8396946564885496,0.9702380952380952,0.723404255319149
28,0.8339622641509434,0.9820359281437125,0.7040816326530612
29,0.8423076923076923,0.9636363636363636,0.7052631578947368
30,0.8443579766536965,0.9754601226993865,0.723404255319149
31,0.8604651162790697,0.9757575757575757,0.7096774193548387
32,0.8599221789883269,0.9700598802395209,0.7111111111111111
33,0.8494208494208494,0.9761904761904762,0.7032967032967034
34,0.8604651162790697,0.9634146341463414,0.7127659574468085
35,0.8385826771653543,0.9693251533742331,0.7032967032967034
36,0.8435114503816794,0.9757575757575757,0.6907216494845361
37,0.8449612403100775,0.9751552795031055,0.7010309278350515
38,0.8392156862745098,0.9685534591194969,0.6875
39,0.8473895582329317,0.9683544303797469,0.7032967032967034
40,0.8393574297188755,0.9685534591194969,0.6777777777777778
41,0.8464566929133859,0.9622641509433962,0.7052631578947368
42,0.8494208494208494,0.9627329192546584,0.7346938775510204
43,0.849802371541502,0.9559748427672956,0.7553191489361702
44,0.8543307086614174,0.96875,0.7127659574468085
45,0.857707509881423,0.975,0.6881720430107527
46,0.8410852713178295,0.9575757575757575,0.6774193548387096
47,0.8431372549019608,0.9622641509433962,0.6979166666666666
48,0.848605577689243,0.9746835443037974,0.7096774193548387
49,0.8482490272373541,0.9696969696969697,0.717391304347826
50,0.8449612403100775,0.9627329192546584,0.711340206185567
51,0.8492063492063492,0.9617834394904459,0.7263157894736842
52,0.8685258964143426,0.9808917197452229,0.7446808510638298
53,0.8638132295719845,0.9813664596273292,0.7291666666666666
54,0.8473895582329317,0.9746835443037974,0.7362637362637363
55,0.848605577689243,0.9811320754716981,0.75
56,0.8700787401574803,0.975609756097561,0.7444444444444445
57,0.8671875,0.975609756097561,0.7391304347826086
58,0.8622047244094488,0.9751552795031055,0.7204301075268817
59,0.8571428571428571,0.9615384615384616,0.71875
60,0.857707509881423,0.9683544303797469,0.7052631578947368
61,0.8666666666666667,0.9693251533742331,0.717391304347826
62,0.856,0.9808917197452229,0.7311827956989247
63,0.864,0.9681528662420382,0.7311827956989247
64,0.8616600790513834,0.9751552795031055,0.717391304347826
65,0.8515625,0.9817073170731707,0.7065217391304348
66,0.8638132295719845,0.9878048780487805,0.6989247311827957
67,0.8692307692307693,0.9818181818181818,0.6842105263157895
68,0.864,0.9808917197452229,0.7419354838709677
69,0.8650793650793651,0.9622641509433962,0.7419354838709677
70,0.8587786259541985,0.9759036144578314,0.71875
71,0.8659003831417624,0.9698795180722891,0.6947368421052632
72,0.8616600790513834,0.96875,0.7096774193548387
73,0.861003861003861,0.9751552795031055,0.6938775510204082
74,0.8725868725868726,0.9876543209876543,0.6907216494845361
75,0.8549019607843137,0.9876543209876543,0.6774193548387096
76,0.8615384615384616,0.9818181818181818,0.6947368421052632
77,0.8620689655172413,0.9819277108433735,0.6736842105263158
78,0.8560311284046692,0.9753086419753086,0.6842105263157895
79,0.8538461538461538,0.9691358024691358,0.673469387755102
80,0.8532818532818532,0.9691358024691358,0.6907216494845361
81,0.8521400778210116,0.9696969696969697,0.6847826086956522
82,0.8538461538461538,0.9818181818181818,0.6947368421052632
83,0.8522727272727273,0.9696969696969697,0.696969696969697
84,0.8566037735849057,0.9698795180722891,0.696969696969697
85,0.8571428571428571,0.9757575757575757,0.7128712871287128
86,0.849624060150376,0.9696969696969697,0.693069306930693
87,0.8371212121212122,0.9573170731707317,0.67
88,0.8507462686567164,0.9700598802395209,0.693069306930693
