,all,coincident,noncoincident
0,0.810932765646223,0.7164750957854406,0.6687449173217674
1,0.8112935022348877,0.6773015873015873,0.6910506137939048
2,0.8102191698073564,0.6912084498291395,0.6984585174275896
3,0.8054721496248354,0.6524198617221872,0.6720589352168299
4,0.8005904455179818,0.6440677966101696,0.657421674370827
5,0.7966253604551476,0.7068725868725868,0.66802850172327
6,0.7958469239463911,0.6956388206388207,0.6690478933824942
7,0.8061257032057251,0.6854613233923579,0.657441224512269
8,0.7959844097562242,0.7205882352941176,0.6913974699533743
9,0.7993566520528128,0.6881313131313131,0.6560659818327048
10,0.7943974492451847,0.6827609656579394,0.6877247046738573
11,0.8094371952023198,0.6235294117647059,0.6602272727272727
12,0.8184364376223344,0.7270114942528736,0.6796299828342552
13,0.8092307692307692,0.7270114942528736,0.6464275158859168
14,0.8070318631298069,0.7606349206349207,0.6454581832733093
15,0.8052341107352678,0.7605279698302954,0.658834483514076
16,0.7980282290413157,0.7404951370468611,0.67375386451158
17,0.7888509316770187,0.7760167464114832,0.6628169316716802
18,0.805982115325316,0.6970693779904307,0.668441024559924
19,0.798202440882915,0.7807017543859649,0.6610761705101327
20,0.7942507319669949,0.695906432748538,0.6571895424836601
21,0.8022263783562205,0.6734629366208313,0.66572634917123
22,0.8107628695988908,0.6875401412973667,0.6572523417541868
23,0.788680659670165,0.7276869893148963,0.6440182745431364
