,all,coincident,noncoincident
0,0.896797153024911,0.9558011049723757,0.78
1,0.8833922261484098,0.9562841530054644,0.78
2,0.8767605633802817,0.9456521739130435,0.78
3,0.8666666666666667,0.9510869565217391,0.7524752475247525
4,0.8680555555555556,0.9453551912568307,0.7714285714285715
5,0.8715277777777778,0.9508196721311475,0.780952380952381
6,0.8606271777003485,0.945054945054945,0.7904761904761904
7,0.8710801393728222,0.9560439560439561,0.7904761904761904
8,0.8657243816254417,0.95,0.7864077669902912
9,0.8617021276595744,0.9555555555555556,0.7745098039215687
10,0.8776223776223776,0.9560439560439561,0.7884615384615384
11,0.8666666666666667,0.95,0.780952380952381
12,0.8701754385964913,0.9611111111111111,0.780952380952381
13,0.8701754385964913,0.9611111111111111,0.7714285714285715
14,0.8719723183391004,0.9617486338797814,0.7735849056603774
15,0.8724137931034482,0.9505494505494505,0.7685185185185185
16,0.8556701030927835,0.9456521739130435,0.7570093457943925
17,0.8556701030927835,0.9453551912568307,0.75
18,0.8625429553264605,0.9398907103825137,0.75
19,0.852233676975945,0.945054945054945,0.7522935779816514
20,0.8551724137931035,0.9508196721311475,0.7476635514018691
