,all,coincident,noncoincident
0,0.8801369863013698,0.9518716577540107,0.780952380952381
1,0.8801369863013698,0.946524064171123,0.780952380952381
2,0.8771331058020477,0.9414893617021277,0.780952380952381
3,0.8694158075601375,0.946236559139785,0.780952380952381
4,0.8694158075601375,0.946236559139785,0.7904761904761904
5,0.8694158075601375,0.9459459459459459,0.7830188679245284
6,0.8732876712328768,0.9513513513513514,0.7757009345794392
7,0.8703071672354948,0.9567567567567568,0.7685185185185185
8,0.8724137931034482,0.9562841530054644,0.7850467289719626
9,0.8724137931034482,0.9619565217391305,0.7735849056603774
10,0.8737201365187713,0.956989247311828,0.7757009345794392
11,0.8707482993197279,0.9567567567567568,0.7798165137614679
12,0.8711864406779661,0.956989247311828,0.7706422018348624
13,0.864406779661017,0.9516129032258065,0.7798165137614679
14,0.8614864864864865,0.946524064171123,0.7706422018348624
15,0.8590604026845637,0.9518716577540107,0.7477477477477478
16,0.8523489932885906,0.9468085106382979,0.7454545454545455
