,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1
937,C,False,,,,,,,,,,,,,,,,,,,,
938,C,False,,,,,,,,,,,,,,,,,,,,
939,C,False,,,,,,,,,,,,,,,,,,,,
940,C,False,,,,,,,,,,,,,,,,,,,,
941,C,False,,,,,,,,,,,,,,,,,,,,
942,C,False,,,,,,,,,,,,,,,,,,,,
943,C,False,75.7274,826.876,40.0974,54.112,101.5526,104.69200000000001,-0.10117800000000002,-0.0022239599999999997,6393.5599999999995,33.9854,4.28444,2290300000000.0,24.393399999999996,2.8875599999999998e+23,1633.8600000000001,31048800000000.0,2.49484e+22,281.65200000000004,4160.04,23.423199999999998
944,C,False,133.21599999999998,1564.52,56.1028,61.702,93.49539999999999,98.70259999999999,0.05310134000000001,-0.0030877400000000003,20456.2,49.2132,4.5329,2325580000000.0,53.640600000000006,1.17206e+24,2638.1600000000003,48527800000000.0,3.0506599999999998e+22,103.646,35755.2,4.65242
945,C,False,230.2,357.59000000000003,43.2534,41.146,76.613,83.1752,-0.5754319999999999,0.0119032,10584.2,38.2326,4.1498800000000005,17306200000000.0,34.181799999999996,2.7175999999999996e+23,762.554,15053400000000.0,1.3791599999999998e+22,37.28960000000001,3201.0199999999995,3.39812
946,C,False,,,,,,,,,,,,,,,,,,,,
947,C,False,212.01000000000005,524.566,37.245400000000004,42.81660000000001,84.1324,89.70419999999999,-0.040688999999999996,-0.0069324799999999995,5493.4,31.518400000000003,4.280119999999999,7089080000000.0,19.714799999999997,2.2309800000000004e+23,1267.5,23771200000000.0,2.1103000000000002e+22,273.36600000000004,1538.9200000000003,25.718600000000002
948,C,False,,,,,,,,,,,,,,,,,,,,
949,C,False,2.7629902,87.99680000000001,30.060000000000002,54.442400000000006,132.17000000000002,137.214,0.8817907999999999,-0.0039440972,1030.7939999999999,18.3416,0.0,412381200000.0,1.7079840000000002,1.0063419999999999e+21,32.444599999999994,757450000000.0,4.15894e+20,0.0,0.0,0.0
950,C,False,,,,,,,,,,,,,,,,,,,,
951,C,False,,,,,,,,,,,,,,,,,,,,
952,C,False,29.1492,134.252,23.5838,28.903200000000005,82.07660000000001,82.36319999999999,-0.04425732,-0.00258766,1149.8399999999997,19.3116,2.65824,2716840000000.0,0.8678980000000001,1.7200399999999997e+22,247.702,5774880000000.0,6.64322e+21,0.0,0.0,0.0
953,C,True,,,,,,,,,,,,,,,,,,,,
954,C,False,,,,,,,,,,,,,,,,,,,,
955,C,False,,,,,,,,,,,,,,,,,,,,
956,C,False,,,,,,,,,,,,,,,,,,,,
957,C,False,,,,,,,,,,,,,,,,,,,,
958,C,False,,,,,,,,,,,,,,,,,,,,
959,C,True,,,,,,,,,,,,,,,,,,,,
960,C,False,,,,,,,,,,,,,,,,,,,,
961,C,False,,,,,,,,,,,,,,,,,,,,
962,C,True,21.8232,499.942,38.1654,53.0822,102.02400000000002,105.066,-0.239886,0.00089816,4353.3,31.4438,4.12772,2970440000000.0,19.086000000000002,1.4079399999999999e+23,1016.8140000000001,20338400000000.0,1.6275e+22,150.294,3107.44,17.4202
963,C,False,,,,,,,,,,,,,,,,,,,,
964,C,False,,,,,,,,,,,,,,,,,,,,
965,C,False,,,,,,,,,,,,,,,,,,,,
966,C,False,,,,,,,,,,,,,,,,,,,,
967,C,False,,,,,,,,,,,,,,,,,,,,
968,C,False,,,,,,,,,,,,,,,,,,,,
969,C,False,13.435599999999999,90.876,44.254200000000004,59.2924,112.57800000000002,114.52799999999999,-0.248082,-0.00255696,4001.3200000000006,35.3132,3.11348,740912000000.0,25.538,2.78704e+22,270.61600000000004,5400880000000.0,3.18368e+21,45.4082,808.8100000000001,9.62012
970,C,False,86.0538,438.77599999999995,61.805600000000005,60.3888,86.1802,89.09460000000001,-0.040063100000000004,0.00521438,14109.8,51.41180000000001,3.76526,3349180000000.0,58.70360000000001,3.10526e+23,767.1740000000001,16311000000000.0,1.004362e+22,184.75799999999998,7279.2,13.5078
971,C,False,,,,,,,,,,,,,,,,,,,,
972,C,False,,,,,,,,,,,,,,,,,,,,
973,C,False,,,,,,,,,,,,,,,,,,,,
974,C,False,,,,,,,,,,,,,,,,,,,,
975,C,False,,,,,,,,,,,,,,,,,,,,
976,C,False,,,,,,,,,,,,,,,,,,,,
977,C,False,,,,,,,,,,,,,,,,,,,,
978,C,False,,,,,,,,,,,,,,,,,,,,
979,C,False,22.9216,102.0116,27.775,40.810199999999995,116.104,116.63400000000001,-0.224214,0.00577906,1497.38,23.5272,2.70128,2041820000000.0,4.08296,7.886699999999999e+21,124.67,3132360000000.0,2.22442e+21,0.0,0.0,0.0
980,C,False,,,,,,,,,,,,,,,,,,,,
981,C,False,,,,,,,,,,,,,,,,,,,,
982,C,False,,,,,,,,,,,,,,,,,,,,
983,C,False,,,,,,,,,,,,,,,,,,,,
984,C,False,4.97516,70.08699999999999,29.363999999999997,46.645599999999995,117.524,119.056,0.796468,0.0036646000000000005,1717.1599999999999,24.885,0.0,559124000000.0,4.27424,3.10464e+21,71.25699999999999,1722220000000.0,7.61404e+20,0.0,0.0,0.0
985,C,False,,,,,,,,,,,,,,,,,,,,
986,C,False,363.238,1159.8799999999999,44.576,43.479400000000005,75.7212,86.7808,-0.11297540000000002,-0.006524360000000002,10425.6,39.5664,4.653160000000001,18516200000000.0,33.2478,7.707879999999999e+23,2598.42,45766600000000.0,4.0823600000000005e+22,201.988,18120.8,11.095200000000002
987,C,False,,,,,,,,,,,,,,,,,,,,
988,C,False,,,,,,,,,,,,,,,,,,,,
989,C,False,,,,,,,,,,,,,,,,,,,,
990,C,False,,,,,,,,,,,,,,,,,,,,
991,C,False,233.214,332.52,37.1262,60.8874,125.12199999999999,127.46400000000001,0.01826694,-0.0198608,4787.5,30.2194,3.99186,9546700000000.0,15.867799999999999,7.44962e+22,722.9680000000001,13494400000000.0,7.49624e+21,43.974599999999995,2470.46,6.37498
992,C,False,7.55354,94.60319999999999,44.7354,56.08579999999999,110.59,114.098,-0.33245800000000003,0.0013529920000000001,3890.12,35.7098,2.5983600000000004,1048510000000.0,26.674599999999998,2.89922e+22,277.34800000000007,5481100000000.0,3.45422e+21,140.59920000000002,783.84,30.637279999999997
993,C,False,,,,,,,,,,,,,,,,,,,,
994,C,False,,,,,,,,,,,,,,,,,,,,
995,C,False,85.503,439.254,32.458800000000004,58.1034,133.336,132.666,0.007663399999999999,0.00923806,2437.3399999999997,26.337,3.2501400000000005,5246240000000.0,8.954640000000001,2.9954e+22,450.846,9794240000000.0,5.79164e+21,0.0,0.0,0.0
996,C,False,106.6288,141.50400000000002,59.0048,71.9794,109.878,118.09400000000001,-0.233346,0.0167098,6698.58,47.498599999999996,3.79818,2582340000000.0,47.7838,5.674099999999999e+22,435.296,9671140000000.0,3.0378000000000003e+21,83.03880000000001,2680.74,12.9114
997,C,False,21.8232,499.942,38.1654,53.0822,102.02400000000002,105.066,-0.239886,0.00089816,4353.3,31.4438,4.12772,2970440000000.0,19.086000000000002,1.4079399999999999e+23,1016.8140000000001,20338400000000.0,1.6275e+22,150.294,3107.44,17.4202
998,C,False,,,,,,,,,,,,,,,,,,,,
999,C,False,53.8864,1015.8,42.1082,54.410000000000004,113.86399999999999,112.78999999999999,0.15904600000000002,-0.00173382,4301.6,34.8826,3.5220399999999996,3987920000000.0,25.792,1.77552e+23,1196.1000000000001,27264400000000.0,1.78452e+22,243.598,613.8779999999999,27.4968
1000,C,False,,,,,,,,,,,,,,,,,,,,
1001,C,False,130.024,741.796,55.470000000000006,59.92,93.974,95.6548,0.02724632,-0.006654419999999999,7968.219999999999,45.0164,3.61978,2768840000000.0,46.1142,2.06806e+23,776.0120000000001,18215000000000.0,1.07234e+22,44.658,914.5720000000001,4.07298
1002,C,False,,,,,,,,,,,,,,,,,,,,
1003,C,False,,,,,,,,,,,,,,,,,,,,
1004,C,False,,,,,,,,,,,,,,,,,,,,
1005,B,True,49.1606,128.092,54.5462,92.8446,138.798,142.754,0.605418,0.017338399999999997,5804.56,39.84580000000001,3.62972,2493460000000.0,35.361000000000004,2.19424e+22,234.77800000000002,4342740000000.0,1.5271799999999999e+21,90.37819999999999,281.51800000000003,21.5718
1006,B,False,64.08919999999999,480.1,49.206,74.29899999999999,127.202,131.068,0.099522,0.00414934,6604.08,38.137800000000006,4.149959999999999,5237440000000.0,34.1444,1.3537400000000001e+23,969.784,19285400000000.0,1.000122e+22,212.03000000000003,3337.46,24.482599999999998
1007,B,True,,,,,,,,,,,,,,,,,,,,
1008,B,True,,,,,,,,,,,,,,,,,,,,
1009,B,False,6.756120000000001,78.97380000000001,33.4498,66.881,148.542,147.768,0.8634979999999999,0.00403702,2355.5,23.7338,0.0,777496000000.0,5.35734,5.19576e+21,90.93620000000001,1838640000000.0,1.0888199999999999e+21,0.0,0.0,0.0
1010,B,False,,,,,,,,,,,,,,,,,,,,
1011,B,False,1.9769039999999998,44.644999999999996,23.0166,31.1852,99.28479999999999,100.15799999999999,-0.735586,-0.00010434199999999997,1201.6999999999998,18.4394,0.0,1202500000000.0,0.5132079999999999,5.04564e+21,102.86800000000001,2067040000000.0,2.11148e+21,0.0,0.0,0.0
1012,B,True,,,,,,,,,,,,,,,,,,,,
1013,B,True,,,,,,,,,,,,,,,,,,,,
1014,B,False,,,,,,,,,,,,,,,,,,,,
1015,B,False,5.30776,445.60999999999996,49.1272,75.4366,128.828,127.93199999999999,0.23700000000000002,0.0004329142,5266.08,37.813,3.4992000000000005,1488420000000.0,31.2674,8.639619999999999e+22,704.2259999999999,14168400000000.0,7.484040000000001e+21,229.89199999999997,1713.5,31.544999999999998
1016,B,False,,,,,,,,,,,,,,,,,,,,
1017,B,False,8.508364,9.16952,39.0874,58.7034,126.19479999999999,124.59279999999998,0.6487360000000001,-0.013779839999999998,3184.92,33.538,2.2089600000000003,312276400000.0,24.021399999999996,1.8375479999999999e+21,22.21588,454552000000.0,2.444012e+20,0.0,0.0,0.0
1018,B,False,28.6846,253.914,29.6496,53.2298,134.72799999999998,134.356,0.1325325,-0.0037434999999999994,2207.44,24.0014,0.0,919756000000.0,4.546059999999999,2.2440399999999995e+22,343.822,7146180000000.0,5.08584e+21,43.9868,0.0,20.398000000000003
1019,B,False,,,,,,,,,,,,,,,,,,,,
1020,B,True,,,,,,,,,,,,,,,,,,,,
1021,B,False,63.302200000000006,464.66999999999996,63.379599999999996,51.245400000000004,70.6092,72.3532,-0.009723399999999998,0.0052762,20902.4,54.224799999999995,2.9515000000000002,359240000000.0,65.5746,3.33062e+23,443.9,9964240000000.0,8.00006e+21,5.0912,0.0,0.38422
1022,B,True,,,,,,,,,,,,,,,,,,,,
1023,B,False,,,,,,,,,,,,,,,,,,,,
1024,B,False,34.6062,116.07199999999997,32.1142,50.7312,109.27000000000001,109.15799999999999,0.03799640000000001,0.0056557,2861.48,26.110000000000003,0.4796,1334160000000.0,6.658199999999999,2.3223e+22,274.662,4710780000000.0,4.44778e+21,74.18979999999999,123.3268,24.272199999999998
1025,B,False,74.39333333333333,269.18666666666667,34.605,60.54066666666666,134.59666666666666,135.0633333333333,0.3864533333333333,0.010054133333333333,2855.2999999999997,27.474,3.156,3108800000000.0,11.126333333333333,2.7948666666666663e+22,375.07666666666665,7432066666666.667,4.858833333333334e+21,7.867,0.0,2.3001333333333336
1026,B,True,,,,,,,,,,,,,,,,,,,,
1027,B,True,,,,,,,,,,,,,,,,,,,,
1028,B,True,1.8860319999999997,30.5402,21.523999999999997,25.261,80.6992,81.6566,0.1828668,0.0004703779999999999,938.802,17.6804,0.0,542822000000.0,0.214966,5.00734e+21,99.3794,2202920000000.0,2.47246e+21,0.0,0.0,0.0
1029,B,True,126.66333333333334,208.34666666666666,48.468999999999994,86.72366666666666,148.33,150.45666666666668,0.11710399999999999,0.03303766666666667,5098.466666666667,34.434333333333335,3.555,3175500000000.0,25.444666666666667,2.6001333333333333e+22,318.05,5382466666666.667,2.4119666666666664e+21,71.114,507.6233333333333,17.347666666666665
1030,B,True,,,,,,,,,,,,,,,,,,,,
1031,B,False,29.7286,415.97200000000004,29.251599999999996,48.3592,126.93800000000002,125.276,0.42618,-0.00276702,1875.3,23.8444,2.3057600000000003,2347520000000.0,4.31258,2.6742600000000003e+22,435.816,9714200000000.0,6.5518e+21,0.0,0.0,0.0
1032,B,False,6.48048,147.176,30.156800000000004,52.900999999999996,122.574,123.98600000000002,0.12879279999999999,-0.001106078,2791.0600000000004,24.8106,3.35236,422686000000.0,7.09512,2.17248e+22,315.07,5890720000000.0,4.16614e+21,87.1162,91.7722,30.669800000000002
1033,B,True,,,,,,,,,,,,,,,,,,,,
1034,B,True,54.839200000000005,287.33000000000004,38.7398,75.07840000000002,144.588,142.918,0.32659800000000005,-0.008102059999999998,4247.379999999999,29.8376,2.6299200000000003,1383630000000.0,16.202599999999997,3.808420000000001e+22,409.57000000000005,7754060000000.0,4.716040000000001e+21,244.794,620.95,38.470400000000005
1035,B,False,68.529,155.16199999999998,44.8842,72.42819999999999,132.176,135.452,-0.1029822,-0.0119521,4753.14,35.5982,3.8539000000000003,1297992000000.0,27.165,3.6294e+22,363.544,6941440000000.0,3.68162e+21,64.8468,1978.1600000000003,10.595400000000001
1036,B,True,9.900400000000001,106.91599999999998,38.912,43.7642,93.567,95.08780000000002,0.09813759999999999,-0.0016163400000000002,5152.14,32.504599999999996,3.42718,494201800000.0,22.2548,4.18766e+22,220.0,4858260000000.0,3.7943599999999997e+21,0.0,0.0,0.0
1037,B,True,49.7992,276.65200000000004,42.54,64.6588,121.51199999999999,119.59200000000001,0.6610280000000001,0.00603678,4920.88,32.5102,3.40184,4067820000000.0,21.142599999999998,5.3956e+22,400.566,8882420000000.0,4.80252e+21,150.286,439.48400000000004,22.704
1038,B,True,27.044600000000003,517.818,32.1832,50.4576,126.98200000000001,127.69800000000001,0.658828,-0.00302092,1731.02,25.330599999999997,2.69748,3202840000000.0,9.0692,2.05796e+22,375.49600000000004,9051780000000.0,4.94512e+21,0.0,0.0,0.0
1039,B,True,,,,,,,,,,,,,,,,,,,,
1040,B,True,,,,,,,,,,,,,,,,,,,,
1041,B,True,27.7868,286.608,49.3484,63.998599999999996,110.13199999999999,107.678,0.17608200000000002,0.0027302999999999997,7085.460000000001,39.160999999999994,3.1963,1316644000000.0,35.1538,9.5635e+22,425.04200000000003,9525060000000.0,6.19598e+21,264.892,759.3040000000001,32.6354
1042,B,True,,,,,,,,,,,,,,,,,,,,
1043,B,True,,,,,,,,,,,,,,,,,,,,
1044,B,True,34.3722,29.056599999999996,48.3888,70.9752,128.704,128.78000000000003,1.2521080000000002,0.027696600000000005,4187.42,41.4516,3.18032,1486406000000.0,38.0462,6.94198e+21,70.8684,1683300000000.0,6.32086e+20,0.0,0.0,0.0
1045,B,False,,,,,,,,,,,,,,,,,,,,
1046,B,False,,,,,,,,,,,,,,,,,,,,
1047,B,True,,,,,,,,,,,,,,,,,,,,
1048,B,True,10.639100000000001,190.898,26.7558,37.2676,115.68400000000001,115.548,0.06443859999999998,-0.00118637,1558.8,22.8228,0.0,407852000000.0,3.2615000000000003,1.8648799999999999e+22,281.178,6447740000000.0,5.487299999999999e+21,0.0,0.0,0.0
1049,B,False,3.458011999999999,328.322,29.6834,52.483999999999995,132.10399999999998,129.534,-0.0287248,-0.0001352238,1829.8399999999997,23.8228,0.0,302910000000.0,4.36156,1.86952e+22,290.176,6770480000000.0,4.61864e+21,0.0,0.0,0.0
1050,B,False,5.468500000000001,118.744,44.799,82.4494,139.704,135.75000000000003,-0.613278,0.00235592,5321.82,32.697199999999995,0.0,788166000000.0,19.6216,1.6411799999999998e+22,138.24200000000002,2588460000000.0,1.58802e+21,0.0,0.0,0.0
1051,B,True,5.047266666666666,275.3833333333334,35.16133333333334,55.217333333333336,118.02999999999999,120.57666666666667,0.04316866666666667,0.00023172333333333335,3483.566666666667,28.337999999999997,3.8069333333333333,698226666666.6666,13.524333333333333,5.989566666666667e+22,630.8166666666667,12211333333333.334,8.957799999999999e+21,80.42566666666667,514.7966666666667,13.618
1052,B,True,,,,,,,,,,,,,,,,,,,,
1053,B,True,,,,,,,,,,,,,,,,,,,,
1054,B,False,4.027668,98.4366,33.1008,73.29299999999999,156.15,155.526,0.29410400000000003,0.004223502,1768.5199999999998,21.1418,1.00142,325460000000.0,3.79174,2.1255799999999999e+21,45.3526,984460000000.0,5.57488e+20,0.0,0.0,0.0
1055,B,False,11.943999999999999,74.20920000000001,31.5822,62.538599999999995,144.12399999999997,141.31799999999998,0.657294,-0.00765174,1882.78,23.152,0.0,524902000000.0,4.7074,3.90596e+21,73.3018,1561280000000.0,9.480699999999999e+20,0.0,0.0,0.0
1056,B,False,30.2024,247.69,33.8752,69.5452,146.262,142.198,0.01619872,-0.00618786,2728.2400000000002,25.0932,0.0,1430140000000.0,5.93236,1.7692600000000001e+22,257.64399999999995,5180760000000.0,3.2979e+21,111.35,25.5234,47.3448
1057,B,False,,,,,,,,,,,,,,,,,,,,
1058,B,True,,,,,,,,,,,,,,,,,,,,
1059,B,False,,,,,,,,,,,,,,,,,,,,
1060,B,True,12.58804,77.49719999999999,22.307399999999998,28.7154,98.1204,98.87,-0.040974800000000006,0.0018603399999999998,1022.86,18.7324,1.35628,1331960000000.0,0.6122219999999999,9.157699999999999e+21,170.592,3893040000000.0,4.07208e+21,0.0,0.0,0.0
1061,B,False,15.756800000000002,232.724,34.13,55.8078,120.136,120.772,0.311166,-0.00168676,3218.5799999999995,27.5722,3.5628,1471040000000.0,11.512800000000002,3.97642e+22,472.794,9292900000000.0,6.38682e+21,103.73800000000001,218.78199999999998,28.5228
1062,B,True,12.12694,216.206,42.120400000000004,62.90740000000001,125.96599999999998,125.27799999999999,0.5194479999999999,0.00197636,3034.46,32.4528,1.73778,1675380000000.0,22.0014,2.4667999999999997e+22,275.54200000000003,6121880000000.0,3.5091800000000007e+21,37.489999999999995,89.032,11.799999999999999
1063,B,True,,,,,,,,,,,,,,,,,,,,
1064,B,True,,,,,,,,,,,,,,,,,,,,
1065,B,True,,,,,,,,,,,,,,,,,,,,
1066,B,False,23.778,83.5328,26.221600000000002,39.101000000000006,100.2862,99.9622,-0.1771586,-0.00364538,2066.8599999999997,20.968600000000002,2.47592,627332000000.0,2.22156,1.79404e+22,229.762,4413200000000.0,4.47116e+21,0.0,0.0,0.0
1067,B,False,36.340999999999994,194.41,40.14640000000001,54.74060000000001,108.008,110.41,-0.167922,-0.0033115600000000003,4297.679999999999,32.4058,3.20186,1146480000000.0,20.3326,6.27912e+22,497.17999999999995,9973360000000.0,7.1297e+21,189.748,612.342,31.244
1068,B,False,6.88772,42.0658,26.8616,43.3176,126.40799999999999,126.418,-0.28535579999999994,0.0056125,2027.2400000000002,24.052,0.91246,492596000000.0,4.247020000000001,3.29582e+21,52.795,1142140000000.0,7.86304e+20,0.0,0.0,0.0
1069,B,False,,,,,,,,,,,,,,,,,,,,
1070,B,False,,,,,,,,,,,,,,,,,,,,
1071,B,False,,,,,,,,,,,,,,,,,,,,
1072,B,False,132.51600000000002,421.01200000000006,53.008,82.26400000000001,124.082,126.71,0.10687740000000001,-0.011460399999999999,7082.460000000001,40.4308,3.9163399999999995,8845460000000.0,35.168600000000005,1.0882199999999999e+23,776.12,14896000000000.0,7.210119999999999e+21,130.466,8056.68,12.9646
1073,B,False,9.28084,106.946,55.4002,87.6572,135.052,137.0,0.0950376,0.002612156,5605.700000000001,40.5322,3.1384999999999996,768828000000.0,35.0182,2.63698e+22,268.446,5051040000000.0,2.03148e+21,63.8722,750.54,10.948599999999999
1074,B,True,,,,,,,,,,,,,,,,,,,,
1075,B,False,172.02,656.7525,48.042,75.806,124.415,128.43,-0.0447505,0.008878925,6197.3,37.301500000000004,4.217725,7515875000000.0,29.072250000000004,1.59455e+23,1156.95,23690000000000.0,1.2491e+22,143.04,7043.675,13.512
1076,B,True,10.116566666666666,100.87566666666667,51.645999999999994,81.234,135.76,136.35333333333332,0.2641463333333333,0.0034489666666666662,3166.2999999999997,35.70366666666667,3.0239,644423333333.3334,27.518999999999995,1.2363333333333335e+22,166.36,3679900000000.0,1.5686e+21,0.0,0.0,0.0
1077,B,True,12.84342,257.548,31.331400000000002,60.72860000000001,139.93,142.61599999999999,0.765046,0.00488496,1422.6200000000001,20.556800000000003,2.1368,1025206000000.0,3.68056,4.94872e+21,115.452,2570860000000.0,1.5473e+21,0.0,0.0,0.0
1078,B,False,22.231333333333335,219.4666666666667,29.217,44.67933333333334,113.2,112.42,0.3517666666666666,0.0026536666666666666,2192.3333333333335,24.58366666666667,2.441266666666667,2012233333333.3333,5.4465,2.4451666666666664e+22,332.31666666666666,6837833333333.333,5.650866666666667e+21,0.0,0.0,0.0
1079,B,False,59.089,506.554,31.440200000000004,54.537400000000005,135.46400000000003,135.086,0.05143099999999999,-0.00644348,2238.2200000000003,25.5152,1.3302599999999998,2760260000000.0,8.231359999999999,2.7363599999999997e+22,467.55,10053440000000.0,5.749859999999999e+21,0.0,0.0,0.0
1080,B,True,,,,,,,,,,,,,,,,,,,,
1081,B,False,34.297000000000004,545.784,61.3386,51.561,74.6202,75.891,0.20372400000000002,0.00225996,18197.4,52.6052,3.3259,1635140000000.0,62.2192,3.6710200000000005e+23,538.5899999999999,12035600000000.0,9.75274e+21,79.00340000000001,0.0,5.73686
1082,B,True,22.479,45.7748,45.42980000000001,95.52539999999999,175.662,176.58599999999998,0.2899196,0.0188288,3821.7,31.4466,3.00156,963388000000.0,19.379,6.04954e+21,96.7896,1819260000000.0,7.564040000000001e+20,81.1104,21.0978,42.3988
1083,B,False,,,,,,,,,,,,,,,,,,,,
1084,B,False,31.364000000000004,269.23400000000004,38.62480000000001,67.4046,130.818,131.866,0.47713799999999995,0.0060716799999999994,2476.12,27.4002,0.0,1469940000000.0,11.9578,1.6996600000000001e+22,277.056,6043100000000.0,2.90004e+21,49.703599999999994,97.186,13.197
1085,B,True,,,,,,,,,,,,,,,,,,,,
1086,B,False,7.6715800000000005,19.287200000000002,41.56320000000001,72.6858,136.284,139.89,0.0850324,-0.01078786,4007.7599999999998,31.178000000000004,1.70552,153568000000.0,18.4496,3.75344e+21,42.174,780724000000.0,5.2030999999999993e+20,57.059799999999996,32.4574,28.999200000000002
1087,B,False,42.827200000000005,168.704,37.1208,47.383,106.47199999999998,108.756,-0.42209,0.004642459999999999,4713.4400000000005,30.7524,3.71096,2507180000000.0,19.4212,5.78406e+22,352.20799999999997,7267100000000.0,6.096459999999999e+21,50.224000000000004,123.03200000000001,8.3918
1088,B,True,5.6427000000000005,219.82399999999998,33.1528,63.996399999999994,144.802,142.664,0.13398,-0.0012467560000000001,2329.1,25.6076,0.0,633154000000.0,7.7931,1.3714e+22,215.62600000000003,4588460000000.0,2.81268e+21,0.0,0.0,0.0
1089,B,True,13.76116,253.378,35.8862,63.2528,139.18599999999998,140.13,0.10091639999999999,0.001635412,4096.16,28.2982,3.23182,586192000000.0,13.3396,4.67326e+22,428.14400000000006,7979100000000.0,6.315740000000001e+21,126.19200000000001,826.936,22.3124
1090,B,False,4.330436000000001,206.48199999999997,52.2076,70.853,111.17,110.14000000000001,0.16394959999999997,0.0007340892,5396.98,39.782,3.3096400000000004,861584000000.0,34.5538,4.134300000000001e+22,264.148,5968860000000.0,3.1346999999999996e+21,99.7274,1384.3,14.9546
1091,B,False,,,,,,,,,,,,,,,,,,,,
1092,B,False,22.331666666666667,399.0233333333333,35.95166666666667,52.92633333333333,115.76333333333334,115.66666666666667,0.13615833333333335,-0.0018650333333333333,3039.1666666666665,29.47966666666667,2.8265999999999996,997040000000.0,15.493,4.864866666666667e+22,506.5166666666667,11503000000000.0,7.163900000000001e+21,28.186666666666667,0.0,6.999133333333333
1093,B,False,33.3968,191.936,60.8568,49.108799999999995,68.86420000000001,74.477,-0.25341,0.00423276,19463.4,53.876,3.8944199999999993,1071392000000.0,66.70059999999998,2.0413399999999997e+23,268.28000000000003,6061260000000.0,5.642819999999999e+21,0.0,0.0,0.0
1094,B,False,,,,,,,,,,,,,,,,,,,,
1095,B,False,,,,,,,,,,,,,,,,,,,,
1096,B,False,,,,,,,,,,,,,,,,,,,,
1097,B,True,,,,,,,,,,,,,,,,,,,,
1098,B,True,,,,,,,,,,,,,,,,,,,,
1099,B,False,54.1394,286.074,37.292,72.5318,144.818,142.784,0.40570000000000006,-0.010047640000000002,2858.16,27.3414,3.08952,1580900000000.0,11.518600000000001,2.04532e+22,319.58000000000004,6351560000000.0,3.47266e+21,0.0,0.0,0.0
1100,B,False,,,,,,,,,,,,,,,,,,,,
1101,B,False,24.286800000000003,91.289,25.12,30.320600000000002,88.6866,88.5888,-0.559596,0.00425096,1487.4,22.8268,1.61674,1739260000000.0,0.924898,1.13552e+22,171.164,4039060000000.0,3.4377e+21,0.0,0.0,0.0
1102,B,True,,,,,,,,,,,,,,,,,,,,
1103,B,False,1.7989340000000003,49.8218,39.1382,106.4256,190.002,189.66400000000004,0.23759039999999992,-0.000161208,3657.9,25.0904,0.47287999999999997,297836000000.0,7.719659999999999,4.179579999999999e+21,77.5806,1266420000000.0,6.6384e+20,58.344800000000006,5.6904,29.923199999999998
1104,B,True,83.611,341.788,55.17379999999999,74.9752,113.15800000000002,111.18199999999999,-0.038192199999999996,-0.009541980000000002,4603.1,41.0804,3.1908399999999997,2569360000000.0,36.559999999999995,5.35644e+22,446.158,9680920000000.0,4.50218e+21,157.51,1417.8799999999999,21.1644
1105,B,False,,,,,,,,,,,,,,,,,,,,
1106,B,False,11.130780000000001,193.88600000000002,38.031,59.5928,124.46,123.81800000000001,0.18127339999999997,0.0053111600000000005,1768.6,27.8116,2.82454,1257872000000.0,14.6602,4.92836e+21,80.3484,2081460000000.0,1.0663799999999999e+21,0.0,0.0,0.0
1107,B,True,5.69036,98.1718,29.4918,46.4132,125.79,125.68200000000002,-0.285722,0.0029578200000000003,1645.1799999999998,24.965400000000002,0.45759999999999995,678406000000.0,8.08228,4.15682e+21,73.02520000000001,1720020000000.0,1.0943e+21,0.0,0.0,0.0
1108,B,True,73.857,283.928,39.2752,55.940599999999996,113.64000000000001,113.434,0.5455180000000001,0.01149202,4340.06,30.7438,2.71152,2907700000000.0,17.522199999999998,3.7129599999999996e+22,284.296,6599140000000.0,3.72656e+21,0.0,0.0,0.0
1109,B,False,18.416800000000002,57.3498,26.993599999999997,31.2774,99.972,100.12620000000001,-0.10911399999999997,0.00586562,1330.5400000000002,24.295799999999996,1.55482,1213900000000.0,4.21592,5.545620000000001e+21,80.746,2068740000000.0,1.64588e+21,0.0,0.0,0.0
1110,B,True,0.432825,4.8393999999999995,32.4155,39.158500000000004,118.44999999999999,117.18,0.14020500000000002,-0.00026020000000000004,2090.6,28.060499999999998,0.0,58493000000.0,7.2912,5.7016e+20,7.1462,186770000000.0,1.12525e+20,0.0,0.0,0.0
1111,B,False,,,,,,,,,,,,,,,,,,,,
1112,B,False,,,,,,,,,,,,,,,,,,,,
1113,B,False,65.9262,680.458,54.6872,43.926,76.65119999999999,79.2106,0.0528896,-0.00215978,17323.2,48.849000000000004,3.8251,2319260000000.0,53.1078,7.01816e+23,1199.1,24704000000000.0,1.9025199999999996e+22,20.093,0.0,1.14646
1114,B,True,,,,,,,,,,,,,,,,,,,,
1115,B,False,,,,,,,,,,,,,,,,,,,,
