,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2,ABSNJZH_3,AREA_ACR_3,MEANGAM_3,MEANGBH_3,MEANGBT_3,MEANGBZ_3,MEANJZD_3,MEANJZH_3,MEANPOT_3,MEANSHR_3,R_VALUE_3,SAVNCPP_3,SHRGT45_3,TOTPOT_3,TOTUSJH_3,TOTUSJZ_3,USFLUX_3,d_l_f_3,g_s_3,slf_3,ABSNJZH_4,AREA_ACR_4,MEANGAM_4,MEANGBH_4,MEANGBT_4,MEANGBZ_4,MEANJZD_4,MEANJZH_4,MEANPOT_4,MEANSHR_4,R_VALUE_4,SAVNCPP_4,SHRGT45_4,TOTPOT_4,TOTUSJH_4,TOTUSJZ_4,USFLUX_4,d_l_f_4,g_s_4,slf_4,ABSNJZH_5,AREA_ACR_5,MEANGAM_5,MEANGBH_5,MEANGBT_5,MEANGBZ_5,MEANJZD_5,MEANJZH_5,MEANPOT_5,MEANSHR_5,R_VALUE_5,SAVNCPP_5,SHRGT45_5,TOTPOT_5,TOTUSJH_5,TOTUSJZ_5,USFLUX_5,d_l_f_5,g_s_5,slf_5,ABSNJZH_6,AREA_ACR_6,MEANGAM_6,MEANGBH_6,MEANGBT_6,MEANGBZ_6,MEANJZD_6,MEANJZH_6,MEANPOT_6,MEANSHR_6,R_VALUE_6,SAVNCPP_6,SHRGT45_6,TOTPOT_6,TOTUSJH_6,TOTUSJZ_6,USFLUX_6,d_l_f_6,g_s_6,slf_6,ABSNJZH_7,AREA_ACR_7,MEANGAM_7,MEANGBH_7,MEANGBT_7,MEANGBZ_7,MEANJZD_7,MEANJZH_7,MEANPOT_7,MEANSHR_7,R_VALUE_7,SAVNCPP_7,SHRGT45_7,TOTPOT_7,TOTUSJH_7,TOTUSJZ_7,USFLUX_7,d_l_f_7,g_s_7,slf_7,ABSNJZH_8,AREA_ACR_8,MEANGAM_8,MEANGBH_8,MEANGBT_8,MEANGBZ_8,MEANJZD_8,MEANJZH_8,MEANPOT_8,MEANSHR_8,R_VALUE_8,SAVNCPP_8,SHRGT45_8,TOTPOT_8,TOTUSJH_8,TOTUSJZ_8,USFLUX_8,d_l_f_8,g_s_8,slf_8,ABSNJZH_9,AREA_ACR_9,MEANGAM_9,MEANGBH_9,MEANGBT_9,MEANGBZ_9,MEANJZD_9,MEANJZH_9,MEANPOT_9,MEANSHR_9,R_VALUE_9,SAVNCPP_9,SHRGT45_9,TOTPOT_9,TOTUSJH_9,TOTUSJZ_9,USFLUX_9,d_l_f_9,g_s_9,slf_9,ABSNJZH_10,AREA_ACR_10,MEANGAM_10,MEANGBH_10,MEANGBT_10,MEANGBZ_10,MEANJZD_10,MEANJZH_10,MEANPOT_10,MEANSHR_10,R_VALUE_10,SAVNCPP_10,SHRGT45_10,TOTPOT_10,TOTUSJH_10,TOTUSJZ_10,USFLUX_10,d_l_f_10,g_s_10,slf_10
910,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,C,False,38.2984,674.3019999999999,29.3448,41.6982,108.126,109.72,0.159812,0.00153364,2001.1799999999998,25.078000000000003,3.3324400000000005,3220480000000.0,6.493039999999999,6.63754e+22,950.016,21898400000000.0,1.5205000000000003e+22,66.702,151.65,23.282,36.6616,696.9060000000001,29.518399999999996,43.0642,109.782,111.458,0.181256,0.0014289379999999998,2114.3199999999997,25.081200000000003,3.64474,2875240000000.0,6.38106,7.23054e+22,1021.414,23337200000000.0,1.57382e+22,67.72040000000001,571.7239999999999,15.318999999999999,19.1934,728.046,30.285199999999996,43.81519999999999,109.998,111.296,0.173114,0.000673598,2171.1600000000003,25.7906,3.74612,2529520000000.0,7.02126,8.218099999999998e+22,1092.84,25752000000000.0,1.6946000000000002e+22,72.65119999999999,600.292,14.033600000000002,7.76832,770.53,31.1008,43.7992,109.57000000000001,110.57000000000001,0.15972399999999998,-4.6612e-05,2173.9199999999996,26.545799999999996,3.8271600000000006,2636020000000.0,8.279639999999999,9.36072e+22,1175.78,28716000000000.0,1.85262e+22,76.5262,635.726,14.1558,14.124679999999998,806.568,31.290000000000003,43.287400000000005,108.51799999999999,109.074,0.199506,-0.000405204,2208.9,26.5166,3.9531600000000005,3545720000000.0,8.10102,1.02074e+23,1185.56,29278400000000.0,1.9451e+22,78.7148,1086.5040000000001,12.755,33.996,810.9366666666666,31.548333333333332,43.184333333333335,108.27666666666666,108.73,0.21973333333333334,-0.0009755866666666667,2267.633333333333,26.488,4.0763,3907333333333.3335,8.335166666666666,1.0495666666666667e+23,1168.5,28486000000000.0,1.943833333333333e+22,80.98666666666666,1307.8,12.136000000000001,75.7444,825.05,32.0862,46.53620000000001,112.35999999999999,113.17,0.188158,-0.0024018,2666.44,26.7428,4.1950199999999995,3136760000000.0,9.435880000000001,1.11984e+23,1214.94,27635600000000.0,1.8365199999999997e+22,77.9434,2575.7400000000002,10.4454,91.533,830.088,32.7106,49.9182,117.304,119.34400000000001,0.154935,-0.00324054,3240.0399999999995,27.155199999999997,4.1024,2387520000000.0,10.7864,1.214e+23,1283.48,27219200000000.0,1.73378e+22,78.16659999999999,3740.9199999999996,9.70504,67.2628,848.6899999999999,33.367999999999995,51.806200000000004,118.47999999999999,122.03400000000002,0.0804446,-0.00248818,3565.66,27.937,4.2890999999999995,1643420000000.0,11.9696,1.27924e+23,1341.8,27694600000000.0,1.7128199999999999e+22,79.3478,4001.3599999999997,8.90406,38.5332,875.202,33.381800000000005,51.613800000000005,117.47200000000001,121.718,0.209262,-0.0013796560000000002,3582.0199999999995,28.200399999999995,4.263,3000900000000.0,11.9022,1.33112e+23,1432.68,29008000000000.0,1.7860999999999997e+22,82.9178,6258.68,9.157680000000001
919,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.985999999999997,409.18,31.639499999999998,35.1245,77.549,80.34,-0.015302000000000001,-0.00106881,3830.5,26.517,3.3716,1792300000000.0,12.269,1.1928e+23,769.015,15962000000000.0,1.57185e+22,54.6405,221.75,7.46395,20.996,419.1700000000001,32.06933333333333,35.514,79.88833333333332,82.88733333333333,-0.11335433333333333,-0.00092503,3892.8333333333335,26.875,3.4179,2088733333333.3333,12.873666666666665,1.1727666666666666e+23,767.3633333333333,15960333333333.334,1.5262666666666667e+22,53.178333333333335,0.0,7.204000000000001
921,C,False,120.162,1056.7400000000002,37.421800000000005,74.3302,144.73399999999998,147.73399999999998,0.8642920000000001,-0.012962999999999999,2666.7400000000002,24.1176,3.1709,4282940000000.0,8.202280000000002,3.2829400000000004e+22,541.5260000000001,10357900000000.0,5.976159999999999e+21,38.8918,213.11399999999998,8.1484,120.5375,1046.375,38.29625,73.082,142.58249999999998,145.74,0.792605,-0.013100249999999999,2670.8,25.171000000000003,2.8144250000000004,3821725000000.0,9.821549999999998,3.2645e+22,537.9425,10430250000000.0,5.8276e+21,64.17325,343.8075,13.663499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,C,False,52.72625,891.98,52.97025000000001,66.81025,107.6325,112.3175,-0.010510750000000001,0.0018329750000000001,9877.775,44.387,4.53825,1482912500000.0,44.2275,3.762975e+23,1645.6,34570500000000.0,1.7553e+22,225.4725,18104.25,14.28425,36.549800000000005,882.348,52.8164,63.983799999999995,102.96199999999999,107.14200000000001,-0.006386359999999999,0.0012096739999999998,9342.86,43.975,4.47164,849742000000.0,43.6118,3.740960000000001e+23,1597.8799999999999,33973000000000.0,1.7787200000000002e+22,228.78199999999998,17115.4,14.5608,44.21975,876.83,52.80225,66.0895,103.66749999999999,107.575,-0.10879225000000001,0.00153905,9925.575,43.87325,4.42035,1600725000000.0,43.79575,3.79215e+23,1567.225,32728750000000.0,1.747e+22,231.45999999999998,19413.5,14.66375,66.021,875.4279999999999,52.81660000000001,67.27,105.902,110.50399999999999,-0.175874,0.00237288,10191.8,44.015,4.429139999999999,2506940000000.0,44.2458,3.7644800000000003e+23,1623.34,32851200000000.0,1.7444600000000001e+22,230.372,21910.2,14.4364,76.34400000000001,867.9619999999999,52.293000000000006,64.7162,104.954,110.402,-0.033501199999999995,0.0026656799999999997,9670.220000000001,43.611200000000004,4.43388,3151620000000.0,43.1614,3.66862e+23,1616.2199999999998,33241400000000.0,1.76212e+22,233.652,20418.6,14.9334,87.5084,861.342,51.9782,62.25920000000001,101.936,107.59,0.07410000000000001,0.00288788,9083.560000000001,43.547200000000004,4.4732,5275400000000.0,42.836200000000005,3.6602e+23,1592.8999999999999,34072400000000.0,1.78978e+22,235.41199999999998,20147.4,15.4094,74.38419999999999,853.8059999999999,51.878,61.28920000000001,99.1248,104.848,0.0694526,0.00236894,8838.52,43.6498,4.43934,4288440000000.0,43.12479999999999,3.6838599999999995e+23,1579.16,34006400000000.0,1.80822e+22,236.958,19246.4,15.6204,119.8124,849.8799999999999,51.57180000000001,61.815599999999996,100.3278,106.03800000000001,0.0391368,0.00380852,9048.320000000002,43.28439999999999,4.45716,5357320000000.0,42.1636,3.7795400000000006e+23,1639.06,34808600000000.0,1.82996e+22,231.81200000000004,21860.4,15.2852,180.358,846.53,51.1746,62.1678,101.18799999999999,107.31199999999998,0.008724399999999998,0.0057236399999999995,9233.9,43.1634,4.43722,5045960000000.0,41.9092,3.86476e+23,1710.2,35622200000000.0,1.8509000000000003e+22,226.78799999999995,20811.4,14.774000000000001,184.21200000000002,852.65,50.6444,62.6808,102.256,108.52200000000002,0.043048600000000006,0.00591998,9451.18,42.873599999999996,4.434480000000001,7067220000000.0,41.318799999999996,3.906219999999999e+23,1720.2400000000002,35668400000000.0,1.86572e+22,222.73600000000002,19307.6,14.393799999999999
923,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,C,False,95.13025,1055.3000000000002,44.5235,49.863,93.576,95.13475,-0.050298749999999996,-0.002476275,8898.85,38.235749999999996,3.9572499999999997,2028000000000.0,33.706,4.547875000000001e+23,1555.9499999999998,31682500000000.0,2.6681499999999996e+22,237.26000000000002,3465.2249999999995,15.41275,87.30375000000001,1059.725,44.2825,46.53875000000001,90.12599999999999,92.23325,-0.01278775,-0.0021165000000000003,8314.6,38.19275,3.994375,1194470000000.0,33.311,4.558374999999999e+23,1578.8750000000002,32293500000000.0,2.74515e+22,238.4625,3725.225,15.594249999999999,101.4682,1074.56,44.3748,46.1774,89.36940000000001,91.7332,0.02401244,-0.00239148,8166.219999999999,38.2978,4.059499999999999,2100348000000.0,33.186400000000006,4.60226e+23,1593.1200000000001,33329800000000.0,2.7920000000000004e+22,240.06599999999997,2961.2200000000003,15.9556,130.35600000000002,1069.2400000000002,44.516000000000005,48.0972,91.816,94.7594,-0.1156646,-0.0032693799999999997,8645.420000000002,38.5578,4.1282,3768560000000.0,33.616,4.5848000000000004e+23,1622.8000000000002,33227800000000.0,2.7295600000000003e+22,241.27800000000002,2801.4800000000005,16.0018,129.498,1070.1000000000001,44.3936,50.0122,94.71199999999999,98.24600000000001,-0.1362896,-0.00342422,9016.68,38.185199999999995,4.28402,4456940000000.0,33.035000000000004,4.53052e+23,1606.9,32436000000000.0,2.6692600000000003e+22,241.648,2934.08,16.028399999999998,99.96579999999999,1057.06,43.803,49.714600000000004,94.51020000000001,97.497,-0.18165800000000001,-0.00264092,8816.82,37.507799999999996,4.28256,3821280000000.0,31.7546,4.4378199999999996e+23,1572.52,31467600000000.0,2.68628e+22,242.292,3932.0600000000004,16.0574,82.7018,1049.04,43.7352,48.5168,93.0194,96.23740000000001,-0.163792,-0.00211888,8544.58,37.5594,4.32156,3410880000000.0,31.5842,4.4281400000000006e+23,1543.3200000000002,31676800000000.0,2.7138e+22,242.79000000000002,3287.62,16.165000000000003,94.963,1046.7800000000002,43.994200000000006,48.2258,91.9648,95.1892,-0.16775400000000001,-0.0024356200000000003,8604.6,37.837,4.380940000000001,3530940000000.0,32.0312,4.4570000000000004e+23,1531.42,31425000000000.0,2.70432e+22,243.516,3718.1400000000003,16.131999999999998,97.253,1031.8000000000002,43.6226,48.058800000000005,91.4348,94.4796,-0.171778,-0.00252156,8578.579999999998,37.541999999999994,4.3695,3794960000000.0,31.384800000000002,4.39622e+23,1521.2400000000002,30951000000000.0,2.7008199999999994e+22,244.05,4116.98,16.1174,111.08000000000001,1015.5199999999999,43.032799999999995,47.7854,91.0744,94.5808,-0.16462800000000002,-0.0028919,8532.560000000001,37.139599999999994,4.43188,3906360000000.0,30.404400000000003,4.3516e+23,1517.56,30941000000000.0,2.71258e+22,244.464,4781.2,16.0796
932,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,C,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021876,0.34463,60.886,64.901,97.837,83.241,2.0079,-0.0021876,543.86,40.664,2.3838,1074900000.0,0.0,7.2227e+17,0.0021876,266650000.0,1.1514e+17,0.0,0.0,0.0,3.5432200000000003,16.63322,53.1222,56.09400000000001,107.39499999999998,108.71079999999999,-0.313346,-0.00274746,2514.2,40.820800000000006,2.6735800000000003,547200000000.0,35.596000000000004,1.665626e+21,16.42174,569265000000.0,1.563902e+20,0.0,0.0,0.0
937,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,C,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
