,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40
1583,B,False,0.055057,0.00017849,0.030127,0.027778,0.013006,-0.043346,0.010427,-0.0024248,0.047549,-0.051468,-0.045113,-0.001015,-0.20208,-0.14582,-0.31166,-0.12337,-0.077409,-0.16424,-0.16354,0.06205,-0.018138,0.037707,0.14311,-0.11129,0.071668,0.050028,-0.017522,-0.014735,0.0019501,0.082664,0.19431,0.072385,0.062034,0.073986,0.076365,0.17765,0.13312,0.17659,0.16744,0.098173
1584,B,False,0.0021194,0.098265,0.104,0.15653,0.11493,0.016278,-0.0048003,0.10345,-0.048811,0.026835,0.087238,-0.065419,-0.065229,-0.0043876,-0.099712,-0.036854,-0.23096,-0.24481,-0.20389,-0.17453,-0.13171,-0.25195,-0.25597,-0.25011,-0.26792,-0.25821,-0.15361,-0.19642,-0.17443,-0.072219,-0.087991,-0.086756,-0.050822,-0.15933,-0.17208,-0.10553,-0.27649,-0.18817,-0.12144,-0.31638
1585,B,False,-0.15135,-0.13854,-0.22831,-0.44844,-0.22813,-0.35165,-0.11735,0.17751,-0.1133,-0.14768,-0.066237,0.17714,-0.192,-0.13182,0.084025,-0.047592,0.16673,0.12709,0.085925,0.016554,0.36391,0.35582,0.3035,0.36419,0.14434,0.31932,0.1552,0.075456,-0.022166,-0.089053,-0.26057,-0.25751,0.10283,0.044068,-0.19853,-0.34781,-0.010829,-0.0049573,0.20281,0.10255
1586,B,True,-0.16583,-0.19244,-0.26441,-0.11884,-0.21088,-0.21388,-0.17894,-0.13554,-0.25765,-0.21228,-0.16262,-0.14653,-0.12372,-0.091967,-0.062071,-0.026564,-0.12203,-0.17901,-0.096724,-0.13002,-0.11247,-0.057695,-0.041414,-0.079379,-0.12372,0.023909,0.022689,-0.01975,-0.019401,-0.017088,-0.063031,0.016065,0.006732,0.040925,-0.00067175,0.016021,0.015297,0.044171,0.10054,0.027857
1587,B,False,0.0012593,-0.0099696,-0.028692,-0.034376,0.0040944,0.023594,-0.021583,0.015457,0.038865,-0.0050058,0.0099146,-0.053086,-0.069914,-0.032866,-0.0945,-0.050528,-0.033729,-0.13412,-0.099216,-0.12213,-0.13229,-0.10291,-0.10005,-0.13766,-0.12878,-0.024,-0.045497,-0.044361,-0.057762,-0.058263,-0.057264,-0.095092,-0.10254,-0.053522,-0.049824,-0.053083,-0.062006,-0.034454,-0.063159,0.0068204
1588,B,False,-0.21049,-0.14215,-0.18594,-0.15448,-0.25921,-0.23628,-0.23442,-0.18106,-0.17313,-0.27242,-0.20717,-0.18313,-0.24358,-0.26007,-0.17847,-0.18388,-0.1694,-0.24834,-0.15471,-0.19133,-0.20039,-0.20484,-0.16108,-0.20232,-0.10661,-0.15807,-0.20377,-0.19684,-0.1517,-0.10207,-0.20383,-0.18598,-0.10129,-0.18935,-0.22019,-0.2315,-0.16298,-0.16683,-0.18611,-0.24267
1589,B,False,0.081586,0.06093,-0.060976,-0.055097,-0.013528,-0.069396,-0.063358,-0.16293,-0.1695,-0.19163,-0.28468,-0.31468,-0.19917,-0.20373,-0.30948,-0.32083,-0.35345,-0.2924,-0.20864,-0.1773,-0.31857,-0.25842,-0.26504,-0.18086,-0.21554,-0.25727,-0.10917,-0.1908,-0.20256,-0.15199,-0.1909,-0.20758,-0.1812,-0.21477,-0.1327,-0.20717,-0.16321,-0.26066,-0.2527,-0.23551
1590,B,False,0.15522,0.14949,0.33609,0.13491,0.083061,0.023757,-0.073999,0.052412,-0.086982,0.38221,-0.22469,-0.072122,0.10074,0.16874,0.3225,0.58238,0.57624,0.44142,0.29414,0.48614,0.26987,0.14626,0.47562,0.54771,0.48849,0.35872,0.41017,0.16526,0.26336,0.42021,0.33886,0.43693,0.47868,0.4985,0.45227,0.30719,0.3571,0.35522,0.29603,0.42477
1591,B,False,-0.33875,-0.30344,-0.41441,-0.34335,-0.32961,-0.44183,-0.38538,-0.34339,-0.31362,-0.43141,-0.31932,-0.36297,-0.33283,-0.33681,-0.2171,-0.24467,-0.36535,-0.32593,-0.44045,-0.3358,-0.44416,-0.46475,-0.53891,-0.4638,-0.45125,-0.46852,-0.41209,-0.51384,-0.52364,-0.46525,-0.55321,-0.41907,-0.31928,-0.51079,-0.28885,-0.45561,-0.35296,-0.28064,-0.25341,-0.57557
1592,B,False,-0.096223,-0.22521,-0.14002,-0.29405,-0.20047,-0.30542,-0.13112,-0.25507,-0.27056,-0.38821,-0.29772,-0.27066,-0.084742,-0.050323,-0.0049246,-0.0097681,-0.0022583,-0.030055,0.039417,-0.044561,-0.022429,-0.14863,-0.02772,0.011453,-0.018669,-0.035479,-0.083784,-0.0039781,-0.023445,0.0049689,0.034103,0.10559,-0.045979,-0.075515,-0.0029448,-0.0864,-0.069895,0.085403,-0.089725,-0.024354
1593,B,False,0.05696,0.20928,0.071622,0.013406,0.24417,0.038031,0.016157,0.12388,-0.020698,0.073273,0.075344,0.1703,0.20673,0.061499,0.091796,0.068968,0.024743,0.092435,0.13489,0.10896,0.02112,0.05093,-0.027873,-0.12371,-0.095827,-0.076732,-0.047781,0.019873,-0.064887,0.095911,0.02814,0.0058645,0.011243,0.10127,-0.039773,-0.043872,-0.098319,0.0061823,0.039816,0.087709
1594,B,False,-0.055393,-0.073631,-0.061345,-0.052702,-0.11562,-0.047404,-0.053412,-0.076307,-0.058217,-0.12747,-0.12926,-0.17752,-0.17018,-0.17579,-0.19784,-0.18531,-0.20552,-0.22224,-0.23212,-0.13898,-0.13612,-0.017895,-0.07588,-0.11591,-0.01215,-0.081882,-0.12408,-0.07514,-0.036307,-0.067687,-0.094064,-0.062668,-0.12884,-0.13693,-0.071295,-0.167,-0.21205,-0.17715,-0.15864,-0.26159
1595,B,False,0.86071,0.66592,0.7008,0.77649,0.81887,0.57217,0.78216,0.67557,0.59253,0.41074,0.53163,0.64389,0.66126,0.51076,0.71198,0.83821,0.66412,0.8094,0.91279,0.58897,0.68739,0.29948,0.60731,0.53613,0.42112,0.38992,0.44721,0.45726,0.3283,0.49732,0.17418,0.24711,-0.0811,-0.16761,-0.12074,-0.082313,0.10114,0.12184,-0.015104,0.26028
1596,B,False,0.050891,-0.10964,-0.11804,-0.14042,0.017702,-0.013948,-0.0041108,-0.042477,-0.12751,-0.12233,-0.13831,-0.18829,-0.15781,-0.15701,-0.18037,-0.21425,-0.18247,-0.073364,-0.18181,-0.064491,0.088397,-0.11312,-0.091909,-0.070733,-0.056779,-0.10513,-0.13891,-0.095094,-0.23675,-0.038943,-0.11394,-0.168,-0.13033,-0.17838,-0.22967,-0.14904,-0.16181,-0.18103,-0.22256,-0.17248
1597,B,False,-0.04374,0.059486,0.10619,0.25068,0.28891,0.33364,0.21159,0.20388,0.28992,0.25037,0.060614,0.034931,0.048874,-0.23865,-0.28159,-0.41359,-0.51377,-0.3035,-0.21305,-0.083998,0.095629,0.14679,0.12083,0.051036,0.17766,0.062968,0.044178,0.041258,0.14262,0.089088,0.066865,0.096172,0.10051,0.20588,0.19744,0.13186,0.16499,0.20947,0.2182,0.19119
1598,B,False,-0.27438,-0.29811,-0.413,-0.22471,-0.18919,-0.057223,0.048429,0.13754,0.16483,0.071804,0.14164,0.27957,0.094462,0.18112,0.37476,0.25467,0.34345,0.17414,0.13397,-0.012086,-0.0030885,-0.022477,-0.1664,-0.16062,-0.27645,-0.25646,-0.25284,-0.103,-0.17518,-0.31496,-0.28624,-0.14484,-0.30138,-0.36389,-0.34425,-0.48237,-0.4728,-0.35577,-0.36689,-0.4729
1599,B,False,0.057352,0.1234,0.076805,0.12863,0.12013,0.084876,0.11483,0.062556,0.045947,0.095498,0.12139,0.099569,0.13409,0.22421,0.20073,0.25969,0.21778,0.17133,0.21946,0.17229,0.17558,0.17469,0.1625,0.15987,0.049593,0.047836,-0.011707,0.081724,0.04389,0.0021919,0.051815,0.11206,0.060857,0.22534,0.16912,0.19316,0.075337,0.12838,0.11893,0.11531
1600,B,False,-0.18226,-0.14632,-0.24024,-0.089355,0.080492,0.024075,-0.22178,-0.28897,-0.18556,-0.25921,-0.15345,-0.11856,0.094838,0.048777,-0.012354,0.18437,0.016981,-0.056682,-0.034535,-0.017739,-0.12575,-0.27198,-0.23743,-0.071724,-0.097884,-0.13027,-0.080636,-0.012963,-0.0010304,-0.13169,-0.069566,-0.14167,-0.12427,0.12566,0.11227,0.060469,-0.11534,-0.0797,-0.18923,-0.09261
1601,B,False,-0.3175,-0.33277,-0.42389,-0.24159,-0.18973,-0.27947,-0.30147,-0.17209,-0.15371,-0.14152,-0.20239,-0.069557,-0.14987,-0.21159,-0.16894,-0.15907,-0.076594,0.0032084,-0.075867,0.054233,0.0079773,-0.0061119,-0.057029,-0.059457,0.030081,-0.025182,0.015334,0.032192,0.13627,0.13605,0.045279,-0.0098594,-0.24099,-0.12365,-0.16073,-0.095687,-0.098947,-0.11431,-0.01487,0.023378
1602,B,False,-0.17613,-0.14964,-0.16968,-0.18289,-0.20011,-0.19021,-0.19699,-0.20377,-0.20494,-0.19497,-0.20035,-0.20237,-0.2093,-0.21239,-0.22294,-0.25867,-0.19147,-0.29192,-0.20436,-0.21906,-0.1882,-0.20578,-0.13051,-0.14837,-0.099589,-0.071515,-0.077692,-0.070721,-0.080895,-0.17402,-0.14208,-0.13166,-0.08527,-0.034061,-0.10711,-0.14791,-0.12863,-0.18432,-0.18943,-0.13891
1603,B,False,0.066102,0.14895,0.12497,0.24755,0.068735,0.11505,0.21828,0.11654,0.14615,0.01925,0.18156,0.21752,0.12816,0.29245,0.018066,0.10268,0.20955,0.24821,0.48503,0.12052,0.28745,0.36219,0.23547,0.15105,0.19275,0.040683,0.16218,0.12791,0.15501,0.24193,0.048491,0.015529,0.21971,0.25412,0.19045,-0.01682,0.16945,0.067526,0.3105,0.26814
1604,B,False,0.36537,0.31917,0.47684,0.44778,0.36508,0.2531,0.38557,0.36124,0.3665,0.27148,0.43819,0.2566,0.11723,0.25217,0.34195,0.22811,0.45119,0.36536,0.2492,0.20637,0.28343,0.28913,0.19547,0.17405,0.21174,0.14456,0.22066,0.20534,0.18197,0.27533,0.17172,0.15867,0.27831,0.16706,0.22297,0.17944,0.13802,0.11732,0.26203,0.015454
1605,B,False,0.28579,0.2191,0.337,0.30806,0.29178,0.32099,0.26533,0.22877,0.24687,0.24638,0.28708,0.30505,0.38908,0.31627,0.34039,0.42537,0.47316,0.45281,0.32829,0.28629,0.41068,0.27672,0.23541,0.30688,0.30027,0.24178,0.22826,0.22601,0.2602,0.2408,0.22681,0.30894,0.22037,0.26537,0.3155,0.25225,0.3449,0.39168,0.40733,0.39475
1606,B,False,0.010663,0.012465,-0.017814,-0.029724,-0.023428,0.024563,0.046715,0.027047,0.04196,0.056112,0.057689,0.044069,0.028978,0.0091115,0.071907,0.079878,0.092451,0.07835,0.064935,0.072957,0.054308,0.058712,0.089135,0.095685,0.027335,0.094292,0.078425,0.055017,0.10423,0.124,0.12577,0.15096,0.085914,0.12458,0.097705,0.093691,0.15122,0.13436,0.148,0.13325
1607,B,False,-0.41215,-0.34012,-0.19028,-0.51055,-0.34671,-0.27865,-0.46989,-0.48187,-0.48592,-0.41084,-0.50027,-0.50395,-0.39608,-0.3984,-0.54414,-0.54073,-0.35721,-0.41147,-0.38833,-0.30647,-0.37249,-0.31697,-0.32635,-0.30615,-0.44339,-0.41722,-0.40509,-0.54858,-0.49263,-0.38445,-0.50859,-0.49446,-0.50598,-0.56602,-0.46201,-0.39978,-0.45615,-0.51224,-0.49091,-0.48128
1608,B,False,0.27908,0.28139,0.30242,0.55497,0.28202,0.36625,0.47774,0.48692,0.54141,0.55482,0.5072,0.47331,0.49892,0.47292,0.42301,0.3805,0.19596,0.28911,0.33983,0.36481,0.42141,0.30827,0.26152,0.41986,0.19213,0.30284,0.1822,0.23116,0.25579,0.19396,0.22619,0.22589,0.27957,0.27567,0.33785,0.26749,0.23261,0.19516,0.29634,0.22363
1609,B,False,0.75688,0.10273,0.7209,0.44437,0.81085,0.42238,0.58418,0.66375,0.82788,0.56653,0.55383,0.95196,0.78864,1.06,0.77447,0.60433,0.73293,0.61362,0.49728,0.60872,0.7822,0.74509,0.95288,0.81794,0.8863,0.64341,1.0727,0.93382,0.83156,0.8747,1.0344,1.0399,1.1377,1.3932,1.086,1.0985,1.0128,1.0438,0.9421,1.209
1610,B,False,0.14077,0.2539,0.065053,0.090854,0.25761,0.32149,0.17954,0.40215,0.40662,0.60766,0.48133,0.44324,0.42699,0.29257,0.19714,0.2519,0.058912,0.12061,0.10665,0.10815,-0.073873,0.27175,0.32007,0.069958,-0.21476,-0.10306,0.049089,-0.10833,-0.12274,-0.15866,0.025468,-0.1607,-0.12407,-0.0055166,0.30961,0.27394,0.19784,0.18484,0.19988,0.17981
1611,B,False,-0.13271,-0.1221,-0.12875,-0.12692,-0.13109,-0.13849,-0.12381,-0.15123,-0.1018,-0.077753,-0.02043,-0.025716,-0.015735,-0.14908,-0.0099452,-0.037235,-0.14272,-0.06255,-0.13109,-0.068163,-0.1062,-0.017846,-0.062978,-0.073836,-0.035262,-0.13692,-0.12751,-0.10603,-0.062116,-0.060038,-0.0098624,-0.017823,-0.045943,-0.078918,0.012862,0.0064833,-0.049993,-0.039703,-0.035576,-0.091749
1612,B,False,0.22562,0.26667,0.26652,0.25647,0.33401,0.3885,0.3502,0.41239,0.29752,0.24465,0.22567,0.12463,0.20261,0.21525,0.22529,0.22787,0.22213,0.20585,0.20786,0.063209,0.18311,0.25556,0.23012,0.23264,0.17376,0.23324,0.1395,0.21592,0.25456,0.31408,0.29407,0.32125,0.21443,0.27336,0.26394,0.14138,0.13729,0.18347,0.26648,0.20243
1613,B,False,0.1965,0.2292,0.34858,0.2428,0.064782,-0.098178,-0.10076,-0.072183,0.015961,0.065749,-0.056473,-0.10279,-0.085646,-0.14413,-0.11129,-0.12599,-0.31616,-0.047263,-0.21649,-0.48112,-0.38882,-0.39776,-0.36756,-0.33583,-0.12607,-0.24112,0.12071,-0.013413,0.051202,0.066548,0.16563,-0.038308,-0.051459,-0.124,-0.26872,-0.3031,-0.37855,-0.23083,-0.34098,-0.50813
1614,B,False,-0.26129,-0.37956,-0.22624,-0.21822,-0.28876,-0.31406,-0.34769,-0.42644,-0.41589,-0.52134,-0.62634,-0.49943,-0.36029,-0.34715,-0.26921,-0.34427,-0.22648,-0.30841,-0.34031,-0.32284,-0.25252,-0.33688,-0.20237,-0.22455,-0.30797,-0.19347,-0.23076,-0.23041,-0.19276,-0.0069604,-0.1042,-0.14612,-0.14814,-0.16564,-0.15263,-0.19284,-0.11744,-0.18502,-0.18565,-0.20845
1615,B,False,0.35718,0.34344,0.23723,0.27365,0.32147,0.32718,0.22324,0.26547,0.19476,0.19458,0.20553,0.16127,0.31242,0.23097,0.21004,0.21464,0.19632,0.2199,0.15496,0.14938,0.24344,0.16511,0.17088,0.17378,0.23788,0.24281,0.13988,0.12985,0.22166,0.40204,0.35158,0.27745,0.35059,0.30267,0.16757,0.30854,0.16809,0.13701,0.13995,0.1033
1616,B,False,-0.14413,-0.11129,-0.12599,-0.31616,-0.047263,-0.21649,-0.48112,-0.38882,-0.39776,-0.36756,-0.33583,-0.12607,-0.24112,0.12071,-0.013413,0.051202,0.066548,0.16563,-0.038308,-0.051459,-0.124,-0.26872,-0.3031,-0.37855,-0.23083,-0.34098,-0.50813,-0.30098,-0.43784,-0.25536,-0.4348,-0.43323,-0.46592,-0.4878,-0.34146,-0.34714,-0.22556,-0.26312,-0.20763,-0.23451
1617,B,False,-0.10076,-0.072183,0.015961,0.065749,-0.056473,-0.10279,-0.085646,-0.14413,-0.11129,-0.12599,-0.31616,-0.047263,-0.21649,-0.48112,-0.38882,-0.39776,-0.36756,-0.33583,-0.12607,-0.24112,0.12071,-0.013413,0.051202,0.066548,0.16563,-0.038308,-0.051459,-0.124,-0.26872,-0.3031,-0.37855,-0.23083,-0.34098,-0.50813,-0.30098,-0.43784,-0.25536,-0.4348,-0.43323,-0.46592
1618,B,False,0.16889,0.13162,0.23051,0.20769,0.16702,0.14807,0.15059,0.16216,0.19569,0.23705,0.3704,0.17684,0.25562,0.11604,0.24439,0.32361,0.27267,0.22896,0.16025,0.17923,0.26239,-0.058957,-0.0096,-0.1151,-0.14517,-0.14805,-0.17189,-0.17047,0.034801,0.042643,0.057118,0.25041,0.10683,0.22546,0.079716,0.1061,0.10651,0.082436,0.015963,0.046609
1619,B,False,-0.037293,-0.025248,-0.14113,-0.022352,-0.11278,-0.12733,0.0037944,-0.051967,-0.13642,-0.12568,-0.095849,-0.020097,0.081725,0.019158,0.039669,0.099627,0.065782,0.08293,0.10702,0.1114,0.011615,0.084891,0.094135,0.080847,0.18255,0.23671,0.2244,0.084939,0.11067,0.14785,0.15461,0.15579,-0.11085,0.011303,-0.050025,0.12297,-0.12504,0.10482,-0.033024,0.026834
1620,B,False,-0.61389,-0.53981,-0.62843,-0.59819,-0.54361,-0.54787,-0.5078,-0.49575,-0.55966,-0.52157,-0.51061,-0.51418,-0.57333,-0.51405,-0.52971,-0.49125,-0.47921,-0.31832,-0.3706,-0.37933,-0.37391,-0.39118,-0.40048,-0.3023,-0.4163,-0.37179,-0.33033,-0.37444,-0.4161,-0.35016,-0.44972,-0.37457,-0.37571,-0.35353,-0.35191,-0.33197,-0.36722,-0.36041,-0.33294,-0.42913
1621,B,False,0.19451,0.35026,0.30251,0.29647,0.35302,0.46695,0.29615,0.37004,0.3054,0.36299,0.35084,0.38469,0.44239,0.25264,0.17451,0.11162,0.19524,0.24507,0.28471,0.36593,0.36853,0.32549,0.20092,0.20417,-0.039872,-0.13401,0.019255,0.061188,0.083795,0.20469,-0.0099804,-0.010955,-0.0441,0.1341,0.12773,0.16852,0.01602,0.18119,0.098875,0.13791
1622,B,False,1.1606,0.94755,0.84786,0.7412,0.29275,1.4314,1.0797,1.1224,0.87483,0.64332,0.9706,0.47372,1.018,0.90833,0.78213,0.36696,0.80891,0.4116,0.22412,0.7431,0.64828,1.05,0.97404,0.853,0.79507,1.0173,0.79323,0.67045,1.1884,1.3131,0.9177,1.1886,0.91439,0.88108,1.352,1.4583,1.395,1.0063,1.0276,1.3666
1623,B,False,0.058698,0.11873,0.15846,0.15692,0.010913,0.015098,0.10241,0.16129,0.082191,0.080268,0.14917,0.00050949,0.10732,-0.02363,0.10881,0.069567,0.14729,0.21978,0.074931,0.034685,0.17411,0.10609,0.11721,0.048931,0.12085,0.3623,0.24469,0.20388,0.26218,0.38246,0.34052,0.4761,0.4196,0.29562,0.20562,0.16331,0.25129,0.15311,0.1355,0.15707
1624,B,False,-0.17125,-0.27469,-0.31903,-0.25095,-0.2494,-0.11941,-0.14699,-0.14892,-0.16413,-0.053388,-0.068286,-0.0051091,-0.011682,0.0509,0.073582,-0.0042504,0.059246,0.016257,0.0088337,-0.056535,-0.014521,-0.10219,-0.038857,-0.13933,-0.075679,-0.13827,-0.0053145,0.043999,-0.10406,-0.036452,-0.040727,-0.14096,-0.083327,-0.039311,-0.022109,-0.056492,-0.023142,-0.058654,0.010091,0.036803
1625,B,False,0.051395,-0.015315,0.030313,-0.002041,0.028733,-0.00068532,-0.016859,-0.011184,0.0070881,0.016759,0.010741,0.079095,-0.0081113,0.032459,0.053402,0.11854,0.0084493,0.086936,0.032292,0.051425,0.046704,0.06674,0.030607,0.03529,0.053043,0.016331,-0.0085911,0.036271,0.009108,0.022933,0.046729,-0.0081662,0.0053582,0.034584,-0.0013927,0.03737,0.038752,0.037852,0.036517,0.0299
1626,B,False,0.014242,-0.077452,-0.027448,-0.1305,0.056396,-0.073093,-0.22396,-0.17385,-0.14311,-0.20419,-0.18203,-0.18225,-0.18599,-0.18349,-0.32527,-0.17274,-0.15334,-0.20172,-0.27176,-0.22892,-0.26133,-0.18764,-0.26726,-0.17809,-0.18535,-0.097088,-0.1635,-0.29095,-0.31491,-0.22921,-0.2547,-0.1979,-0.20937,-0.20304,-0.19923,-0.20076,-0.27794,-0.24591,-0.35003,-0.3126
1627,B,False,-0.18238,-0.096551,-0.098252,-0.061871,-0.15629,0.075592,0.021587,0.023051,-0.041788,-0.0042704,-0.038794,-0.035481,-0.026428,-0.034084,0.033983,0.023092,-0.04079,0.0817,0.18512,0.041812,-0.014278,-0.076799,-0.03164,-0.10071,-0.10918,-0.0025418,-0.073408,0.08268,-0.10565,-0.060233,-0.02445,0.12539,0.087458,0.045944,0.11359,0.081116,-0.0057178,0.10157,0.006329,-0.032261
1628,B,False,-0.9003,2.1647,-1.3893,0.0,0.71369,0.87179,-0.53853,-1.3556,0.02123,-0.19589,0.34644,0.84104,1.3553,1.0203,2.4536,0.77091,1.0712,0.96589,0.60202,0.58869,0.54828,0.44577,0.27573,0.20672,0.18436,0.056548,0.066769,-0.052915,0.066451,0.059131,0.033498,0.082162,-0.0095842,0.078813,-0.060302,0.05779,0.19558,0.14115,0.12116,0.088744
1629,B,False,0.36314,0.35611,0.35044,0.40146,0.39616,0.62999,0.46725,0.55485,0.47453,0.49695,0.41474,0.46937,0.52562,0.34338,0.50767,0.56683,0.40644,0.32121,0.47443,0.37353,0.33805,0.46877,0.74698,0.59502,0.60665,0.30637,0.379,0.31604,0.31576,0.57606,0.54183,0.29533,0.44895,0.54909,0.51111,0.44103,0.39565,0.49183,0.27672,0.40366
1630,B,False,0.4423,0.38284,0.35154,0.33566,0.46688,0.49085,0.44839,0.83192,0.5353,0.36602,0.36593,0.45034,0.6214,0.5943,0.69646,0.72349,0.77759,0.86196,0.46019,0.36009,0.60473,0.8465,0.5571,0.53975,0.41286,0.70129,0.9623,0.64488,0.44907,0.82903,0.62886,0.91861,0.79381,0.77083,0.56132,0.56433,0.93547,0.89819,0.95475,0.95873
1631,B,False,-0.13457,-0.26773,-0.24487,-0.25733,-0.35511,-0.38574,-0.23945,-0.31221,-0.27261,-0.29841,-0.35984,-0.31997,-0.22374,-0.16205,-0.14882,-0.18415,-0.17091,-0.14462,-0.10859,-0.13981,-0.089258,-0.11473,-0.13064,-0.012024,-0.090533,-0.088226,-0.065063,-0.025793,-0.087473,-0.0094772,-0.12815,-0.06543,-0.10943,-0.10585,-0.11048,-0.15072,-0.06208,-0.050051,-0.05592,-0.026117
1632,B,False,-0.20454,-0.092005,-0.17803,-0.26707,-0.19507,-0.15046,-0.095606,-0.11907,-0.20402,-0.083916,-0.12041,-0.30065,-0.14996,-0.12899,-0.16645,-0.20074,-0.22279,-0.40583,-0.275,-0.35064,-0.25785,-0.067,-0.12573,-0.10332,-0.29929,-0.30309,-0.15082,-0.14607,-0.15444,-0.19005,-0.11028,-0.1755,-0.14191,-0.3044,-0.32535,-0.39923,-0.45606,-0.28973,-0.52302,-0.38361
1633,B,False,-0.023543,-0.082416,-0.015207,-0.023648,-0.058173,-0.11925,-0.12148,-0.11894,-0.12554,-0.15778,-0.11008,-0.1182,-0.095458,-0.061838,-0.035807,-0.01369,-0.023865,-0.16379,-0.1672,-0.094592,-0.103,-0.076341,-0.13171,-0.11111,-0.11714,-0.139,-0.18007,-0.19522,-0.22226,-0.1533,-0.14548,-0.13504,-0.27518,-0.21183,-0.2716,-0.21842,-0.27421,-0.24084,-0.19163,-0.16935
1634,B,False,0.24976,0.082225,0.17403,0.063415,0.1193,0.19779,0.26475,0.22136,0.22181,0.1925,0.12387,0.15413,0.10783,0.1871,0.18629,0.085815,0.13214,0.19338,0.077117,0.12749,0.16938,0.13378,0.050959,0.068457,0.018172,0.059966,0.1076,-0.026796,-0.0057111,0.09207,0.058299,0.051685,0.065546,0.054822,-0.032444,0.058315,0.1614,0.1291,0.11208,0.14119
1635,B,False,0.44088,0.43939,0.63879,0.66715,0.58353,0.61871,0.72901,0.66234,0.63693,0.86986,0.41992,0.45705,0.40444,0.22573,0.29133,0.063454,0.16969,0.31224,0.28218,0.40456,0.4966,0.31602,0.70218,0.58273,0.6133,0.7894,0.53119,0.66314,0.68114,0.82419,0.58284,0.95698,0.72521,0.80965,0.71956,0.70706,0.83192,1.0625,0.85072,0.69834
1636,B,False,-0.23162,-0.10715,-0.036194,-0.15534,-0.043381,0.063594,-0.025467,-0.020358,-0.048878,0.069566,0.1499,-0.094519,0.051769,-0.024414,0.22965,0.21821,0.20314,0.1913,0.13411,0.138,0.13586,0.10865,-0.0023233,0.083159,0.17076,0.058775,0.21561,0.14795,0.06343,0.12369,0.041739,0.074595,0.042064,0.066859,0.14391,0.082905,0.077948,0.14602,0.016241,0.16742
1637,B,False,0.15669,0.13855,0.074369,0.1322,0.10603,0.040203,0.096683,0.10159,0.057956,0.099692,0.10681,0.072671,0.12624,0.14579,0.17502,0.14812,0.14499,0.14068,0.12582,0.14654,0.2019,0.18229,0.18565,0.15957,0.16656,0.15599,0.18092,0.14196,0.13555,0.16106,0.13245,0.25293,0.1805,0.18099,0.16902,0.15449,0.20098,0.13571,0.14687,0.16299
1638,B,False,-0.22638,-0.12349,-0.17236,-0.24608,-0.18632,-0.28207,-0.19999,-0.21073,-0.30982,-0.29816,-0.25829,-0.16988,-0.26735,-0.32035,-0.24757,-0.21173,-0.1416,-0.20167,-0.16186,-0.15438,-0.091855,-0.13441,-0.13079,-0.12931,-0.29967,-0.23101,-0.27836,-0.17207,-0.14887,-0.27179,-0.25407,-0.20322,-0.22933,-0.2005,-0.2064,-0.26776,-0.21923,-0.27975,-0.32195,-0.17065
1639,B,False,0.19933,0.27392,0.28945,0.21903,0.20033,0.22246,0.15946,0.075718,0.1125,0.096965,0.035013,-0.0014582,0.0035926,-0.12631,-0.13789,-0.01421,0.059457,-0.012446,-0.0085679,-0.10572,0.10541,-0.011184,-0.0053762,0.051507,-0.082789,-0.022097,-0.0064757,0.013417,-0.066996,-0.037881,-0.024164,-0.080559,-0.048834,-0.068227,-0.071474,-0.058675,-0.14567,-0.22135,-0.18065,-0.20937
1640,B,False,-0.064968,-0.088713,-0.15963,-0.23409,-0.1464,-0.13879,-0.16846,-0.1234,-0.19308,-0.20333,-0.25067,-0.27765,-0.20619,-0.19124,-0.25174,-0.23026,-0.23272,-0.21021,-0.21769,-0.28681,-0.2322,-0.13128,-0.22826,-0.17523,-0.24994,-0.4128,-0.35715,-0.32307,-0.3308,-0.32645,-0.29541,-0.32503,-0.28124,-0.20898,-0.26744,-0.24164,-0.24845,-0.2504,-0.25786,-0.17098
1641,B,False,-0.29196,-0.37194,-0.47195,-0.54073,-0.43426,-0.42844,-0.34678,-0.34212,-0.28934,-0.2828,-0.21877,-0.23712,-0.3904,-0.24728,-0.18951,-0.28451,-0.30161,-0.17389,-0.22233,-0.25542,-0.19965,-0.21004,-0.22811,-0.21661,-0.24196,-0.02706,0.038067,0.13521,-0.076772,-0.10589,-0.18249,-0.36299,-0.15221,-0.26796,-0.17111,-0.1455,-0.16117,-0.14572,-0.13349,-0.099356
