index,nar,time_start,xray_class,time_peak,time_end,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
184,11612,2012-11-13 22:24:00,NULL,not applicable,not applicable,1.2192719298245612e+22,59.09961403508772,86.17761403508771,85.95685964912279,57.86908771929824,0.0189844021052631,19384122807017.543,0.0007776381894736,854.8243859649123,16.470252631578948,1875428070175.4385,12917.561403508773,3.527668421052632e+23,49.305350877192986,56.94368421052632,3.7916122807017545,662.561403508772,4105.970175438596,22.99715789473684,327.2370175438596
185,11616,2012-11-19 16:24:00,NULL,not applicable,not applicable,1.834384745762712e+22,52.11432203389831,105.22474576271188,107.36186440677967,63.45561016949152,0.0541684596610169,33815186440677.965,0.0037780423728813,1526.2932203389832,123.43737288135593,6386364406779.661,8026.638983050848,3.434213559322035e+23,42.29816949152544,40.46183050847458,4.0841,1296.840677966102,12941.342372881358,12.192915254237288,173.50101694915256
186,11617,2012-11-17 14:12:00,NULL,not applicable,not applicable,1.678476e+22,38.9532,121.0828,120.246,54.95396,0.2573284,26768040000000.0,0.00049976452,1244.056,14.152156,3725016000000.0,5059.48,1.883896e+23,31.624600000000004,20.715480000000003,3.633772,1060.112,2236.6368,10.561576,98.10996
187,11622,2012-11-27 10:00:00,NULL,not applicable,not applicable,1.610050847457627e+21,30.26284745762712,133.53338983050847,132.94220338983052,53.8175593220339,0.0272847627118644,2635761016949.1523,-0.0032428422542372,118.44661016949154,9.339047796610169,349101593220.339,1898.0694915254237,6.728627118644068e+21,24.239779661016943,4.770589830508474,2.3365,110.63338983050846,9.3396,93.3105,125.67
188,11624,2012-11-28 19:00:00,NULL,not applicable,not applicable,5.6043067796610174e+20,39.31845762711864,158.6594915254237,160.4327118644068,89.17954237288137,1.4142708474576269,925821355932.2034,-0.0115049898305084,52.44484745762712,8.418506779661017,542259152542.37286,3526.677966101695,3.4955559322033896e+21,26.96715254237288,11.189216949152543,,27.94477966101695,66.62172727272728,26.822045454545457,58.173090909090895
189,11626,2012-12-05 08:36:00,NULL,not applicable,not applicable,6.824849122807018e+20,33.534894736842105,141.2282456140351,142.01315789473685,70.41114035087719,0.1491457017543859,1279640526315.7896,0.0082852717543859,62.63277192982456,8.705054035087718,512591578947.3684,2646.991228070176,3.558140350877193e+21,24.58161403508772,5.736040350877194,2.2819125,46.47678947368421,,2.8603363636363635,5.5732
190,11627,2012-12-05 20:36:00,NULL,not applicable,not applicable,3.5193627118644075e+20,42.97993220338982,194.70677966101692,187.11050847457625,127.58525423728813,0.9583451694915256,565008135593.2203,-0.0129247567118644,37.75196610169491,5.21235606779661,226278135593.22037,5580.374576271186,3.291861016949153e+21,25.159118644067792,5.775135254237288,1.862275,29.87140677966102,,,
191,11642,2013-01-04 13:24:00,NULL,not applicable,not applicable,1.0298920754716982e+22,41.60877358490565,94.60115094339622,94.4659245283019,43.18269811320755,-0.1384407,11603641509433.965,0.0028159415094339,570.7762264150944,43.46103773584906,1246743905660.3774,9220.935849056605,1.922028301886792e+23,35.16969811320754,28.70701886792452,3.608845283018868,347.95471698113204,,,
192,11647,2013-01-06 03:24:00,NULL,not applicable,not applicable,6.771776923076922e+21,32.830384615384624,92.60569230769232,94.0236923076923,45.37538461538462,-0.198073,5900123076923.077,-0.0015616161538461,340.3269230769231,14.398115384615382,929651538461.5385,3881.615384615385,4.649846153846154e+22,25.341307692307687,10.310176923076922,3.135107692307692,135.6207692307692,156.57333333333335,14.260238461538462,63.699
193,11648,2013-01-08 21:24:00,NULL,not applicable,not applicable,1.6483610169491527e+21,34.562677966101695,142.4006779661017,144.2037288135593,66.3423220338983,0.8033538983050849,3122377966101.695,0.001354036118644,145.1527118644068,5.8391620338983055,1133697118644.068,1810.8932203389827,6.59455593220339e+21,22.73884745762712,5.772752542372881,2.233876470588235,283.13084745762706,,,
