index,time_start,time_peak,time_end,nar,xray_class,COINCIDENCE,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f,ARs
0,2010-05-03 09:48:00,not applicable,not applicable,11065,N,False,7.426761904761904e+20,27.119238095238096,127.19571428571432,126.33523809523811,43.92623809523809,0.14510123809523806,1036441428571.4286,-0.0013757457142857142,43.790190476190475,2.246124761904762,167619238095.2381,1683.4952380952382,2.7959761904761905e+21,23.00190476190476,2.6253190476190476,0.0,45.97509523809524,0.0,0.0,0.0,5.26910031005072e+102
1,2010-05-06 15:48:00,not applicable,not applicable,11070,N,False,3.318257142857144e+20,32.05195238095238,163.19761904761904,157.54904761904763,72.04866666666666,0.4300328571428572,651527142857.1428,-0.01090329523809524,31.353190476190473,5.927161904761904,261749809523.8095,2211.8666666666663,1.5837857142857143e+21,23.682333333333332,5.222142857142856,1.2915285714285711,31.588428571428576,0.0,0.0,0.0,5.271481286241433e+102
2,2010-05-08 21:48:00,not applicable,not applicable,11071,N,False,5.9555e+20,28.377428571428567,134.70333333333332,133.46523809523808,49.05442857142857,-0.46985904761904757,784685238095.238,-0.004028576190476191,38.95009523809523,3.5741809523809516,228673809523.8095,1948.5238095238096,2.2968333333333336e+21,22.90809523809524,3.179204761904762,0.6576238095238095,25.035476190476192,0.0,0.0,0.0,5.271957481479577e+102
3,2010-06-03 06:00:00,not applicable,not applicable,11073,N,False,8.69962380952381e+20,30.11733333333333,134.91809523809525,136.15238095238095,54.38071428571429,0.3182139285714285,1605376190476.1904,-0.0026560452380952385,68.24685714285715,3.9729719047619043,317239619047.619,1623.0142857142855,3.246814285714286e+21,22.77766666666667,4.819138095238095,0.13368095238095237,110.01380952380953,0.0,0.0,0.0,5.272909871955863e+102
4,2010-05-30 18:00:00,not applicable,not applicable,11074,N,False,,,,,,,,,,,,,,,,,,,,,
5,2010-06-18 12:48:00,not applicable,not applicable,11083,N,False,3.2011842105263155e+20,36.201157894736845,136.11842105263156,136.58210526315787,63.25126315789474,1.41816,681055789473.6842,-0.013415389473684208,28.120894736842107,7.469873684210527,559397368421.0526,1690.0157894736842,1.3358489473684207e+21,25.463631578947368,10.028587894736843,2.170484210526316,41.533789473684216,0.0,0.0,0.0,5.833216226899112e+92
6,2010-06-28 18:00:00,not applicable,not applicable,11085,N,False,4.348895238095237e+20,28.680857142857143,125.20857142857142,123.12809523809524,50.53561904761905,1.1666138095238097,686440000000.0,0.004189280952380953,28.13504761904762,3.254542857142857,496047619047.619,1396.342857142857,1.4387476190476192e+21,21.124095238095236,1.9519476190476186,0.7386285714285714,66.79157142857142,0.0,0.0,0.0,5.278624214813577e+102
7,2010-07-13 15:36:00,not applicable,not applicable,11088,N,False,5.984138095238095e+20,30.14857142857142,139.89904761904762,138.29238095238094,56.22909523809523,0.17536461904761907,923011428571.4286,0.005748471428571427,43.169999999999995,5.405076190476191,440123809523.8095,1984.5142857142855,2.482728571428572e+21,23.005095238095237,3.588128571428572,0.2767809523809524,42.602809523809526,0.0,0.0,0.0,5.280052800528006e+102
8,2010-07-27 15:36:00,not applicable,not applicable,11090,N,False,8.0093e+20,30.95261904761905,125.15047619047621,123.67809523809525,50.55799999999999,0.45950204761904767,1452271428571.4285,0.00020527005714285717,57.56661904761904,1.8265500666666665,432886190476.1905,1736.8523809523813,3.364533333333333e+21,25.18633333333334,5.762323809523811,2.801552380952381,63.542904761904765,0.0,0.0,0.0,5.281005191004291e+102
9,2010-08-30 05:24:00,not applicable,not applicable,11104,N,False,1.2822e+21,30.68333333333334,135.9061904761905,134.45238095238096,57.125619047619054,0.9967833333333334,2092552380952.3809,0.004809528571428572,90.13885714285713,10.61134761904762,1175383809523.8096,1669.0761904761907,4.870476190476191e+21,22.280285714285714,2.953261904761905,0.0,125.82428571428571,0.0,0.0,0.0,5.287671924338291e+102
10,2010-10-15 19:36:00,not applicable,not applicable,11114,N,False,1.3308047619047618e+21,24.970428571428574,113.5180952380952,111.86428571428571,40.87580952380953,-0.5807847619047619,1428895238095.238,-0.00043888280952380956,72.90090476190477,1.1449442380952382,619399047619.0476,1423.0380952380954,3.8834952380952383e+21,19.689333333333337,0.47597666666666666,0.0,30.19195238095238,0.0,0.0,0.0,5.292433876719719e+102
11,2010-10-18 21:48:00,not applicable,not applicable,11116,N,False,2.5577523809523814e+20,34.57295238095238,174.82857142857142,172.22238095238095,91.20295238095238,1.6890358571428574,410449523809.5238,-0.02262242857142857,23.578666666666667,7.857038095238094,334032380952.381,2825.2761904761905,1.2849257142857145e+21,21.72652380952381,2.8340509523809523,0.6092761904761905,20.73142857142857,0.0,0.0,0.0,5.293386267196005e+102
12,2010-10-23 06:00:00,not applicable,not applicable,11118,N,False,8.09502857142857e+20,30.069809523809525,129.3152380952381,128.3261904761905,54.14552380952381,0.592517619047619,1222985714285.7144,-0.0012508842380952383,54.095190476190474,2.079622476190476,415313333333.3333,1736.1999999999998,3.101180952380953e+21,22.379380952380952,3.0750047619047614,0.0,81.09823809523809,0.0,0.0,0.0,5.29433865767229e+102
