index,time_start,time_peak,time_end,nar,xray_class,COINCIDENCE
432,2015-05-06 20:00:00,not applicable,not applicable,12336,N,False
433,2015-05-08 02:00:00,not applicable,not applicable,12337,N,False
434,2015-05-12 08:48:00,not applicable,not applicable,12340,N,False
435,2015-05-13 18:00:00,not applicable,not applicable,12341,N,False
436,2015-05-14 18:00:00,not applicable,not applicable,12343,N,False
437,2015-05-20 00:12:00,not applicable,not applicable,12348,N,False
438,2015-05-21 00:12:00,not applicable,not applicable,12350,N,False
439,2015-05-25 02:12:00,not applicable,not applicable,12354,N,False
440,2015-05-27 15:48:00,not applicable,not applicable,12355,N,False
441,2015-06-01 13:24:00,not applicable,not applicable,12357,N,False
442,2015-06-04 05:48:00,not applicable,not applicable,12359,N,False
443,2015-06-07 10:12:00,not applicable,not applicable,12363,N,False
444,2015-06-17 01:24:00,not applicable,not applicable,12370,N,False
445,2015-06-30 07:36:00,not applicable,not applicable,12374,N,False
446,2015-07-04 07:36:00,not applicable,not applicable,12375,N,False
447,2015-07-08 01:48:00,not applicable,not applicable,12379,N,False
448,2015-07-05 19:48:00,not applicable,not applicable,12380,N,False
449,2015-07-06 23:48:00,not applicable,not applicable,12382,N,False
450,2015-07-12 17:48:00,not applicable,not applicable,12383,N,False
451,2015-08-02 09:48:00,not applicable,not applicable,12392,N,False
452,2015-08-06 01:12:00,not applicable,not applicable,12397,N,False
453,2015-08-12 01:12:00,not applicable,not applicable,12398,N,False
454,2015-08-13 09:00:00,not applicable,not applicable,12399,N,False
455,2015-08-18 22:36:00,not applicable,not applicable,12402,N,False
456,2015-08-24 04:36:00,not applicable,not applicable,12404,N,False
457,2015-09-01 05:24:00,not applicable,not applicable,12406,N,False
458,2015-09-08 19:00:00,not applicable,not applicable,12411,N,False
459,2015-09-11 13:00:00,not applicable,not applicable,12412,N,False
460,2015-09-08 16:12:00,not applicable,not applicable,12413,N,False
461,2015-09-13 12:24:00,not applicable,not applicable,12417,N,False
462,2015-09-24 13:48:00,not applicable,not applicable,12424,N,False
463,2015-09-26 19:48:00,not applicable,not applicable,12425,N,False
464,2015-09-27 19:00:00,not applicable,not applicable,12426,N,False
465,2015-10-11 03:12:00,not applicable,not applicable,12429,N,False
466,2015-10-13 09:12:00,not applicable,not applicable,12430,N,False
467,2015-10-15 03:00:00,not applicable,not applicable,12433,N,False
468,2015-10-29 21:00:00,not applicable,not applicable,12439,N,False
469,2015-10-31 20:12:00,not applicable,not applicable,12441,N,False
470,2015-10-29 20:12:00,not applicable,not applicable,12442,N,False
471,2015-10-31 08:12:00,not applicable,not applicable,12444,N,False
472,2013-04-29 22:24:00,not applicable,not applicable,11735,N,False
473,2013-07-16 15:12:00,not applicable,not applicable,11794,N,False
474,2013-07-21 07:24:00,not applicable,not applicable,11798,N,False
475,2013-11-23 10:48:00,not applicable,not applicable,11903,N,False
476,2014-01-20 21:12:00,not applicable,not applicable,11961,N,False
477,2014-02-28 05:00:00,not applicable,not applicable,11988,N,False
478,2014-03-27 06:48:00,not applicable,not applicable,12018,N,False
479,2014-04-01 04:24:00,not applicable,not applicable,12025,N,False
480,2014-05-17 05:00:00,not applicable,not applicable,12061,N,False
481,2014-06-11 06:24:00,not applicable,not applicable,12086,N,False
482,2014-12-11 11:12:00,not applicable,not applicable,12233,N,False
483,2015-09-12 18:24:00,not applicable,not applicable,12416,N,False
484,2015-09-20 00:24:00,not applicable,not applicable,12418,N,False
485,2015-10-24 03:00:00,not applicable,not applicable,12438,N,False
486,2015-11-06 08:12:00,not applicable,not applicable,12447,N,False
487,2015-11-11 15:00:00,not applicable,not applicable,12451,N,False
488,2015-11-15 09:00:00,not applicable,not applicable,12453,N,False
489,2015-11-19 07:24:00,not applicable,not applicable,12456,N,False
490,2015-11-28 07:48:00,not applicable,not applicable,12460,N,False
491,2015-12-18 09:12:00,not applicable,not applicable,12471,N,False
492,2015-12-20 01:36:00,not applicable,not applicable,12474,N,False
493,2015-12-24 21:24:00,not applicable,not applicable,12475,N,False
494,2016-01-23 16:12:00,not applicable,not applicable,12486,N,False
495,2016-02-16 20:48:00,not applicable,not applicable,12502,N,False
496,2016-02-23 10:12:00,not applicable,not applicable,12504,N,False
497,2016-02-27 22:12:00,not applicable,not applicable,12507,N,False
498,2016-03-01 04:12:00,not applicable,not applicable,12508,N,False
499,2016-03-02 04:12:00,not applicable,not applicable,12509,N,False
500,2016-03-08 00:24:00,not applicable,not applicable,12517,N,False
501,2016-03-13 14:48:00,not applicable,not applicable,12520,N,False
502,2016-03-18 23:48:00,not applicable,not applicable,12525,N,False
503,2016-04-03 23:48:00,not applicable,not applicable,12527,N,False
504,2016-04-12 22:36:00,not applicable,not applicable,12530,N,False
505,2016-04-26 05:48:00,not applicable,not applicable,12533,N,False
506,2016-04-26 13:12:00,not applicable,not applicable,12534,N,False
507,2016-04-29 20:48:00,not applicable,not applicable,12538,N,False
508,2016-05-18 16:12:00,not applicable,not applicable,12547,N,False
509,2016-06-20 11:00:00,not applicable,not applicable,12557,N,False
510,2016-07-09 18:00:00,not applicable,not applicable,12560,N,False
511,2016-07-13 05:48:00,not applicable,not applicable,12563,N,False
512,2016-07-17 10:12:00,not applicable,not applicable,12566,N,False
513,2016-07-18 02:36:00,not applicable,not applicable,12568,N,False
514,2016-07-21 14:36:00,not applicable,not applicable,12569,N,False
515,2016-08-02 07:48:00,not applicable,not applicable,12570,N,False
516,2016-08-13 10:48:00,not applicable,not applicable,12573,N,False
517,2016-08-13 10:48:00,not applicable,not applicable,12575,N,False
518,2016-08-13 10:48:00,not applicable,not applicable,12577,N,False
519,2016-08-29 19:24:00,not applicable,not applicable,12581,N,False
520,2016-09-03 20:24:00,not applicable,not applicable,12584,N,False
521,2016-09-06 02:00:00,not applicable,not applicable,12587,N,False
522,2016-09-12 04:36:00,not applicable,not applicable,12590,N,False
523,2016-09-22 01:00:00,not applicable,not applicable,12594,N,False
524,2016-09-24 07:12:00,not applicable,not applicable,12596,N,False
525,2016-10-12 15:12:00,not applicable,not applicable,12600,N,False
526,2016-11-07 01:24:00,not applicable,not applicable,12606,N,False
527,2016-11-11 22:36:00,not applicable,not applicable,12608,N,False
528,2016-11-14 22:48:00,not applicable,not applicable,12609,N,False
529,2016-12-15 13:12:00,not applicable,not applicable,12618,N,False
530,2017-02-01 18:48:00,not applicable,not applicable,12630,N,False
531,2017-02-03 18:48:00,not applicable,not applicable,12633,N,False
532,2017-02-23 18:48:00,not applicable,not applicable,12637,N,False
533,2017-02-26 12:48:00,not applicable,not applicable,12639,N,False
534,2017-03-03 23:48:00,not applicable,not applicable,12642,N,False
535,2017-04-01 17:36:00,not applicable,not applicable,12649,N,False
536,2017-06-18 16:12:00,not applicable,not applicable,12662,N,False
537,2017-07-15 05:36:00,not applicable,not applicable,12666,N,False
538,2017-07-24 06:24:00,not applicable,not applicable,12668,N,False
539,2017-07-30 06:36:00,not applicable,not applicable,12669,N,False
540,2017-09-04 19:24:00,not applicable,not applicable,12675,N,False
541,2017-09-09 16:24:00,not applicable,not applicable,12678,N,False
542,2017-09-05 04:24:00,not applicable,not applicable,12679,N,False
543,2017-10-17 15:24:00,not applicable,not applicable,12684,N,False
544,2017-12-12 19:00:00,not applicable,not applicable,12691,N,False
545,2018-01-04 14:12:00,not applicable,not applicable,12693,N,False
546,2018-01-10 08:12:00,not applicable,not applicable,12694,N,False
547,2018-01-11 02:00:00,not applicable,not applicable,12695,N,False
548,2018-02-06 20:12:00,not applicable,not applicable,12698,N,False
549,2018-03-19 01:48:00,not applicable,not applicable,12702,N,False
550,2018-04-22 18:48:00,not applicable,not applicable,12707,N,False
551,2018-05-08 18:48:00,not applicable,not applicable,12708,N,False
552,2018-05-12 13:48:00,not applicable,not applicable,12709,N,False
553,2018-07-21 15:36:00,not applicable,not applicable,12716,N,False
554,2018-08-05 03:36:00,not applicable,not applicable,12717,N,False
555,2018-09-10 10:00:00,not applicable,not applicable,12721,N,False
556,2018-09-13 16:00:00,not applicable,not applicable,12722,N,False
557,2018-10-01 22:00:00,not applicable,not applicable,12723,N,False
558,2018-10-16 08:00:00,not applicable,not applicable,12725,N,False
559,2018-11-13 19:48:00,not applicable,not applicable,12726,N,False
560,2018-11-17 13:48:00,not applicable,not applicable,12727,N,False
561,2018-12-13 08:24:00,not applicable,not applicable,12730,N,False
562,2019-04-04 17:00:00,not applicable,not applicable,12737,N,False
563,2019-04-19 10:24:00,not applicable,not applicable,12739,N,False
564,2020-01-11 08:36:00,not applicable,not applicable,12755,N,False
565,2020-03-11 08:36:00,not applicable,not applicable,12758,N,False
566,2020-04-29 08:36:00,not applicable,not applicable,12760,N,False
567,2020-04-29 08:36:00,not applicable,not applicable,12761,N,False
568,2020-06-04 01:36:00,not applicable,not applicable,12764,N,False
569,2020-07-10 08:36:00,not applicable,not applicable,12766,N,False
570,2020-07-27 08:36:00,not applicable,not applicable,12767,N,False
571,2020-08-02 08:36:00,not applicable,not applicable,12768,N,False
572,2020-08-14 15:24:00,not applicable,not applicable,12771,N,False
573,2020-10-12 03:24:00,not applicable,not applicable,12775,N,False
574,2020-11-24 05:12:00,not applicable,not applicable,12784,N,False
575,2020-12-02 20:24:00,not applicable,not applicable,12789,N,False
576,2021-02-19 04:12:00,not applicable,not applicable,12802,N,False
577,2021-03-13 03:24:00,not applicable,not applicable,12809,N,False
578,2021-04-05 12:12:00,not applicable,not applicable,12813,N,False
579,2021-05-26 23:12:00,not applicable,not applicable,12825,N,False
580,2021-07-23 00:48:00,not applicable,not applicable,12848,N,False
581,2021-08-07 23:00:00,not applicable,not applicable,12852,N,False
582,2021-08-11 19:12:00,not applicable,not applicable,12854,N,False
583,2021-08-15 03:12:00,not applicable,not applicable,12855,N,False
584,2021-08-14 19:12:00,not applicable,not applicable,12856,N,False
585,2021-09-01 04:12:00,not applicable,not applicable,12867,N,False
586,2021-09-10 23:48:00,not applicable,not applicable,12870,N,False
587,2021-09-22 22:36:00,not applicable,not applicable,12874,N,False
588,2021-09-29 02:48:00,not applicable,not applicable,12878,N,False
589,2021-09-30 11:00:00,not applicable,not applicable,12881,N,False
590,2021-10-11 19:24:00,not applicable,not applicable,12883,N,False
591,2021-10-30 07:48:00,not applicable,not applicable,12886,N,False
592,2021-10-30 13:48:00,not applicable,not applicable,12888,N,False
593,2021-10-30 13:48:00,not applicable,not applicable,12889,N,False
594,2021-10-31 01:48:00,not applicable,not applicable,12890,N,False
595,2021-10-31 07:48:00,not applicable,not applicable,12892,N,False
596,2021-10-31 20:24:00,not applicable,not applicable,12893,N,False
597,2021-12-16 23:48:00,not applicable,not applicable,12905,N,False
598,2021-12-18 11:48:00,not applicable,not applicable,12906,N,False
599,2021-12-18 17:48:00,not applicable,not applicable,12910,N,False
600,2021-12-20 05:48:00,not applicable,not applicable,12911,N,False
601,2021-12-22 05:48:00,not applicable,not applicable,12912,N,False
602,2021-12-25 06:24:00,not applicable,not applicable,12913,N,False
603,2021-12-25 19:12:00,not applicable,not applicable,12914,N,False
604,2021-12-26 01:12:00,not applicable,not applicable,12915,N,False
605,2021-12-26 01:12:00,not applicable,not applicable,12916,N,False
606,2021-12-26 01:12:00,not applicable,not applicable,12919,N,False
607,2022-01-31 05:24:00,not applicable,not applicable,12934,N,False
608,2022-01-31 05:24:00,not applicable,not applicable,12935,N,False
609,2022-01-31 05:24:00,not applicable,not applicable,12937,N,False
610,2022-02-02 17:24:00,not applicable,not applicable,12938,N,False
611,2022-02-07 16:00:00,not applicable,not applicable,12942,N,False
612,2022-02-10 22:00:00,not applicable,not applicable,12943,N,False
613,2022-02-07 04:00:00,not applicable,not applicable,12944,N,False
614,2022-02-12 16:00:00,not applicable,not applicable,12945,N,False
615,2022-02-15 02:00:00,not applicable,not applicable,12946,N,False
616,2017-09-04 13:00:00,not applicable,not applicable,12676,N,False
617,2021-09-06 13:12:00,not applicable,not applicable,12865,N,False
618,2021-09-24 12:24:00,not applicable,not applicable,12876,N,False
619,2021-10-11 07:24:00,not applicable,not applicable,12884,N,False
620,2021-12-26 01:12:00,not applicable,not applicable,12920,N,False
621,2013-01-03 21:01:00,2013-01-03 21:08:00,2013-01-03 21:17:00,11640,B,False
622,2013-10-06 00:16:00,2013-10-06 00:51:00,2013-10-06 01:03:00,11857,B,False
623,2021-06-03 01:57:00,2021-06-03 02:05:00,2021-06-03 02:09:00,12829,B,False
624,2010-07-12 05:54:00,2010-07-12 06:06:00,2010-07-12 06:21:00,11087,B,False
625,2018-08-25 08:02:00,2018-08-25 08:13:00,2018-08-25 08:30:00,12720,B,False
626,2020-08-03 08:34:00,2020-08-03 08:39:00,2020-08-03 08:46:00,12770,B,False
627,2010-10-14 16:58:00,2010-10-14 17:03:00,2010-10-14 17:08:00,11113,B,False
628,2018-06-01 04:57:00,2018-06-01 05:04:00,2018-06-01 05:09:00,12712,B,False
629,2010-07-12 11:34:00,2010-07-12 11:39:00,2010-07-12 11:44:00,11087,B,False
630,2012-12-15 10:37:00,2012-12-15 10:47:00,2012-12-15 10:52:00,11633,B,False
631,2017-06-04 19:00:00,2017-06-04 19:04:00,2017-06-04 19:08:00,12661,B,False
632,2016-07-15 03:51:00,2016-07-15 03:54:00,2016-07-15 03:56:00,12565,B,False
633,2016-12-30 12:22:00,2016-12-30 12:29:00,2016-12-30 12:39:00,12621,B,False
634,2021-06-28 23:09:00,2021-06-28 23:15:00,2021-06-28 23:22:00,12835,B,False
635,2020-11-26 07:51:00,2020-11-26 07:55:00,2020-11-26 07:59:00,12786,B,False
636,2021-04-21 22:39:00,2021-04-21 22:48:00,2021-04-21 22:55:00,12817,B,False
637,2018-06-17 06:53:00,2018-06-17 06:57:00,2018-06-17 07:06:00,12713,B,False
638,2019-01-30 20:27:00,2019-01-30 20:34:00,2019-01-30 20:40:00,12733,B,False
639,2017-06-02 05:50:00,2017-06-02 05:55:00,2017-06-02 06:04:00,12661,B,False
640,2015-11-21 03:32:00,2015-11-21 03:41:00,2015-11-21 03:53:00,12457,B,False
641,2016-03-24 12:55:00,2016-03-24 12:58:00,2016-03-24 13:01:00,12526,B,False
642,2016-04-28 01:18:00,2016-04-28 01:25:00,2016-04-28 01:36:00,12535,B,False
643,2015-10-07 07:52:00,2015-10-07 07:58:00,2015-10-07 08:05:00,12427,B,False
644,2017-12-22 00:17:00,2017-12-22 00:21:00,2017-12-22 00:23:00,12692,B,False
645,2021-09-24 20:19:00,2021-09-24 20:23:00,2021-09-24 20:27:00,12875,B,False
646,2021-09-11 07:15:00,2021-09-11 07:28:00,2021-09-11 07:38:00,12869,B,False
647,2021-01-23 00:05:00,2021-01-23 00:42:00,2021-01-23 01:30:00,12798,B,False
648,2010-08-15 18:52:00,2010-08-15 18:57:00,2010-08-15 19:06:00,11099,B,False
649,2015-07-13 23:45:00,2015-07-13 23:48:00,2015-07-13 23:50:00,12386,B,False
650,2011-01-31 19:57:00,2011-01-31 20:01:00,2011-01-31 20:04:00,11150,B,False
651,2021-04-12 22:57:00,2021-04-12 23:00:00,2021-04-12 23:04:00,12814,B,False
652,2013-02-09 19:25:00,2013-02-09 19:29:00,2013-02-09 19:35:00,11667,B,False
653,2016-01-16 20:05:00,2016-01-16 20:09:00,2016-01-16 20:11:00,12480,B,False
654,2013-09-03 23:57:00,2013-09-04 00:03:00,2013-09-04 00:07:00,11837,B,False
655,2017-08-30 17:40:00,2017-08-30 17:44:00,2017-08-30 17:50:00,12674,B,False
656,2017-06-19 04:24:00,2017-06-19 04:29:00,2017-06-19 04:36:00,12663,B,False
657,2021-03-22 21:23:00,2021-03-22 21:28:00,2021-03-22 21:37:00,12811,B,False
658,2017-06-06 20:27:00,2017-06-06 20:47:00,2017-06-06 20:59:00,12661,B,False
659,2013-05-25 16:48:00,2013-05-25 16:52:00,2013-05-25 16:55:00,11754,B,False
660,2020-10-28 23:35:00,2020-10-28 23:41:00,2020-10-28 23:45:00,12779,B,False
661,2017-01-25 02:15:00,2017-01-25 02:20:00,2017-01-25 02:24:00,12629,B,False
662,2013-04-03 17:09:00,2013-04-03 17:17:00,2013-04-03 17:26:00,11713,B,False
663,2013-06-30 02:50:00,2013-06-30 02:55:00,2013-06-30 02:58:00,11781,B,False
664,2021-07-07 13:29:00,2021-07-07 13:38:00,2021-07-07 13:43:00,12835,B,False
665,2016-09-03 00:42:00,2016-09-03 01:03:00,2016-09-03 01:13:00,12585,B,False
666,2010-12-11 11:14:00,2010-12-11 11:17:00,2010-12-11 11:20:00,11131,B,False
667,2011-02-01 05:48:00,2011-02-01 05:54:00,2011-02-01 06:04:00,11150,B,True
668,2016-05-20 08:34:00,2016-05-20 08:42:00,2016-05-20 08:47:00,12546,B,False
669,2018-08-25 18:29:00,2018-08-25 18:33:00,2018-08-25 18:37:00,12720,B,True
670,2015-03-19 00:59:00,2015-03-19 01:07:00,2015-03-19 01:13:00,12302,B,True
671,2017-04-01 03:47:00,2017-04-01 03:51:00,2017-04-01 03:56:00,12645,B,False
672,2017-04-08 01:42:00,2017-04-08 01:48:00,2017-04-08 01:53:00,12650,B,False
673,2016-05-24 08:31:00,2016-05-24 08:36:00,2016-05-24 08:40:00,12546,B,False
674,2015-03-26 08:08:00,2015-03-26 08:11:00,2015-03-26 08:13:00,12305,B,False
675,2018-06-19 02:23:00,2018-06-19 02:26:00,2018-06-19 02:28:00,12714,B,False
676,2017-04-05 17:34:00,2017-04-05 17:40:00,2017-04-05 17:45:00,12645,B,False
677,2020-11-07 02:37:00,2020-11-07 02:47:00,2020-11-07 02:58:00,12781,B,False
678,2012-03-16 07:46:00,2012-03-16 07:50:00,2012-03-16 07:53:00,11433,B,False
679,2021-04-29 19:41:00,2021-04-29 19:54:00,2021-04-29 20:02:00,12820,B,False
680,2021-07-09 02:40:00,2021-07-09 02:44:00,2021-07-09 02:49:00,12840,B,False
681,2016-03-15 20:37:00,2016-03-15 20:40:00,2016-03-15 20:48:00,12521,B,False
682,2012-12-15 09:52:00,2012-12-15 09:56:00,2012-12-15 09:59:00,11633,B,False
683,2021-01-01 14:59:00,2021-01-01 15:04:00,2021-01-01 15:08:00,12795,B,False
684,2017-05-29 09:30:00,2017-05-29 09:34:00,2017-05-29 09:37:00,12659,B,False
685,2017-01-21 14:08:00,2017-01-21 14:11:00,2017-01-21 14:13:00,12628,B,False
686,2020-11-16 00:03:00,2020-11-16 00:09:00,2020-11-16 00:14:00,12781,B,False
687,2018-06-20 00:00:00,2018-06-20 00:06:00,2018-06-20 00:11:00,12714,B,False
688,2017-06-27 07:29:00,2017-06-27 07:35:00,2017-06-27 07:41:00,12664,B,False
689,2011-01-07 06:59:00,2011-01-07 07:05:00,2011-01-07 07:14:00,11141,B,False
690,2010-07-10 22:34:00,2010-07-10 22:49:00,2010-07-10 23:02:00,11087,B,False
691,2016-01-25 06:50:00,2016-01-25 06:54:00,2016-01-25 07:01:00,12489,B,False
692,2021-06-28 21:42:00,2021-06-28 21:50:00,2021-06-28 22:22:00,12835,B,False
693,2017-08-15 09:58:00,2017-08-15 10:05:00,2017-08-15 10:12:00,12671,B,False
694,2016-02-22 16:27:00,2016-02-22 16:31:00,2016-02-22 16:33:00,12505,B,False
695,2011-04-13 20:06:00,2011-04-13 20:09:00,2011-04-13 20:11:00,11193,B,False
696,2021-07-21 10:54:00,2021-07-21 11:00:00,2021-07-21 11:07:00,12847,B,False
697,2019-03-21 20:54:00,2019-03-21 21:13:00,2019-03-21 21:19:00,12736,B,False
698,2016-05-12 16:06:00,2016-05-12 16:10:00,2016-05-12 16:14:00,12542,B,False
699,2020-11-05 08:52:00,2020-11-05 08:57:00,2020-11-05 09:03:00,12781,B,False
700,2010-09-20 23:38:00,2010-09-20 23:43:00,2010-09-20 23:45:00,11109,B,False
701,2016-05-20 08:34:00,2016-05-20 08:42:00,2016-05-20 08:47:00,12546,B,False
702,2021-04-21 16:51:00,2021-04-21 16:58:00,2021-04-21 17:03:00,12817,B,False
703,2018-02-08 18:39:00,2018-02-08 18:45:00,2018-02-08 18:50:00,12699,B,False
704,2011-08-16 15:39:00,2011-08-16 15:42:00,2011-08-16 15:48:00,11271,B,True
705,2017-12-22 00:17:00,2017-12-22 00:21:00,2017-12-22 00:23:00,12692,B,False
706,2012-02-25 14:20:00,2012-02-25 15:00:00,2012-02-25 15:15:00,11424,B,False
707,2017-02-23 00:45:00,2017-02-23 01:05:00,2017-02-23 01:20:00,12638,B,False
708,2016-06-11 00:17:00,2016-06-11 00:20:00,2016-06-11 00:23:00,12552,B,False
709,2016-05-20 08:34:00,2016-05-20 08:42:00,2016-05-20 08:47:00,12546,B,False
710,2021-08-09 13:51:00,2021-08-09 14:05:00,2021-08-09 14:20:00,12853,B,False
711,2015-10-20 13:23:00,2015-10-20 13:26:00,2015-10-20 13:28:00,12436,B,False
712,2016-05-13 16:16:00,2016-05-13 16:21:00,2016-05-13 16:24:00,12544,B,False
713,2010-05-12 02:08:00,2010-05-12 02:22:00,2010-05-12 02:29:00,11067,B,False
714,2010-05-02 06:03:00,2010-05-02 06:09:00,2010-05-02 06:18:00,11067,B,False
715,2017-10-05 19:51:00,2017-10-05 20:02:00,2017-10-05 20:10:00,12683,B,False
716,2014-06-23 16:42:00,2014-06-23 16:45:00,2014-06-23 16:47:00,12096,B,False
717,2016-04-30 02:46:00,2016-04-30 02:51:00,2016-04-30 02:56:00,12537,B,False
718,2021-07-28 13:53:00,2021-07-28 14:00:00,2021-07-28 14:05:00,12846,B,False
719,2011-06-18 22:18:00,2011-06-18 22:22:00,2011-06-18 22:27:00,11237,B,False
720,2017-08-14 21:23:00,2017-08-14 21:27:00,2017-08-14 21:30:00,12671,B,False
721,2013-07-02 23:06:00,2013-07-02 23:17:00,2013-07-02 23:27:00,11785,B,False
722,2017-04-22 10:07:00,2017-04-22 10:10:00,2017-04-22 10:13:00,12651,B,False
723,2021-02-02 13:46:00,2021-02-02 13:53:00,2021-02-02 14:00:00,12801,B,False
724,2021-08-21 11:28:00,2021-08-21 11:36:00,2021-08-21 11:41:00,12859,B,False
725,2017-05-29 16:55:00,2017-05-29 16:58:00,2017-05-29 17:00:00,12659,B,True
726,2010-05-11 19:33:00,2010-05-11 20:16:00,2010-05-11 20:42:00,11067,B,False
727,2018-06-24 13:55:00,2018-06-24 14:03:00,2018-06-24 14:19:00,12713,B,False
728,2020-12-24 22:30:00,2020-12-24 22:40:00,2020-12-24 22:47:00,12795,B,False
729,2016-05-20 04:35:00,2016-05-20 04:40:00,2016-05-20 04:43:00,12546,B,False
730,2013-07-02 23:06:00,2013-07-02 23:17:00,2013-07-02 23:27:00,11785,B,False
731,2010-05-27 23:00:00,2010-05-27 23:15:00,2010-05-27 23:25:00,11072,B,False
732,2016-03-01 17:34:00,2016-03-01 17:57:00,2016-03-01 18:03:00,12506,B,False
733,2010-11-25 20:59:00,2010-11-25 21:03:00,2010-11-25 21:05:00,11127,B,False
734,2020-11-05 01:55:00,2020-11-05 02:04:00,2020-11-05 02:11:00,12781,B,False
735,2011-01-20 20:21:00,2011-01-20 20:27:00,2011-01-20 20:31:00,11147,B,False
736,2013-05-31 05:31:00,2013-05-31 05:36:00,2013-05-31 05:43:00,11757,B,False
737,2018-02-15 23:50:00,2018-02-15 23:55:00,2018-02-15 23:58:00,12699,B,False
738,2012-12-28 11:05:00,2012-12-28 11:10:00,2012-12-28 11:18:00,11635,B,False
739,2021-05-26 16:31:00,2021-05-26 16:35:00,2021-05-26 16:50:00,12826,B,True
740,2018-06-02 04:27:00,2018-06-02 04:30:00,2018-06-02 04:37:00,12712,B,False
741,2011-02-03 05:51:00,2011-02-03 05:56:00,2011-02-03 06:02:00,11150,B,False
742,2010-08-16 02:20:00,2010-08-16 02:37:00,2010-08-16 02:49:00,11098,B,False
743,2021-03-20 15:31:00,2021-03-20 15:50:00,2021-03-20 16:10:00,12811,B,False
744,2011-06-06 13:15:00,2011-06-06 13:20:00,2011-06-06 13:28:00,11228,B,False
745,2019-04-19 16:10:00,2019-04-19 16:13:00,2019-04-19 16:16:00,12738,B,False
746,2021-07-08 04:09:00,2021-07-08 04:16:00,2021-07-08 04:29:00,12835,B,True
747,2011-07-03 12:34:00,2011-07-03 12:42:00,2011-07-03 12:48:00,11244,B,False
748,2021-06-08 03:42:00,2021-06-08 03:48:00,2021-06-08 03:54:00,12830,B,False
749,2010-11-25 00:46:00,2010-11-25 00:50:00,2010-11-25 00:54:00,11128,B,False
750,2016-09-10 13:36:00,2016-09-10 13:39:00,2016-09-10 13:50:00,12585,B,False
751,2021-07-09 02:40:00,2021-07-09 02:44:00,2021-07-09 02:49:00,12840,B,False
752,2014-01-24 05:16:00,2014-01-24 05:19:00,2014-01-24 05:22:00,11957,B,False
753,2017-08-16 10:11:00,2017-08-16 10:15:00,2017-08-16 10:21:00,12671,B,False
754,2019-01-29 06:36:00,2019-01-29 06:41:00,2019-01-29 06:45:00,12733,B,False
755,2013-09-04 11:44:00,2013-09-04 11:49:00,2013-09-04 11:53:00,11837,B,True
756,2017-06-18 09:10:00,2017-06-18 09:21:00,2017-06-18 09:32:00,12663,B,False
757,2016-06-16 00:20:00,2016-06-16 00:25:00,2016-06-16 00:34:00,12553,B,False
758,2016-08-30 02:40:00,2016-08-30 02:45:00,2016-08-30 02:51:00,12585,B,False
759,2021-04-20 04:18:00,2021-04-20 04:25:00,2021-04-20 04:29:00,12817,B,False
760,2011-01-24 00:49:00,2011-01-24 00:53:00,2011-01-24 00:57:00,11147,B,False
761,2013-09-07 03:57:00,2013-09-07 04:01:00,2013-09-07 04:09:00,11837,B,False
762,2017-09-29 13:25:00,2017-09-29 13:31:00,2017-09-29 13:38:00,12682,B,False
763,2010-09-29 09:34:00,2010-09-29 09:37:00,2010-09-29 09:41:00,11110,B,True
764,2015-11-21 17:07:00,2015-11-21 17:11:00,2015-11-21 17:14:00,12454,B,False
765,2010-10-24 12:54:00,2010-10-24 13:05:00,2010-10-24 13:25:00,11117,B,False
766,2013-07-23 03:15:00,2013-07-23 03:22:00,2013-07-23 03:35:00,11801,B,False
767,2015-09-13 05:20:00,2015-09-13 05:24:00,2015-09-13 05:33:00,12414,B,False
768,2016-11-21 00:24:00,2016-11-21 00:27:00,2016-11-21 00:30:00,12610,B,False
769,2016-01-05 23:33:00,2016-01-05 23:37:00,2016-01-05 23:38:00,12476,B,False
770,2010-05-12 02:08:00,2010-05-12 02:22:00,2010-05-12 02:29:00,11067,B,True
771,2017-04-19 16:32:00,2017-04-19 16:36:00,2017-04-19 16:39:00,12651,B,False
772,2017-08-27 06:02:00,2017-08-27 06:07:00,2017-08-27 06:12:00,12671,B,False
773,2021-05-31 03:59:00,2021-05-31 04:03:00,2021-05-31 04:07:00,12827,B,False
774,2016-05-17 07:50:00,2016-05-17 07:54:00,2016-05-17 07:57:00,12542,B,False
775,2011-01-10 20:42:00,2011-01-10 21:06:00,2011-01-10 21:12:00,11140,B,False
776,2019-03-25 06:52:00,2019-03-25 07:23:00,2019-03-25 07:27:00,12736,B,False
777,2021-06-12 17:12:00,2021-06-12 17:17:00,2021-06-12 17:25:00,12833,B,False
778,2016-02-24 16:41:00,2016-02-24 16:46:00,2016-02-24 16:49:00,12506,B,False
779,2020-09-25 22:49:00,2020-09-25 22:56:00,2020-09-25 23:05:00,12773,B,False
780,2020-11-27 22:43:00,2020-11-27 22:50:00,2020-11-27 22:56:00,12786,B,False
781,2013-04-01 23:43:00,2013-04-01 23:49:00,2013-04-01 23:58:00,11704,B,False
782,2013-07-26 04:31:00,2013-07-26 04:37:00,2013-07-26 04:42:00,11800,B,False
783,2013-05-30 12:58:00,2013-05-30 13:03:00,2013-05-30 13:08:00,11757,B,False
784,2021-09-08 15:00:00,2021-09-08 15:11:00,2021-09-08 15:29:00,12866,B,False
785,2010-07-26 15:06:00,2010-07-26 15:10:00,2010-07-26 15:15:00,11089,B,False
