,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tss,validation_tss,loss,validation_loss,hss,validation_hss
104,104.0,29.0,,,,,,0.8020175695419312,0.7649509310722351,0.985074520111084,1.3000335693359375,0.7712011337280273,0.7328028678894043
105,105.0,30.0,,,,,,0.787025511264801,0.7332048416137695,0.9854827523231506,1.326632738113403,0.7608451247215271,0.7062961459159851
106,106.0,31.0,,,,,,0.7806483507156372,0.7801024317741394,1.014857530593872,1.1553306579589844,0.7691413164138794,0.7656943798065186
107,107.0,32.0,,,,,,0.799949049949646,0.756108283996582,0.9927990436553956,1.3196256160736084,0.7868726849555969,0.749652624130249
108,108.0,33.0,,,,,,0.8236420750617981,0.8030461668968201,0.9187496304512024,1.0675454139709473,0.7935913801193237,0.7626011967658997
109,109.0,34.0,,,,,,0.8126540184020996,0.7959754467010498,0.9154742360115052,1.091878890991211,0.7817493081092834,0.7784749865531921
110,110.0,35.0,,,,,,0.8192493319511414,0.7808239459991455,0.8887040019035339,1.138091802597046,0.7881872057914734,0.7455834746360779
111,111.0,36.0,,,,,,0.8118634223937988,0.7959754467010498,0.8861740231513977,1.064624905586243,0.7789220213890076,0.7784749865531921
112,112.0,37.0,,,,,,0.8273208737373352,0.7959754467010498,0.8827856183052063,1.0600157976150513,0.7913485765457153,0.7784749865531921
113,113.0,38.0,,,,,,0.8124330639839172,0.7959754467010498,0.882276177406311,1.0567889213562012,0.7881366014480591,0.7784749865531921
114,114.0,39.0,,,,,,0.8205078840255737,0.7959754467010498,0.8811742067337036,1.0609780550003052,0.7943196892738342,0.7784749865531921
115,115.0,40.0,,,,,,0.8323945999145508,0.7808239459991455,0.8977159261703491,1.1363714933395386,0.7858553528785706,0.7455834746360779
116,116.0,41.0,,,,,,0.8138093948364258,0.7959754467010498,0.8970791101455688,1.046463131904602,0.7718071937561035,0.7784749865531921
117,117.0,42.0,,,,,,0.8350887298583984,0.7959754467010498,0.874895453453064,1.0538917779922483,0.8023985028266907,0.7784749865531921
118,118.0,43.0,,,,,,0.8191900253295898,0.7959754467010498,0.8586192727088928,1.127791166305542,0.7864043712615967,0.7784749865531921
119,119.0,44.0,,,,,,0.8280218839645386,0.7959754467010498,0.8455739617347717,1.0704469680786133,0.7956238985061646,0.7784749865531921
120,120.0,45.0,,,,,,0.8298014402389526,0.7579204440116882,0.8492242693901062,1.2328814268112185,0.7901207208633423,0.7065067291259766
121,121.0,46.0,,,,,,0.8227496147155762,0.7959754467010498,0.9857242703437804,1.0421338081359863,0.7665498852729797,0.7784749865531921
122,122.0,47.0,,,,,,0.8160449266433716,0.7959754467010498,0.8943782448768616,1.0547338724136353,0.7852407097816467,0.7784749865531921
123,123.0,48.0,,,,,,0.8324033617973328,0.7959754467010498,0.8618258237838745,1.0348230600357056,0.795923113822937,0.7784749865531921
124,124.0,49.0,,,,,,0.8460850715637207,0.7959754467010498,0.845325767993927,1.1292084455490112,0.8150366544723511,0.7784749865531921
125,0.0,,,,,,,0.666405975818634,0.6684682369232178,1.7603809833526611,1.1966736316680908,0.6566929817199707,0.5684110522270203
126,1.0,,,,,,,0.7790751457214355,0.7949250340461731,1.300585389137268,0.7897175550460815,0.7633669972419739,0.7603536248207092
127,2.0,,,,,,,0.8081306219100952,0.7854856848716736,1.2012282609939575,0.951454222202301,0.7698215246200562,0.768928050994873
128,3.0,,,,,,,0.8348178863525391,0.8157886862754822,1.1122996807098389,0.943673014640808,0.8090094327926636,0.8397942185401917
129,4.0,,,,,,,0.8123127818107605,0.7559247016906738,1.131271481513977,1.0362526178359983,0.7831394672393799,0.8095410466194153
130,5.0,,,,,,,0.8010562062263489,0.7478036284446716,1.109913945198059,1.1172409057617188,0.7910013794898987,0.8069300055503845
131,6.0,,,,,,,0.831243634223938,0.8393292427062988,1.01446533203125,0.7387725114822388,0.8200610280036926,0.8450904488563538
132,7.0,,,,,,,0.7849637269973755,0.682539701461792,1.3399357795715332,1.203866481781006,0.7528911828994751,0.7627942562103271
133,8.0,,,,,,,0.7374618053436279,0.7263029217720032,1.4906097650527954,1.1133850812911987,0.7493842840194702,0.7661635279655457
134,9.0,,,,,,,0.7810896039009094,0.7804548144340515,1.4358497858047483,1.3168189525604248,0.7482306957244873,0.754128634929657
135,10.0,,,,,,,0.8094077110290527,0.7727028727531433,1.4258674383163452,1.4302246570587158,0.7408850789070129,0.7433359026908875
136,11.0,,,,,,,0.8084093332290649,0.7804548144340515,1.3418225049972534,1.4226993322372437,0.7672386765480042,0.754128634929657
137,12.0,,,,,,,0.8155248761177063,0.7645817399024963,1.2983684539794922,1.3520214557647705,0.7826751470565796,0.7409760355949402
138,13.0,,,,,,,0.8020408749580383,0.7804548144340515,1.3097648620605469,1.421169638633728,0.7808915972709656,0.754128634929657
139,14.0,,,,,,,0.8092575073242188,0.8115196228027344,1.3583028316497805,1.3017586469650269,0.7662984132766724,0.7568994164466858
140,15.0,,,,,,,0.7889202237129211,0.8115196228027344,1.6245248317718506,1.298248529434204,0.7177091240882874,0.7568994164466858
141,16.0,,,,,,,0.8103851079940796,0.8266711235046387,1.4954969882965088,1.307677984237671,0.752393901348114,0.7856642603874207
142,17.0,,,,,,,0.810319721698761,0.8107981085777283,1.4499189853668213,1.394215106964111,0.7572571635246277,0.7731612324714661
143,18.0,,,,,,,0.8222395181655884,0.8107981085777283,1.4080768823623655,1.39443838596344,0.7719857096672058,0.7731612324714661
144,19.0,,,,,,,0.8103737831115723,0.7885758876800537,1.316699743270874,1.4894282817840576,0.763839840888977,0.7561435699462891
145,20.0,,,,,,,0.8254333734512329,0.7885758876800537,1.2517467737197876,1.4922633171081543,0.790350079536438,0.7561435699462891
146,21.0,,,,,,,0.8162206411361694,0.7885758876800537,1.235639572143555,1.4941630363464355,0.7819035053253174,0.7561435699462891
147,22.0,,,,,,,0.8155919313430786,0.7885758876800537,1.2183841466903689,1.4972503185272217,0.7866091728210449,0.7561435699462891
148,23.0,,,,,,,0.8252173662185669,0.7885758876800537,1.2105975151062012,1.4925155639648438,0.7964080572128296,0.7561435699462891
149,24.0,,,,,,,0.8332473039627075,0.7885758876800537,1.2149481773376465,1.4903782606124878,0.7949507236480713,0.7561435699462891
150,25.0,,,,,,,0.8196922540664673,0.7885758876800537,1.2105821371078491,1.488322138786316,0.7927884459495544,0.7561435699462891
151,26.0,,,,,,,0.8247150182723999,0.7885758876800537,1.236317157745361,1.488003492355347,0.7925426959991455,0.7561435699462891
152,27.0,,,,,,,0.8158155679702759,0.7885758876800537,1.2117390632629397,1.4928241968154907,0.7932903170585632,0.7561435699462891
153,28.0,,,,,,,,0.7885758876800537,1.2344008684158323,1.4938957691192627,0.7558046579360962,0.7561435699462891
154,29.0,,,,,,,0.8182727694511414,0.7885758876800537,1.196725606918335,1.4892128705978394,0.7980760335922241,0.7561435699462891
155,30.0,,,,,,,0.8234168887138367,0.7885758876800537,1.1859958171844482,1.4894747734069824,0.7934610247612,0.7561435699462891
156,31.0,,,,,,,0.8215750455856323,0.7885758876800537,1.19912588596344,1.488773226737976,0.7973315119743347,0.7561435699462891
157,32.0,,,,,,,0.8253087997436523,0.7885758876800537,1.220473051071167,1.488003492355347,0.8018323183059692,0.7561435699462891
158,33.0,,,,,,,0.8080599904060364,0.7885758876800537,1.1993626356124878,1.488003492355347,0.7772426009178162,0.7561435699462891
159,34.0,,,,,,,0.8283888697624207,0.7885758876800537,1.183468222618103,1.488003492355347,0.8009845614433289,0.7561435699462891
160,35.0,,,,,,,0.8226097226142883,0.7885758876800537,1.1608471870422363,1.488003492355347,0.7944315075874329,0.7561435699462891
161,36.0,,,,,,,0.826046347618103,0.8107981085777283,1.1482110023498535,1.414556860923767,0.7973397374153137,0.7731612324714661
162,37.0,,,,,,,0.8163631558418274,0.8107981085777283,1.209724187850952,1.3017641305923462,0.7930319905281067,0.7731612324714661
163,38.0,,,,,,,0.8248604536056519,0.8185500502586365,1.1638718843460083,1.3006165027618408,0.8046079874038696,0.7839786410331726
164,39.0,,,,,,,0.8393133282661438,0.7885758876800537,1.163103699684143,1.488003492355347,0.8119720220565796,0.7561435699462891
165,40.0,,,,,,,0.8287158012390137,0.8196406364440918,1.3791719675064087,1.3873045444488523,0.7703664302825928,0.7585067749023438
166,41.0,,,,,,,0.7990936636924744,0.7886161208152771,1.6231772899627686,1.3890539407730105,0.7276287078857422,0.7209475040435791
167,42.0,,,,,,,0.804765522480011,0.8189191818237305,1.5227155685424805,1.3983969688415527,0.749113917350769,0.7750813364982605
168,43.0,,,,,,,0.8118242025375366,0.7808239459991455,1.4953573942184448,1.60016131401062,0.7494863867759705,0.7455834746360779
