name,tss,parameter,coincidence,label
SVM,0.6273052536231885,ABSNJZH_MEANGBH,,13-24h Time-series
KNN,0.5722916666666666,ABSNJZH_MEANGBT,,24h Time-series
KNN,0.5827445652173913,ABSNJZH_MEANGBT,,0-12h Time-series
KNN,0.5849501811594203,ABSNJZH_MEANGBT,,6h-18h Time-series
KNN,0.59299365942029,ABSNJZH_MEANGBT,,13-24h Time-series
LR,0.568840579710145,ABSNJZH_MEANGBT,,24h Time-series
LR,0.5627445652173912,ABSNJZH_MEANGBT,,0-12h Time-series
LR,0.5730480072463767,ABSNJZH_MEANGBT,,6h-18h Time-series
LR,0.5673777173913045,ABSNJZH_MEANGBT,,13-24h Time-series
RFC,0.7341666666666665,ABSNJZH_MEANGBT,,24h Time-series
RFC,0.7106838768115942,ABSNJZH_MEANGBT,,0-12h Time-series
RFC,0.7206340579710144,ABSNJZH_MEANGBT,,6h-18h Time-series
RFC,0.7381974637681158,ABSNJZH_MEANGBT,,13-24h Time-series
SVM,0.6554483695652175,ABSNJZH_MEANGBT,,24h Time-series
SVM,0.6105208333333333,ABSNJZH_MEANGBT,,0-12h Time-series
SVM,0.6305570652173913,ABSNJZH_MEANGBT,,6h-18h Time-series
SVM,0.6340353260869567,ABSNJZH_MEANGBT,,13-24h Time-series
KNN,0.5721286231884057,ABSNJZH_MEANGBZ,,24h Time-series
KNN,0.5685144927536232,ABSNJZH_MEANGBZ,,0-12h Time-series
KNN,0.561838768115942,ABSNJZH_MEANGBZ,,6h-18h Time-series
KNN,0.6120833333333333,ABSNJZH_MEANGBZ,,13-24h Time-series
LR,0.5509148550724636,ABSNJZH_MEANGBZ,,24h Time-series
LR,0.5505163043478263,ABSNJZH_MEANGBZ,,0-12h Time-series
LR,0.5752807971014492,ABSNJZH_MEANGBZ,,6h-18h Time-series
LR,0.5587001811594202,ABSNJZH_MEANGBZ,,13-24h Time-series
RFC,0.7429619565217391,ABSNJZH_MEANGBZ,,24h Time-series
RFC,0.7104076086956522,ABSNJZH_MEANGBZ,,0-12h Time-series
RFC,0.7496648550724638,ABSNJZH_MEANGBZ,,6h-18h Time-series
RFC,0.7480298913043479,ABSNJZH_MEANGBZ,,13-24h Time-series
SVM,0.6644338768115943,ABSNJZH_MEANGBZ,,24h Time-series
SVM,0.6005253623188407,ABSNJZH_MEANGBZ,,0-12h Time-series
SVM,0.6271286231884058,ABSNJZH_MEANGBZ,,6h-18h Time-series
SVM,0.6473777173913042,ABSNJZH_MEANGBZ,,13-24h Time-series
KNN,0.5721829710144928,ABSNJZH_MEANJZD,,24h Time-series
KNN,0.5467255434782609,ABSNJZH_MEANJZD,,0-12h Time-series
KNN,0.561653079710145,ABSNJZH_MEANJZD,,6h-18h Time-series
KNN,0.605733695652174,ABSNJZH_MEANJZD,,13-24h Time-series
LR,0.18393115942028987,ABSNJZH_MEANJZD,,24h Time-series
LR,0.2864945652173913,ABSNJZH_MEANJZD,,0-12h Time-series
LR,0.2674320652173913,ABSNJZH_MEANJZD,,6h-18h Time-series
LR,0.27082427536231884,ABSNJZH_MEANJZD,,13-24h Time-series
RFC,0.7474909420289856,ABSNJZH_MEANJZD,,24h Time-series
RFC,0.7155480072463767,ABSNJZH_MEANJZD,,0-12h Time-series
RFC,0.7367346014492753,ABSNJZH_MEANJZD,,6h-18h Time-series
RFC,0.7525271739130435,ABSNJZH_MEANJZD,,13-24h Time-series
SVM,0.6421603260869567,ABSNJZH_MEANJZD,,24h Time-series
SVM,0.6038903985507246,ABSNJZH_MEANJZD,,0-12h Time-series
SVM,0.6198550724637683,ABSNJZH_MEANJZD,,6h-18h Time-series
SVM,0.6359148550724638,ABSNJZH_MEANJZD,,13-24h Time-series
KNN,0.5782246376811594,ABSNJZH_MEANJZH,,24h Time-series
KNN,0.5550226449275363,ABSNJZH_MEANJZH,,0-12h Time-series
KNN,0.5504393115942029,ABSNJZH_MEANJZH,,6h-18h Time-series
KNN,0.6068115942028984,ABSNJZH_MEANJZH,,13-24h Time-series
LR,0.12518115942028987,ABSNJZH_MEANJZH,,24h Time-series
LR,0.22851449275362318,ABSNJZH_MEANJZH,,0-12h Time-series
LR,0.2323414855072464,ABSNJZH_MEANJZH,,6h-18h Time-series
LR,0.2222463768115942,ABSNJZH_MEANJZH,,13-24h Time-series
RFC,0.7662273550724635,ABSNJZH_MEANJZH,,24h Time-series
RFC,0.7354936594202901,ABSNJZH_MEANJZH,,0-12h Time-series
RFC,0.7567210144927536,ABSNJZH_MEANJZH,,6h-18h Time-series
RFC,0.7630253623188407,ABSNJZH_MEANJZH,,13-24h Time-series
SVM,0.6596059782608694,ABSNJZH_MEANJZH,,24h Time-series
SVM,0.5951403985507244,ABSNJZH_MEANJZH,,0-12h Time-series
SVM,0.6273414855072466,ABSNJZH_MEANJZH,,6h-18h Time-series
SVM,0.6368976449275364,ABSNJZH_MEANJZH,,13-24h Time-series
KNN,0.5339492753623188,ABSNJZH_MEANPOT,,24h Time-series
KNN,0.5261911231884058,ABSNJZH_MEANPOT,,0-12h Time-series
KNN,0.5324728260869566,ABSNJZH_MEANPOT,,6h-18h Time-series
KNN,0.5414990942028985,ABSNJZH_MEANPOT,,13-24h Time-series
LR,0.4841440217391304,ABSNJZH_MEANPOT,,24h Time-series
LR,0.48805706521739134,ABSNJZH_MEANPOT,,0-12h Time-series
LR,0.4850769927536231,ABSNJZH_MEANPOT,,6h-18h Time-series
LR,0.4693976449275362,ABSNJZH_MEANPOT,,13-24h Time-series
RFC,0.7482563405797102,ABSNJZH_MEANPOT,,24h Time-series
RFC,0.7022101449275361,ABSNJZH_MEANPOT,,0-12h Time-series
RFC,0.7374094202898551,ABSNJZH_MEANPOT,,6h-18h Time-series
RFC,0.7413269927536233,ABSNJZH_MEANPOT,,13-24h Time-series
SVM,0.45157155797101445,ABSNJZH_MEANPOT,,24h Time-series
SVM,0.4339945652173913,ABSNJZH_MEANPOT,,0-12h Time-series
SVM,0.4243523550724637,ABSNJZH_MEANPOT,,6h-18h Time-series
SVM,0.44682065217391304,ABSNJZH_MEANPOT,,13-24h Time-series
KNN,0.5858922101449274,ABSNJZH_MEANSHR,,24h Time-series
KNN,0.5584510869565218,ABSNJZH_MEANSHR,,0-12h Time-series
KNN,0.5552128623188406,ABSNJZH_MEANSHR,,6h-18h Time-series
KNN,0.602518115942029,ABSNJZH_MEANSHR,,13-24h Time-series
LR,0.5666576086956521,ABSNJZH_MEANSHR,,24h Time-series
LR,0.5525724637681161,ABSNJZH_MEANSHR,,0-12h Time-series
LR,0.5710688405797101,ABSNJZH_MEANSHR,,6h-18h Time-series
LR,0.555348731884058,ABSNJZH_MEANSHR,,13-24h Time-series
RFC,0.749963768115942,ABSNJZH_MEANSHR,,24h Time-series
RFC,0.710973731884058,ABSNJZH_MEANSHR,,0-12h Time-series
RFC,0.7486096014492755,ABSNJZH_MEANSHR,,6h-18h Time-series
RFC,0.7366440217391302,ABSNJZH_MEANSHR,,13-24h Time-series
SVM,0.6720969202898551,ABSNJZH_MEANSHR,,24h Time-series
SVM,0.6072826086956522,ABSNJZH_MEANSHR,,0-12h Time-series
SVM,0.6178894927536231,ABSNJZH_MEANSHR,,6h-18h Time-series
SVM,0.636195652173913,ABSNJZH_MEANSHR,,13-24h Time-series
KNN,0.566598731884058,ABSNJZH_R_VALUE,,24h Time-series
KNN,0.5567028985507246,ABSNJZH_R_VALUE,,0-12h Time-series
KNN,0.5624501811594202,ABSNJZH_R_VALUE,,6h-18h Time-series
KNN,0.6001811594202899,ABSNJZH_R_VALUE,,13-24h Time-series
LR,0.49006340579710156,ABSNJZH_R_VALUE,,24h Time-series
LR,0.5093387681159419,ABSNJZH_R_VALUE,,0-12h Time-series
LR,0.5103623188405797,ABSNJZH_R_VALUE,,6h-18h Time-series
LR,0.49058876811594204,ABSNJZH_R_VALUE,,13-24h Time-series
RFC,0.7667346014492755,ABSNJZH_R_VALUE,,24h Time-series
RFC,0.7581476449275362,ABSNJZH_R_VALUE,,0-12h Time-series
RFC,0.7682201086956523,ABSNJZH_R_VALUE,,6h-18h Time-series
RFC,0.7706702898550727,ABSNJZH_R_VALUE,,13-24h Time-series
SVM,0.6447146739130435,ABSNJZH_R_VALUE,,24h Time-series
SVM,0.6056204710144929,ABSNJZH_R_VALUE,,0-12h Time-series
SVM,0.6249094202898551,ABSNJZH_R_VALUE,,6h-18h Time-series
SVM,0.6230615942028985,ABSNJZH_R_VALUE,,13-24h Time-series
KNN,0.6132563405797101,ABSNJZH_SAVNCPP,,24h Time-series
KNN,0.5765353260869565,ABSNJZH_SAVNCPP,,0-12h Time-series
KNN,0.5863858695652174,ABSNJZH_SAVNCPP,,6h-18h Time-series
KNN,0.574483695652174,ABSNJZH_SAVNCPP,,13-24h Time-series
LR,0.09903079710144927,ABSNJZH_SAVNCPP,,24h Time-series
LR,0.13093749999999998,ABSNJZH_SAVNCPP,,0-12h Time-series
LR,0.1209873188405797,ABSNJZH_SAVNCPP,,6h-18h Time-series
LR,0.11193387681159422,ABSNJZH_SAVNCPP,,13-24h Time-series
RFC,0.7600226449275364,ABSNJZH_SAVNCPP,,24h Time-series
RFC,0.7221422101449276,ABSNJZH_SAVNCPP,,0-12h Time-series
RFC,0.7420742753623188,ABSNJZH_SAVNCPP,,6h-18h Time-series
RFC,0.7392980072463768,ABSNJZH_SAVNCPP,,13-24h Time-series
SVM,0.716123188405797,ABSNJZH_SAVNCPP,,24h Time-series
SVM,0.6456612318840579,ABSNJZH_SAVNCPP,,0-12h Time-series
SVM,0.6742346014492753,ABSNJZH_SAVNCPP,,6h-18h Time-series
SVM,0.6673188405797102,ABSNJZH_SAVNCPP,,13-24h Time-series
KNN,0.5804257246376813,ABSNJZH_SHRGT45,,24h Time-series
KNN,0.5351902173913045,ABSNJZH_SHRGT45,,0-12h Time-series
KNN,0.548215579710145,ABSNJZH_SHRGT45,,6h-18h Time-series
KNN,0.5934963768115941,ABSNJZH_SHRGT45,,13-24h Time-series
LR,0.4751177536231884,ABSNJZH_SHRGT45,,24h Time-series
LR,0.47812047101449273,ABSNJZH_SHRGT45,,0-12h Time-series
LR,0.48408061594202906,ABSNJZH_SHRGT45,,6h-18h Time-series
LR,0.4987001811594202,ABSNJZH_SHRGT45,,13-24h Time-series
RFC,0.7349637681159421,ABSNJZH_SHRGT45,,24h Time-series
RFC,0.6939447463768115,ABSNJZH_SHRGT45,,0-12h Time-series
RFC,0.7358423913043478,ABSNJZH_SHRGT45,,6h-18h Time-series
RFC,0.7209737318840581,ABSNJZH_SHRGT45,,13-24h Time-series
SVM,0.656784420289855,ABSNJZH_SHRGT45,,24h Time-series
SVM,0.5909420289855073,ABSNJZH_SHRGT45,,0-12h Time-series
SVM,0.6077536231884059,ABSNJZH_SHRGT45,,6h-18h Time-series
SVM,0.6349773550724638,ABSNJZH_SHRGT45,,13-24h Time-series
KNN,0.6355570652173914,ABSNJZH_TOTPOT,,24h Time-series
KNN,0.6348188405797103,ABSNJZH_TOTPOT,,0-12h Time-series
KNN,0.6013949275362318,ABSNJZH_TOTPOT,,6h-18h Time-series
KNN,0.6492300724637682,ABSNJZH_TOTPOT,,13-24h Time-series
LR,0.0,ABSNJZH_TOTPOT,,24h Time-series
LR,0.0,ABSNJZH_TOTPOT,,0-12h Time-series
LR,0.0,ABSNJZH_TOTPOT,,6h-18h Time-series
LR,0.0,ABSNJZH_TOTPOT,,13-24h Time-series
RFC,0.7635507246376811,ABSNJZH_TOTPOT,,24h Time-series
RFC,0.7301177536231883,ABSNJZH_TOTPOT,,0-12h Time-series
RFC,0.7500362318840579,ABSNJZH_TOTPOT,,6h-18h Time-series
RFC,0.773179347826087,ABSNJZH_TOTPOT,,13-24h Time-series
SVM,0.6387318840579711,ABSNJZH_TOTPOT,,24h Time-series
SVM,0.5940942028985509,ABSNJZH_TOTPOT,,0-12h Time-series
SVM,0.6305661231884058,ABSNJZH_TOTPOT,,6h-18h Time-series
SVM,0.6249954710144927,ABSNJZH_TOTPOT,,13-24h Time-series
KNN,0.7057427536231883,ABSNJZH_TOTUSJH,,24h Time-series
KNN,0.6988315217391303,ABSNJZH_TOTUSJH,,0-12h Time-series
KNN,0.7011322463768115,ABSNJZH_TOTUSJH,,6h-18h Time-series
KNN,0.7011413043478262,ABSNJZH_TOTUSJH,,13-24h Time-series
LR,0.08677536231884059,ABSNJZH_TOTUSJH,,24h Time-series
LR,0.1116304347826087,ABSNJZH_TOTUSJH,,0-12h Time-series
LR,0.1234963768115942,ABSNJZH_TOTUSJH,,6h-18h Time-series
LR,0.10160326086956523,ABSNJZH_TOTUSJH,,13-24h Time-series
RFC,0.7679030797101449,ABSNJZH_TOTUSJH,,24h Time-series
RFC,0.7573686594202899,ABSNJZH_TOTUSJH,,0-12h Time-series
RFC,0.7714130434782607,ABSNJZH_TOTUSJH,,6h-18h Time-series
RFC,0.7575905797101449,ABSNJZH_TOTUSJH,,13-24h Time-series
SVM,0.741856884057971,ABSNJZH_TOTUSJH,,24h Time-series
SVM,0.7540126811594203,ABSNJZH_TOTUSJH,,0-12h Time-series
SVM,0.7462182971014493,ABSNJZH_TOTUSJH,,6h-18h Time-series
SVM,0.7462726449275362,ABSNJZH_TOTUSJH,,13-24h Time-series
KNN,0.7026721014492753,ABSNJZH_TOTUSJZ,,24h Time-series
KNN,0.6548822463768116,ABSNJZH_TOTUSJZ,,0-12h Time-series
KNN,0.6697509057971015,ABSNJZH_TOTUSJZ,,6h-18h Time-series
KNN,0.6762635869565217,ABSNJZH_TOTUSJZ,,13-24h Time-series
LR,0.09826086956521739,ABSNJZH_TOTUSJZ,,24h Time-series
LR,0.11580615942028989,ABSNJZH_TOTUSJZ,,0-12h Time-series
LR,0.11350996376811591,ABSNJZH_TOTUSJZ,,6h-18h Time-series
LR,0.1215625,ABSNJZH_TOTUSJZ,,13-24h Time-series
RFC,0.7766576086956523,ABSNJZH_TOTUSJZ,,24h Time-series
RFC,0.7534148550724638,ABSNJZH_TOTUSJZ,,0-12h Time-series
RFC,0.767092391304348,ABSNJZH_TOTUSJZ,,6h-18h Time-series
RFC,0.7673007246376812,ABSNJZH_TOTUSJZ,,13-24h Time-series
SVM,0.684855072463768,ABSNJZH_TOTUSJZ,,24h Time-series
SVM,0.6781385869565217,ABSNJZH_TOTUSJZ,,0-12h Time-series
SVM,0.6859601449275362,ABSNJZH_TOTUSJZ,,6h-18h Time-series
SVM,0.67794384057971,ABSNJZH_TOTUSJZ,,13-24h Time-series
KNN,0.6382880434782608,ABSNJZH_USFLUX,,24h Time-series
KNN,0.6102898550724639,ABSNJZH_USFLUX,,0-12h Time-series
KNN,0.6109692028985508,ABSNJZH_USFLUX,,6h-18h Time-series
KNN,0.6314175724637681,ABSNJZH_USFLUX,,13-24h Time-series
LR,0.0,ABSNJZH_USFLUX,,24h Time-series
LR,0.0,ABSNJZH_USFLUX,,0-12h Time-series
LR,0.0,ABSNJZH_USFLUX,,6h-18h Time-series
LR,0.0,ABSNJZH_USFLUX,,13-24h Time-series
RFC,0.756671195652174,ABSNJZH_USFLUX,,24h Time-series
RFC,0.7404528985507247,ABSNJZH_USFLUX,,0-12h Time-series
RFC,0.758201992753623,ABSNJZH_USFLUX,,6h-18h Time-series
RFC,0.7712454710144929,ABSNJZH_USFLUX,,13-24h Time-series
SVM,0.6376856884057971,ABSNJZH_USFLUX,,24h Time-series
SVM,0.6290760869565216,ABSNJZH_USFLUX,,0-12h Time-series
SVM,0.6444157608695653,ABSNJZH_USFLUX,,6h-18h Time-series
SVM,0.6309510869565218,ABSNJZH_USFLUX,,13-24h Time-series
KNN,0.5946195652173913,ABSNJZH_d_l_f,,24h Time-series
KNN,0.5589628623188404,ABSNJZH_d_l_f,,0-12h Time-series
KNN,0.5884103260869566,ABSNJZH_d_l_f,,6h-18h Time-series
KNN,0.603786231884058,ABSNJZH_d_l_f,,13-24h Time-series
LR,0.20643115942028986,ABSNJZH_d_l_f,,24h Time-series
LR,0.19817028985507246,ABSNJZH_d_l_f,,0-12h Time-series
LR,0.2167663043478261,ABSNJZH_d_l_f,,6h-18h Time-series
LR,0.19254528985507247,ABSNJZH_d_l_f,,13-24h Time-series
RFC,0.7626766304347827,ABSNJZH_d_l_f,,24h Time-series
RFC,0.7060280797101447,ABSNJZH_d_l_f,,0-12h Time-series
RFC,0.7372327898550727,ABSNJZH_d_l_f,,6h-18h Time-series
RFC,0.7437635869565218,ABSNJZH_d_l_f,,13-24h Time-series
SVM,0.679470108695652,ABSNJZH_d_l_f,,24h Time-series
SVM,0.610480072463768,ABSNJZH_d_l_f,,0-12h Time-series
SVM,0.6327989130434781,ABSNJZH_d_l_f,,6h-18h Time-series
SVM,0.6333559782608695,ABSNJZH_d_l_f,,13-24h Time-series
KNN,0.6385597826086956,ABSNJZH_g_s,,24h Time-series
KNN,0.6268478260869564,ABSNJZH_g_s,,0-12h Time-series
KNN,0.6200452898550725,ABSNJZH_g_s,,6h-18h Time-series
KNN,0.6367028985507247,ABSNJZH_g_s,,13-24h Time-series
LR,0.4153849637681159,ABSNJZH_g_s,,24h Time-series
LR,0.4283061594202898,ABSNJZH_g_s,,0-12h Time-series
LR,0.42419384057971027,ABSNJZH_g_s,,6h-18h Time-series
LR,0.43758152173913045,ABSNJZH_g_s,,13-24h Time-series
RFC,0.772481884057971,ABSNJZH_g_s,,24h Time-series
RFC,0.758491847826087,ABSNJZH_g_s,,0-12h Time-series
RFC,0.7620516304347825,ABSNJZH_g_s,,6h-18h Time-series
RFC,0.7717119565217392,ABSNJZH_g_s,,13-24h Time-series
SVM,0.5959827898550725,ABSNJZH_g_s,,24h Time-series
SVM,0.5688179347826089,ABSNJZH_g_s,,0-12h Time-series
SVM,0.5630027173913044,ABSNJZH_g_s,,6h-18h Time-series
SVM,0.5975860507246378,ABSNJZH_g_s,,13-24h Time-series
KNN,0.5882789855072463,ABSNJZH_slf,,24h Time-series
KNN,0.555865036231884,ABSNJZH_slf,,0-12h Time-series
KNN,0.5845018115942029,ABSNJZH_slf,,6h-18h Time-series
KNN,0.6042210144927537,ABSNJZH_slf,,13-24h Time-series
LR,0.3288269927536232,ABSNJZH_slf,,24h Time-series
LR,0.32774909420289855,ABSNJZH_slf,,0-12h Time-series
LR,0.3444610507246376,ABSNJZH_slf,,6h-18h Time-series
LR,0.3344384057971015,ABSNJZH_slf,,13-24h Time-series
RFC,0.7598777173913044,ABSNJZH_slf,,24h Time-series
RFC,0.699157608695652,ABSNJZH_slf,,0-12h Time-series
RFC,0.7453396739130435,ABSNJZH_slf,,6h-18h Time-series
RFC,0.7461503623188407,ABSNJZH_slf,,13-24h Time-series
SVM,0.6509465579710145,ABSNJZH_slf,,24h Time-series
SVM,0.5941077898550725,ABSNJZH_slf,,0-12h Time-series
SVM,0.6207336956521741,ABSNJZH_slf,,6h-18h Time-series
SVM,0.6325090579710145,ABSNJZH_slf,,13-24h Time-series
KNN,0.6528759057971014,AREA_ACR_MEANGAM,,24h Time-series
KNN,0.6054664855072464,AREA_ACR_MEANGAM,,0-12h Time-series
KNN,0.6343614130434783,AREA_ACR_MEANGAM,,6h-18h Time-series
KNN,0.6210688405797103,AREA_ACR_MEANGAM,,13-24h Time-series
LR,0.5443432971014492,AREA_ACR_MEANGAM,,24h Time-series
LR,0.5192844202898551,AREA_ACR_MEANGAM,,0-12h Time-series
LR,0.5208016304347826,AREA_ACR_MEANGAM,,6h-18h Time-series
LR,0.4996195652173912,AREA_ACR_MEANGAM,,13-24h Time-series
RFC,0.7083016304347827,AREA_ACR_MEANGAM,,24h Time-series
RFC,0.6513405797101449,AREA_ACR_MEANGAM,,0-12h Time-series
RFC,0.6857065217391304,AREA_ACR_MEANGAM,,6h-18h Time-series
RFC,0.6598278985507245,AREA_ACR_MEANGAM,,13-24h Time-series
SVM,0.6490398550724639,AREA_ACR_MEANGAM,,24h Time-series
SVM,0.6261322463768114,AREA_ACR_MEANGAM,,0-12h Time-series
SVM,0.628143115942029,AREA_ACR_MEANGAM,,6h-18h Time-series
SVM,0.6205027173913044,AREA_ACR_MEANGAM,,13-24h Time-series
KNN,0.6414447463768115,AREA_ACR_MEANGBH,,24h Time-series
KNN,0.6073913043478262,AREA_ACR_MEANGBH,,0-12h Time-series
KNN,0.6453079710144928,AREA_ACR_MEANGBH,,6h-18h Time-series
KNN,0.621231884057971,AREA_ACR_MEANGBH,,13-24h Time-series
LR,0.5230389492753623,AREA_ACR_MEANGBH,,24h Time-series
LR,0.5090307971014493,AREA_ACR_MEANGBH,,0-12h Time-series
LR,0.5314311594202898,AREA_ACR_MEANGBH,,6h-18h Time-series
LR,0.5135869565217391,AREA_ACR_MEANGBH,,13-24h Time-series
RFC,0.6998097826086955,AREA_ACR_MEANGBH,,24h Time-series
RFC,0.6717210144927538,AREA_ACR_MEANGBH,,0-12h Time-series
RFC,0.6997509057971014,AREA_ACR_MEANGBH,,6h-18h Time-series
RFC,0.683328804347826,AREA_ACR_MEANGBH,,13-24h Time-series
SVM,0.624261775362319,AREA_ACR_MEANGBH,,24h Time-series
SVM,0.6268659420289856,AREA_ACR_MEANGBH,,0-12h Time-series
SVM,0.6192028985507246,AREA_ACR_MEANGBH,,6h-18h Time-series
SVM,0.6248052536231884,AREA_ACR_MEANGBH,,13-24h Time-series
KNN,0.6629891304347827,AREA_ACR_MEANGBT,,24h Time-series
KNN,0.6317527173913043,AREA_ACR_MEANGBT,,0-12h Time-series
KNN,0.6472101449275361,AREA_ACR_MEANGBT,,6h-18h Time-series
KNN,0.6379393115942028,AREA_ACR_MEANGBT,,13-24h Time-series
LR,0.5491168478260869,AREA_ACR_MEANGBT,,24h Time-series
LR,0.5353713768115943,AREA_ACR_MEANGBT,,0-12h Time-series
LR,0.5559782608695653,AREA_ACR_MEANGBT,,6h-18h Time-series
LR,0.5396739130434782,AREA_ACR_MEANGBT,,13-24h Time-series
RFC,0.7032246376811595,AREA_ACR_MEANGBT,,24h Time-series
RFC,0.6866394927536231,AREA_ACR_MEANGBT,,0-12h Time-series
RFC,0.6872192028985509,AREA_ACR_MEANGBT,,6h-18h Time-series
RFC,0.6789356884057971,AREA_ACR_MEANGBT,,13-24h Time-series
SVM,0.6339583333333333,AREA_ACR_MEANGBT,,24h Time-series
SVM,0.6289039855072464,AREA_ACR_MEANGBT,,0-12h Time-series
SVM,0.6233922101449276,AREA_ACR_MEANGBT,,6h-18h Time-series
SVM,0.6222010869565218,AREA_ACR_MEANGBT,,13-24h Time-series
KNN,0.6573777173913044,AREA_ACR_MEANGBZ,,24h Time-series
KNN,0.6140126811594204,AREA_ACR_MEANGBZ,,0-12h Time-series
KNN,0.6468659420289856,AREA_ACR_MEANGBZ,,6h-18h Time-series
KNN,0.6284918478260869,AREA_ACR_MEANGBZ,,13-24h Time-series
LR,0.5331250000000001,AREA_ACR_MEANGBZ,,24h Time-series
LR,0.5274773550724637,AREA_ACR_MEANGBZ,,0-12h Time-series
LR,0.5443342391304348,AREA_ACR_MEANGBZ,,6h-18h Time-series
LR,0.5120018115942028,AREA_ACR_MEANGBZ,,13-24h Time-series
RFC,0.696802536231884,AREA_ACR_MEANGBZ,,24h Time-series
RFC,0.678233695652174,AREA_ACR_MEANGBZ,,0-12h Time-series
RFC,0.6912862318840579,AREA_ACR_MEANGBZ,,6h-18h Time-series
RFC,0.6652490942028984,AREA_ACR_MEANGBZ,,13-24h Time-series
SVM,0.6229574275362317,AREA_ACR_MEANGBZ,,24h Time-series
SVM,0.6237047101449275,AREA_ACR_MEANGBZ,,0-12h Time-series
SVM,0.6295335144927534,AREA_ACR_MEANGBZ,,6h-18h Time-series
SVM,0.6088768115942028,AREA_ACR_MEANGBZ,,13-24h Time-series
KNN,0.641032608695652,AREA_ACR_MEANJZD,,24h Time-series
KNN,0.6033423913043479,AREA_ACR_MEANJZD,,0-12h Time-series
KNN,0.6295335144927535,AREA_ACR_MEANJZD,,6h-18h Time-series
KNN,0.6276132246376811,AREA_ACR_MEANJZD,,13-24h Time-series
LR,0.22051177536231886,AREA_ACR_MEANJZD,,24h Time-series
LR,0.26583333333333337,AREA_ACR_MEANJZD,,0-12h Time-series
LR,0.252830615942029,AREA_ACR_MEANJZD,,6h-18h Time-series
