name,tss,parameter,coincidence,label
RFC,0.18972373188405794,MEANGBZ,all,13-24h Time-series
SVM,0.0,MEANGBZ,all,24h Time-series
SVM,0.0,MEANGBZ,all,0-12h Time-series
SVM,0.0,MEANGBZ,all,6h-18h Time-series
SVM,0.0,MEANGBZ,all,13-24h Time-series
KNN,0.40672101449275355,MEANJZD,all,24h Time-series
KNN,0.3590896739130436,MEANJZD,all,0-12h Time-series
KNN,0.3995425724637681,MEANJZD,all,6h-18h Time-series
KNN,0.39247735507246373,MEANJZD,all,13-24h Time-series
LR,-0.033401268115942025,MEANJZD,all,24h Time-series
LR,-0.014628623188405795,MEANJZD,all,0-12h Time-series
LR,-0.013043478260869566,MEANJZD,all,6h-18h Time-series
LR,-0.009089673913043479,MEANJZD,all,13-24h Time-series
RFC,0.37082880434782606,MEANJZD,all,24h Time-series
RFC,0.34008152173913053,MEANJZD,all,0-12h Time-series
RFC,0.3595742753623189,MEANJZD,all,6h-18h Time-series
RFC,0.3614447463768116,MEANJZD,all,13-24h Time-series
SVM,0.0,MEANJZD,all,24h Time-series
SVM,0.0,MEANJZD,all,0-12h Time-series
SVM,0.0,MEANJZD,all,6h-18h Time-series
SVM,0.0,MEANJZD,all,13-24h Time-series
KNN,0.2255434782608696,MEANJZH,all,24h Time-series
KNN,0.22552989130434783,MEANJZH,all,0-12h Time-series
KNN,0.2513269927536232,MEANJZH,all,6h-18h Time-series
KNN,0.23454710144927535,MEANJZH,all,13-24h Time-series
LR,0.0,MEANJZH,all,24h Time-series
LR,0.0,MEANJZH,all,0-12h Time-series
LR,0.0,MEANJZH,all,6h-18h Time-series
LR,0.0,MEANJZH,all,13-24h Time-series
RFC,0.21361865942028985,MEANJZH,all,24h Time-series
RFC,0.1893432971014493,MEANJZH,all,0-12h Time-series
RFC,0.2081838768115942,MEANJZH,all,6h-18h Time-series
RFC,0.20541213768115937,MEANJZH,all,13-24h Time-series
SVM,0.15707880434782606,MEANJZH,all,24h Time-series
SVM,0.12620471014492754,MEANJZH,all,0-12h Time-series
SVM,0.1588179347826087,MEANJZH,all,6h-18h Time-series
SVM,0.1530661231884058,MEANJZH,all,13-24h Time-series
KNN,0.40995471014492746,MEANPOT,all,24h Time-series
KNN,0.40495471014492757,MEANPOT,all,0-12h Time-series
KNN,0.3814039855072464,MEANPOT,all,6h-18h Time-series
KNN,0.3685280797101449,MEANPOT,all,13-24h Time-series
LR,-0.04879981884057971,MEANPOT,all,24h Time-series
LR,-0.09330615942028987,MEANPOT,all,0-12h Time-series
LR,-0.056163949275362314,MEANPOT,all,6h-18h Time-series
LR,-0.06983242753623188,MEANPOT,all,13-24h Time-series
RFC,0.3873641304347826,MEANPOT,all,24h Time-series
RFC,0.39306159420289855,MEANPOT,all,0-12h Time-series
RFC,0.38182065217391303,MEANPOT,all,6h-18h Time-series
RFC,0.39759057971014494,MEANPOT,all,13-24h Time-series
SVM,0.3026856884057972,MEANPOT,all,24h Time-series
SVM,0.3042708333333334,MEANPOT,all,0-12h Time-series
SVM,0.30314311594202903,MEANPOT,all,6h-18h Time-series
SVM,0.3251313405797101,MEANPOT,all,13-24h Time-series
KNN,0.286580615942029,MEANSHR,all,24h Time-series
KNN,0.27395833333333325,MEANSHR,all,0-12h Time-series
KNN,0.2566893115942029,MEANSHR,all,6h-18h Time-series
KNN,0.25731431159420287,MEANSHR,all,13-24h Time-series
LR,0.08185235507246377,MEANSHR,all,24h Time-series
LR,0.07778079710144928,MEANSHR,all,0-12h Time-series
LR,0.053573369565217396,MEANSHR,all,6h-18h Time-series
LR,0.06582427536231884,MEANSHR,all,13-24h Time-series
RFC,0.2781204710144927,MEANSHR,all,24h Time-series
RFC,0.24555706521739126,MEANSHR,all,0-12h Time-series
RFC,0.2616621376811594,MEANSHR,all,6h-18h Time-series
RFC,0.24984148550724639,MEANSHR,all,13-24h Time-series
SVM,0.13866847826086956,MEANSHR,all,24h Time-series
SVM,0.1336413043478261,MEANSHR,all,0-12h Time-series
SVM,0.14302989130434784,MEANSHR,all,6h-18h Time-series
SVM,0.13133152173913043,MEANSHR,all,13-24h Time-series
KNN,0.684134963768116,R_VALUE,all,24h Time-series
KNN,0.679909420289855,R_VALUE,all,0-12h Time-series
KNN,0.6856068840579711,R_VALUE,all,6h-18h Time-series
KNN,0.6934284420289855,R_VALUE,all,13-24h Time-series
LR,0.670348731884058,R_VALUE,all,24h Time-series
LR,0.6680932971014493,R_VALUE,all,0-12h Time-series
LR,0.6911730072463768,R_VALUE,all,6h-18h Time-series
LR,0.6876268115942029,R_VALUE,all,13-24h Time-series
RFC,0.7206929347826088,R_VALUE,all,24h Time-series
RFC,0.728804347826087,R_VALUE,all,0-12h Time-series
RFC,0.7293840579710146,R_VALUE,all,6h-18h Time-series
RFC,0.7315851449275363,R_VALUE,all,13-24h Time-series
SVM,0.710461956521739,R_VALUE,all,24h Time-series
SVM,0.7218297101449277,R_VALUE,all,0-12h Time-series
SVM,0.7165172101449274,R_VALUE,all,6h-18h Time-series
SVM,0.7166711956521739,R_VALUE,all,13-24h Time-series
KNN,0.5983922101449275,SAVNCPP,all,24h Time-series
KNN,0.5886865942028986,SAVNCPP,all,0-12h Time-series
KNN,0.5828125,SAVNCPP,all,6h-18h Time-series
KNN,0.5873460144927536,SAVNCPP,all,13-24h Time-series
LR,0.09538496376811592,SAVNCPP,all,24h Time-series
LR,0.1304755434782609,SAVNCPP,all,0-12h Time-series
LR,0.13822010869565216,SAVNCPP,all,6h-18h Time-series
LR,0.11016304347826088,SAVNCPP,all,13-24h Time-series
RFC,0.7677264492753625,SAVNCPP,all,24h Time-series
RFC,0.7307427536231883,SAVNCPP,all,0-12h Time-series
RFC,0.7239447463768116,SAVNCPP,all,6h-18h Time-series
RFC,0.7385280797101449,SAVNCPP,all,13-24h Time-series
SVM,0.7136231884057971,SAVNCPP,all,24h Time-series
SVM,0.6726539855072464,SAVNCPP,all,0-12h Time-series
SVM,0.6778125,SAVNCPP,all,6h-18h Time-series
