name,tss,parameter,coincidence,label
LR,0.0,"('d_l_f', 'MEANJZD')",all,13-24h Time-series
RFC,0.8309329710144927,"('d_l_f', 'MEANJZD')",all,24h Time-series
RFC,0.8024501811594205,"('d_l_f', 'MEANJZD')",all,0-12h Time-series
RFC,0.7991621376811594,"('d_l_f', 'MEANJZD')",all,6h-18h Time-series
RFC,0.8287001811594202,"('d_l_f', 'MEANJZD')",all,13-24h Time-series
SVM,0.7622554347826088,"('d_l_f', 'MEANJZD')",all,24h Time-series
SVM,0.6398913043478262,"('d_l_f', 'MEANJZD')",all,0-12h Time-series
SVM,0.6446195652173914,"('d_l_f', 'MEANJZD')",all,6h-18h Time-series
SVM,0.6405615942028985,"('d_l_f', 'MEANJZD')",all,13-24h Time-series
KNN,0.7033152173913045,"('d_l_f', 'MEANGBT')",all,24h Time-series
KNN,0.6274501811594201,"('d_l_f', 'MEANGBT')",all,0-12h Time-series
KNN,0.6250045289855073,"('d_l_f', 'MEANGBT')",all,6h-18h Time-series
KNN,0.6279166666666668,"('d_l_f', 'MEANGBT')",all,13-24h Time-series
LR,0.07040760869565219,"('d_l_f', 'MEANGBT')",all,24h Time-series
LR,0.0,"('d_l_f', 'MEANGBT')",all,0-12h Time-series
LR,0.0,"('d_l_f', 'MEANGBT')",all,6h-18h Time-series
LR,0.0,"('d_l_f', 'MEANGBT')",all,13-24h Time-series
RFC,0.8215760869565217,"('d_l_f', 'MEANGBT')",all,24h Time-series
RFC,0.7971557971014492,"('d_l_f', 'MEANGBT')",all,0-12h Time-series
RFC,0.8156702898550725,"('d_l_f', 'MEANGBT')",all,6h-18h Time-series
RFC,0.815384963768116,"('d_l_f', 'MEANGBT')",all,13-24h Time-series
SVM,0.7559918478260869,"('d_l_f', 'MEANGBT')",all,24h Time-series
SVM,0.6310778985507245,"('d_l_f', 'MEANGBT')",all,0-12h Time-series
SVM,0.6308605072463768,"('d_l_f', 'MEANGBT')",all,6h-18h Time-series
SVM,0.641322463768116,"('d_l_f', 'MEANGBT')",all,13-24h Time-series
KNN,0.7090172101449274,"('d_l_f', 'MEANGBZ')",all,24h Time-series
KNN,0.6203759057971016,"('d_l_f', 'MEANGBZ')",all,0-12h Time-series
KNN,0.6275090579710146,"('d_l_f', 'MEANGBZ')",all,6h-18h Time-series
KNN,0.6214085144927537,"('d_l_f', 'MEANGBZ')",all,13-24h Time-series
LR,0.08319293478260871,"('d_l_f', 'MEANGBZ')",all,24h Time-series
LR,0.0,"('d_l_f', 'MEANGBZ')",all,0-12h Time-series
LR,0.0,"('d_l_f', 'MEANGBZ')",all,6h-18h Time-series
LR,0.0,"('d_l_f', 'MEANGBZ')",all,13-24h Time-series
RFC,0.8134239130434783,"('d_l_f', 'MEANGBZ')",all,24h Time-series
RFC,0.8043070652173913,"('d_l_f', 'MEANGBZ')",all,0-12h Time-series
RFC,0.816711956521739,"('d_l_f', 'MEANGBZ')",all,6h-18h Time-series
RFC,0.8160914855072463,"('d_l_f', 'MEANGBZ')",all,13-24h Time-series
SVM,0.7538677536231885,"('d_l_f', 'MEANGBZ')",all,24h Time-series
SVM,0.625683876811594,"('d_l_f', 'MEANGBZ')",all,0-12h Time-series
SVM,0.6386820652173912,"('d_l_f', 'MEANGBZ')",all,6h-18h Time-series
SVM,0.6271331521739131,"('d_l_f', 'MEANGBZ')",all,13-24h Time-series
KNN,0.6953260869565215,"('d_l_f', 'MEANJZH')",all,24h Time-series
KNN,0.612830615942029,"('d_l_f', 'MEANJZH')",all,0-12h Time-series
KNN,0.6267572463768115,"('d_l_f', 'MEANJZH')",all,6h-18h Time-series
KNN,0.6312228260869566,"('d_l_f', 'MEANJZH')",all,13-24h Time-series
LR,0.07403079710144927,"('d_l_f', 'MEANJZH')",all,24h Time-series
LR,0.0,"('d_l_f', 'MEANJZH')",all,0-12h Time-series
LR,0.0,"('d_l_f', 'MEANJZH')",all,6h-18h Time-series
LR,0.0,"('d_l_f', 'MEANJZH')",all,13-24h Time-series
RFC,0.8166213768115944,"('d_l_f', 'MEANJZH')",all,24h Time-series
RFC,0.8022418478260871,"('d_l_f', 'MEANJZH')",all,0-12h Time-series
RFC,0.8214447463768116,"('d_l_f', 'MEANJZH')",all,6h-18h Time-series
RFC,0.820792572463768,"('d_l_f', 'MEANJZH')",all,13-24h Time-series
SVM,0.7526856884057972,"('d_l_f', 'MEANJZH')",all,24h Time-series
SVM,0.6280842391304348,"('d_l_f', 'MEANJZH')",all,0-12h Time-series
SVM,0.6460778985507246,"('d_l_f', 'MEANJZH')",all,6h-18h Time-series
SVM,0.6323505434782608,"('d_l_f', 'MEANJZH')",all,13-24h Time-series
