name,tss,parameter,coincidence,label
SVM,0.7305797101449276,ABSNJZH_AREA_ACR_MEANJZH,all,13-24h Time-series
KNN,0.6485235507246377,ABSNJZH_AREA_ACR_MEANPOT,all,24h Time-series
KNN,0.6492255434782609,ABSNJZH_AREA_ACR_MEANPOT,all,0-12h Time-series
KNN,0.6629619565217392,ABSNJZH_AREA_ACR_MEANPOT,all,6h-18h Time-series
KNN,0.626154891304348,ABSNJZH_AREA_ACR_MEANPOT,all,13-24h Time-series
LR,0.5258197463768116,ABSNJZH_AREA_ACR_MEANPOT,all,24h Time-series
LR,0.5069157608695651,ABSNJZH_AREA_ACR_MEANPOT,all,0-12h Time-series
LR,0.5356159420289855,ABSNJZH_AREA_ACR_MEANPOT,all,6h-18h Time-series
LR,0.5330615942028986,ABSNJZH_AREA_ACR_MEANPOT,all,13-24h Time-series
RFC,0.7851222826086958,ABSNJZH_AREA_ACR_MEANPOT,all,24h Time-series
RFC,0.7426675724637681,ABSNJZH_AREA_ACR_MEANPOT,all,0-12h Time-series
RFC,0.7718885869565218,ABSNJZH_AREA_ACR_MEANPOT,all,6h-18h Time-series
RFC,0.7849728260869565,ABSNJZH_AREA_ACR_MEANPOT,all,13-24h Time-series
SVM,0.6169882246376812,ABSNJZH_AREA_ACR_MEANPOT,all,24h Time-series
SVM,0.5647056159420291,ABSNJZH_AREA_ACR_MEANPOT,all,0-12h Time-series
SVM,0.6076766304347826,ABSNJZH_AREA_ACR_MEANPOT,all,6h-18h Time-series
SVM,0.6301222826086956,ABSNJZH_AREA_ACR_MEANPOT,all,13-24h Time-series
KNN,0.6943478260869566,ABSNJZH_AREA_ACR_MEANSHR,all,24h Time-series
KNN,0.6700226449275363,ABSNJZH_AREA_ACR_MEANSHR,all,0-12h Time-series
KNN,0.6966440217391304,ABSNJZH_AREA_ACR_MEANSHR,all,6h-18h Time-series
KNN,0.6907789855072463,ABSNJZH_AREA_ACR_MEANSHR,all,13-24h Time-series
LR,0.6131748188405797,ABSNJZH_AREA_ACR_MEANSHR,all,24h Time-series
LR,0.6064039855072463,ABSNJZH_AREA_ACR_MEANSHR,all,0-12h Time-series
LR,0.6120742753623188,ABSNJZH_AREA_ACR_MEANSHR,all,6h-18h Time-series
LR,0.5994610507246375,ABSNJZH_AREA_ACR_MEANSHR,all,13-24h Time-series
RFC,0.7873777173913044,ABSNJZH_AREA_ACR_MEANSHR,all,24h Time-series
RFC,0.7444293478260869,ABSNJZH_AREA_ACR_MEANSHR,all,0-12h Time-series
RFC,0.766929347826087,ABSNJZH_AREA_ACR_MEANSHR,all,6h-18h Time-series
RFC,0.7749501811594205,ABSNJZH_AREA_ACR_MEANSHR,all,13-24h Time-series
SVM,0.7302853260869567,ABSNJZH_AREA_ACR_MEANSHR,all,24h Time-series
SVM,0.7050860507246377,ABSNJZH_AREA_ACR_MEANSHR,all,0-12h Time-series
SVM,0.7129076086956522,ABSNJZH_AREA_ACR_MEANSHR,all,6h-18h Time-series
SVM,0.7260280797101452,ABSNJZH_AREA_ACR_MEANSHR,all,13-24h Time-series
KNN,0.719429347826087,ABSNJZH_AREA_ACR_R_VALUE,all,24h Time-series
KNN,0.6694429347826086,ABSNJZH_AREA_ACR_R_VALUE,all,0-12h Time-series
KNN,0.7027536231884057,ABSNJZH_AREA_ACR_R_VALUE,all,6h-18h Time-series
KNN,0.6906431159420291,ABSNJZH_AREA_ACR_R_VALUE,all,13-24h Time-series
LR,0.5338451086956523,ABSNJZH_AREA_ACR_R_VALUE,all,24h Time-series
LR,0.5230298913043477,ABSNJZH_AREA_ACR_R_VALUE,all,0-12h Time-series
LR,0.5578985507246376,ABSNJZH_AREA_ACR_R_VALUE,all,6h-18h Time-series
LR,0.5222735507246378,ABSNJZH_AREA_ACR_R_VALUE,all,13-24h Time-series
RFC,0.7808967391304349,ABSNJZH_AREA_ACR_R_VALUE,all,24h Time-series
RFC,0.7597237318840582,ABSNJZH_AREA_ACR_R_VALUE,all,0-12h Time-series
RFC,0.7783197463768116,ABSNJZH_AREA_ACR_R_VALUE,all,6h-18h Time-series
RFC,0.7726902173913044,ABSNJZH_AREA_ACR_R_VALUE,all,13-24h Time-series
SVM,0.7393659420289855,ABSNJZH_AREA_ACR_R_VALUE,all,24h Time-series
SVM,0.6976222826086957,ABSNJZH_AREA_ACR_R_VALUE,all,0-12h Time-series
SVM,0.7295516304347827,ABSNJZH_AREA_ACR_R_VALUE,all,6h-18h Time-series
SVM,0.7244791666666668,ABSNJZH_AREA_ACR_R_VALUE,all,13-24h Time-series
KNN,0.5987182971014492,ABSNJZH_AREA_ACR_SAVNCPP,all,24h Time-series
KNN,0.5694746376811594,ABSNJZH_AREA_ACR_SAVNCPP,all,0-12h Time-series
KNN,0.5836548913043477,ABSNJZH_AREA_ACR_SAVNCPP,all,6h-18h Time-series
KNN,0.5938768115942028,ABSNJZH_AREA_ACR_SAVNCPP,all,13-24h Time-series
LR,0.10752717391304346,ABSNJZH_AREA_ACR_SAVNCPP,all,24h Time-series
LR,0.11924365942028986,ABSNJZH_AREA_ACR_SAVNCPP,all,0-12h Time-series
LR,0.1230932971014493,ABSNJZH_AREA_ACR_SAVNCPP,all,6h-18h Time-series
LR,0.10390851449275362,ABSNJZH_AREA_ACR_SAVNCPP,all,13-24h Time-series
RFC,0.7885552536231886,ABSNJZH_AREA_ACR_SAVNCPP,all,24h Time-series
RFC,0.7520335144927535,ABSNJZH_AREA_ACR_SAVNCPP,all,0-12h Time-series
RFC,0.7721965579710145,ABSNJZH_AREA_ACR_SAVNCPP,all,6h-18h Time-series
RFC,0.7805525362318843,ABSNJZH_AREA_ACR_SAVNCPP,all,13-24h Time-series
SVM,0.7167074275362318,ABSNJZH_AREA_ACR_SAVNCPP,all,24h Time-series
SVM,0.651326992753623,ABSNJZH_AREA_ACR_SAVNCPP,all,0-12h Time-series
SVM,0.6646784420289855,ABSNJZH_AREA_ACR_SAVNCPP,all,6h-18h Time-series
SVM,0.6707246376811594,ABSNJZH_AREA_ACR_SAVNCPP,all,13-24h Time-series
KNN,0.7140670289855071,ABSNJZH_AREA_ACR_SHRGT45,all,24h Time-series
KNN,0.6758242753623189,ABSNJZH_AREA_ACR_SHRGT45,all,0-12h Time-series
KNN,0.6983106884057971,ABSNJZH_AREA_ACR_SHRGT45,all,6h-18h Time-series
KNN,0.6988949275362318,ABSNJZH_AREA_ACR_SHRGT45,all,13-24h Time-series
LR,0.5306295289855072,ABSNJZH_AREA_ACR_SHRGT45,all,24h Time-series
LR,0.5116077898550725,ABSNJZH_AREA_ACR_SHRGT45,all,0-12h Time-series
LR,0.5099864130434784,ABSNJZH_AREA_ACR_SHRGT45,all,6h-18h Time-series
LR,0.5038858695652173,ABSNJZH_AREA_ACR_SHRGT45,all,13-24h Time-series
RFC,0.7864628623188405,ABSNJZH_AREA_ACR_SHRGT45,all,24h Time-series
RFC,0.7440036231884061,ABSNJZH_AREA_ACR_SHRGT45,all,0-12h Time-series
RFC,0.7699637681159424,ABSNJZH_AREA_ACR_SHRGT45,all,6h-18h Time-series
RFC,0.7635824275362318,ABSNJZH_AREA_ACR_SHRGT45,all,13-24h Time-series
SVM,0.7370561594202899,ABSNJZH_AREA_ACR_SHRGT45,all,24h Time-series
SVM,0.7031340579710146,ABSNJZH_AREA_ACR_SHRGT45,all,0-12h Time-series
SVM,0.7222644927536231,ABSNJZH_AREA_ACR_SHRGT45,all,6h-18h Time-series
SVM,0.7172735507246377,ABSNJZH_AREA_ACR_SHRGT45,all,13-24h Time-series
KNN,0.6194112318840581,ABSNJZH_AREA_ACR_TOTPOT,all,24h Time-series
KNN,0.6376721014492754,ABSNJZH_AREA_ACR_TOTPOT,all,0-12h Time-series
KNN,0.6169972826086956,ABSNJZH_AREA_ACR_TOTPOT,all,6h-18h Time-series
KNN,0.6341666666666667,ABSNJZH_AREA_ACR_TOTPOT,all,13-24h Time-series
LR,0.0,ABSNJZH_AREA_ACR_TOTPOT,all,24h Time-series
LR,0.0,ABSNJZH_AREA_ACR_TOTPOT,all,0-12h Time-series
LR,0.0,ABSNJZH_AREA_ACR_TOTPOT,all,6h-18h Time-series
LR,0.0,ABSNJZH_AREA_ACR_TOTPOT,all,13-24h Time-series
RFC,0.7708288043478262,ABSNJZH_AREA_ACR_TOTPOT,all,24h Time-series
RFC,0.7519610507246377,ABSNJZH_AREA_ACR_TOTPOT,all,0-12h Time-series
RFC,0.764171195652174,ABSNJZH_AREA_ACR_TOTPOT,all,6h-18h Time-series
RFC,0.7657472826086956,ABSNJZH_AREA_ACR_TOTPOT,all,13-24h Time-series
SVM,0.6286141304347826,ABSNJZH_AREA_ACR_TOTPOT,all,24h Time-series
SVM,0.5951856884057971,ABSNJZH_AREA_ACR_TOTPOT,all,0-12h Time-series
SVM,0.6293523550724639,ABSNJZH_AREA_ACR_TOTPOT,all,6h-18h Time-series
SVM,0.6162771739130436,ABSNJZH_AREA_ACR_TOTPOT,all,13-24h Time-series
KNN,0.7641304347826086,ABSNJZH_AREA_ACR_TOTUSJH,all,24h Time-series
KNN,0.7418795289855074,ABSNJZH_AREA_ACR_TOTUSJH,all,0-12h Time-series
KNN,0.7628442028985506,ABSNJZH_AREA_ACR_TOTUSJH,all,6h-18h Time-series
KNN,0.7498324275362319,ABSNJZH_AREA_ACR_TOTUSJH,all,13-24h Time-series
LR,0.34369565217391307,ABSNJZH_AREA_ACR_TOTUSJH,all,24h Time-series
LR,0.3423686594202899,ABSNJZH_AREA_ACR_TOTUSJH,all,0-12h Time-series
LR,0.37723278985507247,ABSNJZH_AREA_ACR_TOTUSJH,all,6h-18h Time-series
LR,0.36118206521739127,ABSNJZH_AREA_ACR_TOTUSJH,all,13-24h Time-series
RFC,0.8049547101449276,ABSNJZH_AREA_ACR_TOTUSJH,all,24h Time-series
RFC,0.7870471014492754,ABSNJZH_AREA_ACR_TOTUSJH,all,0-12h Time-series
RFC,0.8002672101449276,ABSNJZH_AREA_ACR_TOTUSJH,all,6h-18h Time-series
RFC,0.7888496376811596,ABSNJZH_AREA_ACR_TOTUSJH,all,13-24h Time-series
SVM,0.7542798913043478,ABSNJZH_AREA_ACR_TOTUSJH,all,24h Time-series
SVM,0.7422690217391305,ABSNJZH_AREA_ACR_TOTUSJH,all,0-12h Time-series
SVM,0.7571603260869567,ABSNJZH_AREA_ACR_TOTUSJH,all,6h-18h Time-series
SVM,0.7366666666666666,ABSNJZH_AREA_ACR_TOTUSJH,all,13-24h Time-series
KNN,0.690955615942029,ABSNJZH_AREA_ACR_TOTUSJZ,all,24h Time-series
KNN,0.6372644927536232,ABSNJZH_AREA_ACR_TOTUSJZ,all,0-12h Time-series
KNN,0.6629800724637682,ABSNJZH_AREA_ACR_TOTUSJZ,all,6h-18h Time-series
KNN,0.6682699275362317,ABSNJZH_AREA_ACR_TOTUSJZ,all,13-24h Time-series
LR,0.09889945652173912,ABSNJZH_AREA_ACR_TOTUSJZ,all,24h Time-series
LR,0.11843749999999997,ABSNJZH_AREA_ACR_TOTUSJZ,all,0-12h Time-series
LR,0.11152173913043478,ABSNJZH_AREA_ACR_TOTUSJZ,all,6h-18h Time-series
LR,0.11961956521739131,ABSNJZH_AREA_ACR_TOTUSJZ,all,13-24h Time-series
RFC,0.797441123188406,ABSNJZH_AREA_ACR_TOTUSJZ,all,24h Time-series
RFC,0.766191123188406,ABSNJZH_AREA_ACR_TOTUSJZ,all,0-12h Time-series
RFC,0.7876313405797101,ABSNJZH_AREA_ACR_TOTUSJZ,all,6h-18h Time-series
RFC,0.7743251811594205,ABSNJZH_AREA_ACR_TOTUSJZ,all,13-24h Time-series
SVM,0.6801313405797101,ABSNJZH_AREA_ACR_TOTUSJZ,all,24h Time-series
SVM,0.6764538043478263,ABSNJZH_AREA_ACR_TOTUSJZ,all,0-12h Time-series
SVM,0.6795561594202898,ABSNJZH_AREA_ACR_TOTUSJZ,all,6h-18h Time-series
SVM,0.670221920289855,ABSNJZH_AREA_ACR_TOTUSJZ,all,13-24h Time-series
KNN,0.6356657608695653,ABSNJZH_AREA_ACR_USFLUX,all,24h Time-series
KNN,0.6276358695652174,ABSNJZH_AREA_ACR_USFLUX,all,0-12h Time-series
KNN,0.6069836956521739,ABSNJZH_AREA_ACR_USFLUX,all,6h-18h Time-series
KNN,0.635221920289855,ABSNJZH_AREA_ACR_USFLUX,all,13-24h Time-series
LR,0.0,ABSNJZH_AREA_ACR_USFLUX,all,24h Time-series
LR,0.0,ABSNJZH_AREA_ACR_USFLUX,all,0-12h Time-series
LR,0.0,ABSNJZH_AREA_ACR_USFLUX,all,6h-18h Time-series
LR,0.0,ABSNJZH_AREA_ACR_USFLUX,all,13-24h Time-series
RFC,0.7841485507246375,ABSNJZH_AREA_ACR_USFLUX,all,24h Time-series
RFC,0.7586865942028985,ABSNJZH_AREA_ACR_USFLUX,all,0-12h Time-series
RFC,0.762903079710145,ABSNJZH_AREA_ACR_USFLUX,all,6h-18h Time-series
RFC,0.7798233695652173,ABSNJZH_AREA_ACR_USFLUX,all,13-24h Time-series
SVM,0.6457518115942029,ABSNJZH_AREA_ACR_USFLUX,all,24h Time-series
SVM,0.6402898550724637,ABSNJZH_AREA_ACR_USFLUX,all,0-12h Time-series
SVM,0.6356476449275362,ABSNJZH_AREA_ACR_USFLUX,all,6h-18h Time-series
SVM,0.6242255434782609,ABSNJZH_AREA_ACR_USFLUX,all,13-24h Time-series
KNN,0.7205842391304349,ABSNJZH_AREA_ACR_d_l_f,all,24h Time-series
KNN,0.6844972826086957,ABSNJZH_AREA_ACR_d_l_f,all,0-12h Time-series
KNN,0.6974320652173912,ABSNJZH_AREA_ACR_d_l_f,all,6h-18h Time-series
KNN,0.7185461956521739,ABSNJZH_AREA_ACR_d_l_f,all,13-24h Time-series
LR,0.20403985507246378,ABSNJZH_AREA_ACR_d_l_f,all,24h Time-series
LR,0.20578804347826088,ABSNJZH_AREA_ACR_d_l_f,all,0-12h Time-series
LR,0.21542119565217394,ABSNJZH_AREA_ACR_d_l_f,all,6h-18h Time-series
LR,0.17771739130434785,ABSNJZH_AREA_ACR_d_l_f,all,13-24h Time-series
RFC,0.7892436594202898,ABSNJZH_AREA_ACR_d_l_f,all,24h Time-series
RFC,0.7468251811594204,ABSNJZH_AREA_ACR_d_l_f,all,0-12h Time-series
RFC,0.767998188405797,ABSNJZH_AREA_ACR_d_l_f,all,6h-18h Time-series
RFC,0.787921195652174,ABSNJZH_AREA_ACR_d_l_f,all,13-24h Time-series
SVM,0.7383786231884056,ABSNJZH_AREA_ACR_d_l_f,all,24h Time-series
SVM,0.7054891304347826,ABSNJZH_AREA_ACR_d_l_f,all,0-12h Time-series
SVM,0.7211141304347827,ABSNJZH_AREA_ACR_d_l_f,all,6h-18h Time-series
SVM,0.723990036231884,ABSNJZH_AREA_ACR_d_l_f,all,13-24h Time-series
KNN,0.640054347826087,ABSNJZH_AREA_ACR_g_s,all,24h Time-series
KNN,0.6513134057971014,ABSNJZH_AREA_ACR_g_s,all,0-12h Time-series
KNN,0.6336775362318842,ABSNJZH_AREA_ACR_g_s,all,6h-18h Time-series
KNN,0.6554846014492753,ABSNJZH_AREA_ACR_g_s,all,13-24h Time-series
LR,0.5425317028985508,ABSNJZH_AREA_ACR_g_s,all,24h Time-series
LR,0.5162092391304348,ABSNJZH_AREA_ACR_g_s,all,0-12h Time-series
LR,0.5535009057971014,ABSNJZH_AREA_ACR_g_s,all,6h-18h Time-series
LR,0.5470018115942028,ABSNJZH_AREA_ACR_g_s,all,13-24h Time-series
RFC,0.7835009057971014,ABSNJZH_AREA_ACR_g_s,all,24h Time-series
RFC,0.7586820652173913,ABSNJZH_AREA_ACR_g_s,all,0-12h Time-series
RFC,0.7767028985507245,ABSNJZH_AREA_ACR_g_s,all,6h-18h Time-series
RFC,0.7861503623188405,ABSNJZH_AREA_ACR_g_s,all,13-24h Time-series
SVM,0.5904302536231882,ABSNJZH_AREA_ACR_g_s,all,24h Time-series
SVM,0.5655434782608696,ABSNJZH_AREA_ACR_g_s,all,0-12h Time-series
SVM,0.5692074275362319,ABSNJZH_AREA_ACR_g_s,all,6h-18h Time-series
SVM,0.6101856884057972,ABSNJZH_AREA_ACR_g_s,all,13-24h Time-series
KNN,0.7175543478260871,ABSNJZH_AREA_ACR_slf,all,24h Time-series
KNN,0.6831023550724638,ABSNJZH_AREA_ACR_slf,all,0-12h Time-series
KNN,0.7026585144927536,ABSNJZH_AREA_ACR_slf,all,6h-18h Time-series
KNN,0.7097599637681159,ABSNJZH_AREA_ACR_slf,all,13-24h Time-series
LR,0.3634375,ABSNJZH_AREA_ACR_slf,all,24h Time-series
LR,0.33838768115942025,ABSNJZH_AREA_ACR_slf,all,0-12h Time-series
LR,0.32743206521739127,ABSNJZH_AREA_ACR_slf,all,6h-18h Time-series
LR,0.3185869565217391,ABSNJZH_AREA_ACR_slf,all,13-24h Time-series
RFC,0.7810597826086957,ABSNJZH_AREA_ACR_slf,all,24h Time-series
RFC,0.7378396739130435,ABSNJZH_AREA_ACR_slf,all,0-12h Time-series
RFC,0.7663768115942029,ABSNJZH_AREA_ACR_slf,all,6h-18h Time-series
RFC,0.7625045289855072,ABSNJZH_AREA_ACR_slf,all,13-24h Time-series
SVM,0.7466394927536232,ABSNJZH_AREA_ACR_slf,all,24h Time-series
SVM,0.7088224637681161,ABSNJZH_AREA_ACR_slf,all,0-12h Time-series
SVM,0.7159782608695651,ABSNJZH_AREA_ACR_slf,all,6h-18h Time-series
SVM,0.7298550724637682,ABSNJZH_AREA_ACR_slf,all,13-24h Time-series
KNN,0.5913858695652174,ABSNJZH_MEANGAM_MEANGBH,all,24h Time-series
KNN,0.5619836956521739,ABSNJZH_MEANGAM_MEANGBH,all,0-12h Time-series
KNN,0.5693750000000001,ABSNJZH_MEANGAM_MEANGBH,all,6h-18h Time-series
KNN,0.596159420289855,ABSNJZH_MEANGAM_MEANGBH,all,13-24h Time-series
LR,0.5660733695652173,ABSNJZH_MEANGAM_MEANGBH,all,24h Time-series
LR,0.5450135869565218,ABSNJZH_MEANGAM_MEANGBH,all,0-12h Time-series
LR,0.5745063405797101,ABSNJZH_MEANGAM_MEANGBH,all,6h-18h Time-series
LR,0.5621875,ABSNJZH_MEANGAM_MEANGBH,all,13-24h Time-series
RFC,0.753840579710145,ABSNJZH_MEANGAM_MEANGBH,all,24h Time-series
RFC,0.6947237318840579,ABSNJZH_MEANGAM_MEANGBH,all,0-12h Time-series
RFC,0.7404483695652174,ABSNJZH_MEANGAM_MEANGBH,all,6h-18h Time-series
RFC,0.7300452898550723,ABSNJZH_MEANGAM_MEANGBH,all,13-24h Time-series
SVM,0.6722916666666666,ABSNJZH_MEANGAM_MEANGBH,all,24h Time-series
SVM,0.6035597826086957,ABSNJZH_MEANGAM_MEANGBH,all,0-12h Time-series
SVM,0.6251041666666667,ABSNJZH_MEANGAM_MEANGBH,all,6h-18h Time-series
