index,time_start,time_peak,time_end,nar,xray_class,COINCIDENCE,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f,ARs
0,2010-05-03 09:48:00,not applicable,not applicable,11065,N,False,7.9161e+20,26.699,127.58,125.93,44.044,-0.010237,1056000000000.0,-1.7657e-05,45.216,0.023413,7257900000.0,1623.8,2.8596e+21,22.603,2.1116,0.0,46.92,0.0,0.0,0.0,11065
1,2010-05-06 15:48:00,not applicable,not applicable,11070,N,False,2.1534e+20,29.419,163.97,159.92,65.661,0.39198,465300000000.0,-0.0077626,22.428,2.6548,71743000000.0,2144.8,9.7417e+20,23.139,5.2632,2.444,20.411,0.0,0.0,0.0,11070
2,2010-05-08 21:48:00,not applicable,not applicable,11071,N,False,4.7357e+20,27.29,120.41,119.71,45.525,-0.44663,520600000000.0,-0.00066862,24.785,0.48074,172060000000.0,1585.8,1.5143e+21,21.875,2.2253,0.0,17.059,0.0,0.0,0.0,11071
3,2010-06-03 06:00:00,not applicable,not applicable,11073,N,False,1.0741e+21,28.99,139.36,138.46,54.302,0.84365,1616000000000.0,0.00010341,70.835,0.18604,821640000000.0,1561.8,3.7313e+21,21.479,2.8905,0.0,104.83,0.0,0.0,0.0,11073
4,2010-05-30 18:00:00,not applicable,not applicable,11074,N,False,,,,,,,,,,,,,,,,,,,,,
5,2010-06-18 12:48:00,not applicable,not applicable,11083,N,False,2.3646e+20,37.706,138.34,134.69,68.333,1.0277,571870000000.0,-0.023971,22.848,10.883,909310000000.0,1828.5,1.1025e+21,29.515,15.639,2.5722,36.15,0.0,0.0,0.0,11083
6,2010-06-28 18:00:00,not applicable,not applicable,11085,N,False,3.1769e+20,28.167,123.19,123.73,48.939,0.31192,512670000000.0,0.0045885,21.455,2.4778,191060000000.0,1556.0,1.1159e+21,20.732,1.1111,2.1332,41.195,0.0,0.0,0.0,11085
7,2010-07-13 15:36:00,not applicable,not applicable,11088,N,False,6.6416e+20,30.204,140.46,138.76,58.842,-0.27071,1110500000000.0,0.0075417,47.876,8.311,676640000000.0,1826.9,2.6737e+21,22.562,1.6334,0.0,49.558,0.0,0.0,0.0,11088
8,2010-07-27 15:36:00,not applicable,not applicable,11090,N,False,5.3289e+20,30.628,125.93,125.08,53.28,0.65532,1014900000000.0,0.0043276,41.352,4.1026,398840000000.0,1769.4,2.2277e+21,24.57,5.1688,2.4255,45.697,0.0,0.0,0.0,11090
9,2010-08-30 05:24:00,not applicable,not applicable,11104,N,False,1.0925e+21,31.211,127.45,127.43,53.701,1.0647,2256200000000.0,0.0051233,86.089,10.795,1203600000000.0,1426.7,3.9921e+21,23.329,5.1732,0.0,119.21,0.0,0.0,0.0,11104
