index,time_start,time_peak,time_end,nar,xray_class,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
44,2011-04-22 04:35:00,2011-04-22 04:57:00,2011-04-22 05:14:00,11195,M1.8,4.994015384615385e+22,34.38884615384615,94.1576923076923,97.53119230769234,43.766653846153844,0.06599211538461539,60185076923076.92,0.006029257692307693,3025.2961538461536,455.17076923076945,17697384615384.617,3603.5,3.62525e+23,27.498920000000002,14.178076923076919,4.532042307692308,1489.9346153846152,8826.465384615383,30.266923076923074,359.99692307692294
45,2011-04-22 15:47:00,2011-04-22 15:53:00,2011-04-22 16:11:00,11195,M1.2,5.3318821428571425e+22,36.576928571428574,97.76692857142856,102.16696428571429,47.76389285714287,0.06486475,71007857142857.14,0.00867307142857143,3615.075,704.5092857142856,27076000000000.0,4695.460714285715,5.077242857142856e+23,30.000249999999998,17.650000000000002,4.809528571428572,1760.7,23579.60714285714,21.85389285714286,332.7296428571429
46,2011-05-28 21:09:00,2011-05-28 21:50:00,2011-05-28 22:01:00,11226,M1.1,,,,,,,,,,,,,,,,,,,,
47,2011-05-29 10:08:00,2011-05-29 10:33:00,2011-05-29 11:08:00,11226,M1.4,,,,,,,,,,,,,,,,,,,,
48,2011-06-07 06:16:00,2011-06-07 06:41:00,2011-06-07 06:59:00,11226,M2.5,2.4289214285714284e+22,31.07835714285715,108.40607142857144,109.61857142857143,44.673750000000005,-0.08130121428571427,29381928571428.57,0.010038410714285713,1452.3785714285714,372.3760714285715,20450964285714.285,3197.3642857142854,1.5776535714285714e+23,25.971499999999995,9.121774999999998,3.8625535714285717,832.1692857142856,713.9921739130434,73.47589285714285,561.5367857142858
49,2011-06-14 21:36:00,2011-06-14 21:47:00,2011-06-14 22:10:00,11236,M1.3,,,,,,,,,,,,,,,,,,,,
50,2011-07-27 15:48:00,2011-07-27 16:07:00,2011-07-27 16:22:00,11260,M1.1,1.5367310344827584e+22,41.40144827586207,111.79000000000002,117.78931034482758,58.916482758620695,-0.1992048275862069,25926241379310.344,0.004756943172413794,1343.6413793103447,114.15152068965517,7636620689655.173,5691.44827586207,1.7546827586206893e+23,34.616103448275865,23.657,4.404268965517241,520.08,2914.637931034483,18.604241379310345,180.62482758620692
51,2011-07-30 02:04:00,2011-07-30 02:09:00,2011-07-30 02:12:00,11261,M9.3,2.16602e+22,45.01786666666666,103.43333333333331,109.78133333333332,58.96919999999999,0.17507683333333332,37486700000000.0,-0.0006214153333333332,1886.0733333333333,29.949799999999993,3610900000000.0,7981.413333333332,3.484866666666667e+23,38.69853333333332,32.88423333333334,4.541153333333332,907.0879999999999,12310.016666666666,9.362013333333334,122.66966666666669
52,2011-08-02 05:19:00,2011-08-02 06:19:00,2011-08-02 06:48:00,11261,M1.4,2.135775e+22,55.53914285714284,110.73500000000001,118.035,78.80457142857142,0.27566964285714285,49404678571428.57,0.02220475,2845.2428571428572,763.7,35194035714285.71,13211.535714285714,6.058724999999999e+23,45.39471428571428,45.808285714285724,4.843375000000001,1335.7999999999997,85958.96428571429,6.942064285714284,134.28
53,2011-08-03 03:08:00,2011-08-03 03:37:00,2011-08-03 03:51:00,11261,M1.1,1.9687862068965517e+22,53.6828275862069,108.55689655172411,114.69586206896554,73.09620689655172,0.2715496551724138,42211275862068.97,0.03264775862068965,2529.8517241379304,1058.0689655172412,40552068965517.24,12098.48275862069,5.2077206896551725e+23,44.439103448275866,44.9838275862069,4.745313793103447,1254.6689655172415,44343.206896551725,9.260437931034483,163.64793103448278
54,2011-08-03 04:29:00,2011-08-03 04:32:00,2011-08-03 04:35:00,11263,M1.7,2.633903703703703e+22,61.63325925925927,82.04185185185186,89.85900000000001,62.04277777777778,0.07778722222222222,45831074074074.07,0.024794074074074073,2573.3111111111116,956.1625925925927,32236518518518.52,22206.51851851852,1.1372296296296298e+24,54.13362962962964,64.05207407407407,4.717848148148148,1079.0333333333333,60900.25925925926,7.454674074074074,177.83222222222224
55,2011-08-03 13:17:00,2011-08-03 13:48:00,2011-08-03 14:10:00,11261,M6.0,2.202206666666666e+22,52.552800000000005,107.98933333333333,117.63466666666663,70.37973333333333,0.13290796666666668,45927833333333.336,0.03398653333333334,2804.413333333332,1166.9966666666667,41749566666666.664,12415.533333333333,5.661176666666667e+23,44.119166666666665,44.407599999999995,4.725953333333334,1273.2933333333333,37173.3,9.969303333333333,180.492
56,2011-08-04 03:41:00,2011-08-04 03:57:00,2011-08-04 04:04:00,11261,M9.3,2.2868214285714286e+22,48.27546428571429,110.52535714285715,118.00178571428576,67.30175000000001,0.07595067857142855,48119357142857.14,0.03350589285714286,2765.589285714286,1241.582142857143,49043321428571.43,9948.814285714285,4.893935714285714e+23,40.25092592592593,36.40139285714285,4.848046428571428,1265.9892857142854,32943.07142857143,11.461392857142854,185.22999999999996
57,2011-08-08 18:00:00,2011-08-08 18:10:00,2011-08-08 18:18:00,11263,M3.5,3.781627586206896e+22,44.90582758620689,79.65599999999999,85.41296551724136,45.77441379310345,0.04335323103448277,43546103448275.86,0.015929758620689655,2406.3275862068967,848.7355172413793,35996172413793.1,10403.820689655173,7.363679310344828e+23,39.43362068965518,33.91817241379311,4.547748275862069,1116.6241379310345,24251.310344827587,16.101344827586207,281.31172413793104
58,2011-08-09 03:19:00,2011-08-09 03:54:00,2011-08-09 04:08:00,11263,M2.5,,,,,,,,,,,,,,,,,,,,
59,2011-08-09 07:48:00,2011-08-09 08:05:00,2011-08-09 08:08:00,11263,X6.9,,,,,,,,,,,,,,,,,,,,
60,2011-09-04 11:21:00,2011-09-04 11:45:00,2011-09-04 11:50:00,11286,M3.2,1.9199266666666667e+22,33.76963333333334,104.92956666666669,105.5307666666667,45.066799999999986,-0.02167911666666664,21141000000000.0,-0.003323626666666667,1013.518,95.15163333333332,2202360000000.0,4401.530000000001,1.6808166666666663e+23,27.62226666666667,13.9967,3.878156666666667,670.861,559.9833333333332,29.185166666666667,239.78400000000005
61,2011-09-05 04:08:00,2011-09-05 04:28:00,2011-09-05 04:32:00,11286,M1.6,1.8753571428571428e+22,31.532214285714282,89.27632142857144,89.20778571428572,36.398964285714285,-0.11697114285714284,16691928571428.572,-0.0025184500000000006,806.1646428571427,72.10096428571428,3109235714285.7144,3853.7607142857146,1.4710999999999997e+23,25.295071428571422,11.268339285714285,3.8619000000000017,500.82964285714286,,34.33225,240.72678571428565
62,2011-09-05 07:27:00,2011-09-05 07:58:00,2011-09-05 08:06:00,11286,M1.2,1.8700821428571424e+22,31.011928571428573,88.02814285714285,88.37585714285714,36.01007142857143,-0.14698046428571426,16111642857142.857,-0.002644832142857143,802.4253571428571,73.57489285714287,2589532142857.143,3786.8857142857137,1.4066321428571424e+23,24.81539285714286,10.881892857142855,3.7502892857142855,454.3985714285714,,36.27453571428571,240.98678571428573
63,2011-09-06 01:35:00,2011-09-06 01:50:00,2011-09-06 02:05:00,11283,M5.3,1.6689133333333334e+22,52.9888,108.87799999999999,110.54266666666668,67.25726666666668,0.472316,34534200000000.0,0.0011731347000000002,1623.1433333333337,36.53601,7952776666666.667,8208.62,3.2704566666666665e+23,42.678500000000014,39.98393333333334,4.342746666666667,1424.4200000000003,9641.743333333336,7.019273333333332,87.03683333333333
64,2011-09-06 22:12:00,2011-09-06 22:20:00,2011-09-06 22:24:00,11283,X2.1,1.5457935483870967e+22,52.58032258064516,108.79806451612905,111.00903225806452,69.31274193548384,0.3376664516129034,32033225806451.613,0.008716477419354836,1611.5806451612898,232.0432258064517,11723003225806.451,9876.348387096774,3.4895741935483874e+23,42.42893548387096,41.21054838709678,4.409761290322581,1301.390322580645,12898.632258064517,5.011916129032257,64.81196774193549
65,2011-09-07 22:32:00,2011-09-07 22:38:00,2011-09-07 22:44:00,11283,X1.8,1.5932e+22,47.57403333333333,106.50299999999996,110.52600000000001,60.80910000000001,0.3714053333333335,28881033333333.332,0.012662866666666668,1460.1266666666668,331.7526666666667,17528033333333.334,9274.986666666666,3.2320599999999996e+23,39.294399999999996,35.55213333333333,4.321206666666667,1162.1266666666668,6352.796666666664,3.5152766666666673,45.42456666666667
66,2011-09-08 15:32:00,2011-09-08 15:46:00,2011-09-08 15:52:00,11283,M6.7,1.808757142857143e+22,43.34192857142857,115.45142857142856,120.22571428571428,59.1747142857143,0.10476468571428574,30483321428571.43,0.009032514285714286,1509.5571428571434,251.38642857142858,12690285714285.715,8756.142857142855,3.230117857142858e+23,36.11742857142857,28.70775,4.4225071428571425,1052.2357142857143,10420.5,4.711925000000001,61.25553571428571
67,2011-09-09 06:01:00,2011-09-09 06:11:00,2011-09-09 06:17:00,11283,M2.7,2.1615560000000003e+22,41.07472,106.74119999999999,112.43039999999998,53.18488,0.12293804000000001,35639560000000.0,0.007038968,1692.608,240.69400000000002,12258808000000.0,7231.760000000001,3.312328e+23,34.75675999999999,24.99728,4.470943999999999,1018.5079999999999,6745.164000000001,6.209180000000001,76.6192
68,2011-09-09 12:39:00,2011-09-09 12:49:00,2011-09-09 12:56:00,11283,M1.2,2.42663e+22,40.402,106.44066666666669,114.07499999999996,53.6771,0.10148866299999999,40337066666666.664,0.006412456666666667,1981.676666666667,241.1266666666667,14171893333333.334,7406.323333333333,3.666620000000001e+23,34.68683333333333,24.951366666666665,4.47081,1029.27,6998.0199999999995,7.158513333333332,91.57143333333332
69,2011-09-10 07:18:00,2011-09-10 07:40:00,2011-09-10 07:56:00,11283,M1.1,3.0304599999999996e+22,35.62912,93.53083999999998,99.39140000000003,43.750640000000004,-0.019417474400000006,37585000000000.0,0.005181724000000001,1872.2639999999994,232.95640000000003,13127320000000.0,5505.988,3.289392e+23,30.460240000000002,17.570639999999997,4.367643999999999,981.1120000000001,2531.0480000000002,7.898712000000001,94.45428000000001
70,2011-09-21 12:04:00,2011-09-21 12:23:00,2011-09-21 12:45:00,11301,M1.8,4.3654566666666666e+22,31.377566666666656,85.51786666666666,86.63656666666664,36.96036666666667,-0.01182163,44387966666666.664,-0.000765213,2162.9733333333334,52.085666666666654,1460925566666.6667,3042.3333333333335,2.7255199999999997e+23,26.771099999999997,10.594966666666666,3.9604366666666673,1016.3046666666668,1554.6300000000003,26.998966666666664,235.01133333333328
71,2011-09-22 09:53:00,2011-09-22 10:00:00,2011-09-22 10:09:00,11302,M1.1,,,,,,,,,,,,,,,,,,,,
72,2011-09-22 10:29:00,2011-09-22 11:01:00,2011-09-22 11:44:00,11302,X1.4,,,,,,,,,,,,,,,,,,,,
73,2011-09-23 01:47:00,2011-09-23 01:59:00,2011-09-23 02:10:00,11295,M1.6,5.627466666666665e+22,35.81353333333333,94.52403333333334,99.12406666666665,44.26123333333333,0.0554876,66838533333333.336,0.0050134333333333335,3330.1366666666663,428.25133333333326,17353266666666.666,5093.243333333334,5.7850099999999993e+23,30.414766666666665,16.96873333333333,4.6862900000000005,1932.1266666666666,12025.313333333334,12.117233333333331,172.57033333333337
74,2011-09-23 21:54:00,2011-09-23 22:15:00,2011-09-23 22:34:00,11295,M1.6,6.3535999999999996e+22,36.663333333333334,80.93933333333334,89.96266666666666,39.44266666666667,-0.034283666666666664,64421666666666.664,0.0025638666666666665,3475.6666666666665,236.60000000000002,8311466666666.667,6424.966666666667,7.8438e+23,30.557,20.36666666666667,4.699633333333333,1896.3333333333333,10510.800000000001,12.824999999999998,170.68999999999997
75,2011-09-23 23:48:00,2011-09-23 23:56:00,2011-09-24 00:04:00,11302,M1.9,,,,,,,,,,,,,,,,,,,,
76,2011-09-24 09:21:00,2011-09-24 09:40:00,2011-09-24 09:48:00,11302,X1.9,,,,,,,,,,,,,,,,,,,,
77,2011-09-24 12:33:00,2011-09-24 13:20:00,2011-09-24 14:10:00,11302,M7.1,6.1995937500000005e+22,48.3139375,77.33662499999998,92.09637500000001,50.35349999999999,0.118281625,80831000000000.0,-0.013000437500000002,5163.306250000001,1046.600625,19943312500000.0,17771.5,1.8998875e+24,42.587187500000006,41.514125,4.9150937500000005,1938.53125,81413.125,10.1936875,270.88812500000006
78,2011-09-24 16:36:00,2011-09-24 16:59:00,2011-09-24 17:15:00,11295,M1.7,,,,,,,,,,,,,,,,,,,,
79,2011-09-24 17:19:00,2011-09-24 17:25:00,2011-09-24 17:31:00,11302,M3.1,5.958157894736843e+22,48.72478947368421,79.1248947368421,94.1943684210526,51.81889473684211,0.11293715789473686,79733157894736.84,-0.012230184210526317,5074.910526315791,933.418947368421,20181884210526.316,18482.736842105263,1.8696105263157896e+24,42.911210526315784,42.10189473684211,4.9344947368421055,1939.563157894737,84819.36842105263,10.153947368421054,271.0994736842106
