,LD1,xray_class,jitter
0,-2.90720657891734,B,0.44992994887904036
1,-1.0654599457413798,B,0.47942863413789794
2,-0.7876187212729334,B,0.8912205893216505
3,-2.378066353675947,B,0.6145912488404096
4,-2.031561885039763,B,0.09939479513279526
5,-3.525234955514579,B,0.6772030065738813
6,-0.07535438617147251,B,0.6425808408943448
7,-2.245848345080625,B,0.23896372848029257
8,-2.567089375460195,B,0.07120589059418692
9,-2.7430606003698483,B,0.2090080453632056
10,-2.223272302340577,B,0.29570632743372705
11,-1.993666352504238,B,0.7751676974230858
12,-2.3342711898624446,B,0.04842932672463374
13,-1.4048960052838486,B,0.6235042321237578
14,-2.1963035740400283,B,0.1586158813879397
15,-0.7003992031840156,B,0.3930195667542863
16,-3.112224580708352,B,0.3762161574768329
17,-1.3386259398775515,B,0.12547572079012215
18,-0.5851024010294267,B,0.6716318879634279
19,-0.42782751610030445,B,0.8122428541531388
20,-3.56304512627984,B,0.7905943606153271
21,-3.2268812237158566,B,0.39549474660964523
22,-2.122131128381603,B,0.9421646060034351
23,-2.6745211061400656,B,0.031018876916404814
24,-0.9217635429527379,B,0.9099551953471656
25,-1.472585602123807,B,0.33755018370123313
26,-0.8050929973426787,B,0.9527426912166943
27,-1.1237814506701447,B,0.2796569028874486
28,0.12470982611640324,B,0.4242819869822212
29,-1.7602804428074779,B,0.002601796561349734
30,-1.3525934703085538,B,0.2526129579224653
31,-2.4966918238669216,B,0.2972459933592687
32,-2.473004582452682,B,0.7858602208617045
33,-1.8485399200829142,B,0.7887970968582113
34,-0.8540559505768005,B,0.6000298148247174
35,-1.4557550164650055,B,0.7197771069813605
36,-0.6091110240633821,B,0.8962943987832874
37,-2.8635793799158384,B,0.44236015364844894
38,-1.600937903399907,B,0.16404916564649774
39,-1.5928236772349222,B,0.8713532948228851
40,-2.3020620398328857,B,0.8915586941048204
41,-1.0450541969633165,B,0.7271700226957062
42,-2.9501889117867925,B,0.6418336249053512
43,-1.085121065796609,B,0.4516721685195316
44,-1.7278326737091194,B,0.5693884924392831
45,-1.8449545370737057,B,0.30094366513882653
46,-0.9394498577713913,B,0.8077117470982199
47,-1.9801859403086455,B,0.06841197957777345
48,-0.9657839787326237,B,0.45277095067402984
49,-1.2292656205834236,B,0.5614489686728453
50,-1.3246006466149813,B,0.19053586187122085
51,-1.6268754575005988,B,0.43805834020457757
52,-3.3700492260379318,B,0.23774871930622743
53,-0.4217393460784234,B,0.9665149693649141
54,-0.5052355729646717,B,0.7584703205180887
55,-2.3179513376169,B,0.7131573752761335
56,-0.5305634021003165,B,0.21830206061447877
57,-3.0410955619150597,B,0.11158686606225965
58,0.4895907814164454,B,0.870853956421172
59,-1.3786217503342353,B,0.3944246257655184
60,-2.5348585803869175,B,0.16641209112888777
61,-1.6733751974757793,B,0.14550388386033508
