,LD1,xray_class,jitter
0,-2.90720657891734,B,0.2700234146123274
1,-1.0654599457413798,B,0.6159660685653965
2,-0.7876187212729334,B,0.4218378439743574
3,-2.378066353675947,B,0.038090743166624086
4,-2.031561885039763,B,0.05121698416029263
5,-3.525234955514579,B,0.3208937056032265
6,-0.07535438617147251,B,0.9797982462046813
7,-2.245848345080625,B,0.54349937487925
8,-2.567089375460195,B,0.8606591652839702
9,-2.7430606003698483,B,0.11472646887428095
10,-2.223272302340577,B,0.9951278953427481
11,-1.993666352504238,B,0.05632228407107098
12,-2.3342711898624446,B,0.023913807838131462
13,-1.4048960052838486,B,0.7351763122626359
14,-2.1963035740400283,B,0.415952182634602
15,-0.7003992031840156,B,0.26953480426482856
16,-3.112224580708352,B,0.29260969660700353
17,-1.3386259398775515,B,0.8647000222402597
18,-0.5851024010294267,B,0.49125212067029267
19,-0.42782751610030445,B,0.24975045735612378
20,-3.56304512627984,B,0.27276206327595676
21,-3.2268812237158566,B,0.5755735546890233
22,-2.122131128381603,B,0.6340363413745221
23,-2.6745211061400656,B,0.07494112646680262
24,-0.9217635429527379,B,0.9015269044869414
25,-1.472585602123807,B,0.047867039480325335
26,-0.8050929973426787,B,0.7929979528583527
27,-1.1237814506701447,B,0.9784838048969703
28,0.12470982611640324,B,0.8718814505397176
29,-1.7602804428074779,B,0.8397522142910796
30,-1.3525934703085538,B,0.3446187575051568
31,-2.4966918238669216,B,0.7549803242170746
32,-2.473004582452682,B,0.190372893998091
33,-1.8485399200829142,B,0.8865233908500937
34,-0.8540559505768005,B,0.11145644461740312
35,-1.4557550164650055,B,0.6916890255133813
36,-0.6091110240633821,B,0.7295090338506455
37,-2.8635793799158384,B,0.7008760909796707
38,-1.600937903399907,B,0.7910054064370585
39,-1.5928236772349222,B,0.7938512985283369
40,-2.3020620398328857,B,0.33468075461058233
41,-1.0450541969633165,B,0.9643159831289101
42,-2.9501889117867925,B,0.7086127779092941
43,-1.085121065796609,B,0.12349621041984837
44,-1.7278326737091194,B,0.5007920614303184
45,-1.8449545370737057,B,0.1535290009024748
46,-0.9394498577713913,B,0.5617554549622197
47,-1.9801859403086455,B,0.8133920344842176
48,-0.9657839787326237,B,0.4905346994720329
49,-1.2292656205834236,B,0.35724681251883106
50,-1.3246006466149813,B,0.23981935712726554
51,-1.6268754575005988,B,0.9527103841624709
52,-3.3700492260379318,B,0.9712130345696496
53,-0.4217393460784234,B,0.6489607245403226
54,-0.5052355729646717,B,0.34922903521182214
55,-2.3179513376169,B,0.0030980396043592817
56,-0.5305634021003165,B,0.6240650013076047
57,-3.0410955619150597,B,0.08960136291151699
58,0.4895907814164454,B,0.820247088745165
59,-1.3786217503342353,B,0.9973690636952126
60,-2.5348585803869175,B,0.3764110461141844
61,-1.6733751974757793,B,0.11592400443647966
62,-0.10659800391987986,B,0.3071989966077029
63,-0.75337824094128,B,0.007063062614360849
64,-1.9915451247224498,B,0.7566642980417757
65,-1.4212828320079036,B,0.5345498471000018
66,-0.6968782932787978,B,0.31263705000940734
67,-0.1818931792828646,B,0.10190667785796725
68,-0.9927208897223238,B,0.5584910121454406
69,-2.981267325045127,B,0.8571175526066892
70,-1.2810060099783955,B,0.6321585458360532
71,-1.0143669488287912,B,0.39571759527993433
72,-1.8401399789481327,B,0.3228574651752949
73,-1.8500615988558395,B,0.048536097961150215
74,-2.4224511869545444,B,0.6459354062879158
75,-1.8402807030055799,B,0.44844099729861975
76,-2.0356952455146033,B,0.2609094486276077
77,-2.008802080387079,B,0.06837534562435821
78,-0.8907568485834675,B,0.7653156220338387
79,-1.9318987391620936,B,0.8351725605079963
80,-1.1645449200733786,B,0.38722996727574444
81,-1.3762958005360384,B,0.9413340262816856
82,-1.9523963897614054,B,0.846349055135453
83,-2.477197708823838,B,0.5196645670948635
84,0.09657079909969837,B,0.2803252500178466
85,-2.958759255631349,B,0.4201120732605972
86,-0.6909597141144288,B,0.2427861570211779
87,-2.5068127559951217,B,0.40252399561808916
88,-1.1562191931781731,B,0.06573439805325787
89,-1.5726509017858128,B,0.17966124995860433
90,-2.194264023929012,B,0.22867848322616824
91,-1.5647001683014383,B,0.478886512509207
92,-2.366799201272107,B,0.009710403517742772
93,-2.946710727422047,B,0.8284803497121671
94,-0.6859669940365255,B,0.7706148400763494
95,-2.0766813464926903,B,0.48145581833823736
96,-2.7366580780651675,B,0.8880732315417104
97,-2.288357143333745,B,0.44425895251343017
98,-1.8332222286309379,B,0.6530562687123076
99,-0.36056227835969573,B,0.29992048102462643
100,-1.7247397598361578,B,0.41809574971698293
101,-1.2595854586111808,B,0.11171586920046372
102,-2.403548297010871,B,0.19818857173188442
103,-1.0212079034383241,B,0.2695524097776181
104,-0.5624929090158425,B,0.7876723054926827
105,-3.2151377986221688,B,0.137934281164234
106,-2.9762291378961385,B,0.5572578340054812
107,-2.7257713745522687,B,0.6533922406959459
108,-2.4235460409847938,B,0.24680532880206862
109,-2.055791564426952,B,0.1562789350263073
110,-2.404476341608947,B,0.44973222258084
111,-2.9975085424480277,B,0.06479794024810026
112,-2.27376369346857,B,0.8592110546210466
113,-0.7739767119898772,B,0.9368305756827858
114,-0.10659800391987986,B,0.06465614413312759
115,-2.267772879898612,B,0.056367343762555366
116,-2.070140110592555,B,0.8479039466437542
117,-2.1067204151512886,B,0.06044191160525436
118,-2.0966902010407233,B,0.08372427379525427
119,-0.9448320736331408,B,0.5179758261299455
120,-2.0880503448985834,B,0.7307247707477742
121,-0.48561260339948054,B,0.17270568329275426
122,-2.196395989220313,B,0.8801978081087366
123,-1.7272821140739982,B,0.08711402183901384
124,-0.9707542528369821,B,0.6127839873024551
125,-2.8428255791757664,B,0.4668203783425926
126,-1.4385147609324669,B,0.8766727382440815
127,-3.689570338012148,B,0.25642984496618537
128,-2.7126309038940244,B,0.9105845400341244
129,-1.2886264098555056,B,0.7895003777630838
130,-1.094140457701099,B,0.9045257460020255
131,-1.7094602874941838,B,0.755697676289999
132,-0.7424416860646288,B,0.8483824292602912
133,-2.4957439333228084,B,0.022731835207378204
134,-1.7168725649732883,B,0.9277724000343301
135,-2.464929008387522,B,0.9225690017629464
136,-2.690240415322414,B,0.8368065611619028
137,-2.9868575382663076,B,0.098385901483382
138,-1.0841389179567178,B,0.612820310188645
139,-1.7428279883697817,B,0.6537949979284892
140,-1.3552232239928967,B,0.4721279110209218
141,-2.5248415787268015,B,0.004066302076208839
142,-3.359288292849487,B,0.8515477437338352
143,-2.1426697726248283,B,0.3462898481207477
144,-1.8077545904969357,B,0.9067260677123135
145,-2.6788533823834535,B,0.74559965020789
146,-0.6556658469882005,B,0.5526090923910467
