,LD1,xray_class,jitter
213,-0.3524742610637385,B,0.1563319632514335
215,-1.7976311987621438,B,0.6222206508284586
217,-2.4743281147216796,B,0.7118363722381599
219,-3.0555011390712505,B,0.2159317319606716
222,-3.1133445167944656,B,0.3104671361131144
223,-1.080905470690033,B,0.7817602198517904
224,-2.7095500906665753,B,0.44139372973419533
227,-2.703219451240913,B,0.10073291171990462
228,-3.2872023655205145,B,0.695184191343895
229,0.4387431174027542,B,0.9918633925920772
230,-2.5200498087801537,B,0.47358914622122017
232,-1.980195930276829,B,0.9792371000681114
233,-0.5565056545072458,B,0.506012094276103
236,-0.42372535847741616,B,0.5651068458549666
239,-1.7745872877249795,B,0.563933977363867
240,-0.7601928514773115,B,0.7795982311252586
241,-0.4768079775565198,B,0.2802812599145007
243,-1.3472702560524483,B,0.3023149691755851
244,-2.5296105800843,B,0.9824493942147863
245,-1.0004101705514457,B,0.0900444840883915
247,-1.8798448620174504,B,0.29465686628630283
249,-1.812958967886671,B,0.07627131667447462
251,-1.0190234616910188,B,0.3399221875117677
254,-1.5822317916706126,B,0.817198864281206
258,-0.45326721919353163,B,0.6874457301443844
259,-1.5831772984926444,B,0.1103004053649076
264,-2.562554578137315,B,0.10267536205886085
266,-1.33977824397458,B,0.34100400048713053
269,-1.169589948504712,B,0.6823216370030789
270,-0.3340706465427743,B,0.5966851314689419
272,-2.219531287015631,B,0.21281188620707314
274,-2.3680084939038935,B,0.365258325256681
276,-0.5351416694032661,B,0.0018594157555902324
278,-1.0578395454914187,B,0.23192726994769364
279,-1.2348804456054117,B,0.9436431903317508
280,-1.7943334313525616,B,0.8738775627904879
284,-2.6083854871046928,B,0.703855284070698
290,-3.0864948848658806,B,0.5651164679102968
292,-1.3526888064795113,B,0.2621995542031431
294,-2.0298772097193694,B,0.21813061644975673
295,-1.055459203500937,B,0.5720343334878605
298,-1.9221969575788747,B,0.36050572906475264
301,-3.2157777046966025,B,0.9090642635409331
305,-1.8883603666254163,B,0.4459416989272069
306,-2.4225813202622484,B,0.6682046085871833
307,-2.259006760639166,B,0.023594639691727037
308,-2.6751066088043185,B,0.4902694331577029
311,-1.886507055786054,B,0.7953170035044536
