,tss,validation_tss,loss,validation_loss
0,0.3719216287136078,0.17310696840286255,1.0404547452926636,1.0298269987106323
1,0.12396456301212311,0.07242093980312347,0.8336474299430847,0.3455146849155426
2,0.1706443876028061,0.5005590319633484,0.37678003311157227,0.3286433815956116
3,0.3342513144016266,0.12597978115081787,0.329571396112442,0.23187066614627838
4,0.2376069575548172,0.5456846356391907,0.30253535509109497,0.2328599989414215
5,0.46139153838157654,0.4856754541397095,0.3165176808834076,0.20970489084720612
6,0.3163546323776245,0.46241962909698486,0.5433889031410217,0.4827052056789398
7,0.38861316442489624,0.5017762184143066,0.4441325068473816,0.2731512188911438
8,0.4773082733154297,0.48662468791007996,0.33095163106918335,0.2228098213672638
9,0.33750468492507935,0.6194071769714355,0.2821788787841797,0.21759919822216034
10,0.48135805130004883,0.4026549160480499,0.32991454005241394,0.25394290685653687
11,0.39379680156707764,0.3593432903289795,0.31540024280548096,0.2348979264497757
12,0.30725738406181335,0.6258575320243835,0.2862498462200165,0.21585427224636078
13,0.57768315076828,0.49212583899497986,0.2939583659172058,0.22184593975543976
14,0.19711194932460785,0.17357534170150757,0.35271838307380676,1.3983556032180786
15,0.0953313335776329,0.06621506810188293,0.7602360248565674,0.3667880892753601
16,0.10180006176233292,0.19349642097949982,0.3472578525543213,0.24303081631660461
17,0.2719169855117798,0.1624886840581894,0.2865546643733978,0.23396754264831543
18,0.2900247871875763,0.5429448485374451,0.2784300744533539,0.23569802939891815
19,0.49484437704086304,0.5274409651756287,0.28073424100875854,0.22331467270851135
20,0.5112873911857605,0.5287426114082336,0.27518531680107117,0.2149476855993271
21,0.5071943998336792,0.5361421704292297,0.2754356563091278,0.21254077553749084
22,0.44970935583114624,0.5361421704292297,0.2744850218296051,0.21189235150814056
23,0.5157612562179565,0.6178610920906067,0.273135244846344,0.21222083270549774
24,0.5375961065292358,0.535545289516449,0.27935871481895447,0.20969258248806
25,0.46954989433288574,0.5726510882377625,0.2682534158229828,0.20958422124385834
26,0.5236527919769287,0.6169118881225586,0.2645578384399414,0.21056604385375977
27,0.5305184721946716,0.5338913798332214,0.27730926871299744,0.21779873967170715
28,0.5009068250656128,0.5804030299186707,0.26447293162345886,0.21041788160800934
29,0.5283436179161072,0.587205708026886,0.26234593987464905,0.2110200971364975
30,0.46621546149253845,0.46887001395225525,0.26780131459236145,0.21442054212093353
31,0.5131179094314575,0.4599243402481079,0.26317667961120605,0.306005597114563
32,0.3584229052066803,0.33394455909729004,0.43086546659469604,0.34406787157058716
33,0.45173001289367676,0.5800506472587585,0.3427131772041321,0.23935703933238983
34,0.5374234914779663,0.6178610920906067,0.2842496633529663,0.2188836634159088
35,0.47684621810913086,0.6392185091972351,0.26579180359840393,0.2199733555316925
36,0.605941653251648,0.6611726880073547,0.26937341690063477,0.21713903546333313
37,0.4647925794124603,0.6076138615608215,0.2583408057689667,0.2171047031879425
38,0.5888899564743042,0.6679754257202148,0.26033076643943787,0.21743261814117432
39,0.5121190547943115,0.5711049437522888,0.2535403072834015,0.22176440060138702
