index,nar,time_start,xray_class,time_peak,time_end,COINCIDENCE,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
10,11114,2010-10-15 19:36:00,N,not applicable,not applicable,False,1.2565689075630253e+21,27.215344537815124,124.80722689075628,124.37974789915968,47.578554621848745,-0.6680022110084033,1446969747899.1597,-0.0010681825798319329,74.36642016806724,3.8144221932773106,645793042016.8068,1802.5100840336138,4.379019327731092e+21,21.531327731092443,2.478621294117647,0.3042840336134454,31.13351260504202,0.4220504201680672,0.24845378151260503,0.49757142857142855
11,11116,2010-10-18 21:48:00,N,not applicable,not applicable,False,3.5465050000000005e+20,37.041091666666674,165.75633333333334,163.18233333333333,92.40469166666665,0.9426247967499999,561870583333.3334,-0.022731521666666664,33.43853333333333,11.389927083333331,375341808333.3333,3387.758333333333,2.2717002499999998e+21,24.123749999999998,5.859757333333333,0.6342741666666666,25.967383333333334,1.2544833333333334,1.0222516666666666,2.3410266666666666
12,11118,2010-10-23 06:00:00,N,not applicable,not applicable,False,8.092334166666666e+20,30.241416666666666,122.97758333333333,122.458,50.18455000000001,0.4310607945833334,1453673333333.3333,0.0017248971333333335,60.95975833333333,3.693667583333333,417693591666.6667,1717.5074999999997,3.218241666666666e+21,23.93220833333333,4.283844166666667,0.04331916666666667,76.03885833333332,0.0,0.0,0.0
13,11122,2010-11-08 20:36:00,N,not applicable,not applicable,False,1.6991741379310343e+21,46.05036206896552,152.77224137931032,148.70327586206895,88.48443965517241,0.5641634575862069,2863931896551.724,-0.00011776180172413784,155.15681034482762,6.72299172413793,766815939655.1724,5143.1577586206895,1.712931206896552e+22,32.1625775862069,18.12982672413793,1.8268,95.40519827586206,193.38019827586209,35.52457155172414,165.15434224137934
14,11136,2010-12-26 12:48:00,N,not applicable,not applicable,False,2.8142416666666667e+21,31.602988095238103,116.42416666666665,118.26086904761908,53.783178571428586,-0.32221557142857143,3051100000000.0,0.0052323439285714285,172.96642857142857,19.588754761904763,873102142857.1428,3210.514285714286,1.6122590476190477e+22,24.511202380952383,7.607084523809523,2.3737285714285714,71.04488095238096,47.02113095238096,15.880335714285716,44.5572119047619
15,11137,2010-12-27 21:12:00,N,not applicable,not applicable,False,7.616279310344829e+20,32.82477586206897,150.21370689655174,149.07413793103444,70.22943103448276,1.2758599137931037,1485007844827.5862,-0.008816477931034484,71.45462931034481,9.367054137931033,872026810344.8276,1902.211206896552,3.12069224137931e+21,22.56912931034482,4.253170344827587,0.8923732758620689,89.71695689655174,0.0,0.0,0.0
16,11143,2011-01-09 20:24:00,N,not applicable,not applicable,False,9.533032758620688e+20,31.417612068965518,146.19663793103447,145.64956896551726,64.47112068965517,0.9209505172413794,1634583620689.6553,-0.0012699235431034483,76.1465948275862,3.3510563189655174,729314224137.931,1806.071551724138,3.7118741379310347e+21,21.662405172413795,3.3019120689655175,0.03597155172413793,133.9668103448276,0.0,0.0,0.0
17,11144,2011-01-10 12:48:00,N,not applicable,not applicable,False,4.647106140350878e+20,28.89258771929824,160.76438596491226,158.28043859649125,65.77163157894736,-0.4033938333333334,660075614035.0878,-0.003078442236842105,35.39533333333333,2.400656166666667,196050358771.9298,2574.6517543859654,2.1913903508771931e+21,21.967596491228065,2.9421789473684212,0.727907894736842,24.977535087719296,0.0,0.0,0.0
18,11148,2011-01-19 06:36:00,N,not applicable,not applicable,False,2.632683185840708e+21,33.98388495575222,129.65424778761061,130.0711504424779,61.16362831858407,0.0258801814159292,2959953982300.885,-0.0014001329477876102,157.13460176991154,5.775563371681415,406931172566.3717,3841.933628318584,1.8227477876106194e+22,26.243920353982297,8.411264601769911,1.811949557522124,83.9983185840708,276.8501504424779,19.630294690265483,97.62844955752213
19,11151,2011-01-28 22:36:00,N,not applicable,not applicable,False,1.0119707207207208e+21,28.851018018018024,133.12873873873872,133.62693693693691,52.06428828828829,-0.30672005765765764,1229011711711.7117,-0.0018051257657657658,66.6158198198198,8.277948648648648,345743900900.9009,2240.03963963964,4.105416216216216e+21,22.303873873873865,3.7060794594594593,0.9955792792792793,27.490333333333332,0.0,0.0,0.0
20,11154,2011-02-09 11:48:00,N,not applicable,not applicable,False,9.458333628318583e+20,29.555840707964602,119.71619469026547,117.78814159292035,53.05540707964603,0.20411592212389384,1031800973451.3274,-0.0011772780796460176,54.50254867256638,3.3356582477876104,248664755752.2124,2541.753982300885,4.5644575221238936e+21,22.953132743362836,2.5162861061946904,0.05435398230088496,24.130460176991154,0.0,0.3956079646017699,0.7340000000000001
21,11155,2011-02-10 05:48:00,N,not applicable,not applicable,False,1.7944784545454545e+20,31.300681818181822,153.5668181818182,150.30563636363635,65.38033636363637,0.9529711454545455,389118272727.2727,-0.007284934918181817,18.18632909090909,2.6650457636363636,245385207272.72726,2163.204545454545,8.585719090909092e+20,24.268872727272722,6.752253636363637,0.7502990909090909,17.513272727272724,0.0,0.0,0.0
22,11167,2011-03-07 03:00:00,N,not applicable,not applicable,False,1.9760232758620688e+21,37.300681034482764,150.063275862069,149.68620689655174,76.94922413793104,0.7598320689655172,3486092241379.3105,-0.0024135049137931027,173.62965517241378,7.533397413793104,1192834224137.9312,2794.6129310344822,1.1177098275862069e+22,26.282525862068965,9.82983275862069,1.2487362068965517,162.37206896551726,10.053338793103446,25.616644827586207,57.35778448275861
23,11168,2011-03-05 13:48:00,N,not applicable,not applicable,False,,,,,,,,,,,,,,,,,,,,
24,11174,2011-03-20 13:36:00,N,not applicable,not applicable,False,3.5118857142857145e+20,47.53357142857143,79.49800000000002,87.13814285714285,37.74285714285715,-1.7210142857142858,450265714285.7143,0.009136571428571428,20.84971428571428,5.239642857142857,552407142857.1428,2002.3571428571431,1.6797985714285713e+21,33.293,23.83414285714286,0.0,7.265542857142856,0.0,0.0,0.0
25,11177,2011-03-27 01:00:00,N,not applicable,not applicable,False,4.959315841584159e+21,33.37422772277228,133.98544554455447,133.64237623762378,57.47976237623761,0.5158268316831685,8136312871287.129,-0.0047287009900990095,386.36029702970296,36.76149504950495,2102994554455.4456,2658.3475247524752,2.7327297029702968e+22,27.25155445544555,9.765414851485149,2.593324752475248,271.36960396039603,39.42465346534653,15.657191089108911,48.3100405940594
26,11179,2011-03-24 21:24:00,N,not applicable,not applicable,False,1.4036542268041236e+21,41.492824742268034,142.65082474226804,142.9315463917526,71.54649484536083,-0.11065245979381443,2571031958762.8867,0.001973082886597938,123.87518556701029,12.249849175257733,722896051546.3917,3275.523711340206,1.057867319587629e+22,31.08656701030928,19.55845154639175,1.957340206185567,79.38610309278351,89.07831958762884,6.901752577319588,20.6778969072165
27,11187,2011-04-11 21:24:00,N,not applicable,not applicable,False,1.7233560344827585e+21,34.275586206896556,141.09439655172415,140.3769827586207,65.64220689655173,0.5956997327586208,2991549137931.0347,0.009154344827586206,144.92476724137933,25.14630862068966,1466372155172.4138,2331.435344827586,8.510106034482758e+21,25.764422413793106,7.646885344827587,2.110031896551724,140.7066379310345,0.0,0.7588103448275861,1.0120172413793105
28,11188,2011-04-09 03:24:00,N,not applicable,not applicable,False,9.440373684210526e+20,42.419991228070174,156.73386842105268,154.89344736842108,84.58276315789472,0.8850185438596491,1831688070175.4385,-0.0016523026315789474,94.95391228070174,7.178091228070175,698349298245.614,3045.9719298245614,6.287100877192982e+21,29.07371929824561,15.188071052631578,0.5950421052631579,75.03309649122806,37.94521929824562,9.416717543859649,25.03297368421052
29,11189,2011-04-10 23:12:00,N,not applicable,not applicable,False,2.006780357142857e+22,40.92639285714285,122.03223214285713,122.10910714285716,61.67001785714285,0.1889179455357143,33961955357142.855,-0.0008398998214285714,1587.2294642857141,56.33539732142857,3342834553571.4287,3607.3919642857145,1.5871089285714287e+23,32.24701785714286,18.990794642857143,3.6864,1221.5892857142858,2784.246785714286,46.57098214285715,421.710625
30,11192,2011-04-16 04:48:00,N,not applicable,not applicable,False,3.1003121739130433e+22,44.58777391304347,117.13400000000003,125.2001739130435,65.63919130434783,0.13696632173913043,54227669565217.39,-0.008978481739130434,3126.0660869565218,421.13634782608705,14566413913043.479,9332.095652173914,5.819674782608695e+23,36.52775652173913,29.9882347826087,4.7417,1636.6573913043476,39261.27826086956,7.367408695652174,129.28256521739132
31,11194,2011-04-15 10:48:00,N,not applicable,not applicable,False,1.9532578947368422e+21,34.23480701754386,128.77254385964912,128.43622807017545,58.25891228070175,0.022136938596491226,2631529824561.4033,0.005481832807017543,133.59870175438596,16.76298140350877,1191942675438.5964,2894.1096491228072,1.1351426315789477e+22,26.59854385964912,9.779281578947367,1.960014035087719,65.56688596491227,94.84349122807019,5.999045614035088,17.77481403508772
32,11197,2011-04-25 14:12:00,N,not applicable,not applicable,False,3.038820869565218e+22,44.430930434782596,110.1028695652174,111.74434782608697,57.187408695652174,0.476024695652174,51578521739130.44,0.00833912,2432.3834782608697,415.62313043478264,21463408695652.176,7325.36347826087,4.8903043478260864e+23,36.12341739130434,29.3848347826087,4.178344347826087,2330.7530434782607,11950.29739130435,17.967826086956524,275.1469565217391
33,11198,2011-04-23 14:12:00,N,not applicable,not applicable,False,2.304017543859649e+21,25.35815789473684,113.49127192982456,112.64271052631578,40.95819298245613,-0.04518335000000001,2388470175438.5967,0.002984059649122807,120.55848245614037,10.062241228070176,646838771929.8246,1606.1587719298245,7.392128947368421e+21,20.023842105263153,0.920113052631579,0.2546622807017544,55.32152631578948,0.0,0.0,0.0
34,11205,2011-05-05 09:12:00,N,not applicable,not applicable,False,1.8864109090909094e+22,45.163636363636364,111.02263636363638,111.42427272727275,59.465709090909094,0.2574104545454545,29835436363636.363,-0.006009984545454547,1376.7899999999997,180.51618181818182,5682090000000.0,7455.748181818181,2.9830709090909095e+23,36.89086363636363,30.975527272727273,3.729449090909091,1153.5754545454545,1930.9148181818182,36.7674090909091,454.239909090909
35,11207,2011-05-08 21:12:00,N,not applicable,not applicable,False,2.9366077586206905e+21,29.572077586206895,130.0785344827586,128.4006896551724,53.661500000000004,1.0710863793103447,4683393965517.241,-0.002363005663793104,209.67732758620693,11.12903603448276,2745616379310.3447,1787.6991379310346,1.1454347413793104e+22,22.78137068965517,2.889746551724138,0.07688275862068966,277.3078448275862,0.0,0.0,0.0
36,11209,2011-05-10 12:48:00,N,not applicable,not applicable,False,1.5151353982300887e+21,31.612097345132742,136.5945132743363,135.37725663716816,57.577530973451324,-0.1156629371681416,2076680530973.4514,-0.0053905526548672575,105.46613274336282,11.863807964601769,508486778761.06195,2387.7769911504424,7.047519469026548e+21,24.659823008849557,5.200043362831859,0.36423628318584067,70.48073451327433,2.936451327433628,14.158530973451327,24.01495575221239
37,11211,2011-05-11 05:12:00,N,not applicable,not applicable,False,6.01917105263158e+20,29.59836842105263,140.12824561403508,139.28964912280702,55.623640350877196,-0.00441041052631579,870933245614.035,0.0009671823245614035,41.06127192982456,1.776270649122807,252738473684.21054,1918.7614035087718,2.3655754385964914e+21,22.671307017543864,3.7641023684210526,0.11627543859649123,38.90488596491228,0.0,0.0,0.0
38,11212,2011-05-14 17:12:00,N,not applicable,not applicable,False,3.4781072072072076e+20,28.997747747747745,123.89324324324326,123.18477477477478,51.031081081081076,0.2582550526126125,557026846846.8468,-0.0019003437360360362,24.036522522522525,1.6384329945945943,139113423423.42343,1538.807207207207,1.2148056756756758e+21,22.12578378378379,2.4763506306306304,0.0,37.35775675675676,0.0,0.0,0.0
39,11215,2011-05-16 11:12:00,N,not applicable,not applicable,False,3.5183366197183087e+20,26.00978873239437,133.57394366197184,133.6053521126761,45.13576056338028,-0.7099437464788733,485210704225.3521,-0.009113793281690142,22.960661971830984,5.04695004225352,283381957746.4789,1660.7915492957748,1.2039605633802817e+21,21.34974647887324,3.4196699999999995,0.45762535211267613,14.387688732394365,0.0,0.0,0.0
40,11219,2011-05-26 22:12:00,N,not applicable,not applicable,False,5.926385576923077e+20,34.481394230769226,136.31669230769234,137.0227403846154,61.54510576923076,0.8776652307692306,1152870769230.7693,-0.007646145096153846,49.00189423076923,7.135695384615384,455616653846.1539,1804.6894230769228,3.142413846153846e+21,24.133307692307692,8.472331923076922,0.38039903846153844,71.08341346153847,1.3495961538461538,0.6247067307692308,1.4634125000000002
41,11221,2011-05-23 06:00:00,N,not applicable,not applicable,False,1.4191408411214954e+21,32.47559813084113,118.23700934579439,119.00336448598131,54.22372897196262,-0.5631462457943925,1587855514018.6917,-0.005932440934579439,87.56740186915887,11.58272523364486,602189719626.1682,2703.6401869158876,6.994929906542056e+21,25.222289719626172,6.710642710280374,0.43774953271028033,31.625682242990656,6.3835887850467286,10.115830841121495,19.392677570093454
42,11222,2011-05-29 12:00:00,N,not applicable,not applicable,False,3.71412e+20,53.718,90.8596,116.23299999999999,56.0818,-1.235852,717468000000.0,-0.0029214598,36.257,1.6573406,389448000000.0,5544.780000000001,4.2591600000000013e+21,45.203599999999994,41.013999999999996,1.3780000000000001,13.516200000000001,0.0,0.0,0.0
43,11225,2011-05-31 09:00:00,N,not applicable,not applicable,False,2.050080701754386e+21,51.86129824561404,102.52547368421051,99.01422807017545,60.50254385964913,0.07569434473684211,2701618421052.6313,-0.008361872807017544,122.47833333333334,27.035982456140353,261207500000.0,8984.493859649123,3.8763447368421055e+22,41.03313157894736,42.26272807017544,0.5849157894736842,97.72299122807016,0.0,0.022251754385964915,0.10991228070175438
44,11230,2011-06-03 18:00:00,N,not applicable,not applicable,False,1.0894114912280703e+22,41.47446491228071,113.6343859649123,112.54745614035087,56.8249649122807,0.49472710526315783,16572035087719.299,-0.0007245828319298247,746.409298245614,13.221345314035087,4838900877192.982,5117.986842105263,1.218590350877193e+23,33.255175438596495,23.349982456140353,2.885937719298246,701.7590350877194,105.00245614035089,49.60557894736842,385.3304385964912
45,11231,2011-06-05 06:00:00,N,not applicable,not applicable,False,5.7723780701754386e+20,32.30018421052632,129.01017543859646,129.85526315789474,54.021956140350866,0.8340287807017543,1036669912280.7018,-0.0014469822807017542,44.78324561403508,4.046442894736842,484238982456.1404,1723.9236842105265,2.4225956140350875e+21,24.858254385964912,6.832797368421052,2.058470175438597,51.26035087719298,0.0,0.0,0.0
46,11233,2011-06-06 16:00:00,N,not applicable,not applicable,False,2.2526629310344825e+22,35.17536206896552,115.79655172413793,117.0693103448276,51.69980172413793,-0.0701381009913793,31397646551724.137,0.01089298620689655,1549.6939655172414,373.1169827586207,20143879310344.83,4205.6551724137935,1.9158663793103452e+23,28.842396551724136,14.815810344827584,4.128566379310345,994.5387068965516,1947.8075000000001,56.449318965517236,499.89767241379315
47,11238,2011-06-20 21:24:00,N,not applicable,not applicable,False,2.246058407079646e+20,31.878938053097347,148.7828318584071,149.61946902654867,67.09918584070797,0.9600463725663717,390307610619.46906,-0.012158825707964603,18.673975221238937,4.411302398230088,324181849557.5221,1681.1530973451327,8.511924778761063e+20,21.128,3.5306393805309733,0.5958840707964601,31.038690265486725,0.0,0.0,0.0
48,11246,2011-07-05 17:00:00,N,not applicable,not applicable,False,4.2710991304347825e+20,31.943278260869565,153.16791304347825,155.98443478260876,70.74772173913043,1.1644680260869567,764671739130.4348,0.003352026424347826,38.231260869565226,3.291685656086957,457105426086.95654,1605.388695652174,1.4195258260869567e+21,18.82932173913044,1.8034385217391302,0.3480678260869565,102.37784347826086,0.0,0.0,0.0
49,11248,2011-07-12 04:12:00,N,not applicable,not applicable,False,4.8802620689655176e+20,29.281396551724132,123.19008620689657,121.73060344827586,49.516189655172404,0.34759309913793096,770769827586.2069,0.0025059740517241378,33.02116379310345,2.196182155172414,174039297413.7931,1791.2465517241383,1.958313793103448e+21,23.615663793103444,3.6817103448275863,0.15159741379310349,38.645344827586214,0.0,0.0,0.0
50,11250,2011-07-15 15:48:00,N,not applicable,not applicable,False,6.206088793103449e+21,52.3870172413793,99.07602586206895,99.91133620689656,58.427879310344835,0.3684471551724139,8785628448275.862,0.008598214655172413,414.1781896551724,83.01015517241379,2902006896551.724,10854.239655172412,1.3893715517241379e+23,43.5625172413793,45.621706896551736,3.606359482758621,291.01810344827584,275.00741379310347,7.1341870689655185,64.88109482758621
51,11251,2011-07-16 11:36:00,N,not applicable,not applicable,False,1.924461403508772e+22,35.43479824561403,106.19421929824561,105.9117543859649,45.07014912280702,0.29341780701754383,28387157894736.844,-0.0013446309649122806,1256.0956140350877,41.07252105263158,5116561403508.771,4505.948245614035,1.9225149122807015e+23,29.801789473684213,16.132964912280702,2.9486894736842104,1040.5347368421053,118.52411403508772,99.52037719298247,922.189035087719
52,11252,2011-07-16 11:36:00,N,not applicable,not applicable,False,1.924461403508772e+22,35.43479824561403,106.19421929824561,105.9117543859649,45.07014912280702,0.29341780701754383,28387157894736.844,-0.0013446309649122806,1256.0956140350877,41.07252105263158,5116561403508.771,4505.948245614035,1.9225149122807015e+23,29.801789473684213,16.132964912280702,2.9486894736842104,1040.5347368421053,118.52411403508772,99.52037719298247,922.189035087719
53,11253,2011-07-16 12:48:00,N,not applicable,not applicable,False,5.3106050847457634e+20,26.947067796610174,125.49898305084747,124.68810169491525,49.308669491525414,-0.09440448983050846,579569745762.7119,-0.008052001508474575,29.745114406779656,6.584864627118644,288776567796.61017,2007.6813559322031,2.0395568644067799e+21,21.337228813559324,1.4913772203389832,0.017107627118644067,17.678926271186445,0.0,0.0,0.0
54,11256,2011-07-22 06:48:00,N,not applicable,not applicable,False,1.1718915273972603e+22,29.358458904109582,104.72448630136986,104.7796095890411,37.74730136986301,0.1278448908219178,13359157671232.877,-0.005495099999999999,604.5628212328767,77.03523452054795,1859294650684.9314,3056.7041095890413,8.701927630136987e+22,24.870917808219183,8.934484863013699,2.9720547945205475,442.0118198630138,0.0,0.0,0.0
55,11258,2011-07-17 18:48:00,N,not applicable,not applicable,False,1.510910344827586e+21,32.476724137931036,142.79181034482758,141.75258620689658,64.02725862068965,0.6724002206896551,2539707758620.6895,-0.006763718965517242,115.90849137931035,16.39308103448276,959990775862.069,1904.6094827586205,6.199987068965519e+21,22.87113793103448,4.845211206896551,0.5893991379310346,189.57112068965517,0.0,0.0,0.0
56,11264,2011-07-29 08:48:00,N,not applicable,not applicable,False,2.270876216216216e+21,27.323918918918917,103.32095495495494,105.97523423423424,42.92886486486487,-0.33943132909909907,2292450000000.0,0.009426879279279281,129.7062792792793,30.463318018018015,1307260090090.09,2025.207207207207,8.873562162162162e+21,20.86785585585585,3.133551801801801,1.6549333333333336,44.0975045045045,0.0,0.0,0.0
57,11268,2011-08-09 08:12:00,N,not applicable,not applicable,False,1.706995689655172e+21,34.072293103448274,133.31896551724137,132.5486206896552,62.88388793103448,0.8448000000000001,3124329310344.8276,-0.006562908620689655,139.26387931034483,18.77371551724138,1335337672413.7932,1950.9629310344826,7.583237068965517e+21,24.520724137931033,6.643973275862072,0.13311724137931036,232.4937931034483,0.0,0.0,0.0
58,11270,2011-08-15 07:00:00,N,not applicable,not applicable,False,7.73990172413793e+20,29.662750000000003,128.59431034482762,128.10887931034483,51.961844827586205,0.9345969827586207,1468905172413.7932,-0.00031966677586206895,60.93074137931035,2.4174398189655175,686307327586.2069,1573.3741379310345,2.8562370689655175e+21,22.66531034482759,3.447551724137931,0.24815344827586205,90.90220689655172,0.0,0.0,0.0
59,11273,2011-08-19 01:48:00,N,not applicable,not applicable,False,1.866614782608696e+21,36.21475652173913,150.8455652173913,148.86426086956521,72.95961739130436,0.1308363803478261,3079863478260.8696,-0.003704438817391305,157.72434782608698,10.73597027826087,509335669565.2174,2629.3069565217397,9.953519130434786e+21,25.974321739130435,9.280045217391304,1.2562200000000001,129.1386956521739,46.87683478260869,12.068288695652177,28.46727304347826
60,11276,2011-08-26 01:48:00,N,not applicable,not applicable,False,2.1980685714285716e+21,31.469828571428575,131.4777142857143,131.30771428571427,58.388819047619045,1.1028748571428573,3993516190476.1904,-0.0013273018285714286,174.19885714285715,8.458554476190477,2179166666666.6667,1732.5533333333333,8.628477142857142e+21,22.81898095238095,3.861119047619048,0.07589333333333333,311.2745714285714,0.0,0.0,0.0
61,11278,2011-08-25 09:48:00,N,not applicable,not applicable,False,2.5960767857142855e+22,39.5658125,112.22669642857143,114.39973214285715,55.15053571428571,-0.1615587875,41088642857142.86,-0.012054761607142857,2037.7714285714287,487.46767857142856,25905000000000.0,6350.853571428573,3.408642857142857e+23,32.2178125,22.89041071428571,4.489558035714286,1233.3366071428572,9881.670535714284,14.62742857142857,177.72223214285714
62,11280,2011-08-30 22:24:00,N,not applicable,not applicable,False,2.354575892857143e+21,30.817580357142855,131.89348214285715,132.21223214285715,56.208508928571426,0.54697290625,4034678571428.5713,-0.0043386,171.65339285714285,16.586515178571428,1600987321428.5715,1581.98125,8.522481249999999e+21,22.5515,4.248076785714285,1.259433035714286,297.0439285714286,0.0,0.0,0.0
63,11282,2011-08-31 10:24:00,N,not applicable,not applicable,False,7.715692035398231e+21,54.30619469026549,91.06176991150444,91.2763185840708,55.33807079646018,0.35591384955752214,12579150442477.877,0.0013689294690265488,558.1499115044247,19.669451858407083,2868084247787.611,9650.476106194688,1.7387000000000003e+23,43.77915044247788,48.0416460176991,3.1813858407079647,772.8478761061947,1376.6316814159293,30.136566371681415,338.49743362831856
64,11284,2011-08-30 07:36:00,N,not applicable,not applicable,False,5.397404818181818e+20,31.670818181818195,108.54852272727273,109.80509090909091,43.79481818181818,-0.05869081818181812,806551318181.8182,0.008326986818181819,38.53862545454545,4.301466590909091,447139840909.0909,1865.1577272727272,2.463457613636364e+21,27.15411363636364,9.701033863636363,0.46844772727272727,14.269604204545454,0.0,0.0,0.0
65,11285,2011-08-31 02:00:00,N,not applicable,not applicable,False,1.3045869642857143e+21,35.79684821428571,140.33678571428572,138.36133928571428,63.21342857142857,-0.2915398758928571,2120001696428.5715,-0.0044232925892857145,97.35249107142856,7.938895982142857,538933370892.8571,2390.2705357142863,7.002675892857144e+21,26.95555357142857,10.569166964285715,0.4924830357142857,65.72266071428571,10.74761607142857,9.959642857142857,21.913705357142856
66,11288,2011-09-08 13:48:00,N,not applicable,not applicable,False,2.417659292035398e+20,32.620769911504425,149.86292035398233,154.1945132743363,71.64875221238937,1.67817610619469,418909115044.2478,-0.016513394690265488,21.200681415929203,5.903474336283185,337516106194.69025,1701.9982300884958,8.534441592920354e+20,20.255522123893805,2.3302580530973453,0.8242407079646018,29.890902654867254,0.0,0.0,0.0
67,11293,2011-09-15 02:00:00,N,not applicable,not applicable,False,2.3403252747252747e+22,53.57894505494506,97.91723076923076,103.15861538461537,59.33156043956045,0.12545565714285714,36808208791208.79,-0.015096813186813189,1847.0681318681322,526.1146153846155,8771734065934.066,14964.956043956045,6.914213186813187e+23,45.680626373626374,46.97761538461538,4.310762637362636,1226.7153846153847,5551.258241758243,19.353760439560443,376.63103296703287
68,11294,2011-09-15 14:00:00,N,not applicable,not applicable,False,4.4981322580645165e+21,42.264473118279575,134.03032258064513,133.684623655914,70.90033333333334,0.2015204301075269,7790016129032.258,-0.001857834698924731,367.9047311827958,17.120648860215056,1181585698924.7312,3630.3365591397846,3.503547311827957e+22,31.774838709677418,18.82283870967742,2.779820430107527,306.5544086021506,106.11075268817201,16.84510967741936,70.35512903225805
