T_REC,NOAA_AR,TOTUSJH,MEANPOT,EPSZ,TOTBSQ,TOTFZ,TOTABSTWIST
2015.04.20_07:24:00.000_TAI,12322,436.3,2454.8,-0.6370308821470886,5348545987.147787,-1800.399562074314,1062.3175574878833
2015.03.10_11:48:00.000_TAI,12297,3003.038,11810.0,-0.4091198473185309,36390842788.0044,-7867.113977461922,8383.417521858972
2015.04.20_22:00:00.000_TAI,12325,758.635,15226.0,-0.0717980948889329,16001681484.777044,-607.0875437651371,1340.3389561771962
2015.05.04_14:24:00.000_TAI,12335,2207.644,7834.2,-0.2171097638895395,27545589467.73595,-3160.124610993173,4863.370693342582
2012.11.27_11:00:00.000_TAI,11620,2233.84,10059.0,-0.2181984327917556,27126843977.007587,-3127.689581812135,4814.61274714291
2015.06.12_07:24:00.000_TAI,12360,2835.275,3897.8,-0.4884542415062559,39055432537.29635,-10080.40974241154,7136.514145954903
2015.06.19_06:48:00.000_TAI,12371,3790.262,18649.0,-0.1218254626096446,76855211353.72067,-4947.482064424814,6007.656947033411
2015.06.20_01:48:00.000_TAI,12371,3774.024,17768.0,-0.0711758549721512,77013224380.46234,-2896.4819928594115,6240.38723880796
2015.10.31_04:48:00.000_TAI,12443,3866.555,10410.0,-0.0702446548800044,77435197503.76349,-2874.2491838415986,6256.204730552165
2015.06.20_09:48:00.000_TAI,12367,2990.72,5334.5,-0.4193315866750017,34941012933.11874,-7742.227577175447,7212.896997684931
2016.07.22_09:36:00.000_TAI,12567,2896.809,9421.8,-0.459060256585185,36373329605.400055,-8823.188992646797,7341.344189262701
2015.06.21_18:12:00.000_TAI,12371,3355.54,20327.0,-0.0114264933569465,70918776066.73323,-428.2003473100467,5183.452723636203
2012.07.06_10:12:00.000_TAI,11520,3049.16,7699.0,-0.126939236482777,56684497180.92448,-3802.1831926195055,5870.139619826984
2011.06.13_22:12:00.000_TAI,11236,763.5039999999997,14598.0,-0.4536136085364976,9717752727.44342,-2329.296506160377,1747.7748800811853
2015.07.05_20:36:00.000_TAI,12381,1573.484,10579.0,-0.2880218082789935,20673253464.29601,-3146.350293429408,2411.4016611215598
2013.06.04_11:00:00.000_TAI,11762,2294.664,9002.8,-0.3817293816947392,26954460093.19038,-5436.995717780411,4910.4987486055925
2012.08.10_23:48:00.000_TAI,11540,2513.204,3441.6,-0.3635245530288273,28993775417.588573,-5569.437753540213,5239.472123236636
2015.08.20_20:36:00.000_TAI,12403,2668.222,7908.7,-0.3410741211185026,32423588517.11666,-5843.62897941572,5420.121318621244
2015.08.21_06:48:00.000_TAI,12403,3130.372000000001,8549.4,-0.2847792564031829,36259254757.98698,-5456.322655938534,6259.563489043188
2015.08.21_21:24:00.000_TAI,12403,3565.9640000000004,10654.0,-0.1911739491436936,46171150089.14602,-4664.147101130038,6855.733168573538
2011.03.25_09:36:00.000_TAI,11176,4353.468,4724.1,-0.1226771375167436,62524657774.297714,-4053.1036255704175,7387.678822667282
2015.08.23_17:48:00.000_TAI,12403,4524.604,14086.0,-0.0914641888774669,69014517119.7365,-3335.525932377262,8048.437142424341
2015.08.26_05:48:00.000_TAI,12403,4755.31,14596.0,-0.1455205749068683,85152243833.20613,-6547.768491815305,8645.487012220525
2015.08.27_13:12:00.000_TAI,12403,4435.045999999999,11666.0,-0.2265434721728009,82047213389.68933,-9821.73431214064,8266.604868646667
2013.11.04_12:12:00.000_TAI,11890,4432.824000000001,9943.4,-0.2416631776420105,83924972250.34883,-10717.030791734924,8586.718289108785
2014.03.29_15:48:00.000_TAI,12014,1542.63,5701.0,-0.2167901123698984,16645414265.70868,-1906.807756104136,2981.363403842068
2011.07.27_14:48:00.000_TAI,11260,1465.486,7164.3,-0.3061599162221966,20459844027.78424,-3309.965202686567,3049.9481706773995
2012.05.15_05:36:00.000_TAI,11476,2627.157,7065.3,-0.1068375825811465,43311551969.38799,-2445.122291336505,4122.469240592027
2015.03.16_11:00:00.000_TAI,12297,2809.288,10015.0,-0.1000112365379816,48289421563.04357,-2551.9581824856728,4708.247559509126
2015.09.27_04:00:00.000_TAI,12423,593.131,4012.9,-0.5127961135369615,5526856551.0076,-1497.5995617675846,1236.202431935955
2015.09.27_07:36:00.000_TAI,12422,2707.895,17147.0,-0.0917832431502293,50580927933.4067,-2453.143767100057,4186.470851751934
2014.04.16_17:24:00.000_TAI,12036,2843.65,12783.0,-0.0883794969591983,51382688933.57324,-2399.612688354165,4330.190710746862
2015.09.28_03:48:00.000_TAI,12422,3684.992,16829.0,-0.0915324183359489,59860454311.71465,-2895.2608160996288,5750.0361985031495
2015.09.28_05:12:00.000_TAI,12422,3836.629,16169.0,-0.0938816971543849,61328021076.158966,-3042.3739461152345,5811.783136019147
2015.09.28_06:00:00.000_TAI,12422,3879.507,16970.0,-0.1011262738549669,61538741236.6665,-3288.406065455823,5705.369657388115
2015.09.28_06:48:00.000_TAI,12422,3929.532,17574.0,-0.1011010277692392,61112122233.155525,-3264.792748499641,5686.015023083799
2015.09.28_11:12:00.000_TAI,12422,4142.374,16593.0,-0.0974062229819723,63508246096.370026,-3268.809021590241,6080.387536414201
2015.09.28_19:24:00.000_TAI,12422,4673.254,16372.0,-0.1071628547813037,70436982872.21475,-3988.574673316509,7113.52836978322
2015.09.29_11:00:00.000_TAI,12422,5350.558000000001,14948.0,-0.1541282107160868,76374929707.30153,-6220.2191912242615,8479.592283592947
2015.09.29_13:24:00.000_TAI,12422,5620.895,14559.0,-0.1649929477312104,77729229009.75716,-6776.7675098133,8686.74129410097
2015.09.30_13:12:00.000_TAI,12422,5421.722,12614.0,-0.2224265799586817,76927804724.39229,-9041.547079481332,8706.441418819633
2015.10.01_00:12:00.000_TAI,12422,5224.97,11091.0,-0.2660127584858764,76577028808.50023,-10764.003139622804,8645.14054033076
2014.06.11_20:00:00.000_TAI,12085,4918.991,9621.8,-0.3060337552480928,69948136116.35077,-11311.449646657593,8107.633671142978
2013.01.13_07:48:00.000_TAI,11652,1945.786,4884.0,-0.5234829538083791,26307416223.18964,-7277.018311619196,4947.182208644124
2014.07.31_00:12:00.000_TAI,12130,3653.292,6448.0,-0.3263708786173277,57050145647.80367,-9838.770632567062,6927.95046369695
2011.09.07_17:48:00.000_TAI,11283,1406.4979999999994,9230.5,-0.3087986346158197,25158825617.99963,-4105.239292910221,2782.3353832042217
2015.11.03_12:00:00.000_TAI,12445,1471.023,9034.9,-0.3289982560603004,24904005413.097355,-4329.477457300746,2792.5612844361376
2015.11.03_13:36:00.000_TAI,12443,3118.44,10793.0,-0.1119163079802203,41010070720.56885,-2425.2501035656005,5867.4494830295325
2015.11.08_13:12:00.000_TAI,12449,1422.378,5499.3,-0.4270547016075584,20309150850.79471,-4582.9795743576005,3216.27408740568
2017.07.12_01:12:00.000_TAI,12665,2317.648,16115.0,-0.2466557526639129,40081439844.302826,-5224.047470324012,3802.936014067429
2016.01.01_00:12:00.000_TAI,12473,1804.161,4007.5,-0.4888229603949624,24999102486.57412,-6457.265953783397,4637.571223936299
2014.12.26_21:24:00.000_TAI,12249,1754.031,7021.1,-0.3010381515375546,17054418210.164171,-2712.8834082434278,4291.468416722619
2016.02.12_15:24:00.000_TAI,12497,2643.507,5550.1,-0.2937237845777962,22167725272.55257,-3440.5897376430357,5690.115491797809
2016.02.13_19:24:00.000_TAI,12497,3776.38,5657.4,-0.3338799169585955,30708430069.636467,-5417.770433560495,7159.55021958467
2016.02.14_11:00:00.000_TAI,12497,3645.888,6313.7,-0.3334970292961083,33089729687.481407,-5831.199688247899,7197.892524244859
2015.06.24_10:24:00.000_TAI,12371,2942.148,14566.0,-0.1602563559103944,69980979078.14886,-5926.08732614513,6008.989210205848
2016.07.20_00:48:00.000_TAI,12567,2778.955,15463.0,-0.0900245898010226,54355076356.77548,-2585.676033020105,4345.456918221925
2016.07.20_01:48:00.000_TAI,12567,2804.228,15498.0,-0.0881285073696868,54788430557.63586,-2551.39738389492,4420.286782842964
2016.07.22_02:12:00.000_TAI,12567,2963.8990000000013,9372.6,-0.2545879779876307,53028292782.10725,-7133.757471788554,5197.2039457471
2016.07.22_05:00:00.000_TAI,12567,2902.794000000001,9927.2,-0.2538047002513626,53215430793.105,-7136.906520990611,5164.353823726712
2012.07.01_23:24:00.000_TAI,11515,2913.755,12276.0,-0.2555231158830392,53089155623.22155,-7168.180694370065,5176.992639485213
2016.11.28_17:24:00.000_TAI,12615,233.306,2571.8,-0.6598685337117359,2156755356.480008,-752.0227375690855,497.9819223310767
2016.11.28_23:36:00.000_TAI,12615,307.9770000000001,3137.9,-0.6104588257347233,3079098241.081897,-993.2364342356396,670.5578435021871
2017.04.02_14:24:00.000_TAI,12644,3547.421,11506.0,-0.2676671084494293,45405545430.03458,-6422.09394472396,5603.634370012199
2017.07.08_13:36:00.000_TAI,12665,2147.029,14290.0,-0.2180721628917665,35767567036.57441,-4121.567415442842,3782.9938958223433
2017.07.13_02:12:00.000_TAI,12665,2242.073,16157.0,-0.11214024477546,45490703221.54765,-2695.609320399972,3656.7232802833855
2017.09.03_05:48:00.000_TAI,12673,559.509,9320.6,-0.1573416206284048,7572741219.602603,-629.6071033195193,907.2753749885844
2011.03.07_03:12:00.000_TAI,11166,1820.984,11338.0,-0.1007193667028809,19517639640.680584,-1038.7548163817007,2512.2380348601155
2017.09.03_18:24:00.000_TAI,12673,2111.055,12905.0,-0.0892340978732775,24940894482.347733,-1176.022624282556,3022.5427034045856
2011.09.21_03:24:00.000_TAI,11301,2317.827,3110.8,-0.0797576257584893,27434568470.765747,-1156.2270536519825,3325.5852855470507
2014.12.19_12:36:00.000_TAI,12241,2351.161,16617.0,-0.0718085648455544,28176777804.244823,-1069.1543615009064,3388.496934270921
2014.04.17_23:36:00.000_TAI,12036,2347.302,9097.9,-0.0484873066475293,29066306514.00642,-744.7158967193878,3365.89063590827
2017.09.03_22:12:00.000_TAI,12673,2685.82,15782.0,-0.0170841584815701,33088318906.524868,-298.7040579758721,3913.56099320964
2017.09.04_01:12:00.000_TAI,12673,3310.836,17441.0,-0.0117007724720378,39577686297.95844,-244.7020785459248,4393.888815613199
2017.09.04_03:48:00.000_TAI,12673,3077.565,17431.0,-0.0081541591805235,40334786576.24033,-173.79281255375915,4279.242763207282
2014.02.11_16:00:00.000_TAI,11974,3107.972,9911.5,-0.0057994014036392,40956615594.85226,-125.5104511660208,4358.57998045834
2017.09.04_17:48:00.000_TAI,12673,4870.325,19717.0,-0.0229677625919366,55588913720.9839,-674.651737179723,5640.8833384761965
2012.07.04_21:00:00.000_TAI,11515,5846.095,13644.0,-0.0301035177248887,60141213252.2125,-956.6701477040556,6662.629529358643
2017.09.05_12:00:00.000_TAI,12673,6133.619000000002,19742.0,-0.0427013043155454,62290993357.56025,-1405.526961232123,6634.34628198943
2017.09.05_16:00:00.000_TAI,12673,6259.786,19469.0,-0.0430886745514671,63360729281.307785,-1442.6337105782245,6788.750241160856
2017.09.05_19:36:00.000_TAI,12673,6467.443,20290.0,-0.0445552187651811,65946305924.13532,-1552.6081161459506,6644.598104906497
2017.09.06_05:00:00.000_TAI,12673,6708.132,21676.0,-0.0497806948768714,72429316048.05666,-1905.2332365535292,7041.540636670428
2017.09.06_10:00:00.000_TAI,12673,7007.845,21341.0,-0.0470885268024229,74739973156.81584,-1859.6912222078656,7418.489307700249
2017.09.06_10:12:00.000_TAI,12673,6720.365,20623.0,-0.0492728461217148,73478533398.9648,-1913.1142146423792,7494.492249066001
2017.09.06_14:36:00.000_TAI,12673,7552.219,20121.0,-0.0747488540040848,77389729053.91685,-3056.754764166384,8164.724543690815
2017.09.07_00:00:00.000_TAI,12673,7345.65,18286.0,-0.165450592460853,81113551295.49513,-7091.441013399093,7812.699714600269
2017.09.07_02:24:00.000_TAI,12673,6883.232,17940.0,-0.1677047752206119,80246644882.77628,-7111.236665088082,7459.040734247535
2017.09.07_03:48:00.000_TAI,12673,6641.906999999997,18122.0,-0.1630399324765085,79550227781.51598,-6853.4335488557,7550.080950743241
2017.09.07_15:48:00.000_TAI,12673,5842.066,15305.0,-0.1913748472136508,74241212078.53076,-7507.626362364514,7517.885716098688
2017.09.07_23:48:00.000_TAI,12673,5518.212,12980.0,-0.2451662616843261,72443997440.15329,-9385.033470045571,7518.078267251362
2017.09.08_04:24:00.000_TAI,12673,5637.013000000001,13170.0,-0.2603545011069359,72295490284.91685,-9946.014309667777,7994.463560246645
2014.05.08_08:00:00.000_TAI,12056,5008.233,9330.8,-0.2307476136496428,69742140090.76688,-8503.647957963058,7533.685026255677
