index,time_start,time_peak,time_end,nar,xray_class,COINCIDENCE,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
0,2010-05-05 17:13:00,2010-05-05 17:19:00,2010-05-05 17:22:00,11069,M,False,6.9006e+21,39.547,111.52,119.23,63.689,-0.049297,12355000000000.0,-0.027314,758.36,273.79,9754200000000.0,6365.5,8.474e+22,32.251,18.396,4.1154,193.17,3549.3,17.037,115.85
1,2010-06-12 00:30:00,2010-06-12 00:57:00,2010-06-12 01:02:00,11081,M,False,,,,,,,,,,,,,,,,,,,,
2,2010-06-13 05:30:00,2010-06-13 05:39:00,2010-06-13 05:44:00,11079,M,False,,,,,,,,,,,,,,,,,,,,
3,2010-08-07 17:55:00,2010-08-07 18:24:00,2010-08-07 18:47:00,11093,M,False,1.5968e+22,37.592,92.841,92.919,40.071,-0.095296,19432000000000.0,-0.0041323,944.51,106.4,1524500000000.0,6746.1,2.3069e+23,32.627,20.863,3.6582,470.75,671.91,19.037,199.02
4,2010-10-16 19:07:00,2010-10-16 19:12:00,2010-10-16 19:15:00,11112,M,False,1.1481e+22,37.652,135.01,137.98,63.967,0.62117,20494000000000.0,0.001565,1012.0,28.315,5876700000000.0,3725.4,8.9516e+22,28.915,15.47,3.8894,704.2,1539.3,13.834,93.724
5,2010-11-04 23:30:00,2010-11-04 23:58:00,2010-11-05 00:12:00,11121,M,False,,,,,,,,,,,,,,,,,,,,
6,2010-11-05 12:43:00,2010-11-05 13:29:00,2010-11-05 14:06:00,11121,M,True,,,,,,,,,,,,,,,,,,,,
7,2010-11-06 15:27:00,2010-11-06 15:36:00,2010-11-06 15:44:00,11121,M,False,,,,,,,,,,,,,,,,,,,,
8,2011-01-28 00:44:00,2011-01-28 01:03:00,2011-01-28 01:10:00,11149,M,False,,,,,,,,,,,,,,,,,,,,
9,2011-02-09 01:23:00,2011-02-09 01:31:00,2011-02-09 01:35:00,11153,M,False,,,,,,,,,,,,,,,,,,,,
10,2011-02-13 17:28:00,2011-02-13 17:38:00,2011-02-13 17:47:00,11158,M,False,8.665e+21,57.524,116.98,117.13,81.244,0.18596,18971000000000.0,0.0103,886.14,160.61,5058900000000.0,7035.3,1.4569e+23,44.661,41.935,3.9085,400.5,11920.0,11.521,138.92
11,2011-02-14 17:20:00,2011-02-14 17:26:00,2011-02-14 17:32:00,11158,M,True,2.1189e+22,60.069,104.46,114.47,77.06,0.17558,47666000000000.0,0.023394,2826.9,787.59,14698000000000.0,15199.0,6.7957e+23,50.709,56.506,4.7821,917.11,98105.0,8.7686,173.89
