,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,AR_class,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
44,2010-08-10 04:36:00,2010-08-10 04:48:00,2010-08-10 04:48:00,11096,B,1.9,False,0,12.904,100.86,51.251,81.174,136.42,136.34,0.50312,0.0043696,3108.2,35.565,3.0544,1006600000000.0,27.057,1.2189e+22,170.7,3756200000000.0,1.5862e+21,0.0,0.0,0.0
45,2010-06-18 17:48:00,2010-06-18 17:48:00,2010-06-18 17:48:00,11082,B,1.1,False,0,17.382,217.18,29.886,44.062,111.66,110.8,0.40204,0.0019854,2109.3,24.945,2.5123,1910500000000.0,6.442,2.4525e+22,329.49,6887000000000.0,5.7237e+21,0.0,0.0,0.0
46,2018-06-17 06:48:00,2018-06-17 06:48:00,2018-06-17 07:00:00,12713,B,1.0,False,0,50.821,500.5,31.502,52.597,133.31,133.76,0.31977,-0.0052823,2177.9,25.719,2.2161,2055400000000.0,8.7101,2.7828e+22,483.1,10534000000000.0,5.929e+21,0.0,0.0,0.0
47,2016-03-30 16:00:00,2016-03-30 16:00:00,2016-03-30 16:12:00,12526,B,1.5,False,0,28.747,544.59,61.18,51.071,74.478,75.685,0.20774,0.0018724,17938.0,52.436,3.4427,1672300000000.0,62.118,3.6575e+23,537.8,11993000000000.0,9.791e+21,78.339,0.0,5.6543
48,2011-02-04 01:36:00,2011-02-04 01:36:00,2011-02-04 01:48:00,11152,B,2.0,False,0,21.18,44.96,45.138,90.957,173.6,174.51,0.56621,0.017694,3522.4,31.723,2.9191,755250000000.0,20.217,5.5994e+21,92.699,1782800000000.0,7.623e+20,0.0,0.0,0.0
49,2016-09-10 19:12:00,2016-09-10 19:12:00,2016-09-10 19:24:00,12591,B,9.6,False,0,6.526,76.204,28.722,48.545,133.0,130.95,-0.023823,-0.003112,1723.7,23.153,0.0,397180000000.0,4.1965,4.8004e+21,88.527,2027500000000.0,1.2501e+21,0.0,0.0,0.0
50,2011-08-27 04:36:00,2011-08-27 04:36:00,2011-08-27 04:48:00,11275,B,8.7,False,0,31.711,268.8,38.63,69.476,134.28,133.58,0.47766,0.0064335,2494.0,27.161,0.0,1343600000000.0,11.442,1.6325e+22,266.69,5638000000000.0,2.8409e+21,81.154,165.45,21.491
51,2016-08-22 09:24:00,2016-08-22 09:36:00,2016-08-22 09:36:00,12580,B,1.3,False,0,0.53904,40.869,36.122,24.853,36.364,35.632,-0.86748,0.0023539,2571.4,30.602,0.0,106960000000.0,17.467,7.8202e+20,2.3219,64843000000.0,1.239e+20,0.0,0.0,0.0
52,2019-03-18 18:24:00,2019-03-18 18:24:00,2019-03-18 18:36:00,12735,B,1.2,False,0,6.237,18.789,42.069,73.808,136.03,138.27,0.16037,-0.0088846,4076.4,32.132,2.8619,109740000000.0,19.088,3.8004e+21,42.577,804960000000.0,5.0484e+20,67.268,28.223,40.307
53,2011-05-03 03:48:00,2011-05-03 03:48:00,2011-05-03 04:00:00,11200,B,9.2,False,0,4.3623,218.98,32.902,64.336,148.3,146.85,0.49732,-0.0010169,2355.4,25.585,0.0,1140100000000.0,8.2284,1.342e+22,219.84,4536300000000.0,2.7694e+21,0.0,0.0,0.0
54,2010-08-30 15:12:00,2010-08-30 15:12:00,2010-08-30 15:24:00,11102,B,1.4,False,0,0.17328,206.2,51.645,72.655,114.37,113.4,0.26311,-3.0604e-05,5387.9,39.38,3.5,904160000000.0,33.628,4.0513e+22,271.51,6049400000000.0,3.136e+21,96.928,1501.3,14.12
55,2017-11-18 17:48:00,2017-11-18 17:48:00,2017-11-18 17:48:00,12687,B,1.1,False,0,35.271,402.66,36.229,49.638,109.71,109.68,0.22252,-0.0027295,2861.3,29.625,2.8155,1477700000000.0,15.625,4.9103e+22,514.25,11637000000000.0,7.4397e+21,29.744,0.0,6.5873
56,2010-10-23 17:24:00,2010-10-23 17:36:00,2010-10-23 17:36:00,11115,B,3.6,False,0,38.138,190.5,60.666,49.309,69.252,75.252,-0.19573,0.0049498,19785.0,53.84,3.8569,785100000000.0,67.229,2.0245e+23,263.31,5779500000000.0,5.5975e+21,0.0,0.0,0.0
57,2016-01-19 08:48:00,2016-01-19 09:00:00,2016-01-19 09:00:00,12485,B,2.9,False,0,47.583,286.24,36.909,73.441,146.96,144.75,0.17538,-0.0089441,2872.7,27.026,2.9013,1038100000000.0,10.583,2.0296e+22,316.12,6229400000000.0,3.4738e+21,0.0,0.0,0.0
58,2015-08-11 16:48:00,2015-08-11 17:00:00,2015-08-11 17:00:00,12400,B,4.8,False,0,27.604,88.282,24.999,29.707,87.982,87.914,-0.6642,0.0050846,1461.3,22.632,2.2049,1948200000000.0,0.73678,1.0536e+22,161.48,3781500000000.0,3.2692e+21,0.0,0.0,0.0
59,2016-10-25 00:48:00,2016-10-25 01:00:00,2016-10-25 01:12:00,12603,B,2.0,False,0,16.885,177.24,42.228,74.062,136.85,132.64,0.24993,-0.0037952,5113.4,31.205,0.0,578670000000.0,21.241,3.0212e+22,228.04,4740300000000.0,2.9277e+21,0.0,0.0,0.0
60,2011-02-04 07:24:00,2011-02-04 07:36:00,2011-02-04 07:48:00,11152,B,2.7,True,0,0.41727,50.126,38.998,108.04,194.24,195.0,1.3333,0.00049616,3569.4,24.213,0.0,573250000000.0,7.0155,3.9866e+21,75.768,1251700000000.0,6.5666e+20,103.57,28.452,54.014
61,2012-04-13 14:24:00,2012-04-13 14:36:00,2012-04-13 14:36:00,11455,B,3.1,False,0,76.887,341.58,54.467,75.68,114.82,112.26,-0.17237,-0.0088549,4533.6,40.051,3.177,2104200000000.0,34.47,5.2279e+22,442.82,9667600000000.0,4.5111e+21,157.57,1373.3,21.197
62,2016-10-26 05:24:00,2016-10-26 05:36:00,2016-10-26 05:36:00,12603,B,1.7,False,0,33.914,288.49,37.042,54.134,116.41,117.85,0.11037,-0.0026649,3323.7,30.292,3.7706,782510000000.0,16.549,5.6172e+22,528.58,11579000000000.0,7.7762e+21,180.93,1246.7,27.378
63,2016-10-26 05:24:00,2016-10-26 05:36:00,2016-10-26 05:36:00,12603,B,1.7,False,0,33.914,288.49,37.042,54.134,116.41,117.85,0.11037,-0.0026649,3323.7,30.292,3.7706,782510000000.0,16.549,5.6172e+22,528.58,11579000000000.0,7.7762e+21,180.93,1246.7,27.378
64,2016-10-26 05:24:00,2016-10-26 05:24:00,2016-10-26 05:24:00,12603,B,1.2,True,0,39.678,288.54,36.783,54.325,116.54,117.67,0.20164,-0.0031028,3362.0,30.19,3.8158,1341500000000.0,16.594,5.7097e+22,529.26,11570000000000.0,7.8078e+21,180.09,1210.9,27.569
65,2016-10-26 05:24:00,2016-10-26 05:24:00,2016-10-26 05:24:00,12603,B,1.2,True,0,39.678,288.54,36.783,54.325,116.54,117.67,0.20164,-0.0031028,3362.0,30.19,3.8158,1341500000000.0,16.594,5.7097e+22,529.26,11570000000000.0,7.8078e+21,180.09,1210.9,27.569
66,2010-05-11 08:36:00,2010-05-11 08:36:00,2010-05-11 08:36:00,11068,B,1.1,False,0,9.4535,196.25,38.195,59.053,122.73,122.77,-0.083133,0.0045669,1795.2,27.607,2.9239,1063600000000.0,14.348,4.9351e+21,83.632,2118400000000.0,1.0568e+21,0.0,0.0,0.0
67,2018-04-03 14:12:00,2018-04-03 14:12:00,2018-04-03 14:24:00,12703,B,1.2,False,0,5.1373,96.601,29.263,45.886,125.81,125.48,-0.13993,0.0028027,1615.5,24.702,0.0,652380000000.0,7.2559,3.9326e+21,72.223,1701000000000.0,1.0626e+21,0.0,0.0,0.0
68,2012-03-25 14:36:00,2012-03-25 14:48:00,2012-03-25 15:24:00,11438,B,5.8,False,0,75.554,284.0,39.489,55.602,112.27,112.63,0.54403,0.011885,4387.6,31.111,2.5876,2646500000000.0,17.917,3.7042e+22,289.82,6653900000000.0,3.7012e+21,0.0,0.0,0.0
69,2018-01-22 02:36:00,2018-01-22 02:48:00,2018-01-22 03:12:00,12696,B,9.5,False,0,17.031,57.057,26.768,31.969,101.18,100.78,-0.29206,0.0056318,1356.8,23.988,1.9388,1116800000000.0,3.9021,5.449e+21,81.185,2026800000000.0,1.6067e+21,0.0,0.0,0.0
70,2010-12-09 03:12:00,2010-12-09 03:12:00,2010-12-09 03:24:00,11131,B,1.3,False,0,58.099,683.26,54.905,44.48,76.788,79.175,0.072647,-0.0019309,17548.0,48.868,4.0516,1733800000000.0,53.4,7.0124e+23,1204.8,24753000000000.0,1.8923e+22,0.0,0.0,0.0
71,2010-12-31 19:24:00,2010-12-31 19:24:00,2010-12-31 19:36:00,11140,B,9.2,False,0,83.39,417.65,56.556,27.598,42.156,47.657,0.49355,-0.0067353,14663.0,48.383,4.7409,3304300000000.0,52.871,2.411e+23,547.31,6520900000000.0,8.5622e+21,301.33,8343.2,35.221
72,2016-03-08 03:24:00,2016-03-08 03:24:00,2016-03-08 03:36:00,12510,B,2.4,False,0,5.2092,446.48,35.319,69.212,140.42,143.88,0.58343,-0.0011307,2323.5,23.252,1.1498,1393000000000.0,4.7536,1.4216e+22,260.59,5324300000000.0,2.9514e+21,9.4868,0.0,4.1024
73,2011-02-04 12:12:00,2011-02-04 12:12:00,2011-02-04 12:24:00,11152,B,9.5,True,0,0.95743,48.489,42.075,95.031,168.02,162.99,1.7133,0.0010452,3264.4,26.598,1.9661,802150000000.0,11.245,3.9712e+21,67.228,1277000000000.0,5.9071e+20,0.0,0.0,0.0
74,2018-04-01 12:48:00,2018-04-01 13:00:00,2018-04-01 13:12:00,12703,B,9.0,False,0,39.424,86.453,25.98,31.609,92.006,92.967,-0.31986,0.0051894,1538.2,21.789,2.7488,2909900000000.0,2.2509,1.5519e+22,214.05,4790100000000.0,4.5899e+21,0.0,0.0,0.0
75,2013-05-29 16:48:00,2013-05-29 17:00:00,2013-05-29 17:00:00,11754,B,5.6,False,0,241.38,831.63,35.683,45.614,104.18,105.16,0.072123,-0.0077448,5134.7,29.638,3.7728,8172600000000.0,17.673,2.1253e+23,1200.8,24411000000000.0,2.0926e+22,395.57,474.47,41.901
76,2018-04-20 22:12:00,2018-04-20 22:12:00,2018-04-20 22:24:00,12706,B,3.6,False,0,31.897,184.14,32.362,31.462,65.939,71.36,-0.047368,0.0013369,2708.0,22.532,3.8232,1614100000000.0,9.4723,8.5806e+22,653.12,11465000000000.0,1.5543e+22,0.0,0.0,0.0
77,2011-03-18 11:36:00,2011-03-18 11:36:00,2011-03-18 11:48:00,11173,B,3.3,False,0,5.5004,292.3,38.621,65.033,130.78,130.34,0.19577,0.00059618,4344.9,29.667,2.9541,940630000000.0,15.023,5.3235e+22,469.26,9439000000000.0,6.4719e+21,84.367,0.0,14.152
78,2018-12-15 13:48:00,2018-12-15 13:48:00,2018-12-15 13:48:00,12731,B,1.0,False,0,2.5663,16.454,25.198,49.722,133.8,139.55,-0.79581,-0.0036349,1656.8,20.848,2.1619,286340000000.0,4.9575,1.5534e+21,37.062,669990000000.0,5.3e+20,0.0,0.0,0.0
79,2012-05-26 21:24:00,2012-05-26 21:24:00,2012-05-26 21:24:00,11490,B,5.5,False,0,55.164,195.93,33.292,51.649,116.91,118.03,0.029259,0.0060593,2824.8,26.916,3.5363,2068900000000.0,10.083,3.4153e+22,383.79,7643400000000.0,6.2047e+21,135.57,154.07,40.414
80,2016-01-06 00:12:00,2016-01-06 00:24:00,2016-01-06 00:36:00,12476,B,4.4,False,0,48.39,383.81,39.415,70.855,136.7,136.15,0.30663,0.0061864,3180.2,28.963,3.0525,2451000000000.0,13.871,3.3036e+22,406.8,8203300000000.0,4.883e+21,120.85,566.7,24.465
81,2011-01-01 00:48:00,2011-01-01 00:48:00,2011-01-01 00:48:00,11140,B,2.2,True,0,84.892,384.72,55.032,29.72,45.661,54.168,0.21284,-0.0055053,13100.0,45.897,4.1695,2411300000000.0,50.207,2.683e+23,576.56,8192700000000.0,9.9262e+21,63.163,2694.2,7.5097
82,2017-03-04 10:12:00,2017-03-04 10:12:00,2017-03-04 10:24:00,12641,B,1.7,False,0,73.352,447.83,35.252,66.223,140.55,137.56,0.4534,-0.0095052,2051.8,24.909,3.1654,2656300000000.0,8.098,2.103e+22,368.15,7871900000000.0,4.5344e+21,0.0,0.0,0.0
83,2017-12-22 06:24:00,2017-12-22 06:24:00,2017-12-22 06:36:00,12692,B,1.5,True,0,9.8079,317.43,39.158,61.163,124.24,128.2,-0.018138,-0.00076326,4136.3,31.832,3.9617,853450000000.0,19.781,7.0593e+22,748.05,14576000000000.0,9.1327e+21,56.491,268.84,10.857
84,2017-12-22 02:36:00,2017-12-22 02:48:00,2017-12-22 03:00:00,12692,B,4.7,True,0,7.8954,316.46,36.573,53.285,113.61,115.68,0.030127,0.00054568,3465.7,29.393,4.0638,2191900000000.0,15.689,6.6594e+22,649.68,13062000000000.0,9.6483e+21,85.495,613.57,15.474
85,2011-02-10 20:48:00,2011-02-10 20:48:00,2011-02-10 20:48:00,11156,B,5.3,False,0,26.357,168.84,38.625,78.936,145.72,147.38,0.33649,0.0063449,3739.8,27.753,0.0,1349400000000.0,10.64,2.0631e+22,273.23,4979100000000.0,3.0314e+21,172.17,315.15,34.542
