,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,AR_class,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
198,2012-05-28 05:24:00,2012-05-28 05:24:00,2012-05-28 05:36:00,11490,B,5.2,False,0,8.2897,315.08,42.314,70.83,122.68,126.25,0.45182,-0.00099433,6241.1,33.834,2.8637,2035100000000.0,21.435,6.9101e+22,501.15,9697600000000.0,6.1271e+21,172.33,1137.9,20.956
199,2011-01-12 03:12:00,2011-01-12 03:24:00,2011-01-12 03:24:00,11145,B,1.0,False,0,1.1859,75.876,31.182,61.969,151.35,150.26,0.67788,0.00064734,2174.5,24.164,0.0,631920000000.0,5.6223,5.2906e+21,96.208,1910000000000.0,1.2032e+21,0.0,0.0,0.0
200,2021-07-11 01:24:00,2021-07-11 01:24:00,2021-07-11 01:36:00,12841,B,7.1,False,0,35.428,58.842,28.343,42.96,95.71,97.55,-0.23032,-0.0054775,2026.4,22.156,2.8379,1736300000000.0,3.726,1.7407e+22,245.28,4483400000000.0,4.4522e+21,0.0,0.0,0.0
201,2021-04-29 20:24:00,2021-04-29 20:48:00,2021-04-29 21:00:00,12821,B,2.4,True,0,129.97,637.62,37.21,48.069,105.52,105.93,-0.15685,-0.0047103,4684.7,30.809,3.5586,2517100000000.0,19.719,1.7167e+23,1169.2,22500000000000.0,1.8585e+22,476.38,1201.5,51.401
202,2017-06-20 06:00:00,2017-06-20 07:12:00,2017-06-20 08:48:00,12664,B,1.5,False,0,0.0,22.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4604,0.0,0.0,0.0,0.0,0.0,0.0,34.764,19340.0,2.6645
203,2011-06-23 02:00:00,2011-06-23 02:12:00,2011-06-23 02:12:00,11240,B,2.8,False,0,13.952,502.6,30.793,55.951,134.21,132.95,0.68903,0.0014082,1922.8,23.537,2.85,3709300000000.0,4.5014,2.5301e+22,416.01,8990000000000.0,6.1008e+21,0.0,0.0,0.0
204,2017-01-24 16:00:00,2017-01-24 16:00:00,2017-01-24 16:00:00,12629,B,1.9,False,0,0.85198,3.323,53.091,45.301,72.475,102.98,-3.1082,0.0070411,3027.5,47.272,3.1961,191780000000.0,44.628,4.8651e+20,2.5261,112000000000.0,4.1071e+19,0.0,0.0,0.0
205,2017-09-24 11:12:00,2017-09-24 11:12:00,2017-09-24 11:24:00,12682,B,2.8,False,0,0.0,24.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1582,0.0,0.0,0.0,0.0,0.0,0.0,127.17,245760.0,5.2655
206,2013-06-13 09:12:00,2013-06-13 09:24:00,2013-06-13 09:24:00,11768,B,7.2,False,0,29.911,319.63,49.367,74.772,122.17,125.24,0.058355,0.0036995,6916.5,37.851,3.6808,256000000000.0,30.588,7.4264e+22,490.43,10006000000000.0,4.9636e+21,76.223,1995.9,8.6999
207,2010-12-05 13:00:00,2010-12-05 13:00:00,2010-12-05 13:00:00,11131,B,2.2,False,0,44.443,784.71,45.622,38.769,69.273,73.616,0.047852,0.0013579,15140.0,39.774,4.1035,3729000000000.0,38.073,6.5814e+23,1341.5,24420000000000.0,2.3441e+22,45.804,7288.7,2.9047
208,2010-05-25 15:36:00,2010-05-25 15:48:00,2010-05-25 15:48:00,11072,B,6.5,False,0,48.962,318.63,52.078,59.342,99.154,100.31,0.29781,-0.0058012,9878.8,42.675,2.1484,1502300000000.0,43.495,1.1073e+23,363.4,7708400000000.0,5.3493e+21,146.14,1083.0,17.64
209,2012-08-27 09:48:00,2012-08-27 10:12:00,2012-08-27 10:36:00,11556,B,7.5,False,0,31.46,35.098,39.354,53.157,110.45,117.72,-0.10585,0.0161,3921.6,26.646,3.2114,941260000000.0,15.558,1.0176e+22,100.89,1803900000000.0,1.3419e+21,0.0,0.0,0.0
210,2016-02-21 07:36:00,2016-02-21 07:48:00,2016-02-21 07:48:00,12505,B,5.1,False,0,32.621,286.05,54.489,70.342,114.26,115.19,0.19765,0.0031613,5916.0,42.688,3.7035,2048600000000.0,40.595,8.1073e+22,502.51,11367000000000.0,5.6099e+21,172.76,1358.9,22.852
211,2016-04-01 03:00:00,2016-04-01 03:00:00,2016-04-01 03:00:00,12526,B,1.3,False,0,68.458,457.12,63.375,50.272,69.948,72.401,0.16798,0.0056219,21056.0,54.386,2.467,1074300000000.0,66.004,3.4053e+23,466.57,10522000000000.0,8.0224e+21,24.187,0.0,1.8065
212,2021-07-28 07:24:00,2021-07-28 07:36:00,2021-07-28 07:36:00,12846,B,6.9,False,0,37.485,470.1,31.17,50.383,127.7,127.39,0.060614,0.0037273,1858.4,25.069,0.0,3106500000000.0,7.0399,2.482e+22,454.53,10542000000000.0,5.8633e+21,0.0,0.0,0.0
213,2016-06-17 12:24:00,2016-06-17 12:24:00,2016-06-17 12:24:00,12555,B,3.3,False,0,119.02,104.13,41.182,69.288,130.25,142.6,0.15796,-0.021794,6896.5,33.385,3.7129,4152700000000.0,19.832,5.0016e+22,434.44,6942000000000.0,4.143e+21,117.86,551.72,19.895
214,2021-06-07 04:00:00,2021-06-07 04:12:00,2021-06-07 04:24:00,12829,B,1.5,False,0,22.696,364.35,34.849,73.456,146.88,143.91,-0.48547,0.0042248,3270.4,25.945,2.685,2078200000000.0,7.4088,2.3332e+22,299.43,5897600000000.0,3.6916e+21,0.0,0.0,0.0
215,2013-01-21 09:24:00,2013-01-21 09:24:00,2013-01-21 09:24:00,11658,B,4.7,False,0,76.254,273.77,55.44,60.355,95.984,94.979,-0.062077,0.011802,13667.0,45.012,3.2236,343990000000.0,50.132,1.1727e+23,283.49,5911900000000.0,4.2653e+21,0.0,0.0,0.0
216,2017-03-28 20:48:00,2017-03-28 20:48:00,2017-03-28 21:00:00,12646,B,2.1,False,0,6.6286,69.258,27.35,37.81,94.958,93.668,-0.057606,-0.0012718,2226.9,21.954,2.8467,241540000000.0,3.0698,1.5414e+22,178.1,3279000000000.0,3.4104e+21,10.63,0.0,4.0777
217,2015-07-10 01:12:00,2015-07-10 01:24:00,2015-07-10 01:24:00,12384,B,7.3,False,0,145.12,379.11,37.649,32.675,66.496,69.564,0.20113,0.0064027,7207.8,28.617,4.5821,3427100000000.0,22.561,2.1698e+23,642.91,11172000000000.0,1.606e+22,804.68,5775.3,89.045
218,2021-08-04 03:12:00,2021-08-04 03:24:00,2021-08-04 03:36:00,12850,B,5.9,False,0,23.215,214.4,43.6,59.688,109.79,115.95,0.25512,0.0024527,5693.1,36.386,3.9669,2875400000000.0,27.501,7.1562e+22,511.56,9773000000000.0,6.5721e+21,94.126,1724.8,12.939
219,2019-04-09 05:12:00,2019-04-09 05:24:00,2019-04-09 05:24:00,12738,B,3.3,True,0,3.1037,633.83,47.589,32.211,52.388,58.351,0.14069,-0.00010837,13735.0,39.13,4.6571,2125400000000.0,38.352,5.2243e+23,848.36,14841000000000.0,2.0767e+22,604.27,14524.0,37.274
220,2011-02-02 02:36:00,2011-02-02 02:48:00,2011-02-02 03:12:00,11150,B,1.1,False,0,62.115,436.5,44.809,70.138,126.24,125.32,0.23964,0.0052613,5332.1,34.532,3.2427,3938100000000.0,26.436,8.3601e+22,625.57,12801000000000.0,7.6725e+21,191.86,1982.6,24.312
221,2012-03-27 23:36:00,2012-03-27 23:36:00,2012-03-27 23:48:00,11438,B,5.6,False,0,48.3,282.75,41.912,67.681,132.13,134.1,1.2794,0.017146,4004.1,27.477,0.0,1887400000000.0,17.643,1.498e+22,151.11,3161600000000.0,1.7106e+21,0.0,0.0,0.0
222,2020-05-01 14:24:00,2020-05-01 14:36:00,2020-05-01 14:36:00,12762,B,2.6,False,0,5.811,45.251,24.753,35.301,95.502,95.42,0.030124,-0.0014553,1520.6,19.527,0.0,227940000000.0,1.3023,8.0638e+21,125.93,2486300000000.0,2.6818e+21,0.0,0.0,0.0
223,2021-04-13 01:00:00,2021-04-13 01:12:00,2021-04-13 01:12:00,12814,B,5.9,True,0,3.0722,169.19,37.807,70.328,144.53,140.69,-0.29111,0.00084539,2941.2,29.119,2.4443,559170000000.0,14.364,1.4195e+22,212.62,4551700000000.0,2.2695e+21,0.0,0.0,0.0
224,2011-07-04 16:48:00,2011-07-04 16:48:00,2011-07-04 16:48:00,11242,B,1.7,False,0,43.595,112.3,24.518,29.699,75.749,78.427,-0.082291,0.004133,1340.0,19.815,0.0,2073200000000.0,2.9484,1.8771e+22,262.56,5514700000000.0,6.9274e+21,0.0,0.0,0.0
225,2016-06-17 13:00:00,2016-06-17 13:12:00,2016-06-17 13:12:00,12555,B,1.7,True,0,103.92,112.35,42.81,68.039,126.24,139.2,-0.30079,-0.017047,7129.5,35.431,3.8343,2965000000000.0,24.783,5.7728e+22,454.83,7636200000000.0,4.3983e+21,118.61,1695.6,18.181
226,2018-05-24 12:12:00,2018-05-24 12:24:00,2018-05-24 12:24:00,12710,B,9.8,False,0,25.729,129.63,29.381,41.824,106.81,107.75,-0.063868,-0.0039245,2064.5,24.575,2.3814,1245800000000.0,4.4234,1.7975e+22,240.3,5022700000000.0,4.2601e+21,0.0,0.0,0.0
227,2010-06-22 09:00:00,2010-06-22 09:00:00,2010-06-22 09:00:00,11082,B,1.0,True,0,14.585,285.43,40.789,64.844,125.46,123.57,0.56645,-0.0021342,4541.2,30.234,3.2944,2103400000000.0,16.33,4.1215e+22,321.18,6748600000000.0,4.3815e+21,189.11,173.27,33.044
228,2016-07-08 06:00:00,2016-07-08 06:24:00,2016-07-08 06:24:00,12562,B,6.3,False,0,67.382,116.45,45.838,35.926,82.968,109.93,0.29081,0.012478,7614.8,39.865,4.3547,2612200000000.0,33.87,5.4609e+22,242.36,3577400000000.0,3.6901e+21,173.31,25943.0,13.353
229,2021-06-06 01:12:00,2021-06-06 01:12:00,2021-06-06 01:24:00,12829,B,1.6,False,0,35.968,387.64,40.263,62.265,121.93,120.5,-0.23396,0.0030795,4199.9,32.504,2.7056,3934800000000.0,20.187,6.5153e+22,554.63,11790000000000.0,7.3402e+21,139.71,645.91,21.615
230,2011-05-21 07:24:00,2011-05-21 07:36:00,2011-05-21 07:48:00,11214,B,1.6,False,0,69.891,233.23,31.969,32.597,82.132,84.064,0.1459,0.0043748,3993.9,26.519,3.6436,4161400000000.0,13.996,8.4737e+22,428.6,9014400000000.0,1.0286e+22,0.0,0.0,0.0
231,2016-09-18 02:36:00,2016-09-18 02:48:00,2016-09-18 02:48:00,12592,B,4.1,False,0,10.401,298.07,26.148,30.698,87.748,88.841,-0.16335,0.00049073,1803.8,22.482,3.5001,1839900000000.0,3.8171,5.0772e+22,603.27,13227000000000.0,1.3301e+22,0.0,0.0,0.0
232,2012-08-28 19:48:00,2012-08-28 19:48:00,2012-08-28 20:00:00,11555,B,3.9,False,0,81.935,605.85,42.487,51.161,92.956,97.992,0.022836,-0.0035006,7120.5,36.112,4.234,4821500000000.0,29.961,2.2134e+23,1029.7,21541000000000.0,1.5929e+22,133.42,3912.3,12.014
233,2021-07-11 10:36:00,2021-07-11 10:48:00,2021-07-11 10:48:00,12841,B,3.2,True,0,25.278,62.977,28.974,48.451,121.24,126.97,-0.086646,0.0052044,2558.8,23.446,3.107,292990000000.0,6.7943,1.6505e+22,235.11,4407200000000.0,3.4278e+21,54.083,0.0,31.183
234,2021-03-24 04:00:00,2021-03-24 04:00:00,2021-03-24 04:12:00,12811,B,1.7,False,0,22.756,230.65,30.906,40.859,99.783,102.25,-0.22921,-0.0016679,2306.6,25.669,3.4025,1634800000000.0,7.8564,4.1798e+22,488.39,9985000000000.0,8.7782e+21,218.06,7.4774,139.28
235,2017-11-17 00:12:00,2017-11-17 00:24:00,2017-11-17 00:24:00,12687,B,6.2,False,0,40.649,385.36,32.307,39.558,92.624,94.655,-0.30811,0.001819,4001.1,27.073,4.0199,3542500000000.0,11.554,1.1875e+23,841.03,16514000000000.0,1.5344e+22,30.017,0.0,4.773
236,2010-08-31 21:48:00,2010-08-31 21:48:00,2010-08-31 21:48:00,11102,B,1.4,False,0,45.129,269.24,45.412,66.606,118.69,117.74,-0.29335,0.0052665,5808.7,35.49,2.0431,1875200000000.0,28.475,6.6103e+22,390.94,8328200000000.0,5.4409e+21,146.01,1167.4,21.17
237,2010-06-17 18:36:00,2010-06-17 18:48:00,2010-06-17 18:48:00,11082,B,1.2,False,0,53.618,137.15,24.765,33.527,100.32,101.06,-0.23029,0.0063065,1418.4,20.621,3.0137,3195500000000.0,2.6229,1.6015e+22,269.23,5777200000000.0,5.4544e+21,0.0,0.0,0.0
238,2014-05-29 17:48:00,2014-05-29 18:12:00,2014-05-29 18:24:00,12073,B,4.6,False,0,0.20056,1193.4,33.212,53.476,123.5,122.69,0.20998,6.481e-06,2284.2,25.962,2.5888,3510000000000.0,8.0159,9.3891e+22,1260.6,27858000000000.0,1.8609e+22,679.91,522.01,98.119
239,2011-10-12 21:48:00,2011-10-12 22:00:00,2011-10-12 22:00:00,11315,B,6.4,False,0,173.55,577.99,58.655,56.642,82.657,83.959,0.39771,-0.01074,20796.0,50.259,3.5842,3367500000000.0,57.033,4.4627e+23,720.87,14044000000000.0,1.1553e+22,402.46,2689.9,27.67
240,2016-03-01 00:36:00,2016-03-01 00:48:00,2016-03-01 00:48:00,12510,B,6.2,False,0,0.0,15.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7824,0.0,0.0,0.0,0.0,0.0,0.0,98.336,10600.0,10.874
241,2015-05-21 06:00:00,2015-05-21 06:00:00,2015-05-21 06:12:00,12346,B,9.8,True,0,76.988,413.43,28.084,41.474,110.37,110.5,-0.1116,-0.0042164,1861.6,23.541,3.443,3493300000000.0,4.1404,4.5142e+22,627.02,13835000000000.0,1.1095e+22,0.0,0.0,0.0
242,2019-04-07 19:00:00,2019-04-07 19:00:00,2019-04-07 19:12:00,12738,B,1.3,False,0,0.0,23.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9042,0.0,0.0,0.0,0.0,0.0,0.0,27.976,130100.0,1.2782
243,2011-01-01 21:48:00,2011-01-01 21:48:00,2011-01-01 22:00:00,11140,B,8.3,True,0,99.702,305.78,46.237,35.999,60.233,63.132,0.30017,-0.0061762,11743.0,38.43,3.8737,2464000000000.0,36.833,2.5175e+23,655.91,9926800000000.0,1.1565e+22,0.0,0.0,0.0
244,2016-10-01 02:12:00,2016-10-01 02:12:00,2016-10-01 02:24:00,12598,B,3.4,False,0,25.144,23.438,33.359,52.561,120.3,134.8,-0.50903,0.021979,3351.6,24.316,2.7954,486580000000.0,11.101,5.092e+21,68.053,1121800000000.0,8.8026e+20,0.0,0.0,0.0
245,2010-09-10 15:12:00,2010-09-10 15:12:00,2010-09-10 15:24:00,11106,B,2.4,False,0,0.0,11.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3638,0.0,0.0,0.0,0.0,0.0,0.0,19.359,4907.3,2.6149
246,2016-12-01 19:24:00,2016-12-01 19:24:00,2016-12-01 19:24:00,12616,B,2.7,False,0,10.31,87.379,29.138,67.165,167.28,169.29,0.37136,-0.011892,1862.9,19.577,2.2763,499620000000.0,2.0761,2.1449e+21,61.224,1153400000000.0,5.876e+20,0.0,0.0,0.0
248,2013-03-24 22:12:00,2013-03-24 22:24:00,2013-03-24 22:36:00,11703,B,2.5,False,0,24.394,291.64,33.631,40.871,77.473,83.171,-0.034454,0.0014175,3809.9,26.038,3.7567,933430000000.0,12.488,8.7073e+22,581.66,10426000000000.0,1.286e+22,9.8489,0.0,5.2162
249,2016-05-01 01:48:00,2016-05-01 02:00:00,2016-05-01 02:12:00,12537,B,8.6,False,0,78.497,432.07,32.318,29.93,68.587,88.796,0.15333,-0.0036296,3156.0,26.355,3.1619,3250000000000.0,14.301,9.065e+22,540.01,11303000000000.0,1.3314e+22,408.43,0.0,166.52
251,2012-05-28 11:36:00,2012-05-28 11:36:00,2012-05-28 11:48:00,11490,B,6.1,True,0,35.594,350.89,46.428,66.411,111.69,112.48,0.51748,0.0033799,5034.3,36.753,3.144,2943900000000.0,27.516,7.0415e+22,511.31,11316000000000.0,6.4994e+21,187.82,840.58,23.715
252,2010-09-05 02:48:00,2010-09-05 03:00:00,2010-09-05 03:00:00,11101,B,3.5,False,0,51.831,237.38,41.633,39.841,79.514,85.79,0.39412,-0.0037518,6699.8,34.852,3.7937,4206200000000.0,28.911,1.2292e+23,448.44,9774600000000.0,9.0539e+21,0.0,0.0,0.0
253,2012-01-18 01:12:00,2012-01-18 01:12:00,2012-01-18 01:24:00,11403,B,8.5,False,0,11.595,157.79,41.808,82.942,149.78,150.14,0.53876,0.0042977,2844.0,29.076,3.1412,739890000000.0,16.457,1.019e+22,177.15,3608700000000.0,1.561e+21,58.241,180.37,21.478
254,2017-09-30 17:00:00,2017-09-30 17:00:00,2017-09-30 17:12:00,12682,B,3.5,False,0,45.007,1022.4,46.596,56.005,109.79,110.48,0.21598,-0.0021713,8504.2,37.203,3.3753,3046000000000.0,33.052,2.341e+23,824.87,18607000000000.0,1.2753e+22,59.334,991.73,5.5336
255,2017-11-21 01:48:00,2017-11-21 02:00:00,2017-11-21 02:00:00,12688,B,1.7,False,0,4.5077,26.823,26.724,36.905,98.793,99.829,-0.43017,0.0017902,1507.9,22.131,2.5903,556380000000.0,4.4083,5.0423e+21,84.73,1825500000000.0,1.5857e+21,0.0,0.0,0.0
256,2011-04-10 17:48:00,2011-04-10 17:48:00,2011-04-10 18:00:00,11186,B,4.4,False,0,47.286,1152.5,36.073,60.965,128.97,130.37,0.23506,0.0017373,3474.9,28.938,4.0983,4475000000000.0,13.454,1.2561e+23,1498.2,29564000000000.0,1.8239e+22,480.22,1111.6,67.672
257,2021-07-17 16:36:00,2021-07-17 16:48:00,2021-07-17 17:00:00,12842,B,1.3,False,0,20.623,221.6,50.787,56.621,99.824,97.145,0.63746,0.0036565,5981.6,39.858,2.0523,1953200000000.0,38.841,4.4812e+22,189.35,4845700000000.0,2.9025e+21,0.0,0.0,0.0
258,2016-09-17 07:00:00,2016-09-17 07:00:00,2016-09-17 07:00:00,12592,B,2.1,False,0,68.693,212.08,27.911,33.396,76.066,77.329,-0.097993,0.0041922,2007.2,22.244,3.544,2573300000000.0,6.4742,4.3685e+22,498.09,9807100000000.0,1.0733e+22,0.0,0.0,0.0
259,2021-07-01 17:48:00,2021-07-01 18:00:00,2021-07-01 18:00:00,12837,B,2.8,False,0,36.728,174.18,31.454,39.307,103.72,104.03,-0.17244,-0.0041032,2531.6,26.705,2.6908,1184200000000.0,9.3621,3.0094e+22,280.85,6473400000000.0,5.2134e+21,15.494,0.0,3.966
260,2019-04-07 10:36:00,2019-04-07 11:00:00,2019-04-07 11:24:00,12738,B,7.6,False,0,0.0,23.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9042,0.0,0.0,0.0,0.0,0.0,0.0,27.976,130100.0,1.2782
261,2011-02-10 14:36:00,2011-02-10 14:36:00,2011-02-10 14:36:00,11156,B,6.7,False,0,20.332,184.73,41.083,73.363,134.82,134.54,-0.35811,0.0039625,3562.5,30.19,3.3193,940730000000.0,14.52,2.4276e+22,299.11,6000800000000.0,3.4386e+21,156.19,173.83,43.078
262,2010-11-25 00:36:00,2010-11-25 00:48:00,2010-11-25 00:48:00,11128,B,1.4,True,0,0.0,30.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9213,0.0,0.0,0.0,0.0,0.0,0.0,21.224,5687.7,2.6112
263,2012-03-28 19:36:00,2012-03-28 19:36:00,2012-03-28 19:48:00,11438,B,6.8,True,0,31.447,341.72,42.716,67.577,129.62,129.03,0.858,0.0058823,3282.4,29.751,3.3846,2402300000000.0,17.34,2.3304e+22,269.64,5809400000000.0,2.9843e+21,71.449,273.48,16.135
264,2013-01-26 08:00:00,2013-01-26 08:12:00,2013-01-26 08:24:00,11661,B,5.5,False,0,15.336,185.49,33.409,54.723,125.0,125.62,0.22312,0.0024166,2646.2,26.78,2.7888,1793900000000.0,9.9732,2.2305e+22,295.6,6365500000000.0,4.0592e+21,65.031,0.0,14.728
265,2017-01-27 15:24:00,2017-01-27 15:36:00,2017-01-27 15:36:00,12629,B,2.3,True,0,3.6081,335.57,48.256,54.418,95.599,98.361,0.28337,-0.00026573,8451.7,40.464,3.8831,1961900000000.0,38.275,1.524e+23,620.79,12733000000000.0,9.1756e+21,177.99,1244.9,17.976
266,2016-04-29 13:24:00,2016-04-29 13:24:00,2016-04-29 13:24:00,12537,B,4.7,False,0,114.38,367.96,38.283,50.683,99.157,102.23,-0.20385,-0.0065008,5884.3,31.446,3.9083,3339000000000.0,22.074,1.375e+23,768.99,13596000000000.0,1.2958e+22,156.45,1402.6,19.01
267,2011-02-04 03:48:00,2011-02-04 04:00:00,2011-02-04 04:12:00,11152,B,1.1,True,0,15.835,49.097,41.362,94.196,175.55,174.02,0.57999,0.013431,3557.7,29.796,2.8832,721560000000.0,16.455,5.5705e+21,88.501,1628600000000.0,7.7294e+20,117.62,17.656,67.816
268,2020-12-30 10:00:00,2020-12-30 10:12:00,2020-12-30 10:12:00,12794,B,2.4,False,0,43.457,437.35,55.334,52.756,88.798,91.074,-0.38373,0.0032384,16785.0,47.356,3.7608,2620000000000.0,52.523,2.9912e+23,549.22,11869000000000.0,9.2102e+21,0.0,0.0,0.0
269,2016-03-26 07:12:00,2016-03-26 07:12:00,2016-03-26 07:24:00,12526,B,1.6,True,0,100.62,550.31,49.88,30.713,51.996,58.692,-0.085603,-0.0042649,12089.0,37.409,4.0393,2125600000000.0,38.897,3.7879e+23,755.18,13137000000000.0,1.5886e+22,30.017,4813.4,2.7467
270,2018-06-17 22:36:00,2018-06-17 22:48:00,2018-06-17 23:00:00,12713,B,1.1,True,0,23.058,512.67,32.889,57.831,132.66,132.83,0.6777,-0.0038175,1803.3,23.292,2.6745,2221600000000.0,5.6126,1.4465e+22,277.3,6060500000000.0,3.5744e+21,0.0,0.0,0.0
271,2021-01-17 13:12:00,2021-01-17 13:24:00,2021-01-17 13:24:00,12796,B,2.8,False,0,2.2233,99.85,41.2,81.983,144.15,146.7,0.85254,0.0010694,3810.9,27.342,0.0,902280000000.0,12.073,1.0522e+22,120.83,2223400000000.0,1.4672e+21,93.536,189.48,22.017
272,2018-06-20 11:48:00,2018-06-20 12:00:00,2018-06-20 12:00:00,12713,B,1.8,False,0,26.694,503.2,39.374,70.044,133.13,128.66,0.12784,0.0032515,2776.4,29.074,2.571,570110000000.0,14.616,3.0272e+22,389.77,8440200000000.0,4.9206e+21,151.95,60.623,46.224
273,2017-11-16 18:48:00,2017-11-16 18:48:00,2017-11-16 18:48:00,12687,B,1.0,False,0,12.689,344.75,32.732,35.937,85.643,88.186,-0.049578,0.00048611,3456.9,26.717,3.7683,926580000000.0,10.757,1.1984e+23,813.85,17290000000000.0,1.6293e+22,219.02,200.85,34.346
274,2020-10-14 11:36:00,2020-10-14 11:36:00,2020-10-14 11:48:00,12776,B,1.5,False,0,0.0,21.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3819,0.0,0.0,0.0,0.0,0.0,0.0,63.55,13654.0,6.4849
275,2015-08-02 11:48:00,2015-08-02 11:48:00,2015-08-02 12:00:00,12395,B,4.0,False,0,0.0,24.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4188,0.0,0.0,0.0,0.0,0.0,0.0,10.683,3011.1,2.153
276,2010-06-09 13:24:00,2010-06-09 13:36:00,2010-06-09 13:48:00,11078,B,2.1,True,0,49.567,138.97,49.488,68.773,114.6,120.9,0.28856,0.0070238,7259.4,41.434,3.7139,2516000000000.0,34.406,6.8035e+22,433.2,8569700000000.0,4.5678e+21,136.03,1064.3,17.753
277,2017-06-20 05:24:00,2017-06-20 05:36:00,2017-06-20 05:48:00,12663,B,1.4,False,0,26.455,238.83,36.168,48.98,112.25,111.74,0.092958,0.0025043,4407.0,29.978,3.4299,1674200000000.0,17.9,6.1827e+22,399.81,8356800000000.0,7.0071e+21,287.45,131.24,47.624
278,2016-10-28 08:48:00,2016-10-28 09:00:00,2016-10-28 09:00:00,12603,B,2.0,False,0,61.071,166.03,32.791,31.975,73.471,75.041,-0.21494,-0.0034445,3251.1,23.679,3.4891,1991500000000.0,11.934,7.6555e+22,418.06,8236900000000.0,1.1697e+22,245.52,91.431,51.628
279,2017-04-08 17:00:00,2017-04-08 17:12:00,2017-04-08 17:24:00,12650,B,3.1,True,0,0.0,27.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9095,0.0,0.0,0.0,0.0,0.0,0.0,19.468,78487.0,1.1092
280,2018-06-25 02:24:00,2018-06-25 02:24:00,2018-06-25 02:36:00,12713,B,2.5,False,0,62.314,514.46,29.999,28.59,58.035,70.791,-0.16101,0.0020956,2674.3,24.681,3.8238,2674900000000.0,9.2215,1.0561e+23,688.51,13171000000000.0,1.9736e+22,97.12,827.9,14.677
281,2016-02-05 03:12:00,2016-02-05 03:24:00,2016-02-05 03:24:00,12491,B,8.4,False,0,44.961,316.38,37.124,68.676,134.96,135.6,0.43871,-0.0054125,3404.5,27.979,3.0078,1863400000000.0,11.963,3.7568e+22,446.1,8718600000000.0,5.7187e+21,242.47,349.1,42.881
282,2010-10-13 11:36:00,2010-10-13 11:36:00,2010-10-13 11:48:00,11113,B,2.0,False,0,0.0,23.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5314,0.0,0.0,0.0,0.0,0.0,0.0,47.188,19072.0,2.9615
283,2016-09-09 04:24:00,2016-09-09 04:24:00,2016-09-09 04:24:00,12589,B,2.8,False,0,32.365,206.84,33.2,58.849,137.09,138.25,1.0763,-0.0089134,2073.7,24.739,2.8611,2087300000000.0,8.1796,9.9997e+21,181.92,3757100000000.0,2.178e+21,55.082,71.986,24.071
284,2016-10-28 07:12:00,2016-10-28 07:12:00,2016-10-28 07:12:00,12603,B,3.1,False,0,69.743,178.2,32.664,32.056,72.5,74.08,-0.076825,-0.0036597,3149.4,23.637,3.5418,2665300000000.0,11.303,7.9707e+22,465.27,9160600000000.0,1.2328e+22,240.3,123.03,44.225
285,2021-03-25 15:48:00,2021-03-25 16:00:00,2021-03-25 16:12:00,12812,B,1.5,False,0,30.06,129.26,34.055,33.246,79.247,80.14,-0.13493,-0.0030517,4046.3,28.496,3.3452,694750000000.0,15.604,5.2931e+22,269.98,5701800000000.0,5.9783e+21,0.0,0.0,0.0
286,2018-06-15 09:36:00,2018-06-15 09:48:00,2018-06-15 09:48:00,12713,B,1.0,False,0,50.689,341.85,29.81,36.81,95.198,94.937,-0.032508,-0.002315,1888.4,24.635,2.8584,1902200000000.0,5.5398,5.4913e+22,675.32,15028000000000.0,1.3017e+22,0.0,0.0,0.0
287,2010-08-11 18:36:00,2010-08-11 18:36:00,2010-08-11 18:48:00,11098,B,1.7,False,0,12.073,13.7,53.013,63.962,111.99,112.49,-1.4203,-0.013414,5019.8,46.51,3.006,1103200000000.0,45.556,5.9998e+21,39.213,1318900000000.0,3.8972e+20,0.0,0.0,0.0
288,2012-03-26 02:48:00,2012-03-26 02:48:00,2012-03-26 02:48:00,11438,B,5.1,True,0,46.551,293.47,40.261,65.47,126.97,125.31,-0.1097,0.010393,5270.8,30.227,1.9479,1416000000000.0,17.057,3.1352e+22,215.25,4586100000000.0,2.8928e+21,0.0,0.0,0.0
289,2016-10-02 17:36:00,2016-10-02 17:36:00,2016-10-02 17:48:00,12598,B,2.8,False,0,25.144,23.438,33.359,52.561,120.3,134.8,-0.50903,0.021979,3351.6,24.316,2.7954,486580000000.0,11.101,5.092e+21,68.053,1121800000000.0,8.8026e+20,0.0,0.0,0.0
