,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
N,3.2102178298444347e-20,0.0,4.121351846175736e-51,1.0091064343075377e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
B,0.0,0.0,0.0,0.0,4.622349385222755e-138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3435204685435408e-134,0.0,0,0.0,0.0,0.0
C,0.0,5.641923828793779e-39,8.259322284476015e-27,3.7347485882678175e-37,4.575228267538585e-30,6.279091899830231e-23,0.01477422622770561,5.122913500395002e-13,1.1853057669292362e-34,8.580956290662846e-18,0.0,0.0,0.0,0.0,6.893234362721726e-31,1.7589551817622026e-30,0,0.0,0.0,0.0
M,0.0,0.0,0.0,0.0,4.034268775769519e-90,2.5002910301763038e-73,0.0,0.0,0.0,0.0,0.0,1.4067736624015498e-13,2.438556994894858e-63,0.0,0.0,0.0,0,0.0,0.0,0.0
X,0.023894074219059726,1.8795384350146496e-06,4.709226002244779e-05,1.8507416386196135e-06,2.050771592253637e-05,3.471195981091839e-05,0.02255413733406635,0.0013024552927023176,0.0,0.004412691998692963,0.0018125385801730353,0.18357542161973361,1.083084391751421e-05,1.2957969697873388e-06,0.0,4.318435111475684e-06,0,3.1877330635202946e-05,0.03753360419485567,0.00019366994482319239
