,name,tss,timepoint,dataset
66,KNN,0.6068302572706934,3,Noncoincidental Flares
67,LR,0.7274995065140151,3,Noncoincidental Flares
68,RFC,0.6642979339386763,3,Noncoincidental Flares
69,SVM,0.5956984471641005,3,Noncoincidental Flares
70,DART,0.669732448348467,3,Noncoincidental Flares
71,LDA,0.5502047966837741,3,Noncoincidental Flares
72,KNN,0.7001761031366296,4,All Flares
73,LR,0.7631616921090605,4,All Flares
74,RFC,0.7572553542948278,4,All Flares
75,SVM,0.6702473513328776,4,All Flares
76,DART,0.7459546119085593,4,All Flares
77,LDA,0.6073557473228526,4,All Flares
78,KNN,0.8189986613119143,4,Coincidental Flares
79,LR,0.821991967871486,4,Coincidental Flares
80,RFC,0.8498527443105757,4,Coincidental Flares
81,SVM,0.8367925033467202,4,Coincidental Flares
82,DART,0.8614939759036144,4,Coincidental Flares
83,LDA,0.7955180722891566,4,Coincidental Flares
84,KNN,0.6000106921963418,4,Noncoincidental Flares
85,LR,0.7208349782866166,4,Noncoincidental Flares
86,RFC,0.6679271121200158,4,Noncoincidental Flares
87,SVM,0.581516071193578,4,Noncoincidental Flares
88,DART,0.6796029905250691,4,Noncoincidental Flares
89,LDA,0.543134376233715,4,Noncoincidental Flares
90,KNN,0.7163118497000075,5,All Flares
91,LR,0.7510858111187058,5,All Flares
92,RFC,0.7558424944938104,5,All Flares
93,SVM,0.6747966032505507,5,All Flares
94,DART,0.7628244379889118,5,All Flares
95,LDA,0.6159337738285107,5,All Flares
96,KNN,0.8056546184738955,5,Coincidental Flares
97,LR,0.8348969210174029,5,Coincidental Flares
98,RFC,0.8524658634538153,5,Coincidental Flares
99,SVM,0.824674698795181,5,Coincidental Flares
100,DART,0.846441767068273,5,Coincidental Flares
101,LDA,0.7933279785809906,5,Coincidental Flares
102,KNN,0.6064983879457823,5,Noncoincidental Flares
103,LR,0.7283898374786156,5,Noncoincidental Flares
104,RFC,0.667514228845901,5,Noncoincidental Flares
105,SVM,0.5763792933280695,5,Noncoincidental Flares
106,DART,0.6818602776681142,5,Noncoincidental Flares
107,LDA,0.5435431471246216,5,Noncoincidental Flares
108,KNN,0.707243250170882,6,All Flares
109,LR,0.759215510366826,6,All Flares
110,RFC,0.763027834738361,6,All Flares
111,SVM,0.6683019100782259,6,All Flares
112,DART,0.7542784518113467,6,All Flares
113,LDA,0.6060387711703502,6,All Flares
114,KNN,0.774463186077644,6,Coincidental Flares
115,LR,0.8346131191432398,6,Coincidental Flares
116,RFC,0.8417991967871484,6,Coincidental Flares
117,SVM,0.8367336010709505,6,Coincidental Flares
118,DART,0.8354270414993306,6,Coincidental Flares
119,LDA,0.7879464524765729,6,Coincidental Flares
120,KNN,0.6201691834451902,6,Noncoincidental Flares
121,LR,0.7259006119226217,6,Noncoincidental Flares
122,RFC,0.6672958612975392,6,Noncoincidental Flares
123,SVM,0.5802519245953415,6,Noncoincidental Flares
124,DART,0.6781180089485458,6,Noncoincidental Flares
125,LDA,0.5408886037636531,6,Noncoincidental Flares
126,KNN,0.7317982456140352,7,All Flares
127,LR,0.7546230633401686,7,All Flares
128,RFC,0.7609765417331207,7,All Flares
129,SVM,0.6749022176653754,7,All Flares
130,DART,0.7653869522290575,7,All Flares
131,LDA,0.6167843852054378,7,All Flares
132,KNN,0.7861365461847389,7,Coincidental Flares
133,LR,0.8259116465863454,7,Coincidental Flares
134,RFC,0.841392235609103,7,Coincidental Flares
135,SVM,0.822227576974565,7,Coincidental Flares
136,DART,0.8380508701472558,7,Coincidental Flares
137,LDA,0.7968674698795178,7,Coincidental Flares
138,KNN,0.6436833793920254,7,Noncoincidental Flares
139,LR,0.7268633208316884,7,Noncoincidental Flares
140,RFC,0.6787866824582182,7,Noncoincidental Flares
141,SVM,0.5800582313462298,7,Noncoincidental Flares
142,DART,0.6853467561521251,7,Noncoincidental Flares
143,LDA,0.551267847743124,7,Noncoincidental Flares
144,KNN,0.7222616199589883,8,All Flares
145,LR,0.7470648686109213,8,All Flares
146,RFC,0.7596688216754007,8,All Flares
147,SVM,0.6681526258828892,8,All Flares
148,DART,0.7687447786131999,8,All Flares
149,LDA,0.6116610180754918,8,All Flares
150,KNN,0.7909129852744312,8,Coincidental Flares
151,LR,0.8185702811244978,8,Coincidental Flares
152,RFC,0.8418955823293175,8,Coincidental Flares
153,SVM,0.8082034805890228,8,Coincidental Flares
154,DART,0.8365729585006694,8,Coincidental Flares
155,LDA,0.7936385542168675,8,Coincidental Flares
156,KNN,0.6142498190551389,8,Noncoincidental Flares
157,LR,0.7302177918147126,8,Noncoincidental Flares
158,RFC,0.6587577312804316,8,Noncoincidental Flares
159,SVM,0.5795396598236611,8,Noncoincidental Flares
160,DART,0.6816419101197525,8,Noncoincidental Flares
161,LDA,0.5551450026319251,8,Noncoincidental Flares
162,KNN,0.712696039340776,9,All Flares
163,LR,0.7578014638869902,9,All Flares
164,RFC,0.7741560340244551,9,All Flares
165,SVM,0.6660382015645173,9,All Flares
166,DART,0.7674921204526467,9,All Flares
167,LDA,0.6110971083010557,9,All Flares
168,KNN,0.7910414993306563,9,Coincidental Flares
169,LR,0.8023239625167337,9,Coincidental Flares
170,RFC,0.8263828647925036,9,Coincidental Flares
171,SVM,0.8142115127175368,9,Coincidental Flares
172,DART,0.8263346720214191,9,Coincidental Flares
173,LDA,0.780503346720214,9,Coincidental Flares
174,KNN,0.6258545532306882,9,Noncoincidental Flares
175,LR,0.7366030892222662,9,Noncoincidental Flares
176,RFC,0.674631530464535,9,Noncoincidental Flares
177,SVM,0.5831248355046716,9,Noncoincidental Flares
178,DART,0.682918805105935,9,Noncoincidental Flares
179,LDA,0.5490134392683248,9,Noncoincidental Flares
180,KNN,0.7177145040631882,10,All Flares
181,LR,0.7435164616085668,10,All Flares
182,RFC,0.7642387218045114,10,All Flares
183,SVM,0.6557492215386952,10,All Flares
184,DART,0.7571692014126223,10,All Flares
185,LDA,0.6007566264145212,10,All Flares
186,KNN,0.7752663989290495,10,Coincidental Flares
187,LR,0.7823828647925032,10,Coincidental Flares
188,RFC,0.816289156626506,10,Coincidental Flares
189,SVM,0.8071593038821956,10,Coincidental Flares
190,DART,0.7980294511378848,10,Coincidental Flares
191,LDA,0.7588326639892906,10,Coincidental Flares
192,KNN,0.6321370410580339,10,Noncoincidental Flares
193,LR,0.7297662521384393,10,Noncoincidental Flares
194,RFC,0.6684970884326885,10,Noncoincidental Flares
195,SVM,0.6010930714567707,10,Noncoincidental Flares
196,DART,0.6682803658376103,10,Noncoincidental Flares
197,LDA,0.5517309020923805,10,Noncoincidental Flares
198,KNN,0.7152371933621934,11,All Flares
199,LR,0.7518187039568619,11,All Flares
200,RFC,0.7637070896939318,11,All Flares
201,SVM,0.6692809201032887,11,All Flares
202,DART,0.7689045055821372,11,All Flares
203,LDA,0.608238161692109,11,All Flares
204,KNN,0.7827844712182063,11,Coincidental Flares
205,LR,0.7792235609103079,11,Coincidental Flares
206,RFC,0.8135368139223562,11,Coincidental Flares
207,SVM,0.7946131191432396,11,Coincidental Flares
208,DART,0.7955769745649265,11,Coincidental Flares
209,LDA,0.7681017402945112,11,Coincidental Flares
210,KNN,0.6372610705355968,11,Noncoincidental Flares
211,LR,0.7465632813528096,11,Noncoincidental Flares
212,RFC,0.6845859652585866,11,Noncoincidental Flares
213,SVM,0.5857736215291486,11,Noncoincidental Flares
214,DART,0.7018703118831426,11,Noncoincidental Flares
215,LDA,0.5781077279905252,11,Noncoincidental Flares
216,KNN,0.705957127667654,12,All Flares
217,LR,0.7546242500189868,12,All Flares
218,RFC,0.7612411711095921,12,All Flares
219,SVM,0.6755824219640011,12,All Flares
220,DART,0.7573607313738893,12,All Flares
221,LDA,0.592910780739728,12,All Flares
222,KNN,0.7801178045515395,12,Coincidental Flares
223,LR,0.7911271753681393,12,Coincidental Flares
224,RFC,0.7995983935742973,12,Coincidental Flares
225,SVM,0.7844765729585007,12,Coincidental Flares
226,DART,0.7992503346720216,12,Coincidental Flares
227,LDA,0.7606532797858099,12,Coincidental Flares
228,KNN,0.6349256481115937,12,Noncoincidental Flares
229,LR,0.7437249144624295,12,Noncoincidental Flares
230,RFC,0.6944194959863139,12,Noncoincidental Flares
231,SVM,0.5913779773654428,12,Noncoincidental Flares
232,DART,0.6867860902750363,12,Noncoincidental Flares
233,LDA,0.5484463416238977,12,Noncoincidental Flares
234,KNN,0.7008966545150755,13,All Flares
235,LR,0.7428782657401078,13,All Flares
236,RFC,0.7516760651629072,13,All Flares
237,SVM,0.6700778935976305,13,All Flares
238,DART,0.760018654591023,13,All Flares
239,LDA,0.587160847193742,13,All Flares
240,KNN,0.7548915662650603,13,Coincidental Flares
241,LR,0.7827898259705489,13,Coincidental Flares
242,RFC,0.797590361445783,13,Coincidental Flares
243,SVM,0.7859973226238286,13,Coincidental Flares
244,DART,0.782029451137885,13,Coincidental Flares
245,LDA,0.7682677376171353,13,Coincidental Flares
246,KNN,0.6236601855507303,13,Noncoincidental Flares
247,LR,0.7371928049743388,13,Noncoincidental Flares
248,RFC,0.6823077049611792,13,Noncoincidental Flares
249,SVM,0.605248223450454,13,Noncoincidental Flares
250,DART,0.6807001743650481,13,Noncoincidental Flares
251,LDA,0.5493342051585735,13,Noncoincidental Flares
252,KNN,0.707583589655958,14,All Flares
253,LR,0.7450465652768283,14,All Flares
254,RFC,0.7506766442621707,14,All Flares
255,SVM,0.6524749373433584,14,All Flares
256,DART,0.7440419229892914,14,All Flares
257,LDA,0.5889252012607274,14,All Flares
258,KNN,0.7490174029451137,14,Coincidental Flares
259,LR,0.7785488621151272,14,Coincidental Flares
260,RFC,0.7850174029451138,14,Coincidental Flares
261,SVM,0.7730923694779117,14,Coincidental Flares
262,DART,0.7617402945113789,14,Coincidental Flares
263,LDA,0.778388219544846,14,Coincidental Flares
264,KNN,0.6168476115278325,14,Noncoincidental Flares
265,LR,0.7323340242137124,14,Noncoincidental Flares
266,RFC,0.6785115640215816,14,Noncoincidental Flares
267,SVM,0.5923809876299513,14,Noncoincidental Flares
268,DART,0.6732148144492694,14,Noncoincidental Flares
269,LDA,0.532950470456639,14,Noncoincidental Flares
270,KNN,0.696592333105491,15,All Flares
271,LR,0.7302600725298094,15,All Flares
272,RFC,0.7439263404723931,15,All Flares
273,SVM,0.6625840168603326,15,All Flares
274,DART,0.7550433849775956,15,All Flares
275,LDA,0.5882136686413003,15,All Flares
276,KNN,0.7469236947791166,15,Coincidental Flares
277,LR,0.7650174029451137,15,Coincidental Flares
278,RFC,0.7834698795180725,15,Coincidental Flares
279,SVM,0.7721285140562248,15,Coincidental Flares
280,DART,0.7732530120481929,15,Coincidental Flares
281,LDA,0.734784471218206,15,Coincidental Flares
282,KNN,0.6101575865245426,15,Noncoincidental Flares
283,LR,0.7251496907487828,15,Noncoincidental Flares
284,RFC,0.6640528358994603,15,Noncoincidental Flares
285,SVM,0.5785407619423608,15,Noncoincidental Flares
286,DART,0.6735853401763391,15,Noncoincidental Flares
287,LDA,0.5354396960126332,15,Noncoincidental Flares
288,KNN,0.7011733880154931,16,All Flares
289,LR,0.7444183375104426,16,All Flares
290,RFC,0.7364863389534443,16,All Flares
291,SVM,0.6625403470798208,16,All Flares
292,DART,0.7316067156527682,16,All Flares
293,LDA,0.5822385034556087,16,All Flares
294,KNN,0.7463775100401606,16,Coincidental Flares
295,LR,0.7773172690763052,16,Coincidental Flares
296,RFC,0.7771887550200803,16,Coincidental Flares
297,SVM,0.7733815261044176,16,Coincidental Flares
298,DART,0.774875502008032,16,Coincidental Flares
299,LDA,0.7367603748326641,16,Coincidental Flares
300,KNN,0.6222681438347151,16,Noncoincidental Flares
301,LR,0.7299270463218844,16,Noncoincidental Flares
302,RFC,0.6570593170153969,16,Noncoincidental Flares
303,SVM,0.5853475786287669,16,Noncoincidental Flares
304,DART,0.6515417324647981,16,Noncoincidental Flares
305,LDA,0.5346546420581656,16,Noncoincidental Flares
306,KNN,0.6977844706463129,17,All Flares
307,LR,0.7389757537783854,17,All Flares
308,RFC,0.7369427356269461,17,All Flares
309,SVM,0.6486694957089694,17,All Flares
310,DART,0.7391207659299766,17,All Flares
311,LDA,0.585002990430622,17,All Flares
312,KNN,0.7251726907630521,17,Coincidental Flares
313,LR,0.767223560910308,17,Coincidental Flares
314,RFC,0.773301204819277,17,Coincidental Flares
315,SVM,0.7514377510040161,17,Coincidental Flares
316,DART,0.7765943775100401,17,Coincidental Flares
317,LDA,0.7201017402945113,17,Coincidental Flares
318,KNN,0.6230433280694829,17,Noncoincidental Flares
319,LR,0.7374535300697461,17,Noncoincidental Flares
320,RFC,0.6707983780760627,17,Noncoincidental Flares
321,SVM,0.5740492170022371,17,Noncoincidental Flares
322,DART,0.6660732497697064,17,Noncoincidental Flares
323,LDA,0.5258969107777339,17,Noncoincidental Flares
324,KNN,0.7001331453634084,18,All Flares
325,LR,0.7215954184704185,18,All Flares
326,RFC,0.7462330067593226,18,All Flares
327,SVM,0.6403159888357256,18,All Flares
328,DART,0.738525053163211,18,All Flares
329,LDA,0.5930916305916306,18,All Flares
330,KNN,0.7180829986613122,18,Coincidental Flares
331,LR,0.7453708165997323,18,Coincidental Flares
332,RFC,0.7697991967871487,18,Coincidental Flares
333,SVM,0.7432985274431058,18,Coincidental Flares
334,DART,0.7676733601070949,18,Coincidental Flares
335,LDA,0.7199571619812584,18,Coincidental Flares
336,KNN,0.6183951013291222,18,Noncoincidental Flares
337,LR,0.7367182359520991,18,Noncoincidental Flares
338,RFC,0.677025348730096,18,Noncoincidental Flares
339,SVM,0.5770672950388209,18,Noncoincidental Flares
340,DART,0.673287603632057,18,Noncoincidental Flares
341,LDA,0.5179727595736282,18,Noncoincidental Flares
342,KNN,0.6829137237031975,19,All Flares
343,LR,0.7231979095465937,19,All Flares
344,RFC,0.7395247113997113,19,All Flares
345,SVM,0.637318200805043,19,All Flares
346,DART,0.7325401572112097,19,All Flares
347,LDA,0.582450681628313,19,All Flares
348,KNN,0.7272663989290495,19,Coincidental Flares
349,LR,0.7480963855421687,19,Coincidental Flares
350,RFC,0.7651834002677377,19,Coincidental Flares
351,SVM,0.7496224899598392,19,Coincidental Flares
352,DART,0.7804819277108433,19,Coincidental Flares
353,LDA,0.7446479250334671,19,Coincidental Flares
354,KNN,0.6179435616528489,19,Noncoincidental Flares
355,LR,0.7252574351888407,19,Noncoincidental Flares
356,RFC,0.6675265659955258,19,Noncoincidental Flares
357,SVM,0.5901738715620477,19,Noncoincidental Flares
358,DART,0.6660288360310567,19,Noncoincidental Flares
359,LDA,0.5300833168838005,19,Noncoincidental Flares
360,KNN,0.7002710374420901,20,All Flares
361,LR,0.718968823574087,20,All Flares
362,RFC,0.7433512759170654,20,All Flares
363,SVM,0.6329068409660514,20,All Flares
364,DART,0.7386627079061288,20,All Flares
365,LDA,0.567750816435027,20,All Flares
366,KNN,0.7121338688085677,20,Coincidental Flares
367,LR,0.7336331994645247,20,Coincidental Flares
368,RFC,0.7749665327978579,20,Coincidental Flares
369,SVM,0.730987951807229,20,Coincidental Flares
370,DART,0.754136546184739,20,Coincidental Flares
371,LDA,0.7167389558232932,20,Coincidental Flares
372,KNN,0.6275858665613896,20,Noncoincidental Flares
373,LR,0.7320329977628632,20,Noncoincidental Flares
374,RFC,0.6701000954072904,20,Noncoincidental Flares
375,SVM,0.5816554809843401,20,Noncoincidental Flares
376,DART,0.6755502368732728,20,Noncoincidental Flares
377,LDA,0.5312302605606001,20,Noncoincidental Flares
378,KNN,0.6842100516442622,21,All Flares
379,LR,0.7108676046176046,21,All Flares
380,RFC,0.7328607978279033,21,All Flares
381,SVM,0.6307171812106023,21,All Flares
382,DART,0.7267168869142554,21,All Flares
383,LDA,0.5726947577276525,21,All Flares
384,KNN,0.7147309236947792,21,Coincidental Flares
385,LR,0.7307469879518074,21,Coincidental Flares
386,RFC,0.7759303882195447,21,Coincidental Flares
387,SVM,0.7376385542168674,21,Coincidental Flares
388,DART,0.7552610441767068,21,Coincidental Flares
389,LDA,0.7208246318607763,21,Coincidental Flares
390,KNN,0.6162307540465851,21,Noncoincidental Flares
391,LR,0.7193051717331227,21,Noncoincidental Flares
392,RFC,0.6659478220818528,21,Noncoincidental Flares
393,SVM,0.5709657520726412,21,Noncoincidental Flares
394,DART,0.667076260034215,21,Noncoincidental Flares
395,LDA,0.5277421371233056,21,Noncoincidental Flares
396,KNN,0.686865126832232,22,All Flares
397,LR,0.7031608377003115,22,All Flares
398,RFC,0.7394295397584872,22,All Flares
399,SVM,0.6277307852965747,22,All Flares
400,DART,0.7309255620110883,22,All Flares
401,LDA,0.5707274815827447,22,All Flares
402,KNN,0.7216439089692102,22,Coincidental Flares
403,LR,0.7386720214190093,22,Coincidental Flares
404,RFC,0.7583186077643909,22,Coincidental Flares
405,SVM,0.7501258366800535,22,Coincidental Flares
406,DART,0.7577081659973228,22,Coincidental Flares
407,LDA,0.7039036144578315,22,Coincidental Flares
408,KNN,0.6246718318199762,22,Noncoincidental Flares
409,LR,0.7135186373207001,22,Noncoincidental Flares
410,RFC,0.6695700092117384,22,Noncoincidental Flares
411,SVM,0.5642144525595473,22,Noncoincidental Flares
412,DART,0.6671461705487564,22,Noncoincidental Flares
413,LDA,0.5258541419923675,22,Noncoincidental Flares
414,KNN,0.69334961456672,23,All Flares
415,LR,0.696548188653452,23,All Flares
416,RFC,0.7432143331814384,23,All Flares
417,SVM,0.6219483367509683,23,All Flares
418,DART,0.7379630420748842,23,All Flares
419,LDA,0.5696537745879852,23,All Flares
420,KNN,0.7195823293172691,23,Coincidental Flares
421,LR,0.7051994645247657,23,Coincidental Flares
422,RFC,0.7674805890227577,23,Coincidental Flares
423,SVM,0.706479250334672,23,Coincidental Flares
424,DART,0.7567282463186077,23,Coincidental Flares
425,LDA,0.6926907630522087,23,Coincidental Flares
426,KNN,0.6253302243716278,23,Noncoincidental Flares
427,LR,0.6943475292801684,23,Noncoincidental Flares
428,RFC,0.6682663837347019,23,Noncoincidental Flares
429,SVM,0.5830861791025136,23,Noncoincidental Flares
430,DART,0.6606029576260034,23,Noncoincidental Flares
431,LDA,0.515517666798263,23,Noncoincidental Flares
432,KNN,0.6881519613427507,24,All Flares
433,LR,0.6873103687248426,24,All Flares
434,RFC,0.7280991304017619,24,All Flares
435,SVM,0.6121805460621251,24,All Flares
436,DART,0.7259505297334246,24,All Flares
437,LDA,0.5708236025670235,24,All Flares
438,KNN,0.6939062918340028,24,Coincidental Flares
439,LR,0.717697456492637,24,Coincidental Flares
440,RFC,0.7428647925033467,24,Coincidental Flares
441,SVM,0.6971137884872824,24,Coincidental Flares
442,DART,0.7285515394912986,24,Coincidental Flares
443,LDA,0.7132048192771084,24,Coincidental Flares
444,KNN,0.6122750526385052,24,Noncoincidental Flares
445,LR,0.6901640018423476,24,Noncoincidental Flares
446,RFC,0.6477801355441506,24,Noncoincidental Flares
447,SVM,0.5755712100276352,24,Noncoincidental Flares
448,DART,0.648372729964469,24,Noncoincidental Flares
449,LDA,0.523463202395052,24,Noncoincidental Flares
