,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
83,818.2530297029704,2117.895148514851,49.96311881188119,62.26641584158416,99.296297029703,108.67600990099008,0.05945010099009898,-0.002031957722772278,13316.59504950495,42.79982178217821,4.887115841584158,28714634653465.348,41.36343564356436,1.4148841485148514e+24,4722.629009900989,81853138613861.39,5.1975745544554484e+22,210.25671287128714,141553.2911881188,9.841655445544552
84,813.1103529411764,2057.875784313724,49.58097058823534,61.68438235294115,98.90824509803923,108.18773529411759,0.05909275765980387,-0.0020528770588235288,13002.945098039212,42.081441176470605,4.8716333333333335,28823575490196.08,40.68925490196077,1.3586341176470588e+24,4587.7011764705885,79879578431372.55,5.092876666666667e+22,209.40531372549023,135296.468627451,9.948922549019603
85,832.8694215686274,2059.232843137255,49.78092156862746,61.98799019607841,99.04325490196081,108.35832352941166,0.07541124156862752,-0.0015419109803921577,13062.812745098041,42.63485294117646,4.8758549019607855,29381640196078.43,40.96641176470588,1.3590462745098037e+24,4619.645588235297,80155343137254.9,5.068155980392155e+22,204.25148039215682,135685.8656862745,9.621176470588237
86,844.712222330097,2083.592524271844,49.6195339805825,61.790563106796135,98.9861844660194,108.32374757281549,0.06622832135922332,-0.0020046900000000004,13000.644660194173,42.520165048543674,4.861192233009711,29651337864077.668,40.737213592233026,1.3825313009708739e+24,4651.900873786407,80738650485436.89,5.1409019417475705e+22,204.2731359223301,138967.16708737865,9.89253203883495
87,852.5463106796116,2058.8894174757297,49.967504854368904,62.03792233009707,98.6117378640776,108.22183495145627,0.06526345825242719,-0.002053914951456311,13251.290291262136,41.96230097087377,4.886550485436893,29994694174757.28,41.38593203883495,1.3774782524271848e+24,4656.769611650485,80588339805825.25,5.102365339805824e+22,210.0261844660195,133961.6932038835,9.829600970873784
88,843.4380896226417,2088.67537735849,49.89859433962261,61.85895283018863,98.52643396226422,108.14069811320753,0.06340058679245283,-0.0017415736698113196,13256.600943396224,42.484698113207536,4.892749056603775,29713409433962.266,41.32846226415094,1.397273490566038e+24,4711.887169811321,81533367924528.3,5.154328018867926e+22,206.3652452830189,141961.58207547173,9.582507547169813
89,824.2654444444445,2077.0155555555557,49.73580555555556,61.862666666666684,98.98423148148153,108.41612962962967,0.06071742407407409,-0.0018309881203703705,13120.827777777777,42.62530555555558,4.875994444444445,29394655555555.555,40.97720370370371,1.379305435185185e+24,4667.877407407407,80801907407407.4,5.103633333333332e+22,207.53518518518533,139683.77000000002,9.895812037037036
90,824.1712728971964,2084.240934579439,49.68930841121497,61.7244205607477,98.85941121495331,108.2729906542056,0.057914583457943924,-0.0027284603738317744,13050.280373831774,42.61371962616822,4.872029906542056,29355993457943.926,40.90264485981309,1.3820642897196258e+24,4691.587943925233,81129878504672.89,5.129530093457945e+22,207.93457009345795,138263.74308411215,9.89821495327103
91,803.5317141509433,2085.1740566037734,49.64382075471697,61.586481132075484,98.87435849056607,108.09745283018871,0.06533101981132078,-0.002318048490566037,12959.484905660376,42.5598962264151,4.8637518867924525,28795322452830.188,40.799283018867925,1.3761768679245285e+24,4638.677735849058,80637301886792.45,5.120095943396228e+22,207.1274056603774,133772.91528301887,9.855577358490565
92,838.633874528302,2085.985566037735,49.62383018867923,61.51738679245285,98.81448113207544,108.13689622641512,0.05776425820754713,-0.00294469791509434,13039.727358490567,42.24653773584905,4.868334905660378,29606935849056.605,40.87048113207546,1.382136613207547e+24,4664.347547169808,80665556603773.58,5.1317201886792475e+22,205.75222641509427,136447.09339622644,9.799992452830187
93,832.1785566037732,2089.8023584905663,49.71687735849056,61.73571698113206,98.97971698113206,108.48780188679244,0.05477196226415094,-0.0029166118396226418,13130.76037735849,42.25849056603775,4.87997830188679,29082912264150.945,41.059716981132084,1.3862680094339623e+24,4686.121981132076,80848952830188.67,5.130942264150943e+22,207.4368962264151,136231.42556603774,9.863433018867921
94,830.1972634615382,2105.8965384615376,49.916932692307675,61.89549038461538,99.05627884615389,108.51613461538469,0.05828293365384617,-0.0016858187307692318,13201.103846153845,42.856865384615375,4.878684615384617,29076249038461.54,41.36698076923078,1.393383423076923e+24,4688.918846153844,81138326923076.92,5.135291730769232e+22,207.2403461538462,136139.79326923078,9.793870192307697
95,836.7102855769231,2101.055096153847,49.72183653846155,61.644528846153875,98.92493269230764,108.39389423076919,0.05422075480769229,-0.0024385617211538455,13112.020192307695,42.66733653846154,4.8790144230769235,29409918269230.77,41.05243269230769,1.3878254230769228e+24,4687.825480769232,80909990384615.39,5.138448846153846e+22,205.134798076923,132840.60701923075,9.769053846153849
96,844.5572348571433,2079.203428571429,49.65262857142857,61.72976190476191,99.07640952380955,108.55012380952378,0.05157773619999999,-0.0019423132476190474,13066.987619047617,42.58299047619048,4.873602857142857,29740208571428.57,40.88053333333335,1.3701483428571427e+24,4641.878476190476,80062609523809.53,5.079720476190475e+22,202.8703619047619,131709.29695238094,9.71835714285714
97,841.8447169811319,2079.8472641509425,49.70226415094343,61.81221698113207,99.12952830188682,108.66465094339624,0.06072654150943394,-0.0020975747075471706,13111.358490566037,42.310490566037714,4.87920283018868,29320524528301.887,41.02838679245282,1.3726314905660375e+24,4647.443962264151,80234518867924.53,5.0792007547169815e+22,203.10266981132077,130190.2513207547,9.656183018867925
98,867.3852343137255,2109.220980392158,49.55744117647057,61.63692156862746,99.05160784313723,108.58859803921571,0.052015524509803936,-0.0023748347941176472,13206.779411764706,42.048009803921566,4.883043137254901,30123342156862.746,40.88066666666668,1.400476705882353e+24,4714.638039215684,81064137254901.95,5.168725588235293e+22,203.20077450980406,133446.62382352943,9.625923529411764
99,863.0647050505053,2086.4703030303026,49.60478787878787,61.82472727272727,99.31112121212121,108.74990909090906,0.05259640202020204,-0.0018698460606060608,13114.51616161616,42.088595959595985,4.883538383838383,30196573737373.74,40.902,1.3724897171717168e+24,4642.710404040403,80330848484848.48,5.042284646464649e+22,203.90102020202016,134177.99474747473,9.733781818181818
