,name,tss,timepoint,dataset
136,DART,0.9395959595959595,7,Coincidental Flares
137,LDA,0.9071380471380471,7,Coincidental Flares
138,KNN,0.7998440545808966,7,Noncoincidental Flares
139,LR,0.8357456140350877,7,Noncoincidental Flares
140,RFC,0.8696978557504873,7,Noncoincidental Flares
141,SVM,0.7886647173489278,7,Noncoincidental Flares
142,DART,0.8442592592592593,7,Noncoincidental Flares
143,LDA,0.7843372319688111,7,Noncoincidental Flares
144,KNN,0.888983923338877,8,All Flares
145,LR,0.8779084501465113,8,All Flares
146,RFC,0.9038106174599404,8,All Flares
147,SVM,0.8490179773501227,8,All Flares
148,DART,0.9056334310076292,8,All Flares
149,LDA,0.8248541485177265,8,All Flares
150,KNN,0.9022895622895624,8,Coincidental Flares
151,LR,0.9061952861952862,8,Coincidental Flares
152,RFC,0.9552188552188551,8,Coincidental Flares
153,SVM,0.8998653198653199,8,Coincidental Flares
154,DART,0.9500336700336701,8,Coincidental Flares
155,LDA,0.9152861952861954,8,Coincidental Flares
156,KNN,0.801159844054581,8,Noncoincidental Flares
157,LR,0.8501413255360625,8,Noncoincidental Flares
158,RFC,0.8528849902534114,8,Noncoincidental Flares
159,SVM,0.7784844054580896,8,Noncoincidental Flares
160,DART,0.8550584795321635,8,Noncoincidental Flares
161,LDA,0.7958820662768031,8,Noncoincidental Flares
162,KNN,0.8870370370370371,9,All Flares
163,LR,0.8762057495842243,9,All Flares
164,RFC,0.9087774873947362,9,All Flares
165,SVM,0.8544507800744436,9,All Flares
166,DART,0.9006731606874159,9,All Flares
167,LDA,0.8234761489928989,9,All Flares
168,KNN,0.9261952861952862,9,Coincidental Flares
169,LR,0.9063299663299663,9,Coincidental Flares
170,RFC,0.9456565656565659,9,Coincidental Flares
171,SVM,0.9084848484848485,9,Coincidental Flares
172,DART,0.9502356902356901,9,Coincidental Flares
173,LDA,0.9141414141414143,9,Coincidental Flares
174,KNN,0.8092641325536062,9,Noncoincidental Flares
175,LR,0.8423099415204679,9,Noncoincidental Flares
176,RFC,0.857987329434698,9,Noncoincidental Flares
177,SVM,0.7921929824561403,9,Noncoincidental Flares
178,DART,0.8532992202729045,9,Noncoincidental Flares
179,LDA,0.7929288499025342,9,Noncoincidental Flares
180,KNN,0.8873247802328342,10,All Flares
181,LR,0.8690821256038646,10,All Flares
182,RFC,0.9031374567725245,10,All Flares
183,SVM,0.8409506084844643,10,All Flares
184,DART,0.9017106200997862,10,All Flares
185,LDA,0.8219687970222539,10,All Flares
186,KNN,0.8978451178451178,10,Coincidental Flares
187,LR,0.9105723905723906,10,Coincidental Flares
188,RFC,0.943097643097643,10,Coincidental Flares
189,SVM,0.9115824915824915,10,Coincidental Flares
190,DART,0.9424242424242423,10,Coincidental Flares
191,LDA,0.9066666666666666,10,Coincidental Flares
192,KNN,0.8135818713450292,10,Noncoincidental Flares
193,LR,0.8437280701754387,10,Noncoincidental Flares
194,RFC,0.8504142300194932,10,Noncoincidental Flares
195,SVM,0.7845077972709552,10,Noncoincidental Flares
196,DART,0.8575925925925927,10,Noncoincidental Flares
197,LDA,0.7745077972709553,10,Noncoincidental Flares
198,KNN,0.8739341622449249,11,All Flares
199,LR,0.8743393785802909,11,All Flares
200,RFC,0.9058525382117684,11,All Flares
201,SVM,0.8389113275784693,11,All Flares
202,DART,0.8929450120112986,11,All Flares
203,LDA,0.8243591774240387,11,All Flares
204,KNN,0.9101683501683503,11,Coincidental Flares
205,LR,0.9175084175084173,11,Coincidental Flares
206,RFC,0.9503703703703703,11,Coincidental Flares
207,SVM,0.9096296296296297,11,Coincidental Flares
208,DART,0.9255892255892256,11,Coincidental Flares
209,LDA,0.9175084175084176,11,Coincidental Flares
210,KNN,0.8188352826510722,11,Noncoincidental Flares
211,LR,0.8225633528265107,11,Noncoincidental Flares
212,RFC,0.860462962962963,11,Noncoincidental Flares
213,SVM,0.7991910331384017,11,Noncoincidental Flares
214,DART,0.8419395711500975,11,Noncoincidental Flares
215,LDA,0.7865838206627681,11,Noncoincidental Flares
216,KNN,0.8784205802381141,12,All Flares
217,LR,0.8682228557852222,12,All Flares
218,RFC,0.9017343787122833,12,All Flares
219,SVM,0.8431680789841872,12,All Flares
220,DART,0.8996145825083814,12,All Flares
221,LDA,0.8263060637258783,12,All Flares
222,KNN,0.9091582491582493,12,Coincidental Flares
223,LR,0.9078787878787878,12,Coincidental Flares
224,RFC,0.9461952861952861,12,Coincidental Flares
225,SVM,0.9111111111111112,12,Coincidental Flares
226,DART,0.9446464646464646,12,Coincidental Flares
227,LDA,0.9166329966329965,12,Coincidental Flares
228,KNN,0.8249512670565303,12,Noncoincidental Flares
229,LR,0.8392202729044834,12,Noncoincidental Flares
230,RFC,0.8679873294346979,12,Noncoincidental Flares
231,SVM,0.7981237816764132,12,Noncoincidental Flares
232,DART,0.851846978557505,12,Noncoincidental Flares
233,LDA,0.7883382066276805,12,Noncoincidental Flares
234,KNN,0.8831828621208523,13,All Flares
235,LR,0.8774253583590721,13,All Flares
236,RFC,0.9072014994324332,13,All Flares
237,SVM,0.8472835986378394,13,All Flares
238,DART,0.895645574298461,13,All Flares
239,LDA,0.8275771494944696,13,All Flares
240,KNN,0.9218855218855219,13,Coincidental Flares
241,LR,0.9106397306397305,13,Coincidental Flares
242,RFC,0.9473400673400671,13,Coincidental Flares
243,SVM,0.9000000000000001,13,Coincidental Flares
244,DART,0.9384511784511784,13,Coincidental Flares
245,LDA,0.9251851851851851,13,Coincidental Flares
246,KNN,0.8142543859649122,13,Noncoincidental Flares
247,LR,0.8400682261208579,13,Noncoincidental Flares
248,RFC,0.866549707602339,13,Noncoincidental Flares
249,SVM,0.797987329434698,13,Noncoincidental Flares
250,DART,0.8440886939571152,13,Noncoincidental Flares
251,LDA,0.7880165692007797,13,Noncoincidental Flares
252,KNN,0.8823922282938678,14,All Flares
253,LR,0.8717681687389456,14,All Flares
254,RFC,0.9014862332039808,14,All Flares
255,SVM,0.849676618885457,14,All Flares
256,DART,0.9014492753623189,14,All Flares
257,LDA,0.8242153058261398,14,All Flares
258,KNN,0.9122558922558922,14,Coincidental Flares
259,LR,0.9206060606060605,14,Coincidental Flares
260,RFC,0.9447811447811448,14,Coincidental Flares
261,SVM,0.9133333333333334,14,Coincidental Flares
262,DART,0.9313804713804715,14,Coincidental Flares
263,LDA,0.9225589225589226,14,Coincidental Flares
264,KNN,0.8271296296296295,14,Noncoincidental Flares
265,LR,0.8420516569200781,14,Noncoincidental Flares
266,RFC,0.8609454191033138,14,Noncoincidental Flares
267,SVM,0.8019152046783627,14,Noncoincidental Flares
268,DART,0.8430019493177389,14,Noncoincidental Flares
269,LDA,0.7904678362573101,14,Noncoincidental Flares
270,KNN,0.8728755840658906,15,All Flares
271,LR,0.8767376785195744,15,All Flares
272,RFC,0.8978802037960985,15,All Flares
273,SVM,0.8410799609302816,15,All Flares
274,DART,0.8950159710672897,15,All Flares
275,LDA,0.8351957445685172,15,All Flares
276,KNN,0.9103030303030304,15,Coincidental Flares
277,LR,0.907003367003367,15,Coincidental Flares
278,RFC,0.9521885521885523,15,Coincidental Flares
279,SVM,0.8955555555555557,15,Coincidental Flares
280,DART,0.933063973063973,15,Coincidental Flares
281,LDA,0.9006060606060605,15,Coincidental Flares
282,KNN,0.8216374269005848,15,Noncoincidental Flares
283,LR,0.844288499025341,15,Noncoincidental Flares
284,RFC,0.866803118908382,15,Noncoincidental Flares
285,SVM,0.800458089668616,15,Noncoincidental Flares
286,DART,0.8493274853801169,15,Noncoincidental Flares
287,LDA,0.7762183235867446,15,Noncoincidental Flares
288,KNN,0.8734708693012327,16,All Flares
289,LR,0.8743420184261239,16,All Flares
290,RFC,0.8952456376547608,16,All Flares
291,SVM,0.8425754335946782,16,All Flares
292,DART,0.8815184393231434,16,All Flares
293,LDA,0.8299899685858347,16,All Flares
294,KNN,0.9002020202020202,16,Coincidental Flares
295,LR,0.9147474747474746,16,Coincidental Flares
296,RFC,0.9284175084175085,16,Coincidental Flares
297,SVM,0.894814814814815,16,Coincidental Flares
298,DART,0.9345454545454547,16,Coincidental Flares
299,LDA,0.9084848484848485,16,Coincidental Flares
300,KNN,0.8273196881091619,16,Noncoincidental Flares
301,LR,0.8537134502923978,16,Noncoincidental Flares
302,RFC,0.8613109161793371,16,Noncoincidental Flares
303,SVM,0.784556530214425,16,Noncoincidental Flares
304,DART,0.8378313840155944,16,Noncoincidental Flares
305,LDA,0.7995126705653022,16,Noncoincidental Flares
306,KNN,0.878259549642301,17,All Flares
307,LR,0.874434413030279,17,All Flares
308,RFC,0.8995710250521368,17,All Flares
309,SVM,0.8367255352287426,17,All Flares
310,DART,0.8940893851799057,17,All Flares
311,LDA,0.816469998152108,17,All Flares
312,KNN,0.9011447811447811,17,Coincidental Flares
313,LR,0.8926599326599326,17,Coincidental Flares
314,RFC,0.9421548821548822,17,Coincidental Flares
315,SVM,0.9044444444444445,17,Coincidental Flares
316,DART,0.9156228956228956,17,Coincidental Flares
317,LDA,0.9051851851851852,17,Coincidental Flares
318,KNN,0.8169931773879141,17,Noncoincidental Flares
319,LR,0.8426023391812865,17,Noncoincidental Flares
320,RFC,0.8562816764132555,17,Noncoincidental Flares
321,SVM,0.7951754385964914,17,Noncoincidental Flares
322,DART,0.8500487329434698,17,Noncoincidental Flares
323,LDA,0.7833723196881092,17,Noncoincidental Flares
324,KNN,0.8725759615638448,18,All Flares
325,LR,0.8655394524959743,18,All Flares
326,RFC,0.8958237638921889,18,All Flares
327,SVM,0.8360497346954937,18,All Flares
328,DART,0.8941210633299015,18,All Flares
329,LDA,0.8257794144821943,18,All Flares
330,KNN,0.8902356902356902,18,Coincidental Flares
331,LR,0.9040404040404042,18,Coincidental Flares
332,RFC,0.941144781144781,18,Coincidental Flares
333,SVM,0.8958249158249159,18,Coincidental Flares
334,DART,0.9106397306397306,18,Coincidental Flares
335,LDA,0.8875420875420875,18,Coincidental Flares
336,KNN,0.8123830409356726,18,Noncoincidental Flares
337,LR,0.8296588693957115,18,Noncoincidental Flares
338,RFC,0.8675925925925925,18,Noncoincidental Flares
339,SVM,0.8082456140350878,18,Noncoincidental Flares
340,DART,0.8487768031189085,18,Noncoincidental Flares
341,LDA,0.7844444444444445,18,Noncoincidental Flares
342,KNN,0.8582020010031415,19,All Flares
343,LR,0.8678862754415141,19,All Flares
344,RFC,0.8928961748633879,19,All Flares
345,SVM,0.8329465959187983,19,All Flares
346,DART,0.8894907737388138,19,All Flares
347,LDA,0.8177146854623689,19,All Flares
348,KNN,0.8870707070707068,19,Coincidental Flares
349,LR,0.8989225589225589,19,Coincidental Flares
350,RFC,0.9317171717171716,19,Coincidental Flares
351,SVM,0.8659259259259259,19,Coincidental Flares
352,DART,0.9217508417508419,19,Coincidental Flares
353,LDA,0.9069360269360269,19,Coincidental Flares
354,KNN,0.8272758284600389,19,Noncoincidental Flares
355,LR,0.8282309941520467,19,Noncoincidental Flares
356,RFC,0.8612231968810916,19,Noncoincidental Flares
357,SVM,0.7969054580896687,19,Noncoincidental Flares
358,DART,0.8469054580896687,19,Noncoincidental Flares
359,LDA,0.7751656920077975,19,Noncoincidental Flares
360,KNN,0.8525038937726038,20,All Flares
361,LR,0.8540099258203321,20,All Flares
362,RFC,0.8865856233995935,20,All Flares
363,SVM,0.8293656450463293,20,All Flares
364,DART,0.8774345978194873,20,All Flares
365,LDA,0.8322074390855574,20,All Flares
366,KNN,0.8787205387205387,20,Coincidental Flares
367,LR,0.9115151515151515,20,Coincidental Flares
368,RFC,0.9250505050505049,20,Coincidental Flares
369,SVM,0.8890235690235692,20,Coincidental Flares
370,DART,0.915218855218855,20,Coincidental Flares
371,LDA,0.8938047138047138,20,Coincidental Flares
372,KNN,0.8093810916179337,20,Noncoincidental Flares
373,LR,0.8343762183235869,20,Noncoincidental Flares
374,RFC,0.8603411306042884,20,Noncoincidental Flares
375,SVM,0.7936549707602338,20,Noncoincidental Flares
376,DART,0.8424805068226122,20,Noncoincidental Flares
377,LDA,0.7674269005847952,20,Noncoincidental Flares
378,KNN,0.86378659486286,21,All Flares
379,LR,0.8572595760407592,21,All Flares
380,RFC,0.8872733032390908,21,All Flares
381,SVM,0.8306195718170059,21,All Flares
382,DART,0.8814669623293999,21,All Flares
383,LDA,0.8276721839444575,21,All Flares
384,KNN,0.8865319865319866,21,Coincidental Flares
385,LR,0.9002020202020202,21,Coincidental Flares
386,RFC,0.9176430976430976,21,Coincidental Flares
387,SVM,0.8838383838383839,21,Coincidental Flares
388,DART,0.8899663299663298,21,Coincidental Flares
389,LDA,0.9028956228956229,21,Coincidental Flares
390,KNN,0.8285282651072124,21,Noncoincidental Flares
391,LR,0.8347563352826513,21,Noncoincidental Flares
392,RFC,0.8543713450292398,21,Noncoincidental Flares
393,SVM,0.801179337231969,21,Noncoincidental Flares
394,DART,0.8401949317738793,21,Noncoincidental Flares
395,LDA,0.7969054580896684,21,Noncoincidental Flares
396,KNN,0.8753082020010031,22,All Flares
397,LR,0.8554420421847362,22,All Flares
398,RFC,0.8940577070299092,22,All Flares
399,SVM,0.8264578548612761,22,All Flares
400,DART,0.8852023441830997,22,All Flares
401,LDA,0.825213167551015,22,All Flares
402,KNN,0.8785858585858584,22,Coincidental Flares
403,LR,0.8912457912457913,22,Coincidental Flares
404,RFC,0.9143434343434342,22,Coincidental Flares
405,SVM,0.8933333333333334,22,Coincidental Flares
406,DART,0.8947474747474747,22,Coincidental Flares
407,LDA,0.8977777777777779,22,Coincidental Flares
408,KNN,0.823615984405458,22,Noncoincidental Flares
409,LR,0.8383771929824562,22,Noncoincidental Flares
410,RFC,0.8626315789473685,22,Noncoincidental Flares
411,SVM,0.7958479532163742,22,Noncoincidental Flares
412,DART,0.8439278752436647,22,Noncoincidental Flares
413,LDA,0.7790838206627679,22,Noncoincidental Flares
414,KNN,0.8709656556057126,23,All Flares
415,LR,0.8620852142234895,23,All Flares
416,RFC,0.8924210026134474,23,All Flares
417,SVM,0.8225984002534251,23,All Flares
418,DART,0.8938795174361817,23,All Flares
419,LDA,0.8268379926612287,23,All Flares
420,KNN,0.8772390572390573,23,Coincidental Flares
421,LR,0.8669360269360271,23,Coincidental Flares
422,RFC,0.9103703703703704,23,Coincidental Flares
423,SVM,0.851986531986532,23,Coincidental Flares
424,DART,0.8816161616161616,23,Coincidental Flares
425,LDA,0.8892929292929292,23,Coincidental Flares
426,KNN,0.8131968810916178,23,Noncoincidental Flares
427,LR,0.8369249512670565,23,Noncoincidental Flares
428,RFC,0.8527777777777777,23,Noncoincidental Flares
429,SVM,0.7916666666666666,23,Noncoincidental Flares
430,DART,0.8386208576998051,23,Noncoincidental Flares
431,LDA,0.7951949317738792,23,Noncoincidental Flares
432,KNN,0.857008790686624,24,All Flares
433,LR,0.8517726564768616,24,All Flares
434,RFC,0.8879029064702622,24,All Flares
435,SVM,0.8310195084607058,24,All Flares
436,DART,0.879864575908767,24,All Flares
437,LDA,0.816679865895832,24,All Flares
438,KNN,0.8758249158249158,24,Coincidental Flares
439,LR,0.8829629629629631,24,Coincidental Flares
440,RFC,0.9005387205387206,24,Coincidental Flares
441,SVM,0.866936026936027,24,Coincidental Flares
442,DART,0.890841750841751,24,Coincidental Flares
443,LDA,0.9016161616161615,24,Coincidental Flares
444,KNN,0.8212475633528266,24,Noncoincidental Flares
445,LR,0.8274171539961013,24,Noncoincidental Flares
446,RFC,0.8529142300194932,24,Noncoincidental Flares
447,SVM,0.7846296296296296,24,Noncoincidental Flares
448,DART,0.8379288499025341,24,Noncoincidental Flares
449,LDA,0.7753167641325536,24,Noncoincidental Flares
