,name,tss,timepoint,dataset
97,LR,0.9601254480286738,5,Coincidental Flares
98,RFC,0.9643070489844683,5,Coincidental Flares
99,SVM,0.9540322580645163,5,Coincidental Flares
100,DART,0.9623058542413382,5,Coincidental Flares
101,LDA,0.9203703703703704,5,Coincidental Flares
102,KNN,0.7843115214773185,5,Noncoincidental Flares
103,LR,0.8929318881306035,5,Noncoincidental Flares
104,RFC,0.8653231633881976,5,Noncoincidental Flares
105,SVM,0.8010571390338552,5,Noncoincidental Flares
106,DART,0.826693429680182,5,Noncoincidental Flares
107,LDA,0.7818734109460725,5,Noncoincidental Flares
108,KNN,0.8766132418306332,6,All Flares
109,LR,0.9025047416351764,6,All Flares
110,RFC,0.9120719859850296,6,All Flares
111,SVM,0.8697056566621783,6,All Flares
112,DART,0.9003836742967178,6,All Flares
113,LDA,0.8389566954784347,6,All Flares
114,KNN,0.9101851851851852,6,Coincidental Flares
115,LR,0.9553703703703703,6,Coincidental Flares
116,RFC,0.9514814814814814,6,Coincidental Flares
117,SVM,0.9233333333333333,6,Coincidental Flares
118,DART,0.9409259259259258,6,Coincidental Flares
119,LDA,0.9229629629629629,6,Coincidental Flares
120,KNN,0.7284413281753707,6,Noncoincidental Flares
121,LR,0.8791424887169569,6,Noncoincidental Flares
122,RFC,0.8589673329035034,6,Noncoincidental Flares
123,SVM,0.7801257253384911,6,Noncoincidental Flares
124,DART,0.832804104878573,6,Noncoincidental Flares
125,LDA,0.7636390500752203,6,Noncoincidental Flares
126,KNN,0.8679942279942278,7,All Flares
127,LR,0.8927864357864358,7,All Flares
128,RFC,0.8956075036075036,7,All Flares
129,SVM,0.8524141414141415,7,All Flares
130,DART,0.889995670995671,7,All Flares
131,LDA,0.8383160173160171,7,All Flares
132,KNN,0.8941251596424011,7,Coincidental Flares
133,LR,0.9352171136653896,7,Coincidental Flares
134,RFC,0.9431353767560663,7,Coincidental Flares
135,SVM,0.9163154533844189,7,Coincidental Flares
136,DART,0.9552681992337164,7,Coincidental Flares
137,LDA,0.8980204342273308,7,Coincidental Flares
138,KNN,0.7783542976939203,7,Noncoincidental Flares
139,LR,0.8609669811320754,7,Noncoincidental Flares
140,RFC,0.8457101677148847,7,Noncoincidental Flares
141,SVM,0.7741561844863731,7,Noncoincidental Flares
142,DART,0.8351074423480084,7,Noncoincidental Flares
143,LDA,0.7910901467505239,7,Noncoincidental Flares
144,KNN,0.8726666666666667,8,All Flares
145,LR,0.8944444444444445,8,All Flares
146,RFC,0.8973333333333335,8,All Flares
147,SVM,0.8448888888888889,8,All Flares
148,DART,0.8974444444444443,8,All Flares
149,LDA,0.8226666666666665,8,All Flares
150,KNN,0.9174277726001864,8,Coincidental Flares
151,LR,0.9307548928238583,8,Coincidental Flares
152,RFC,0.9287666977322149,8,Coincidental Flares
153,SVM,0.9119291705498603,8,Coincidental Flares
154,DART,0.9330537433985708,8,Coincidental Flares
155,LDA,0.8942218080149114,8,Coincidental Flares
156,KNN,0.7295234958278436,8,Noncoincidental Flares
157,LR,0.8675889328063242,8,Noncoincidental Flares
158,RFC,0.8568291611769874,8,Noncoincidental Flares
159,SVM,0.7745553359683796,8,Noncoincidental Flares
160,DART,0.8231499780412822,8,Noncoincidental Flares
161,LDA,0.7772617479139219,8,Noncoincidental Flares
162,KNN,0.881665544332211,9,All Flares
163,LR,0.887712682379349,9,All Flares
164,RFC,0.9040538720538722,9,All Flares
165,SVM,0.8683411896745228,9,All Flares
166,DART,0.9138630751964085,9,All Flares
167,LDA,0.8291178451178454,9,All Flares
168,KNN,0.9293650793650793,9,Coincidental Flares
169,LR,0.942063492063492,9,Coincidental Flares
170,RFC,0.9426984126984126,9,Coincidental Flares
171,SVM,0.9284126984126982,9,Coincidental Flares
172,DART,0.928095238095238,9,Coincidental Flares
173,LDA,0.895079365079365,9,Coincidental Flares
174,KNN,0.7905192793674086,9,Noncoincidental Flares
175,LR,0.8625499307084046,9,Noncoincidental Flares
176,RFC,0.8465884079236976,9,Noncoincidental Flares
177,SVM,0.7779679900002718,9,Noncoincidental Flares
178,DART,0.8230564386837316,9,Noncoincidental Flares
179,LDA,0.7961088013912665,9,Noncoincidental Flares
180,KNN,0.8562669214843128,10,All Flares
181,LR,0.8935455848499329,10,All Flares
182,RFC,0.894991964557182,10,All Flares
183,SVM,0.8537477015737883,10,All Flares
184,DART,0.888662062575106,10,All Flares
185,LDA,0.8220605481475047,10,All Flares
186,KNN,0.9300460829493087,10,Coincidental Flares
187,LR,0.9018433179723502,10,Coincidental Flares
188,RFC,0.9355453149001537,10,Coincidental Flares
189,SVM,0.9325345622119813,10,Coincidental Flares
190,DART,0.925437788018433,10,Coincidental Flares
191,LDA,0.8948387096774193,10,Coincidental Flares
192,KNN,0.7552920509442249,10,Noncoincidental Flares
193,LR,0.8450043917435224,10,Noncoincidental Flares
194,RFC,0.8418093983311377,10,Noncoincidental Flares
195,SVM,0.780572024593764,10,Noncoincidental Flares
196,DART,0.8249505928853755,10,Noncoincidental Flares
197,LDA,0.7576635924462013,10,Noncoincidental Flares
198,KNN,0.8744585601935874,11,All Flares
199,LR,0.9011070780399273,11,All Flares
200,RFC,0.893611615245009,11,All Flares
201,SVM,0.870314579552329,11,All Flares
202,DART,0.9035722928009681,11,All Flares
203,LDA,0.8582002419842709,11,All Flares
204,KNN,0.9529411764705883,11,Coincidental Flares
205,LR,0.9313725490196079,11,Coincidental Flares
206,RFC,0.9599729546991208,11,Coincidental Flares
207,SVM,0.9660243407707909,11,Coincidental Flares
208,DART,0.9591954022988506,11,Coincidental Flares
209,LDA,0.9353955375253551,11,Coincidental Flares
210,KNN,0.7738171770146057,11,Noncoincidental Flares
211,LR,0.8632859640218803,11,Noncoincidental Flares
212,RFC,0.8471127276828513,11,Noncoincidental Flares
213,SVM,0.7815457057463486,11,Noncoincidental Flares
214,DART,0.8290954717193932,11,Noncoincidental Flares
215,LDA,0.7715530367112164,11,Noncoincidental Flares
216,KNN,0.8751442164733869,12,All Flares
217,LR,0.9005263157894737,12,All Flares
218,RFC,0.899811180493607,12,All Flares
219,SVM,0.8723996431757359,12,All Flares
220,DART,0.8869119833482011,12,All Flares
221,LDA,0.8384552482902171,12,All Flares
222,KNN,0.9404761904761902,12,Coincidental Flares
223,LR,0.9228571428571427,12,Coincidental Flares
224,RFC,0.9588888888888889,12,Coincidental Flares
225,SVM,0.93015873015873,12,Coincidental Flares
226,DART,0.9525396825396825,12,Coincidental Flares
227,LDA,0.9053968253968254,12,Coincidental Flares
228,KNN,0.8052520605712095,12,Noncoincidental Flares
229,LR,0.8905282181877926,12,Noncoincidental Flares
230,RFC,0.8733974095676225,12,Noncoincidental Flares
231,SVM,0.7777759522440373,12,Noncoincidental Flares
232,DART,0.8493578685068048,12,Noncoincidental Flares
233,LDA,0.7835154303239409,12,Noncoincidental Flares
234,KNN,0.8793032364460935,13,All Flares
235,LR,0.9159760874046587,13,All Flares
236,RFC,0.9081632653061225,13,All Flares
237,SVM,0.8650690579262008,13,All Flares
238,DART,0.8885384456813026,13,All Flares
239,LDA,0.8303751803751803,13,All Flares
240,KNN,0.9188762626262627,13,Coincidental Flares
241,LR,0.9034090909090909,13,Coincidental Flares
242,RFC,0.9449810606060605,13,Coincidental Flares
243,SVM,0.94375,13,Coincidental Flares
244,DART,0.911489898989899,13,Coincidental Flares
245,LDA,0.9356376262626261,13,Coincidental Flares
246,KNN,0.814167916041979,13,Noncoincidental Flares
247,LR,0.8905325115220168,13,Noncoincidental Flares
248,RFC,0.8744016880448664,13,Noncoincidental Flares
249,SVM,0.8102421011716366,13,Noncoincidental Flares
250,DART,0.8399244822033427,13,Noncoincidental Flares
251,LDA,0.8032511522016769,13,Noncoincidental Flares
252,KNN,0.8733341828788265,14,All Flares
253,LR,0.9084742162942826,14,All Flares
254,RFC,0.9063163707416532,14,All Flares
255,SVM,0.879969133180415,14,All Flares
256,DART,0.9038866706312124,14,All Flares
257,LDA,0.8372412426018748,14,All Flares
258,KNN,0.909987745098039,14,Coincidental Flares
259,LR,0.9237745098039214,14,Coincidental Flares
260,RFC,0.9469362745098038,14,Coincidental Flares
261,SVM,0.9314338235294118,14,Coincidental Flares
262,DART,0.9208946078431371,14,Coincidental Flares
263,LDA,0.9115808823529411,14,Coincidental Flares
264,KNN,0.7916398022781002,14,Noncoincidental Flares
265,LR,0.8754405759724909,14,Noncoincidental Flares
266,RFC,0.8775037610143994,14,Noncoincidental Flares
267,SVM,0.7807274876423811,14,Noncoincidental Flares
268,DART,0.84585213840533,14,Noncoincidental Flares
269,LDA,0.7975069847410272,14,Noncoincidental Flares
270,KNN,0.859749034749035,15,All Flares
271,LR,0.8956212706212706,15,All Flares
272,RFC,0.8813487188487188,15,All Flares
273,SVM,0.8529557154557154,15,All Flares
274,DART,0.8796946296946296,15,All Flares
275,LDA,0.834478471978472,15,All Flares
276,KNN,0.9386868686868686,15,Coincidental Flares
277,LR,0.9003030303030303,15,Coincidental Flares
278,RFC,0.958080808080808,15,Coincidental Flares
279,SVM,0.9312121212121212,15,Coincidental Flares
280,DART,0.9297979797979797,15,Coincidental Flares
281,LDA,0.9317171717171715,15,Coincidental Flares
282,KNN,0.793514936600043,15,Noncoincidental Flares
283,LR,0.8699521813883516,15,Noncoincidental Flares
284,RFC,0.843267784225231,15,Noncoincidental Flares
285,SVM,0.7824280034386416,15,Noncoincidental Flares
286,DART,0.8209810874704491,15,Noncoincidental Flares
287,LDA,0.7795427681065978,15,Noncoincidental Flares
288,KNN,0.8557066390399723,16,All Flares
289,LR,0.892739359406026,16,All Flares
290,RFC,0.8794785461452127,16,All Flares
291,SVM,0.8528101528101527,16,All Flares
292,DART,0.8733661400328068,16,All Flares
293,LDA,0.8416558749892082,16,All Flares
294,KNN,0.9122549019607841,16,Coincidental Flares
295,LR,0.894546568627451,16,Coincidental Flares
296,RFC,0.9329656862745098,16,Coincidental Flares
297,SVM,0.9146446078431372,16,Coincidental Flares
298,DART,0.9282475490196077,16,Coincidental Flares
299,LDA,0.9094362745098039,16,Coincidental Flares
300,KNN,0.7704401494234205,16,Noncoincidental Flares
301,LR,0.8604894158410482,16,Noncoincidental Flares
302,RFC,0.8378728818147364,16,Noncoincidental Flares
303,SVM,0.7739645931460127,16,Noncoincidental Flares
304,DART,0.8185967191814195,16,Noncoincidental Flares
305,LDA,0.7768393698229656,16,Noncoincidental Flares
306,KNN,0.8734887005649717,17,All Flares
307,LR,0.8904802259887004,17,All Flares
308,RFC,0.893954802259887,17,All Flares
309,SVM,0.8509322033898303,17,All Flares
310,DART,0.882069209039548,17,All Flares
311,LDA,0.8310522598870057,17,All Flares
312,KNN,0.8872321428571429,17,Coincidental Flares
313,LR,0.8988988095238095,17,Coincidental Flares
314,RFC,0.9172321428571429,17,Coincidental Flares
315,SVM,0.910952380952381,17,Coincidental Flares
316,DART,0.9147619047619048,17,Coincidental Flares
317,LDA,0.8861309523809524,17,Coincidental Flares
318,KNN,0.8004230523627078,17,Noncoincidental Flares
319,LR,0.8622685185185186,17,Noncoincidental Flares
320,RFC,0.8570083014048532,17,Noncoincidental Flares
321,SVM,0.7782886334610473,17,Noncoincidental Flares
322,DART,0.8231481481481481,17,Noncoincidental Flares
323,LDA,0.7904613665389527,17,Noncoincidental Flares
324,KNN,0.8498191306410484,18,All Flares
325,LR,0.8805817470201031,18,All Flares
326,RFC,0.8662219059479335,18,All Flares
327,SVM,0.8333585364407281,18,All Flares
328,DART,0.85742157385993,18,All Flares
329,LDA,0.8213944731068018,18,All Flares
330,KNN,0.9132411674347157,18,Coincidental Flares
331,LR,0.9080184331797233,18,Coincidental Flares
332,RFC,0.9108141321044548,18,Coincidental Flares
333,SVM,0.9025192012288786,18,Coincidental Flares
334,DART,0.9090937019969277,18,Coincidental Flares
335,LDA,0.8725345622119817,18,Coincidental Flares
336,KNN,0.74761262779463,18,Noncoincidental Flares
337,LR,0.8522525558925963,18,Noncoincidental Flares
338,RFC,0.8351982923267048,18,Noncoincidental Flares
339,SVM,0.761403213122121,18,Noncoincidental Flares
340,DART,0.824098415908325,18,Noncoincidental Flares
341,LDA,0.7658296820581959,18,Noncoincidental Flares
342,KNN,0.8226034369199448,19,All Flares
343,LR,0.8713594994311719,19,All Flares
344,RFC,0.8686246332554937,19,All Flares
345,SVM,0.8305340997545055,19,All Flares
346,DART,0.8598033051913059,19,All Flares
347,LDA,0.8126339740135322,19,All Flares
348,KNN,0.8956989247311828,19,Coincidental Flares
349,LR,0.8901596611274031,19,Coincidental Flares
350,RFC,0.9062886933854675,19,Coincidental Flares
351,SVM,0.8924731182795699,19,Coincidental Flares
352,DART,0.8933854675790157,19,Coincidental Flares
353,LDA,0.8728250244379276,19,Coincidental Flares
354,KNN,0.7790301003344481,19,Noncoincidental Flares
355,LR,0.8584671125975475,19,Noncoincidental Flares
356,RFC,0.8251003344481604,19,Noncoincidental Flares
357,SVM,0.7564492753623189,19,Noncoincidental Flares
358,DART,0.8313712374581942,19,Noncoincidental Flares
359,LDA,0.7753734671125975,19,Noncoincidental Flares
360,KNN,0.8264402355369392,20,All Flares
361,LR,0.8730862623687246,20,All Flares
362,RFC,0.8733488132094943,20,All Flares
363,SVM,0.836040794026589,20,All Flares
364,DART,0.8616690948825351,20,All Flares
365,LDA,0.8168821708249862,20,All Flares
366,KNN,0.8975887911371782,20,Coincidental Flares
367,LR,0.8996089931573802,20,Coincidental Flares
368,RFC,0.9010101010101008,20,Coincidental Flares
369,SVM,0.8933202997719125,20,Coincidental Flares
370,DART,0.8996089931573803,20,Coincidental Flares
371,LDA,0.8739654610622352,20,Coincidental Flares
372,KNN,0.7401898361042331,20,Noncoincidental Flares
373,LR,0.8615110246433204,20,Noncoincidental Flares
374,RFC,0.8335897889399834,20,Noncoincidental Flares
375,SVM,0.7296663129347952,20,Noncoincidental Flares
376,DART,0.8118175922650631,20,Noncoincidental Flares
377,LDA,0.7714626812875841,20,Noncoincidental Flares
378,KNN,0.8448354604604604,21,All Flares
379,LR,0.8783815065065066,21,All Flares
380,RFC,0.8756381381381381,21,All Flares
381,SVM,0.8422735235235237,21,All Flares
382,DART,0.8644394394394396,21,All Flares
383,LDA,0.8192723973973975,21,All Flares
384,KNN,0.9241414141414139,21,Coincidental Flares
385,LR,0.9138383838383837,21,Coincidental Flares
386,RFC,0.9101010101010102,21,Coincidental Flares
387,SVM,0.9175757575757575,21,Coincidental Flares
388,DART,0.9290909090909091,21,Coincidental Flares
389,LDA,0.87010101010101,21,Coincidental Flares
390,KNN,0.733688446969697,21,Noncoincidental Flares
391,LR,0.8574218750000001,21,Noncoincidental Flares
392,RFC,0.8388375946969696,21,Noncoincidental Flares
393,SVM,0.6915127840909091,21,Noncoincidental Flares
394,DART,0.8183120265151516,21,Noncoincidental Flares
395,LDA,0.7772490530303031,21,Noncoincidental Flares
396,KNN,0.8335545593061416,22,All Flares
397,LR,0.8777455461790904,22,All Flares
398,RFC,0.8920856774496018,22,All Flares
399,SVM,0.8696363689639006,22,All Flares
400,DART,0.86990594233474,22,All Flares
401,LDA,0.8324044772620722,22,All Flares
402,KNN,0.8847833170413815,22,Coincidental Flares
403,LR,0.8608667318344737,22,Coincidental Flares
404,RFC,0.9111111111111112,22,Coincidental Flares
405,SVM,0.91544477028348,22,Coincidental Flares
406,DART,0.8833170413815575,22,Coincidental Flares
407,LDA,0.8827956989247311,22,Coincidental Flares
408,KNN,0.7796622116957087,22,Noncoincidental Flares
409,LR,0.8573055884509108,22,Noncoincidental Flares
410,RFC,0.878920656403316,22,Noncoincidental Flares
411,SVM,0.7854818699599616,22,Noncoincidental Flares
412,DART,0.8458382676366099,22,Noncoincidental Flares
413,LDA,0.7810353578074777,22,Noncoincidental Flares
414,KNN,0.8368598880794004,23,All Flares
415,LR,0.8880266075388027,23,All Flares
416,RFC,0.9000211170942879,23,All Flares
417,SVM,0.8693696547355082,23,All Flares
418,DART,0.8814063984795691,23,All Flares
419,LDA,0.8368176538908245,23,All Flares
420,KNN,0.8903225806451612,23,Coincidental Flares
421,LR,0.8731182795698923,23,Coincidental Flares
422,RFC,0.9096774193548386,23,Coincidental Flares
423,SVM,0.9204301075268817,23,Coincidental Flares
424,DART,0.889247311827957,23,Coincidental Flares
425,LDA,0.8451612903225807,23,Coincidental Flares
426,KNN,0.7840325945976427,23,Noncoincidental Flares
427,LR,0.8996785653865674,23,Noncoincidental Flares
428,RFC,0.8767552021654542,23,Noncoincidental Flares
429,SVM,0.7675266452376924,23,Noncoincidental Flares
430,DART,0.8472960018045452,23,Noncoincidental Flares
431,LDA,0.7745361754920205,23,Noncoincidental Flares
432,KNN,0.8402490480601007,24,All Flares
433,LR,0.8805319102015614,24,All Flares
434,RFC,0.8833105455828518,24,All Flares
435,SVM,0.8521530748761375,24,All Flares
436,DART,0.874457136976433,24,All Flares
437,LDA,0.817278995574766,24,All Flares
438,KNN,0.8121863799283154,24,Coincidental Flares
439,LR,0.8460931899641576,24,Coincidental Flares
440,RFC,0.8826164874551969,24,Coincidental Flares
441,SVM,0.8908243727598565,24,Coincidental Flares
442,DART,0.8525448028673834,24,Coincidental Flares
443,LDA,0.867921146953405,24,Coincidental Flares
444,KNN,0.7650032299741601,24,Noncoincidental Flares
445,LR,0.8618055555555556,24,Noncoincidental Flares
446,RFC,0.8661337209302326,24,Noncoincidental Flares
447,SVM,0.7723514211886304,24,Noncoincidental Flares
448,DART,0.8496608527131783,24,Noncoincidental Flares
449,LDA,0.791392118863049,24,Noncoincidental Flares
