index,time_start,time_peak,time_end,nar,xray_class,COINCIDENCE,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
0,2013-01-03 21:01:00,2013-01-03 21:08:00,2013-01-03 21:17:00,11640,B,False,2.4e+22,50.9,89.9,95.9,53.8,-0.0504,34300000000000.0,-0.00132,1630.0,48.3,935000000000.0,10000.0,4.84e+23,43.5,42.6,4.34,878.0,13000.0,16.3,287.0
1,2013-10-06 00:16:00,2013-10-06 00:51:00,2013-10-06 01:03:00,11857,B,False,1.04e+22,41.4,96.8,97.0,44.6,0.0884,13700000000000.0,0.00206,597.0,35.7,3010000000000.0,6930.0,1.59e+23,34.9,27.8,3.53,543.0,0.0,0.0,0.0
2,2021-06-03 01:57:00,2021-06-03 02:05:00,2021-06-03 02:09:00,12829,B,False,9.1e+21,32.2,104.0,106.0,42.1,-0.065,11000000000000.0,0.00101,527.0,14.6,2810000000000.0,2640.0,5.08e+22,26.0,11.0,3.72,203.0,0.0,0.0,0.0
3,2010-07-12 05:54:00,2010-07-12 06:06:00,2010-07-12 06:21:00,11087,B,False,2.36e+22,33.1,105.0,107.0,44.9,-0.0152,32800000000000.0,-0.00462,1560.0,165.0,11100000000000.0,4090.0,1.94e+23,28.6,12.6,4.13,1020.0,1100.0,15.4,137.0
4,2018-08-25 08:02:00,2018-08-25 08:13:00,2018-08-25 08:30:00,12720,B,False,,,,,,,,,,,,,,,,,,,,
5,2020-08-03 08:34:00,2020-08-03 08:39:00,2020-08-03 08:46:00,12770,B,False,,,,,,,,,,,,,,,,,,,,
6,2010-10-14 16:58:00,2010-10-14 17:03:00,2010-10-14 17:08:00,11113,B,False,,,,,,,,,,,,,,,,,,,,
7,2018-06-01 04:57:00,2018-06-01 05:04:00,2018-06-01 05:09:00,12712,B,False,1.44e+22,38.5,126.0,125.0,60.4,-0.161,25700000000000.0,0.00123,1150.0,29.9,2110000000000.0,3460.0,1.11e+23,31.2,17.6,3.98,864.0,2060.0,14.3,93.4
8,2010-07-12 11:34:00,2010-07-12 11:39:00,2010-07-12 11:44:00,11087,B,True,2.32e+22,35.4,102.0,102.0,45.7,0.0533,35200000000000.0,-0.00503,1550.0,199.0,12300000000000.0,3570.0,1.88e+23,30.5,15.1,4.04,1040.0,4950.0,10.1,86.6
9,2012-12-15 10:37:00,2012-12-15 10:47:00,2012-12-15 10:52:00,11633,B,False,,,,,,,,,,,,,,,,,,,,
10,2017-06-04 19:00:00,2017-06-04 19:04:00,2017-06-04 19:08:00,12661,B,False,1.22e+22,38.7,117.0,120.0,55.6,0.276,20800000000000.0,0.0151,1080.0,293.0,14500000000000.0,5400.0,1.39e+23,31.8,19.9,4.16,616.0,3920.0,25.7,192.0
11,2016-07-15 03:51:00,2016-07-15 03:54:00,2016-07-15 03:56:00,12565,B,False,,,,,,,,,,,,,,,,,,,,
12,2016-12-30 12:22:00,2016-12-30 12:29:00,2016-12-30 12:39:00,12621,B,False,,,,,,,,,,,,,,,,,,,,
13,2021-06-28 23:09:00,2021-06-28 23:15:00,2021-06-28 23:22:00,12835,B,False,1.6e+22,54.6,93.2,101.0,60.2,0.032,24800000000000.0,0.0166,1260.0,397.0,17300000000000.0,12700.0,4.05e+23,46.7,50.2,4.65,604.0,16500.0,13.9,228.0
14,2020-11-26 07:51:00,2020-11-26 07:55:00,2020-11-26 07:59:00,12786,B,False,7.21e+22,41.6,87.7,93.8,41.9,-0.144,80400000000000.0,0.000298,3990.0,30.9,7730000000000.0,10100.0,1.39e+24,34.6,28.3,4.75,2100.0,25300.0,23.5,568.0
15,2021-04-21 22:39:00,2021-04-21 22:48:00,2021-04-21 22:55:00,12817,B,False,,,,,,,,,,,,,,,,,,,,
16,2018-06-17 06:53:00,2018-06-17 06:57:00,2018-06-17 07:06:00,12713,B,False,,,,,,,,,,,,,,,,,,,,
17,2019-01-30 20:27:00,2019-01-30 20:34:00,2019-01-30 20:40:00,12733,B,False,,,,,,,,,,,,,,,,,,,,
18,2017-06-02 05:50:00,2017-06-02 05:55:00,2017-06-02 06:04:00,12661,B,False,,,,,,,,,,,,,,,,,,,,
19,2015-11-21 03:32:00,2015-11-21 03:41:00,2015-11-21 03:53:00,12457,B,False,,,,,,,,,,,,,,,,,,,,
20,2016-03-24 12:55:00,2016-03-24 12:58:00,2016-03-24 13:01:00,12526,B,False,,,,,,,,,,,,,,,,,,,,
21,2016-04-28 01:18:00,2016-04-28 01:25:00,2016-04-28 01:36:00,12535,B,False,,,,,,,,,,,,,,,,,,,,
22,2015-10-07 07:52:00,2015-10-07 07:58:00,2015-10-07 08:05:00,12427,B,False,,,,,,,,,,,,,,,,,,,,
23,2017-12-22 00:17:00,2017-12-22 00:21:00,2017-12-22 00:23:00,12692,B,False,1.12e+22,46.7,114.0,118.0,64.7,0.157,19100000000000.0,0.00453,945.0,79.0,4530000000000.0,5790.0,1.34e+23,37.9,31.5,4.32,409.0,5680.0,16.9,171.0
24,2021-09-24 20:19:00,2021-09-24 20:23:00,2021-09-24 20:27:00,12875,B,False,3.06e+21,23.5,82.6,82.8,33.0,-0.0262,2580000000000.0,-0.0047,143.0,21.6,518000000000.0,1180.0,7.17e+21,17.6,0.675,0.0,34.4,0.0,0.0,0.0
25,2021-09-11 07:15:00,2021-09-11 07:28:00,2021-09-11 07:38:00,12869,B,False,3.83e+22,44.1,108.0,114.0,56.8,0.0584,59200000000000.0,-0.000902,2930.0,52.3,1940000000000.0,7140.0,5.5e+23,37.4,31.6,4.65,1700.0,13900.0,35.2,542.0
26,2021-01-23 00:05:00,2021-01-23 00:42:00,2021-01-23 01:30:00,12798,B,False,4.39e+21,47.0,127.0,124.0,73.2,-0.346,7160000000000.0,0.000722,336.0,4.87,2560000000000.0,7110.0,6.37e+22,36.3,31.9,3.14,333.0,0.0,3.89,25.3
27,2010-08-15 18:52:00,2010-08-15 18:57:00,2010-08-15 19:06:00,11099,B,False,,,,,,,,,,,,,,,,,,,,
28,2015-07-13 23:45:00,2015-07-13 23:48:00,2015-07-13 23:50:00,12386,B,False,,,,,,,,,,,,,,,,,,,,
29,2011-01-31 19:57:00,2011-01-31 20:01:00,2011-01-31 20:04:00,11150,B,False,7.63e+21,44.9,122.0,122.0,68.8,0.0113,12000000000000.0,0.00522,599.0,57.9,3040000000000.0,6380.0,9.4e+22,35.4,29.0,3.79,410.0,1450.0,23.9,193.0
30,2021-04-12 22:57:00,2021-04-12 23:00:00,2021-04-12 23:04:00,12814,B,False,3.77e+21,47.4,139.0,138.0,86.0,0.555,7790000000000.0,-0.00144,409.0,8.59,1750000000000.0,4950.0,3.92e+22,35.4,25.4,3.59,256.0,96.0,35.9,135.0
31,2013-02-09 19:25:00,2013-02-09 19:29:00,2013-02-09 19:35:00,11667,B,False,,,,,,,,,,,,,,,,,,,,
32,2016-01-16 20:05:00,2016-01-16 20:09:00,2016-01-16 20:11:00,12480,B,False,1.22e+22,39.3,72.6,75.1,32.3,0.029,11300000000000.0,-0.00136,519.0,26.9,4500000000000.0,7820.0,2.05e+23,32.7,25.7,3.83,312.0,4280.0,2.61,24.3
33,2013-09-03 23:57:00,2013-09-04 00:03:00,2013-09-04 00:07:00,11837,B,False,9.68e+21,48.0,113.0,118.0,64.6,-0.369,16600000000000.0,-0.00152,811.0,21.8,2840000000000.0,7750.0,1.48e+23,39.6,37.6,4.29,400.0,2890.0,17.5,164.0
34,2017-08-30 17:40:00,2017-08-30 17:44:00,2017-08-30 17:50:00,12674,B,False,,,,,,,,,,,,,,,,,,,,
35,2017-06-19 04:24:00,2017-06-19 04:29:00,2017-06-19 04:36:00,12663,B,False,6.87e+21,37.6,111.0,112.0,49.4,0.0257,8380000000000.0,0.00332,401.0,34.4,2440000000000.0,4670.0,6.43e+22,31.3,19.6,3.55,243.0,185.0,40.0,257.0
36,2021-03-22 21:23:00,2021-03-22 21:28:00,2021-03-22 21:37:00,12811,B,False,9.06e+21,30.7,99.6,103.0,41.5,-0.244,10700000000000.0,-0.00269,517.0,37.0,1750000000000.0,2490.0,4.54e+22,25.8,8.19,3.4,204.0,67.9,52.7,203.0
37,2017-06-06 20:27:00,2017-06-06 20:47:00,2017-06-06 20:59:00,12661,B,False,4.5e+21,40.8,134.0,137.0,65.6,0.652,7870000000000.0,0.00543,397.0,38.2,2480000000000.0,3920.0,3.66e+22,28.4,17.3,2.91,629.0,0.0,3.93,18.3
38,2013-05-25 16:48:00,2013-05-25 16:52:00,2013-05-25 16:55:00,11754,B,False,2.35e+22,48.5,115.0,116.0,66.8,0.466,41600000000000.0,-0.00938,2130.0,356.0,9520000000000.0,7690.0,3.87e+23,39.2,34.2,4.15,1500.0,9420.0,28.5,428.0
39,2020-10-28 23:35:00,2020-10-28 23:41:00,2020-10-28 23:45:00,12779,B,False,2.33e+22,48.4,109.0,117.0,65.8,-0.0161,37800000000000.0,0.00593,2040.0,196.0,7980000000000.0,9300.0,4.07e+23,40.6,37.4,4.66,802.0,15500.0,18.6,298.0
40,2017-01-25 02:15:00,2017-01-25 02:20:00,2017-01-25 02:24:00,12629,B,False,,,,,,,,,,,,,,,,,,,,
41,2013-04-03 17:09:00,2013-04-03 17:17:00,2013-04-03 17:26:00,11713,B,False,6.88e+21,43.1,128.0,127.0,69.6,0.985,14600000000000.0,-0.00806,676.0,100.0,6420000000000.0,3020.0,4.98e+22,32.2,20.3,3.05,686.0,222.0,126.0,670.0
42,2013-06-30 02:50:00,2013-06-30 02:55:00,2013-06-30 02:58:00,11781,B,False,5.92e+21,57.5,113.0,116.0,75.6,-0.0249,14200000000000.0,0.00757,629.0,81.8,3240000000000.0,7120.0,1.02e+23,45.6,44.0,3.94,279.0,2290.0,17.4,161.0
43,2021-07-07 13:29:00,2021-07-07 13:38:00,2021-07-07 13:43:00,12835,B,False,,,,,,,,,,,,,,,,,,,,
44,2016-09-03 00:42:00,2016-09-03 01:03:00,2016-09-03 01:13:00,12585,B,False,,,,,,,,,,,,,,,,,,,,
45,2010-12-11 11:14:00,2010-12-11 11:17:00,2010-12-11 11:20:00,11131,B,False,1.99e+22,48.6,81.9,83.7,42.6,-0.267,23200000000000.0,-0.0022,1380.0,62.0,3840000000000.0,17200.0,6.45e+23,42.5,41.4,4.26,712.0,0.0,2.16,33.3
46,2011-02-01 05:48:00,2011-02-01 05:54:00,2011-02-01 06:04:00,11150,B,True,,,,,,,,,,,,,,,,,,,,
47,2016-05-20 08:34:00,2016-05-20 08:42:00,2016-05-20 08:47:00,12546,B,False,,,,,,,,,,,,,,,,,,,,
48,2018-08-25 18:29:00,2018-08-25 18:33:00,2018-08-25 18:37:00,12720,B,True,6.93e+21,48.2,113.0,116.0,69.4,-0.296,9950000000000.0,0.000662,526.0,6.3,1510000000000.0,8680.0,1.1e+23,39.6,36.5,3.96,281.0,1130.0,22.5,216.0
49,2015-03-19 00:59:00,2015-03-19 01:07:00,2015-03-19 01:13:00,12302,B,True,,,,,,,,,,,,,,,,,,,,
50,2017-04-01 03:47:00,2017-04-01 03:51:00,2017-04-01 03:56:00,12645,B,False,2.26e+22,60.5,94.9,96.6,67.4,-0.0752,43400000000000.0,-0.00268,1920.0,101.0,1790000000000.0,12500.0,6.31e+23,51.0,57.2,4.37,1020.0,25700.0,13.5,268.0
51,2017-04-08 01:42:00,2017-04-08 01:48:00,2017-04-08 01:53:00,12650,B,False,,,,,,,,,,,,,,,,,,,,
52,2016-05-24 08:31:00,2016-05-24 08:36:00,2016-05-24 08:40:00,12546,B,False,,,,,,,,,,,,,,,,,,,,
53,2015-03-26 08:08:00,2015-03-26 08:11:00,2015-03-26 08:13:00,12305,B,False,2.25e+22,52.8,104.0,108.0,63.8,0.329,38100000000000.0,-0.0068,2030.0,225.0,7490000000000.0,15000.0,6.61e+23,43.7,43.5,4.46,1740.0,14600.0,4.66,88.7
54,2018-06-19 02:23:00,2018-06-19 02:26:00,2018-06-19 02:28:00,12714,B,False,3.76e+21,41.9,120.0,123.0,64.1,-0.226,6200000000000.0,0.00288,315.0,16.5,1510000000000.0,4670.0,3.55e+22,34.0,23.2,3.7,134.0,225.0,9.9,50.6
55,2017-04-05 17:34:00,2017-04-05 17:40:00,2017-04-05 17:45:00,12645,B,False,,,,,,,,,,,,,,,,,,,,
56,2020-11-07 02:37:00,2020-11-07 02:47:00,2020-11-07 02:58:00,12781,B,False,3.45e+22,47.1,92.7,98.1,49.9,0.0328,47200000000000.0,-0.00555,2230.0,299.0,17700000000000.0,8560.0,6.14e+23,41.6,38.8,4.68,1340.0,16600.0,12.8,228.0
57,2012-03-16 07:46:00,2012-03-16 07:50:00,2012-03-16 07:53:00,11433,B,False,,,,,,,,,,,,,,,,,,,,
58,2021-04-29 19:41:00,2021-04-29 19:54:00,2021-04-29 20:02:00,12820,B,False,2.05e+22,31.7,86.3,87.0,34.4,-0.0493,19400000000000.0,-0.00305,965.0,98.7,2660000000000.0,3270.0,1.4e+23,25.3,12.8,3.7,465.0,171.0,77.2,567.0
59,2021-07-09 02:40:00,2021-07-09 02:44:00,2021-07-09 02:49:00,12840,B,False,,,,,,,,,,,,,,,,,,,,
60,2016-03-15 20:37:00,2016-03-15 20:40:00,2016-03-15 20:48:00,12521,B,False,7.4e+21,44.2,117.0,119.0,65.4,-0.237,12500000000000.0,-0.00761,604.0,90.4,4650000000000.0,4340.0,6.85e+22,35.8,27.4,3.57,347.0,1360.0,15.4,105.0
61,2012-12-15 09:52:00,2012-12-15 09:56:00,2012-12-15 09:59:00,11633,B,False,,,,,,,,,,,,,,,,,,,,
62,2021-01-01 14:59:00,2021-01-01 15:04:00,2021-01-01 15:08:00,12795,B,False,6.31e+21,28.6,117.0,116.0,41.7,-0.103,7610000000000.0,-0.00162,350.0,17.0,549000000000.0,1790.0,2.5e+22,23.3,4.11,0.0,208.0,24.6,89.6,241.0
63,2017-05-29 09:30:00,2017-05-29 09:34:00,2017-05-29 09:37:00,12659,B,False,,,,,,,,,,,,,,,,,,,,
64,2017-01-21 14:08:00,2017-01-21 14:11:00,2017-01-21 14:13:00,12628,B,False,,,,,,,,,,,,,,,,,,,,
65,2020-11-16 00:03:00,2020-11-16 00:09:00,2020-11-16 00:14:00,12781,B,False,,,,,,,,,,,,,,,,,,,,
66,2018-06-20 00:00:00,2018-06-20 00:06:00,2018-06-20 00:11:00,12714,B,True,6.69e+21,37.4,88.5,91.2,44.0,0.168,7640000000000.0,0.00575,355.0,57.4,2620000000000.0,4930.0,6.53e+22,31.8,19.4,3.19,164.0,0.0,3.33,20.5
67,2017-06-27 07:29:00,2017-06-27 07:35:00,2017-06-27 07:41:00,12664,B,False,6.66e+21,52.3,104.0,104.0,64.6,0.0742,10900000000000.0,-0.0165,514.0,189.0,8630000000000.0,8490.0,1.3e+23,42.2,41.4,3.93,483.0,2640.0,10.5,92.7
68,2011-01-07 06:59:00,2011-01-07 07:05:00,2011-01-07 07:14:00,11141,B,False,,,,,,,,,,,,,,,,,,,,
69,2010-07-10 22:34:00,2010-07-10 22:49:00,2010-07-10 23:02:00,11087,B,False,3.28e+22,28.8,86.4,89.5,38.2,-0.199,34000000000000.0,-0.00579,1870.0,269.0,11700000000000.0,3810.0,2.35e+23,24.5,7.08,4.31,874.0,10200.0,14.9,124.0
70,2016-01-25 06:50:00,2016-01-25 06:54:00,2016-01-25 07:01:00,12489,B,False,,,,,,,,,,,,,,,,,,,,
71,2021-06-28 21:42:00,2021-06-28 21:50:00,2021-06-28 22:22:00,12835,B,False,1.56e+22,54.5,96.9,105.0,61.6,0.0976,24600000000000.0,0.0167,1290.0,369.0,13700000000000.0,13300.0,3.89e+23,46.6,50.6,4.57,609.0,16000.0,14.2,229.0
72,2017-08-15 09:58:00,2017-08-15 10:05:00,2017-08-15 10:12:00,12671,B,False,,,,,,,,,,,,,,,,,,,,
73,2016-02-22 16:27:00,2016-02-22 16:31:00,2016-02-22 16:33:00,12505,B,False,1.43e+22,37.9,92.9,94.9,46.4,-0.116,14200000000000.0,0.00498,791.0,95.4,1730000000000.0,5780.0,1.47e+23,31.4,20.9,4.15,405.0,1200.0,24.7,232.0
74,2011-04-13 20:06:00,2011-04-13 20:09:00,2011-04-13 20:11:00,11193,B,False,,,,,,,,,,,,,,,,,,,,
75,2021-07-21 10:54:00,2021-07-21 11:00:00,2021-07-21 11:07:00,12847,B,False,,,,,,,,,,,,,,,,,,,,
76,2019-03-21 20:54:00,2019-03-21 21:13:00,2019-03-21 21:19:00,12736,B,False,2.16e+22,50.3,97.7,110.0,62.3,-0.0833,37700000000000.0,0.00868,2000.0,276.0,4520000000000.0,9450.0,3.99e+23,43.2,41.6,4.7,745.0,16300.0,12.1,173.0
77,2016-05-12 16:06:00,2016-05-12 16:10:00,2016-05-12 16:14:00,12542,B,False,,,,,,,,,,,,,,,,,,,,
78,2020-11-05 08:52:00,2020-11-05 08:57:00,2020-11-05 09:03:00,12781,B,False,4.16e+22,45.4,75.8,85.7,43.2,-0.1,49900000000000.0,-0.00691,2690.0,423.0,23800000000000.0,9490.0,7.72e+23,40.3,33.6,4.77,1220.0,14400.0,12.0,216.0
79,2010-09-20 23:38:00,2010-09-20 23:43:00,2010-09-20 23:45:00,11109,B,False,,,,,,,,,,,,,,,,,,,,
80,2016-05-20 08:34:00,2016-05-20 08:42:00,2016-05-20 08:47:00,12546,B,True,,,,,,,,,,,,,,,,,,,,
81,2021-04-21 16:51:00,2021-04-21 16:58:00,2021-04-21 17:03:00,12817,B,False,,,,,,,,,,,,,,,,,,,,
82,2018-02-08 18:39:00,2018-02-08 18:45:00,2018-02-08 18:50:00,12699,B,False,1.38e+22,54.8,89.5,92.9,56.6,0.133,22300000000000.0,0.00337,1000.0,79.9,2920000000000.0,9220.0,2.9e+23,47.0,50.0,4.23,572.0,8590.0,16.8,235.0
83,2011-08-16 15:39:00,2011-08-16 15:42:00,2011-08-16 15:48:00,11271,B,True,,,,,,,,,,,,,,,,,,,,
84,2017-12-22 00:17:00,2017-12-22 00:21:00,2017-12-22 00:23:00,12692,B,True,1.12e+22,46.7,114.0,118.0,64.7,0.157,19100000000000.0,0.00453,945.0,79.0,4530000000000.0,5790.0,1.34e+23,37.9,31.5,4.32,409.0,5680.0,16.9,171.0
85,2012-02-25 14:20:00,2012-02-25 15:00:00,2012-02-25 15:15:00,11424,B,False,,,,,,,,,,,,,,,,,,,,
86,2017-02-23 00:45:00,2017-02-23 01:05:00,2017-02-23 01:20:00,12638,B,False,,,,,,,,,,,,,,,,,,,,
87,2016-06-11 00:17:00,2016-06-11 00:20:00,2016-06-11 00:23:00,12552,B,False,,,,,,,,,,,,,,,,,,,,
88,2016-05-20 08:34:00,2016-05-20 08:42:00,2016-05-20 08:47:00,12546,B,True,,,,,,,,,,,,,,,,,,,,
89,2021-08-09 13:51:00,2021-08-09 14:05:00,2021-08-09 14:20:00,12853,B,False,1.1e+22,24.6,83.7,85.1,25.9,-0.083,10600000000000.0,-0.00196,464.0,37.5,1010000000000.0,1200.0,3.06e+22,20.7,2.18,0.0,244.0,0.0,0.0,0.0
90,2015-10-20 13:23:00,2015-10-20 13:26:00,2015-10-20 13:28:00,12436,B,False,2.82e+22,44.6,96.7,102.0,53.8,0.116,42200000000000.0,0.012,2180.0,513.0,17100000000000.0,8620.0,4.91e+23,37.8,31.4,4.5,1180.0,21300.0,18.7,303.0
91,2016-05-13 16:16:00,2016-05-13 16:21:00,2016-05-13 16:24:00,12544,B,False,,,,,,,,,,,,,,,,,,,,
92,2010-05-12 02:08:00,2010-05-12 02:22:00,2010-05-12 02:29:00,11067,B,False,,,,,,,,,,,,,,,,,,,,
93,2010-05-02 06:03:00,2010-05-02 06:09:00,2010-05-02 06:18:00,11067,B,False,,,,,,,,,,,,,,,,,,,,
94,2017-10-05 19:51:00,2017-10-05 20:02:00,2017-10-05 20:10:00,12683,B,False,,,,,,,,,,,,,,,,,,,,
95,2014-06-23 16:42:00,2014-06-23 16:45:00,2014-06-23 16:47:00,12096,B,False,,,,,,,,,,,,,,,,,,,,
96,2016-04-30 02:46:00,2016-04-30 02:51:00,2016-04-30 02:56:00,12537,B,False,,,,,,,,,,,,,,,,,,,,
97,2021-07-28 13:53:00,2021-07-28 14:00:00,2021-07-28 14:05:00,12846,B,False,7.12e+21,28.1,107.0,107.0,34.4,-0.0424,9250000000000.0,0.000157,364.0,2.1,404000000000.0,1440.0,2.55e+22,24.7,4.78,2.93,326.0,0.0,0.0,0.0
