,FLARE_TYPE,COINCIDENCE,LABEL,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,X,False,1,800.2072499999997,1001.0707500000002,60.187474999999985,73.747925,100.6679,110.6885,0.10378472499999998,0.021864324999999997,15593.725,51.22557499999999,4.8430675,16473600000000.0,57.06635,7.5894075e+23,2940.3625,50387450000000.0,2.3198349999999994e+22,173.26949999999994,88829.3,8.097577500000002
1,X,False,1,177.583525,1408.7125,57.936675,70.14540000000002,99.343025,106.04554999999998,0.36703125000000003,-0.0037058625000000013,15001.85,50.067575,4.717145,9449065000000.0,55.413725,9.586567499999996e+23,2982.3149999999996,59487900000000.0,3.0762375e+22,228.91050000000004,56063.05,10.446412500000001
2,X,False,1,798.501,1040.13,44.694199999999995,43.076225,75.74622500000001,81.09347499999998,0.05510629500000001,0.015458800000000003,10109.939999999999,38.959075,4.569930000000001,35601125000000.0,33.70095000000001,6.93731e+23,2190.7924999999996,39232325000000.0,3.5979375e+22,280.61599999999993,23867.475,16.41085
3,X,False,1,218.52800000000008,1354.3124999999998,54.150175000000004,70.03960000000004,109.14799999999995,111.91049999999998,0.3124217749999999,0.007354277499999999,9142.2,43.62412499999999,4.464742499999999,9163802500000.0,42.44600000000001,3.6034549999999996e+23,1708.1124999999997,34633000000000.0,1.6830249999999999e+22,66.9025,12926.4,4.9174925
4,X,True,1,398.01200000000006,1196.4950000000001,48.370824999999996,67.77955,113.80550000000001,119.07075000000002,0.26536075000000003,0.016238175,10391.0425,38.898199999999996,4.337792500000001,19109800000000.0,35.69975,3.387627499999999e+23,1647.0175000000004,29310000000000.0,1.5841525000000005e+22,43.20899999999999,9989.2625,3.3972575000000007
5,X,False,1,179.47252499999996,2664.100000000001,45.76732500000001,41.395799999999994,63.317099999999996,79.633925,-0.0098378385,0.0015980177500000002,13642.65,39.102475,4.8542375,7544165000000.0,38.255849999999995,2.0014649999999998e+24,5266.21,83911775000000.0,8.558544999999997e+22,306.8310000000001,49863.6,13.37775
6,X,True,1,919.26475,1185.8725,48.661775000000006,43.79024999999999,63.60175000000002,79.98025000000001,0.06572361000000002,-0.020466775000000003,14244.4,43.517174999999995,4.465959999999999,35899950000000.0,41.461225,8.501705e+23,2336.2149999999992,36185750000000.0,3.7305874999999984e+22,105.955,29265.925,6.347697499999999
7,X,False,1,1441.3850000000002,4559.92,52.78047499999999,58.29045000000001,96.97562500000001,101.56330000000001,0.24850174999999997,0.010393510000000002,12593.155,43.16425,5.076192499999999,60650950000000.0,46.06032499999999,2.3210800000000004e+24,7040.495,140702500000000.0,8.69471e+22,505.7185000000001,257600.25,14.907824999999997
8,X,False,1,427.4255,845.9447500000002,42.73555,41.805625000000006,70.798425,97.44222500000004,-0.11167719500000003,-0.013060834999999998,10908.154999999999,35.54452500000001,4.436782499999999,19482625000000.0,33.124100000000006,4.6941000000000005e+23,1706.3350000000003,25304825000000.0,2.5375749999999997e+22,368.49474999999995,5806.58,38.82724999999999
9,X,True,1,786.01375,1918.8525000000002,42.515024999999994,48.76427500000001,90.91345,98.50470000000004,0.1082405625,-0.010262260000000004,10380.92,35.9611,4.622425000000001,36540050000000.0,29.85114999999999,1.0572925000000005e+24,3624.2049999999995,69174550000000.0,5.4857699999999995e+22,250.87150000000003,38392.025,12.335275
10,X,False,1,221.80265000000003,2125.4550000000004,42.80127500000002,33.05375,62.49775000000002,82.15412500000001,-0.08126182750000001,-0.0028079307500000006,13572.125,33.781075,4.5892325,14731795000000.0,30.885699999999993,1.4644829999999997e+24,3391.7975000000006,51983600000000.0,5.908082499999999e+22,183.831675,48920.65,8.457335
