,FLARE_TYPE,COINCIDENCE,LABEL,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,X,False,1,673.4595238095237,1058.6621904761907,60.29329523809523,70.78508571428573,96.61905714285713,105.89598095238092,0.09769272952380953,0.017486609523809527,15497.495238095238,51.888514285714265,4.857869523809525,12405935238095.238,58.575866666666656,8.012239999999998e+23,2958.168571428571,52020009523809.52,2.42311619047619e+22,177.3708571428571,89439.14285714286,8.141360952380952
1,X,False,1,113.20309580952377,1460.8219047619048,57.94249523809522,68.91328571428572,96.34497142857141,102.89389523809524,0.30346114285714293,-0.0019019659742857146,15162.390476190476,50.0090857142857,4.782663809523811,9021950476190.477,55.45612380952381,9.888489523809522e+23,3065.223809523809,59446942857142.86,3.1234571428571424e+22,230.11038095238095,65754.3238095238,10.032808571428573
2,X,False,1,953.241047619048,991.7351428571433,43.78498095238095,42.28533333333334,73.15807619047617,79.95225714285714,0.05240754489523812,0.018067647619047618,10219.621904761905,37.86256190476192,4.558739999999999,39013895238095.234,32.76500952380952,7.142341904761904e+23,2403.5266666666657,40221590476190.48,3.7111400000000014e+22,275.22542857142867,22870.457142857143,16.32935238095239
3,X,False,1,234.74219047619044,1311.0876190476192,52.79742857142856,69.46173333333334,109.4562857142857,112.11,0.309827380952381,0.008582573333333333,9609.162857142857,42.569714285714284,4.408527619047619,11164283809523.809,41.26150476190478,3.504471428571427e+23,1641.490476190477,32669790476190.477,1.59761619047619e+22,64.6522380952381,13072.862857142856,4.949872380952381
4,X,True,1,335.6531428571429,1165.0761904761912,47.51796190476188,63.1083142857143,109.66330476190474,114.25400000000002,0.30480059999999987,0.013087793333333332,9525.445714285714,38.937295238095224,4.341378095238095,16982307619047.62,35.13355238095238,3.267206666666666e+23,1531.4266666666663,29476409523809.523,1.6099438095238108e+22,45.47614285714285,8447.64761904762,3.579235238095239
5,X,False,1,107.96164952380956,2659.9419047619062,45.71140952380952,42.32153333333331,64.8870476190476,78.7835714285714,-0.009474494761904763,0.0005963195714285716,13089.066666666668,39.6252857142857,4.87016761904762,4655332095238.096,37.72840952380953,1.9399161904761902e+24,5322.396190476193,87188780952380.95,8.463102857142854e+22,307.81200000000007,61208.34285714286,12.966666666666667
6,X,True,1,1002.0729523809522,1257.5723809523813,48.10589523809521,48.2786761904762,71.23055238095237,86.95788571428571,0.03995336200000002,-0.020295580952380956,13430.314285714287,42.3904095238095,4.631493333333335,39460828571428.57,39.589761904761914,8.783800952380954e+23,2735.0676190476206,44108066666666.664,4.013328571428569e+22,168.37323809523812,49813.53333333333,9.006040000000002
7,X,False,1,1362.762857142857,4576.2790476190485,52.601628571428584,58.588542857142855,97.67323809523812,102.50049523809524,0.24226257142857138,0.009971265714285716,12922.830476190476,43.93630476190477,5.073147619047617,58548809523809.52,45.94882857142856,2.3442980952380948e+24,6968.993333333333,138765809523809.53,8.657794285714286e+22,528.0519047619049,260285.42857142858,15.444600000000001
8,X,False,1,510.45190476190464,809.4446666666663,39.88933333333334,42.86771428571427,74.57950476190476,95.02727619047624,-0.13231856000000006,-0.015125146666666665,9212.728571428575,32.77843809523811,4.333684761904762,20750161904761.906,27.039876190476203,4.092371428571427e+23,1759.240952380954,27215485714285.715,2.595109523809524e+22,274.55428571428575,4656.22,28.877942857142866
9,X,True,1,732.4687619047615,1919.523809523809,42.03770476190476,45.734809523809524,85.948180952381,93.86860952380952,0.08483703571428575,-0.009078960952380952,10420.213333333333,34.99571428571427,4.575717142857143,34400885714285.715,29.044780952380947,1.123189523809524e+24,3601.4885714285706,68729009523809.52,5.788946666666666e+22,252.05800000000008,37956.74285714285,12.41014285714286
