,FLARE_TYPE,COINCIDENCE,LABEL,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,X,False,1,823.4064,979.7412,60.239920000000005,74.70080000000002,101.72108,111.41959999999999,0.10655567999999999,0.022786720000000003,15528.36,51.099759999999996,4.860455999999999,16528400000000.0,56.86164000000001,7.457844000000001e+23,2913.8119999999994,50081320000000.0,2.2928399999999997e+22,171.106,97579.0,8.054496
1,X,False,1,192.72639999999996,1401.6319999999998,57.69204000000001,71.46831999999999,101.52120000000002,108.57999999999998,0.42974,-0.004060176,15160.24,49.86104000000001,4.720128,10990872000000.0,55.087480000000006,9.556623999999996e+23,3016.6279999999992,60642880000000.0,3.065628e+22,228.59800000000004,54208.56,10.53028
2,X,False,1,790.8072,1054.9720000000002,44.68055999999999,43.62024,76.76572,81.88808,0.05068803200000001,0.0152706,10191.044,39.123479999999994,4.55616,34913360000000.0,33.828320000000005,7.010932e+23,2209.8999999999996,39941480000000.0,3.6222439999999998e+22,283.202,23473.16,16.58
3,X,False,1,189.8332,1362.92,54.83764000000001,70.51816000000001,109.32520000000001,112.22399999999999,0.3544019999999999,0.0063900879999999995,9108.148,44.190599999999996,4.449532,8266432000000.0,43.215120000000006,3.5928240000000006e+23,1706.5839999999996,34817800000000.0,1.6868240000000004e+22,68.11644,12738.4,4.965631999999999
4,X,True,1,400.8512000000001,1200.612,48.64575999999999,69.36928,115.65640000000002,121.5756,0.2510832,0.017071560000000003,10786.2,39.004960000000004,4.324892000000001,18995640000000.0,35.973600000000005,3.365171999999999e+23,1670.076,28895040000000.0,1.5479840000000003e+22,43.64187999999999,10721.416,3.4721040000000003
5,X,False,1,155.73399999999998,2666.9760000000006,45.81459999999999,40.89131999999999,62.60340000000001,79.3808,-0.0046222599999999996,0.00137094,13605.12,40.18284,4.840344,8101604000000.0,38.380520000000004,1.994748e+24,5222.4839999999995,82233360000000.0,8.565979999999999e+22,301.76360000000005,46586.32,13.356760000000003
6,X,True,1,947.9608000000002,1169.4560000000001,49.16515999999999,43.28188,62.627559999999995,79.48132000000001,0.08463733600000001,-0.021320840000000004,14827.0,44.007760000000005,4.422947999999999,36665080000000.0,42.658519999999996,8.76228e+23,2326.036,35204160000000.0,3.7195759999999994e+22,104.6248,27838.48,6.2063
7,X,False,1,2140.4559999999997,1774.8280000000002,51.18876,59.861479999999986,88.7116,106.1576,0.021950255199999998,-0.03138671999999999,17732.64,45.90424,5.153892,77145960000000.0,46.100440000000006,1.606664e+24,5199.5199999999995,79947080000000.0,5.429116000000001e+22,214.11719999999997,212874.8,6.965411999999999
8,X,False,1,2117.44,1804.2320000000004,51.22040000000001,59.65224,88.3984,105.66519999999998,0.032546832,-0.030532840000000006,17429.6,45.954359999999994,5.162275999999999,76493760000000.0,46.14800000000002,1.6058760000000003e+24,5220.467999999999,81051240000000.0,5.474504e+22,218.8896,206387.2,7.0888719999999985
9,X,False,1,1430.892,4570.488,52.86616,58.67715999999999,97.03172000000002,101.43088,0.25347079999999994,0.010529024000000003,12692.888,43.62492,5.084116000000001,59933480000000.0,46.08856,2.2930760000000003e+24,6977.464,138916800000000.0,8.582288e+22,501.7019999999999,249306.8,14.869479999999996
