,FLARE_TYPE,COINCIDENCE,LABEL,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,X,False,1,674.5512999999999,1055.7753000000002,60.31252999999999,70.91447,96.74091999999999,106.04677999999998,0.09330976600000002,0.017589430000000003,15509.73,51.87461999999998,4.858248000000001,12456902000000.0,58.510559999999984,7.985157999999998e+23,2954.5519999999997,51867620000000.0,2.4112689999999995e+22,176.95059999999995,89590.91,8.116801999999998
1,X,False,1,114.02345059999996,1456.434,58.012549999999976,68.97683,96.38928,102.88168999999998,0.30638970000000004,-0.0020870132730000006,15188.29,50.060199999999995,4.7757450000000015,8913661000000.0,55.57387,9.855313999999996e+23,3040.015999999999,59076140000000.0,3.1094150000000006e+22,230.0203,64423.56,10.062284
2,X,False,1,941.0287000000004,993.9252000000004,43.821279999999994,42.29440000000002,73.24221999999997,79.93136999999999,0.05184912214000002,0.01787032,10209.073,37.869880000000016,4.559070999999999,38832810000000.0,32.79112,7.122973e+23,2377.744999999999,40025610000000.0,3.702826000000002e+22,275.3710000000001,23061.13,16.30721000000001
3,X,False,1,234.62439999999998,1314.361,52.90259999999999,69.4411,109.29039999999998,111.84380000000002,0.31779381000000007,0.008514620999999998,9566.431,42.666259999999994,4.41202,11074668000000.0,41.38738000000002,3.514015999999998e+23,1645.1230000000007,32845350000000.0,1.6018769999999997e+22,65.01437000000001,13100.756,4.965781
4,X,True,1,341.88620000000003,1167.6850000000006,47.601439999999975,63.40865000000001,109.76969999999997,114.35310000000003,0.3080361299999999,0.013396875999999997,9606.694,38.95527999999999,4.3382060000000005,17267580000000.0,35.20869,3.271482999999999e+23,1529.6589999999997,29199070000000.0,1.599873000000001e+22,45.419129999999996,8385.762,3.5707190000000004
5,X,False,1,111.14453200000004,2661.8090000000016,45.7153,42.26695999999998,64.71273,78.77692999999998,-0.009996057500000002,0.0006344298500000001,13139.25,39.599729999999994,4.869061000000001,4807892200000.0,37.750530000000005,1.9428479999999998e+24,5312.086000000001,86819350000000.0,8.457479999999998e+22,309.3226,60360.55,13.071999999999997
6,X,True,1,987.6925999999999,1251.2090000000003,48.098549999999975,47.95667000000001,70.73161,86.43953000000002,0.04196149600000003,-0.020191900000000006,13393.56,42.811059999999976,4.618181000000002,39098860000000.0,39.61379,8.680711000000003e+23,2692.8030000000012,43477350000000.0,3.983157999999999e+22,162.6945,47299.24,8.821162000000001
7,X,False,1,1371.73,4575.647000000001,52.61405000000001,58.64998999999999,97.75613000000001,102.58812000000002,0.2427075999999999,0.010038418,12934.392,43.88676,5.0722619999999985,58675590000000.0,45.980749999999986,2.345922e+24,6987.077999999998,138868700000000.0,8.668322000000001e+22,526.6528000000002,261760.7,15.4001
8,X,False,1,505.4118999999999,815.5755999999996,40.08050000000001,42.83535,74.31779999999999,95.14769000000004,-0.13043508800000003,-0.015009403999999999,9306.403000000004,32.939470000000014,4.332361,20751170000000.0,27.38494000000001,4.126160999999999e+23,1755.9610000000016,27133830000000.0,2.591481e+22,277.489,4672.247,29.26534000000001
9,X,True,1,732.6311999999998,1917.5089999999996,42.073780000000006,45.953419999999994,86.39584000000005,94.30188000000003,0.08515557750000002,-0.009126639,10420.994,34.944639999999985,4.584157000000001,34300060000000.0,29.065579999999997,1.1173370000000005e+24,3593.4269999999997,68628850000000.0,5.758516999999999e+22,251.99860000000007,37821.32,12.396860000000002
10,X,False,1,189.048312,1585.2766000000006,37.107899999999994,30.420469999999977,61.20594000000001,76.81352,-0.15111733400000005,-0.003442539010000002,8434.426999999994,27.921139999999994,4.749786999999999,11026646900000.0,21.506025000000005,7.693035700000003e+23,1989.2809999999995,31930229000000.0,3.9285370000000015e+22,136.87987999999993,136107.78,5.435646500000005
11,X,False,1,1154.3555000000001,2431.316999999999,44.67933000000001,52.58746,89.33715999999998,97.77671999999997,-0.09962838629999998,0.012562544000000002,11467.83,38.85555,5.021540999999999,38772340000000.0,34.219349999999984,1.4032249999999994e+24,5407.779999999998,94676680000000.0,6.608524999999997e+22,270.16339999999997,80086.13,10.867849999999999
12,X,False,1,700.6046000000001,2157.82,53.13507000000002,66.98514999999999,106.01749999999997,109.75909999999996,0.15863674399999994,0.012676782,11246.66,44.31133,4.582099000000002,19454016000000.0,44.62875000000001,8.252617000000001e+23,3285.608999999999,63749590000000.0,3.4666449999999994e+22,311.6814999999999,53408.61,14.858460000000006
13,X,False,1,775.3582999999995,1558.056,37.584820000000015,42.831439999999986,79.87270000000004,89.08192999999997,-0.13707214999999998,0.010384146000000004,7405.983000000004,30.700770000000013,4.7712189999999985,30490000000000.0,21.297789999999996,7.321123e+23,3346.848,56338570000000.0,5.664099999999998e+22,255.0359999999999,15780.698999999999,17.233750000000004
14,X,False,1,2032.5090000000002,4443.990000000001,55.89212,58.29753999999999,91.16775,96.27868999999998,0.19523129999999994,0.015460290000000005,16707.56,49.00036000000001,4.9761050000000004,67968190000000.0,52.20658,2.9180200000000015e+24,7086.170999999998,140455000000000.0,8.516136e+22,332.42980000000006,201338.3,9.108698000000004
15,X,False,1,124.89950310000003,667.2222999999997,27.89382000000001,28.421550000000007,68.30348999999998,79.66700000000003,-0.10701250160000003,-0.0020528022300000002,3907.6440000000002,22.294330000000006,0.9369580000000001,5427228200000.0,11.1103935,1.9470713000000005e+23,839.5258,15192727000000.0,1.8316291999999994e+22,171.74325000000002,66769.94099999999,10.999505499999998
16,X,False,1,144.48176,824.7743000000006,31.226539999999986,38.40084000000001,89.21946,93.19186999999998,-0.209397986,-0.002382517399999999,3438.081000000001,25.445049999999984,4.775213,5788750000000.0,10.369377000000007,1.8003630000000008e+23,1351.4419999999998,25510460000000.0,2.6803059999999993e+22,894.0581000000001,80700.584,47.766589999999994
17,X,False,1,738.1066999999999,434.67849999999993,45.16252999999999,39.77113000000001,67.70960000000001,81.37175,0.40153951999999987,0.025743559999999995,8798.359000000002,39.02005999999998,0.323634,26198180000000.0,35.58844,3.334545000000001e+23,1466.6809999999998,21907560000000.0,1.9499259999999998e+22,483.74791999999997,3361.7487999999994,50.652477999999995
18,X,False,1,920.5655200000001,3764.2839999999997,42.80199000000002,38.12391999999998,67.82924999999999,78.77181000000002,-0.0232420895,-0.005381890529999997,13040.98,36.306569999999994,4.893433000000001,26668445000000.0,31.950999999999986,2.9286020000000015e+24,7086.9850000000015,118471910000000.0,1.2669170000000003e+23,222.856,93961.83,7.951262999999998
19,X,True,1,103.07453209999996,6570.473000000001,42.71769000000002,48.350280000000026,87.10649999999998,95.97910999999998,0.0031068899999999945,-8.378052500000003e-05,14640.82,37.91680000000001,5.3819539999999995,39527840000000.0,32.219820000000006,4.959582999999999e+24,13836.42,231181000000000.0,1.9391749999999997e+23,264.51229999999987,608275.2,5.837036999999998
20,X,False,1,1635.7149999999997,1448.9450000000006,39.57237000000001,53.14637999999999,100.67016000000001,108.89800000000002,0.000605613999999997,0.027049299999999995,7607.5430000000015,34.14237999999999,4.856236999999999,56238810000000.0,24.913529999999994,6.10734e+23,4064.6360000000022,68274540000000.0,4.145811999999999e+22,193.5199,43907.76,11.23175
21,X,True,1,3295.89,1546.3489999999997,54.79183999999999,74.56168000000001,104.40970000000002,122.01679999999999,-0.09535446980000001,-0.061037680000000004,20518.99,47.82684000000001,5.223377999999999,85693330000000.0,51.995380000000026,1.471156e+24,6373.024,82638680000000.0,3.980209e+22,110.21989999999998,183571.0,3.9283510000000006
22,M,False,1,314.04920000000016,221.21230000000003,40.078279999999985,60.79525,108.28759999999998,117.66919999999999,0.007617570999999998,-0.028450920000000005,6886.536999999998,32.764410000000005,4.1597310000000025,11474834000000.0,20.864770000000007,1.0246369999999998e+23,808.0025999999998,12932501000000.0,7.761210000000003e+21,120.59642000000002,4746.786,15.623339999999995
23,M,False,1,35.009581,199.61093000000005,35.256900000000016,46.379939999999976,93.14395999999996,116.10465999999998,-0.061584028400000046,-0.0011907546800000003,5922.257000000001,29.43837999999999,3.661278000000001,1792339150000.0,17.561834999999995,7.704259999999997e+22,527.5072000000001,8366503000000.0,7.253865000000002e+21,36.0037,17.44709,13.95912
