,FLARE_TYPE,COINCIDENCE,LABEL,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,X,False,1,766.9059999999996,1012.6496363636365,60.34061818181817,72.95958181818182,99.25907272727272,108.6249090909091,0.08631701454545454,0.0206972909090909,15521.436363636363,51.505727272727256,4.835312727272727,16019145454545.455,57.575945454545455,7.66218909090909e+23,2927.629090909092,50530727272727.27,2.3278454545454543e+22,174.13709090909086,89643.76363636364,8.093016363636364
1,X,False,1,176.04456363636362,1420.641818181818,58.06360000000001,69.7711090909091,98.36969090909092,105.10078181818182,0.3459096363636364,-0.0036834509090909098,15178.963636363636,50.13696363636362,4.731367272727273,8821827272727.273,55.597527272727284,9.670596363636358e+23,2984.96909090909,58864890909090.91,3.0751145454545456e+22,228.80090909090913,57951.545454545456,10.29703090909091
2,X,False,1,829.9238181818184,1027.368909090909,44.371345454545455,42.88541818181819,75.3543090909091,81.02265454545453,0.04338773989090911,0.016135836363636368,10181.52,38.67943636363636,4.568176363636364,36016418181818.18,33.24805454545456,6.957203636363635e+23,2220.134545454545,39020254545454.55,3.6148872727272723e+22,276.9887272727272,24622.236363636363,16.117545454545457
3,X,False,1,222.34345454545456,1347.4836363636362,53.88416363636365,70.11947272727274,109.23127272727268,112.09345454545452,0.30959092727272713,0.007727245454545455,9392.816363636364,43.34179999999999,4.453559999999999,9557040000000.0,42.211109090909105,3.58982909090909e+23,1692.269090909091,33923618181818.184,1.6509490909090914e+22,66.16452727272728,12693.352727272726,4.916018181818181
4,X,True,1,386.825090909091,1192.1545454545458,48.27089090909091,66.61107272727273,112.73181818181818,117.9425454545455,0.29059581818181823,0.015715945454545455,10297.252727272727,38.984272727272725,4.3278527272727265,18893036363636.363,35.74905454545455,3.369634545454545e+23,1617.6618181818192,29114127272727.273,1.5838763636363645e+22,44.01325454545454,9034.603636363636,3.424809090909091
5,X,False,1,144.92932181818182,2662.418181818183,45.858636363636364,41.596490909090896,63.682872727272716,79.3777090909091,-0.0072825245454545455,0.0012422035090909093,13494.145454545454,39.34225454545454,4.860430909090909,6166953272727.272,38.07734545454546,2.000534545454545e+24,5283.167272727273,85322927272727.27,8.553654545454543e+22,308.7574545454546,53745.43636363636,13.21030909090909
6,X,True,1,918.5992727272728,1201.7,48.433309090909106,44.76867272727272,65.24763636363637,81.50669090909092,0.05441344727272729,-0.020169727272727277,13786.763636363636,43.251290909090905,4.4996,36646272727272.73,40.78901818181818,8.335892727272728e+23,2391.8163636363633,37714618181818.18,3.7562309090909077e+22,107.73745454545455,30645.327272727274,6.511241818181818
7,X,False,1,1430.290909090909,4554.3200000000015,52.84012727272727,58.59810909090908,97.31687272727274,101.95440000000002,0.24134036363636358,0.010348238181818183,12745.949090909091,43.84674545454546,5.070234545454545,60082690909090.91,46.306763636363634,2.3405636363636364e+24,7048.990909090907,140441090909090.9,8.703365454545455e+22,509.68709090909107,254521.81818181818,14.969072727272726
8,X,False,1,451.7078181818182,845.8779999999999,41.95685454545455,42.16500000000001,71.5357818181818,96.73425454545459,-0.12452137818181826,-0.013713898181818179,10462.383636363636,34.442381818181836,4.357934545454546,20237400000000.0,31.48114545454546,4.536441818181818e+23,1716.663636363637,25832672727272.727,2.5561054545454544e+22,328.0880000000001,4894.076363636364,34.945345454545446
9,X,True,1,748.4143636363636,1913.2018181818182,42.365272727272725,47.90818181818184,89.83352727272727,97.37540000000003,0.10441313636363636,-0.009661685454545455,10305.425454545455,35.99730909090909,4.621163636363636,35252109090909.09,29.401090909090907,1.0639890909090911e+24,3578.0309090909086,68521763636363.63,5.531521818181817e+22,249.60581818181817,38935.98181818182,12.26289090909091
