,FLARE_TYPE,COINCIDENCE,LABEL,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,X,False,1,805.533,952.5530000000001,59.8558,76.975,105.66499999999999,115.535,0.12442469999999999,0.0232167,15688.3,50.5775,4.831919999999999,15312600000000.0,55.6673,7.22769e+23,2957.46,50114100000000.0,2.2635e+22,169.73999999999995,102360.8,8.115310000000001
1,X,False,1,160.24499999999998,1399.01,57.67750000000001,72.1463,102.474,110.16299999999998,0.4571120000000001,-0.00338269,15198.7,49.884,4.81251,11351200000000.0,55.25940000000001,9.563289999999999e+23,3053.1799999999994,61625800000000.0,3.0637999999999992e+22,227.381,55690.3,10.464099999999998
2,X,False,1,799.242,1076.3600000000001,44.602000000000004,43.826100000000004,76.89229999999999,82.20180000000002,0.03646587999999999,0.014907800000000002,10115.3,39.2381,4.537310000000001,33742500000000.0,33.686099999999996,7.20241e+23,2283.23,41479400000000.0,3.74193e+22,280.97400000000005,24028.2,16.358999999999998
3,X,False,1,189.527,1377.52,54.84330000000001,69.9808,108.797,111.037,0.40280699999999997,0.006024969999999999,8655.390000000001,44.0612,4.428559999999999,9108210000000.0,42.995400000000004,3.60813e+23,1715.1899999999998,35742500000000.0,1.7432199999999999e+22,76.2942,11426.4,5.573569999999999
4,X,True,1,401.13800000000003,1206.6,48.8629,70.1098,115.72200000000001,121.26700000000001,0.253973,0.016984700000000002,10723.9,39.1013,4.3306000000000004,19915400000000.0,36.081900000000005,3.3659499999999994e+23,1688.1800000000003,28953900000000.0,1.55408e+22,46.6074,11928.3,3.7468200000000005
5,X,False,1,93.84969999999998,2664.67,46.136700000000005,40.631,62.5823,80.12429999999998,-0.017747190000000003,0.000799041,13745.6,40.6366,4.80868,6067180000000.0,39.2313,1.96392e+24,5107.549999999999,79936600000000.0,8.399480000000001e+22,308.725,47698.6,13.996400000000003
6,X,False,1,535.4530000000001,1030.28,33.3249,30.3448,61.58420000000001,68.5283,0.032709505,-0.008570330000000001,4560.27,22.214499999999997,4.50007,24287600000000.0,15.369,3.78292e+23,1701.7999999999997,31773400000000.0,4.2207300000000005e+22,702.021,4216.05,75.9337
7,X,True,1,949.375,1147.3300000000002,49.8433,42.442299999999996,60.64640000000001,77.62570000000001,0.05429194,-0.020822600000000004,15057.7,44.43,4.39025,35202300000000.0,43.8841,9.116229999999999e+23,2368.1899999999996,35282500000000.0,3.7690500000000002e+22,103.30199999999999,28730.2,6.1353100000000005
8,X,False,1,2165.41,1731.75,51.1888,60.260799999999996,89.34130000000002,107.36099999999999,-0.007407062000000002,-0.032579699999999996,18146.2,45.8689,5.1621500000000005,78356700000000.0,46.03150000000001,1.60192e+24,5168.76,78501200000000.0,5.3568500000000005e+22,203.875,222411.0,6.70707
9,X,False,1,2154.67,1756.5400000000002,51.161699999999996,60.5053,89.5019,107.32099999999998,0.0009729799999999989,-0.0320774,18056.1,45.9086,5.16442,78132100000000.0,46.1983,1.6108300000000003e+24,5230.449999999999,79623000000000.0,5.40587e+22,209.89900000000003,227660.0,6.875919999999999
10,X,False,1,1444.2,2233.39,47.113299999999995,68.17060000000001,107.86800000000001,122.372,-0.1503669,-0.0185004,14247.4,40.2944,5.17361,46201900000000.0,36.3655,1.4774900000000002e+24,6668.779999999999,106201000000000.0,5.935720000000001e+22,300.73300000000006,142574.0,10.970600000000001
11,X,False,1,1373.3,4572.37,53.1256,57.663599999999995,94.875,98.40780000000001,0.25467999999999996,0.00980693,12251.1,45.632400000000004,5.073359999999999,57974700000000.0,46.14919999999999,2.2785699999999999e+24,6765.530000000001,136825000000000.0,8.55884e+22,498.27199999999993,228124.0,14.7847
12,X,False,1,367.264,845.8459999999999,44.1605,39.9609,68.0491,95.4159,-0.1150518,-0.011498260000000001,11183.3,37.45099999999999,4.48992,17075500000000.0,35.1394,4.75046e+23,1700.42,23847800000000.0,2.5234299999999998e+22,397.64200000000005,10106.02,44.8763
13,X,True,1,7.659621000000001,467.77799999999996,52.2134,37.3742,64.7715,81.16850000000001,-0.030797810000000002,0.0016019334999999996,10586.66,45.516600000000004,4.539610000000001,525704000000.0,47.41159999999999,6.57565e+22,210.69300000000004,3223940000000.0,3.3821100000000003e+21,102.81389999999999,42980.7,8.77943
14,X,True,1,791.212,1921.2199999999998,43.2856,50.8269,93.0608,100.60140000000001,0.1360078,-0.0108024,10664.2,37.688,4.616439999999999,35851100000000.0,31.476800000000004,1.0372500000000002e+24,3658.53,69801300000000.0,5.257880000000001e+22,247.254,26680.7,12.437000000000001
15,X,False,1,239.10399999999998,2139.51,42.6228,34.574,63.997,83.96279999999999,0.017933150000000002,-0.00257123,13198.7,32.057100000000005,4.31631,13479780000000.0,30.8849,1.6255600000000003e+24,3963.0099999999998,62520200000000.0,6.660760000000001e+22,98.06769999999999,22065.4,4.75998
16,X,False,1,1130.7999999999997,2334.08,43.785799999999995,49.4892,84.67069999999998,94.50030000000001,-0.06263840000000001,0.0115328,11257.8,38.5073,5.01341,39554600000000.0,33.4246,1.46562e+24,5385.879999999999,93883100000000.0,7.17408e+22,269.36400000000003,87687.5,10.928099999999999
17,X,False,1,578.731,2375.4700000000003,51.854699999999994,65.3497,102.078,106.85900000000001,-0.06134550000000001,0.00811809,12631.1,44.3686,4.83582,13126600000000.0,45.2321,1.19616e+24,4504.48,84309600000000.0,4.77028e+22,274.30100000000004,87797.5,11.737499999999999
18,X,False,1,607.4730000000001,2168.04,53.6654,68.3256,107.519,111.93800000000002,0.14955759999999998,0.011512719999999999,12082.7,44.672799999999995,4.55729,14943400000000.0,45.26859999999999,8.469260000000001e+23,3340.8,63569100000000.0,3.4258399999999997e+22,303.592,53886.2,14.351399999999998
19,X,False,1,615.2059999999999,1513.13,38.882299999999994,44.8839,86.1596,94.6611,-0.188163,0.00880526,7712.270000000001,29.231399999999997,4.824860000000001,26513900000000.0,23.767000000000003,7.1562e+23,3205.15,56377500000000.0,5.207919999999999e+22,229.06,21369.3,13.845400000000001
20,X,False,1,2020.8799999999999,4551.51,55.126599999999996,58.5148,91.66669999999999,96.4711,0.189312,0.015,16646.3,48.287,5.04158,68000500000000.0,51.02229999999999,2.9796999999999996e+24,7500.32,147787000000000.0,8.87144e+22,332.335,185184.0,8.998850000000001
21,X,False,1,1.5782260000000001,121.45899999999999,18.893099999999997,22.4535,58.65069999999999,61.05500000000001,-0.0912172,0.0001741828,599.4300000000001,14.120999999999999,0.0,372476000000.0,1.464185,5.96963e+21,123.148,2809110000000.0,4.69547e+21,102.7588,77489.5,6.12403
22,X,False,1,236.27799999999996,1333.0099999999998,32.861399999999996,34.7915,78.23769999999999,85.5227,-0.053849860000000006,0.00417832,3625.8900000000003,25.926499999999997,4.68639,6957650000000.0,13.399099999999999,2.7297399999999996e+23,1725.5,33851700000000.0,3.54994e+22,799.15,92373.9,33.384
23,X,False,1,488.31499999999994,389.765,48.842200000000005,36.598,63.038599999999995,83.61959999999999,0.44954020000000006,0.019802599999999997,9421.810000000001,42.4973,2.43193,12323500000000.0,43.1234,3.080810000000001e+23,1188.7,17318800000000.0,1.6533999999999996e+22,105.98920000000001,4157.75,11.45238
24,X,False,1,586.796,3644.0800000000004,44.21339999999999,36.084500000000006,63.89549999999999,76.9607,-0.04372258999999999,-0.003124864,13696.8,37.7483,4.920350000000001,15097440000000.0,34.5384,2.95874e+24,6455.410000000001,104241100000000.0,1.2002400000000001e+23,211.709,146831.5,6.6548
25,X,True,1,1096.5,5958.76,51.329899999999995,59.6075,95.0701,109.16099999999999,0.1025402,-0.006068789999999999,18429.0,45.9812,5.380599999999999,24548800000000.0,46.5641,4.4204000000000003e+24,11629.0,216262000000000.0,1.3058099999999998e+23,198.577,501795.0,4.48954
26,X,True,1,565.898,6834.0700000000015,54.7528,60.191799999999986,94.9455,104.626,0.054230000000000014,-0.00276518,19403.4,49.222899999999996,5.4026,6116030000000.0,53.294,5.273720000000001e+24,11391.7,221742000000000.0,1.4235399999999997e+23,249.593,689557.0,5.19814
27,X,True,1,487.842,7135.270000000001,49.6611,54.1665,92.6199,102.68299999999999,0.11557659999999999,-0.00204104,16241.3,44.6728,5.443769999999999,26167300000000.0,44.19129999999999,5.154919999999999e+24,12704.9,237178000000000.0,1.64179e+23,265.86199999999997,742585.0,5.57322
28,X,True,1,58.0169,6807.910000000001,44.409499999999994,50.530800000000006,90.48030000000001,99.3969,0.05085231999999999,-0.00021557800000000004,15263.2,39.59010000000001,5.46408,58035900000000.0,35.076499999999996,4.959000000000001e+24,13324.8,228360000000000.0,1.84026e+23,268.441,744725.0,5.75811
29,X,False,1,1570.27,1412.2000000000003,38.534099999999995,48.17229999999999,93.2482,101.13300000000001,0.02110866,0.0220533,6570.839999999999,33.1268,4.81188,54188600000000.0,23.1274,6.218049999999999e+23,4010.37,70773200000000.0,4.63285e+22,208.048,28148.1,12.6553
30,X,False,1,1126.1,4580.639999999999,42.552400000000006,54.087199999999996,103.904,109.196,0.199967,0.007354810000000001,8638.680000000002,36.3235,5.1297,53755900000000.0,29.704199999999997,1.7567400000000003e+24,7477.720000000001,151161000000000.0,9.81208e+22,698.109,176337.0,20.203799999999998
31,X,True,1,1691.55,1233.9300000000003,46.1638,57.516200000000005,101.4111,106.904,0.190303,0.0400447,10270.67,39.6803,4.9028599999999996,58533200000000.0,34.4508,5.7637e+23,3015.82,50286500000000.0,2.6198e+22,99.88810000000001,29219.1,5.998480000000001
32,X,False,1,17.7419,289.86199999999997,51.8538,39.83489999999999,67.38060000000002,80.1463,-0.08876269999999999,-0.00495455,9364.79,45.903099999999995,4.57822,478141000000.0,47.55810000000001,4.0509e+22,170.214,2192590000000.0,2.3635400000000004e+21,50.4939,45966.2,2.9557599999999997
33,X,True,1,2685.7500000000005,1494.7800000000002,56.5902,74.61520000000002,104.064,122.19800000000001,0.048163072,-0.050490200000000006,19182.2,49.1054,5.24979,76183500000000.0,54.577999999999996,1.35533e+24,5854.070000000001,81244900000000.0,3.70847e+22,117.234,190355.0,4.29993
34,X,True,1,2850.5199999999995,1524.7199999999998,56.02380000000001,74.44829999999999,106.051,125.126,0.04531389,-0.0535086,19750.3,48.75939999999999,5.252599999999999,81774000000000.0,53.7028,1.39714e+24,6070.69,82962700000000.0,3.8067e+22,108.03900000000002,196553.0,3.9778399999999996
