,FLARE_TYPE,COINCIDENCE,LABEL,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,X,False,1,697.1306249999997,1038.471625,60.37481249999998,71.71074999999999,97.50923750000001,106.63787500000001,0.07581089500000002,0.0184781375,15516.55,51.77122499999998,4.848185,13600290000000.0,58.23078749999998,7.842231249999996e+23,2930.2125000000005,51118512500000.0,2.3634462499999997e+22,176.77612499999992,89054.475,8.124604999999999
1,X,False,1,135.184897375,1437.7412499999998,58.187837499999986,68.7359375,96.35159999999999,102.67612499999998,0.32141325,-0.002755832266250001,15084.2125,50.21839999999999,4.753151250000001,8423402500000.0,55.824850000000005,9.764842499999994e+23,2965.3862499999996,58543800000000.0,3.082200000000001e+22,229.36950000000002,61210.925,10.1644925
2,X,False,1,903.5451250000006,1003.9677500000001,43.977025000000005,42.597475,74.3005125,80.58023749999997,0.042877415175000023,0.017386824999999998,10245.395,38.38683750000002,4.573317499999998,38490362500000.0,32.920500000000004,7.063284999999998e+23,2303.173749999999,39511400000000.0,3.6664875000000015e+22,274.617,24124.225,15.983875000000001
3,X,False,1,226.42374999999998,1328.1225000000002,53.30556249999999,69.6612375,109.20599999999997,111.88287499999998,0.3279031375,0.0080969675,9539.061250000002,42.97721249999999,4.43439375,10381485000000.0,41.761087500000016,3.549339999999999e+23,1667.8187500000004,33384037500000.0,1.6163449999999996e+22,65.86823749999999,13018.707499999999,4.970199999999999
4,X,True,1,364.436375,1179.1650000000004,47.92,64.256275,110.34400000000001,115.07587500000004,0.3228536249999999,0.014402112499999998,9821.526249999999,39.06583749999998,4.328874999999999,18279350000000.0,35.56966250000001,3.3138949999999994e+23,1561.9100000000003,29279825000000.0,1.5927312500000014e+22,44.509412499999996,8270.5175,3.47229125
5,X,False,1,125.962915,2665.461250000001,45.72202500000001,41.99264999999998,64.253225,79.0078375,-0.008634509375000002,0.0007470586000000001,13290.125,39.47258749999998,4.8702025,5365713125000.0,37.77853750000001,1.9677987499999996e+24,5291.6637500000015,86298625000000.0,8.498193749999997e+22,307.48262500000004,56639.925,13.1106625
6,X,True,1,944.7744999999998,1227.53625,48.17733749999999,46.4072125,68.28860000000002,83.9669625,0.042701325000000026,-0.019931475000000004,13349.3,42.944562499999996,4.5559262500000015,38102725000000.0,39.932024999999996,8.391546250000002e+23,2539.776250000001,40972525000000.0,3.8701499999999995e+22,135.592625,38220.5,7.8074150000000015
7,X,False,1,1401.75625,4564.967500000001,52.69491250000001,58.44929999999998,97.4671625,102.21915000000004,0.24302887499999998,0.0101102875,12771.89,43.65393750000001,5.07162625,59420025000000.0,46.11548749999999,2.35292375e+24,7055.043749999999,140593625000000.0,8.740060000000002e+22,519.239625,262101.25,15.183562499999999
8,X,False,1,475.4463749999999,838.4704999999998,40.929425,42.55297499999999,72.87169999999999,95.53637500000005,-0.12708768500000006,-0.01411613,9765.377500000004,33.71552500000002,4.333796250000001,20542975000000.0,29.075275000000012,4.3217149999999984e+23,1753.3950000000011,26951600000000.0,2.59212375e+22,293.183375,4618.1275,31.343825
9,X,True,1,731.5779999999997,1911.1362500000002,42.2214125,46.92652500000001,88.10865000000004,95.92813750000002,0.093122705,-0.009288152499999999,10393.9925,35.61774999999999,4.6075824999999995,34451712500000.0,29.237174999999997,1.0925125000000004e+24,3574.2149999999992,68523287500000.0,5.6396137499999995e+22,251.25612500000003,39927.375,12.34995
