,FLARE_TYPE,COINCIDENCE,LABEL,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,X,False,1,819.1623333333333,988.4043333333335,60.2438,74.19160000000001,101.07173333333334,110.97633333333333,0.1078311,0.0224546,15505.733333333334,51.193766666666654,4.853466666666667,16385366666666.666,56.97406666666667,7.522283333333335e+23,2924.47,50274533333333.336,2.3058966666666664e+22,172.14466666666664,92692.7,8.078356666666668
1,X,False,1,192.79633333333334,1403.0166666666667,57.796633333333354,71.20703333333334,101.01130000000002,107.94066666666666,0.4039506666666667,-0.004060650000000001,15168.133333333333,49.93500000000001,4.7028333333333325,10317516666666.666,55.23263333333333,9.56537333333333e+23,3006.749999999999,60158066666666.664,3.0676466666666663e+22,228.7156666666667,54284.433333333334,10.513233333333336
2,X,False,1,792.7286666666666,1049.1066666666668,44.70576666666666,43.36120000000001,76.33736666666667,81.53393333333334,0.05163382666666668,0.0153027,10141.856666666665,39.085399999999986,4.562943333333334,35404966666666.664,33.79743333333334,6.978903333333333e+23,2196.423333333333,39689866666666.664,3.6107433333333334e+22,282.49499999999995,22926.933333333334,16.53996666666667
3,X,False,1,194.70566666666667,1358.1633333333332,54.67226666666668,70.68513333333335,109.42766666666665,112.24833333333332,0.33608733333333324,0.006599226666666666,9176.15,44.06513333333332,4.458923333333333,8335303333333.333,43.03360000000001,3.597543333333333e+23,1702.7833333333328,34633133333333.332,1.68022e+22,67.63323333333334,12700.166666666666,4.935676666666667
4,X,True,1,399.5796666666667,1199.3366666666666,48.597866666666654,69.13823333333333,115.2166666666667,120.914,0.24623066666666665,0.01689296666666667,10715.0,38.981166666666674,4.330586666666667,19039566666666.668,35.92406666666667,3.367736666666666e+23,1658.0000000000002,28826900000000.0,1.5543633333333336e+22,42.87136666666666,10471.206666666665,3.403276666666667
5,X,False,1,176.06199999999998,2664.583333333334,45.77126666666666,41.001266666666666,62.805066666666676,79.3672,-0.008072623333333332,0.0015558133333333332,13611.633333333333,40.134699999999995,4.847546666666667,8308576666666.667,38.2854,2.0004433333333332e+24,5242.576666666667,82866600000000.0,8.583313333333334e+22,303.71900000000005,47530.333333333336,13.33806666666667
6,X,True,1,938.5440000000002,1176.2866666666669,49.03413333333333,43.45433333333333,62.9711,79.67896666666668,0.07304154666666669,-0.021036500000000003,14623.766666666666,43.856500000000004,4.440629999999999,36507533333333.336,42.2733,8.670813333333334e+23,2326.6466666666665,35514533333333.336,3.7203699999999993e+22,105.11166666666666,28189.533333333333,6.251009999999999
7,X,False,1,2127.6466666666665,1789.9633333333336,51.219133333333346,59.715866666666656,88.52310000000001,105.90533333333333,0.026829345999999997,-0.030931199999999996,17557.466666666667,45.939433333333334,5.160716666666665,76815900000000.0,46.12036666666668,1.60479e+24,5204.513333333333,80529100000000.0,5.4501833333333345e+22,215.86599999999999,207696.33333333334,7.004633333333332
8,X,False,1,2095.9766666666665,1814.506666666667,51.23163333333334,59.7823,88.6002,105.98,0.02934196,-0.030274533333333343,17374.566666666666,45.94206666666666,5.169920000000001,75584333333333.33,46.16103333333334,1.5979600000000005e+24,5222.276666666667,81238233333333.33,5.468606666666667e+22,219.962,200672.66666666666,7.116576666666665
9,X,False,1,1439.3633333333335,4567.87,52.77649999999999,58.48576666666667,97.1102,101.6254,0.2537116666666666,0.010477653333333335,12615.506666666666,43.87863333333334,5.0817966666666665,60412533333333.336,45.96086666666666,2.3033833333333337e+24,7031.789999999999,140319666666666.67,8.645526666666667e+22,502.79099999999994,252530.33333333334,14.871499999999997
10,X,False,1,385.3153333333333,848.6510000000002,43.17093333333333,41.54956666666668,70.7049,98.27673333333337,-0.11715223333333337,-0.012062346666666664,11250.266666666666,35.6708,4.5038366666666665,18030666666666.668,34.18746666666666,4.750023333333334e+23,1686.7100000000003,24606866666666.668,2.5070966666666673e+22,401.66099999999994,6613.17,42.1048
11,X,True,1,776.5453333333334,1922.6633333333332,42.600899999999996,48.83600000000001,90.91593333333336,98.29656666666669,0.12972813333333336,-0.010089880000000002,10288.193333333333,36.99530000000001,4.6197566666666665,36724533333333.336,30.07839999999999,1.0531533333333336e+24,3651.6366666666663,69837600000000.0,5.480756666666667e+22,250.81566666666666,35659.03333333333,12.372266666666667
12,X,False,1,205.476,2138.4100000000008,43.045666666666676,33.4401,62.668,82.46620000000001,-0.043842769999999996,-0.002369644333333333,13857.433333333332,33.59493333333333,4.526059999999998,14060126666666.666,31.49343333333333,1.5771266666666666e+24,3651.723333333334,56236233333333.336,6.2253899999999984e+22,185.48556666666667,43590.46666666667,8.687133333333334
13,X,False,1,1165.52,2355.64,43.88790000000001,50.92250000000001,86.86616666666667,96.31826666666669,-0.07368173333333333,0.012239099999999998,11533.2,38.56313333333332,5.01755,39931233333333.336,33.3208,1.4581399999999996e+24,5526.5166666666655,94973933333333.33,7.043386666666667e+22,265.7606666666667,80345.56666666667,10.665199999999997
14,X,False,1,562.961,2369.9,52.20036666666667,64.07209999999999,100.38396666666664,104.72133333333335,-0.017410739333333335,0.007729703333333335,12108.933333333332,44.6757,4.824156666666666,11213886666666.666,45.4822,1.1721233333333334e+24,4386.04,84273633333333.33,4.692183333333333e+22,278.00366666666673,85423.06666666667,11.994133333333336
15,X,False,1,605.4509999999999,2157.733333333333,53.80936666666666,67.83366666666667,105.77899999999998,109.09233333333331,0.15423399999999995,0.011133073333333332,11603.366666666667,44.7562,4.544576666666668,12296820000000.0,45.48640000000001,8.381266666666666e+23,3246.3533333333335,62989166666666.664,3.41608e+22,304.2076666666666,56753.3,14.276366666666666
