,FLARE_TYPE,COINCIDENCE,LABEL,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
0,X,False,1,790.8144444444443,1005.2784444444447,60.220644444444424,73.5488888888889,100.29095555555556,110.00066666666667,0.09815397777777778,0.021539022222222218,15579.733333333334,51.303888888888885,4.833340000000001,16540822222222.223,57.22837777777778,7.608844444444444e+23,2934.8577777777787,50342866666666.664,2.323044444444444e+22,173.78133333333327,90218.8,8.105553333333333
1,X,False,1,176.1338,1412.9666666666665,57.953466666666664,69.8816888888889,98.99302222222221,105.83137777777779,0.3602373333333334,-0.0036702977777777787,15036.422222222222,50.082977777777764,4.724604444444444,9255846666666.666,55.41342222222223,9.62281333333333e+23,2989.468888888888,59384511111111.11,3.0811133333333336e+22,228.78177777777782,57447.64444444444,10.383244444444445
2,X,False,1,804.5313333333336,1036.4146666666666,44.60315555555555,42.99191111111111,75.61646666666667,81.05315555555555,0.05272494208888891,0.01563315555555556,10126.568888888889,38.84833333333333,4.568235555555556,35534666666666.664,33.52566666666667,6.924822222222222e+23,2192.342222222222,39032955555555.555,3.5957799999999996e+22,279.3131111111111,24119.68888888889,16.311133333333334
3,X,False,1,220.85222222222228,1352.1644444444444,53.94335555555556,69.96964444444447,109.37911111111109,112.31311111111111,0.3158602444444444,0.00750861111111111,9227.046666666667,43.44548888888889,4.45941111111111,9412957777777.777,42.23884444444446,3.6010177777777774e+23,1712.9888888888888,34559711111111.11,1.6753044444444447e+22,66.64153333333334,13017.844444444445,4.919442222222221
4,X,True,1,394.7753333333334,1194.8022222222223,48.28702222222221,67.19168888888888,113.44155555555555,118.75266666666668,0.2793675555555556,0.016004555555555553,10327.444444444443,38.9033111111111,4.332926666666666,18990911111111.11,35.666044444444445,3.388495555555555e+23,1644.7266666666671,29446733333333.332,1.589735555555556e+22,43.704022222222214,9683.824444444444,3.4190577777777786
5,X,False,1,169.57053333333332,2663.571111111112,45.836999999999996,41.50693333333333,63.44308888888889,79.62395555555555,-0.01073866311111111,0.0015007364444444445,13623.31111111111,39.23886666666666,4.857442222222223,7129740000000.0,38.2766,2.0012644444444442e+24,5269.577777777778,84330911111111.11,8.538946666666665e+22,309.29688888888904,50830.35555555556,13.388466666666666
6,X,True,1,915.687777777778,1191.2977777777778,48.53282222222223,44.149111111111104,64.12553333333334,80.48662222222224,0.06600832000000004,-0.020321000000000002,14057.111111111111,43.38015555555555,4.476008888888888,36127644444444.445,41.13931111111112,8.415208888888889e+23,2352.551111111111,36657777777777.78,3.7366066666666648e+22,106.14311111111112,29383.666666666668,6.393059999999999
7,X,False,1,1436.3533333333335,4557.142222222223,52.7931111111111,58.40642222222222,97.09106666666666,101.70248888888891,0.24749244444444435,0.01036226888888889,12642.293333333333,43.439711111111116,5.0750022222222215,60336266666666.664,46.14862222222222,2.3287622222222224e+24,7047.966666666665,140688888888888.89,8.701797777777777e+22,507.18711111111116,255886.0,14.930444444444445
8,X,False,1,437.35355555555554,845.6704444444445,42.42664444444444,41.87120000000001,70.97528888888888,97.03113333333337,-0.11528128444444449,-0.01329985333333333,10713.868888888886,34.595200000000006,4.404893333333333,19708822222222.223,32.45775555555556,4.631644444444445e+23,1710.8111111111114,25521377777777.777,2.5495777777777776e+22,353.55955555555556,5478.682222222223,37.40406666666666
9,X,True,1,777.9693333333333,1916.9733333333334,42.4611111111111,48.564466666666675,90.73611111111111,98.28884444444448,0.10719801111111112,-0.010129495555555559,10369.484444444444,35.9888,4.625624444444444,36269000000000.0,29.68508888888888,1.0592622222222227e+24,3608.6688888888884,68912533333333.336,5.49711111111111e+22,250.1886666666667,38389.955555555556,12.279755555555555
