,all,coincident,noncoincident
0,0.8848167539267016,0.9437229437229437,0.8344370860927153
1,0.8804347826086957,0.9360902255639098,0.8092783505154639
2,0.875,0.9356060606060606,0.7916666666666666
3,0.8811659192825112,0.9375,0.8157894736842105
4,0.8713968957871396,0.93359375,0.8205128205128205
5,0.8733333333333333,0.9302325581395349,0.8072916666666666
6,0.8810572687224669,0.935361216730038,0.8115183246073299
7,0.8779956427015251,0.9245283018867925,0.8195876288659794
8,0.8755555555555555,0.9296875,0.8402061855670103
9,0.8800904977375565,0.9215686274509803,0.8556149732620321
10,0.8775055679287305,0.9230769230769231,0.8148148148148148
11,0.8831460674157303,0.9133858267716536,0.8324607329842932
12,0.8789237668161435,0.9173228346456693,0.8177083333333334
13,0.8771929824561403,0.9307692307692308,0.8163265306122449
14,0.8763796909492274,0.9375,0.8121827411167513
15,0.8819599109131403,0.92578125,0.8238341968911918
16,0.8716814159292036,0.9111969111969112,0.8290155440414507
17,0.8721973094170403,0.921875,0.8263157894736842
18,0.8719101123595505,0.91015625,0.8253968253968254
19,0.8752783964365256,0.9147286821705426,0.8219895287958116
20,0.8619153674832962,0.9221789883268483,0.8229166666666666
21,0.865934065934066,0.9163498098859315,0.8177083333333334
22,0.8543046357615894,0.916030534351145,0.8115183246073299
23,0.8691796008869179,0.9115384615384615,0.806282722513089
24,0.8587196467991169,0.9201520912547528,0.8052631578947368
25,0.8647450110864745,0.9166666666666666,0.8128342245989305
26,0.8641425389755011,0.9233716475095786,0.8085106382978723
27,0.8593406593406593,0.9245283018867925,0.7894736842105263
28,0.8624454148471615,0.9236641221374046,0.7857142857142857
29,0.8640350877192983,0.926923076923077,0.8010204081632653
30,0.8580931263858093,0.9221789883268483,0.7989690721649485
31,0.8539823008849557,0.9153846153846154,0.8125
32,0.8722466960352423,0.9277566539923955,0.8219895287958116
33,0.8738938053097345,0.9245283018867925,0.8235294117647058
34,0.8702460850111857,0.9195402298850575,0.8064516129032258
35,0.8565022421524664,0.9118773946360154,0.8216216216216217
36,0.8733624454148472,0.9128787878787878,0.8350515463917526
37,0.869757174392936,0.8918918918918919,0.8247422680412371
38,0.8644444444444445,0.9027237354085603,0.8186528497409327
39,0.8635346756152126,0.9027237354085603,0.8210526315789474
40,0.8606741573033708,0.9066147859922179,0.8138297872340425
41,0.8657718120805369,0.8988326848249028,0.8105263157894737
42,0.8713968957871396,0.9115384615384615,0.8219895287958116
43,0.8730512249443207,0.9192307692307692,0.8095238095238095
44,0.8705357142857143,0.9140625,0.8125
45,0.8616071428571429,0.90625,0.8072916666666666
46,0.8580931263858093,0.9201520912547528,0.8085106382978723
47,0.8619153674832962,0.9186046511627907,0.8167539267015707
48,0.8645598194130926,0.9221789883268483,0.8118279569892473
49,0.8644444444444445,0.928030303030303,0.8172043010752689
50,0.8640350877192983,0.9274809160305344,0.7989690721649485
51,0.8619153674832962,0.9266409266409267,0.7894736842105263
52,0.8609865470852018,0.9266409266409267,0.7967914438502673
53,0.8708971553610503,0.9239543726235742,0.8041237113402062
54,0.8691796008869179,0.9195402298850575,0.8210526315789474
55,0.8631346578366446,0.9125475285171103,0.8105263157894737
56,0.8666666666666667,0.9245283018867925,0.8162162162162162
57,0.8711111111111111,0.9163498098859315,0.8235294117647058
58,0.8669623059866962,0.9198473282442748,0.8148148148148148
59,0.8727678571428571,0.9090909090909091,0.8358974358974359
60,0.8777777777777778,0.9251968503937008,0.8316326530612245
61,0.8805309734513275,0.9192307692307692,0.8385416666666666
62,0.8755555555555555,0.92578125,0.8195876288659794
63,0.8752783964365256,0.9176470588235294,0.8195876288659794
64,0.8705357142857143,0.9147286821705426,0.8368421052631579
65,0.8777777777777778,0.9198473282442748,0.8351063829787234
66,0.8852097130242825,0.9277566539923955,0.8210526315789474
67,0.8780487804878049,0.9274809160305344,0.8201058201058201
68,0.8698630136986302,0.9206349206349206,0.8440860215053764
69,0.8733031674208145,0.9176470588235294,0.8235294117647058
70,0.8763796909492274,0.9239543726235742,0.8210526315789474
71,0.8733333333333333,0.9153846153846154,0.8210526315789474
72,0.8738738738738738,0.9294117647058824,0.8095238095238095
73,0.8609271523178808,0.9302325581395349,0.8102564102564103
74,0.8672566371681416,0.9233716475095786,0.8010471204188482
75,0.8632286995515696,0.9230769230769231,0.7956989247311828
76,0.8644444444444445,0.9233716475095786,0.7936507936507936
77,0.8647450110864745,0.9118773946360154,0.7894736842105263
78,0.8571428571428571,0.9076923076923077,0.7712765957446809
79,0.8640350877192983,0.9201520912547528,0.7823834196891192
80,0.8590308370044053,0.9201520912547528,0.7958115183246073
81,0.8590604026845637,0.916030534351145,0.7945945945945946
82,0.8511111111111112,0.9233716475095786,0.7936507936507936
83,0.8539823008849557,0.9227799227799228,0.7875647668393783
84,0.8618421052631579,0.916030534351145,0.788659793814433
85,0.8609271523178808,0.9118773946360154,0.796875
86,0.8583877995642701,0.9169811320754717,0.788659793814433
87,0.8571428571428571,0.9230769230769231,0.7692307692307693
88,0.8590308370044053,0.9346153846153846,0.7783505154639175
89,0.8482142857142857,0.9367588932806324,0.764102564102564
90,0.8532731376975169,0.916,0.7564766839378239
91,0.8483516483516483,0.9118773946360154,0.7938144329896907
92,0.8521739130434782,0.9169811320754717,0.7692307692307693
93,0.8503253796095445,0.9213483146067416,0.7783505154639175
94,0.8449438202247191,0.914396887159533,0.7819148936170213
95,0.8416289592760181,0.905511811023622,0.8031914893617021
96,0.8478747203579419,0.9108527131782945,0.7936507936507936
97,0.8510158013544018,0.9123505976095617,0.8072916666666666
98,0.843400447427293,0.9137254901960784,0.78125
99,0.8490990990990991,0.9176470588235294,0.7777777777777778
100,0.8390022675736961,0.924901185770751,0.7819148936170213
101,0.8571428571428571,0.9212598425196851,0.8041237113402062
