,all,coincident,noncoincident
0,0.8841463414634146,0.9333333333333333,0.8260869565217391
1,0.8699186991869918,0.9195804195804196,0.8203883495145631
2,0.8707070707070707,0.9198606271777003,0.8221153846153846
3,0.8629032258064516,0.9198606271777003,0.8038277511961722
4,0.8677354709418837,0.926829268292683,0.8254716981132075
5,0.8762475049900199,0.9307958477508651,0.8113207547169812
6,0.8734939759036144,0.9163763066202091,0.8056872037914692
7,0.874,0.9270833333333334,0.8160377358490566
8,0.8694779116465864,0.926829268292683,0.8104265402843602
9,0.8709677419354839,0.9265734265734266,0.8047619047619048
10,0.876,0.9307958477508651,0.8151658767772512
11,0.874,0.9236111111111112,0.8254716981132075
12,0.875751503006012,0.926829268292683,0.8254716981132075
13,0.8686868686868687,0.9263157894736842,0.8047619047619048
14,0.87,0.9270833333333334,0.7924528301886793
15,0.862,0.9198606271777003,0.784037558685446
16,0.8625498007968128,0.9238754325259516,0.7934272300469484
17,0.852589641434263,0.9100346020761245,0.7981220657276995
18,0.8537074148296593,0.9163763066202091,0.7924528301886793
19,0.8496993987975952,0.916083916083916,0.7793427230046949
20,0.8537074148296593,0.9128919860627178,0.7830188679245284
