,all,coincident,noncoincident
0,0.8831189610574316,0.9395035344402434,0.8230734497290789
1,0.8719959640432948,0.924812030075188,0.7913008224255763
2,0.8679577464788732,0.928030303030303,0.7759715994020926
3,0.8755948886418427,0.9263059701492538,0.8046783625730994
4,0.8657946548907811,0.9260749530075187,0.8093521062271062
5,0.867683615819209,0.9187383052659717,0.7961059843400448
6,0.8754234659055655,0.9277276289437785,0.8048218960359013
7,0.8723459251874008,0.9131214577803286,0.8061044827985636
8,0.8699217527386541,0.922307426199262,0.8310945682549374
9,0.8744487487953845,0.9140498304584992,0.8443282915464564
10,0.873327294948229,0.919359450957964,0.8059061288459952
11,0.8790477067599927,0.9061915821673371,0.8236501602970686
12,0.8747801204073037,0.9100235645726766,0.8065972222222223
13,0.8701407962784252,0.9232785940651109,0.8050143134176748
14,0.870713968569624,0.9300373134328358,0.7984841109797649
15,0.8735917100763202,0.9148323448905109,0.810290178832501
16,0.8619861250704778,0.9075204406086759,0.8156822107081174
17,0.8638870601095611,0.9146022727272727,0.8151301071470624
18,0.8649560094388273,0.9065330615942029,0.8118528073381346
19,0.8683339519920812,0.911065678507539,0.8085667100038653
20,0.8520976956740396,0.9185557999210512,0.8091866895499619
21,0.8575658650972459,0.9127001748494351,0.8041643152746426
22,0.8432549120046834,0.9123675306881414,0.7959972603057778
23,0.8622639715646496,0.9115384615384615,0.7906925220676546
24,0.8489703431779471,0.9165289028489557,0.7916884972612527
25,0.856469149017509,0.9130824372759856,0.7993813098007242
26,0.855912086300604,0.9198255482187985,0.795087819505926
27,0.851076196530742,0.9209822025960124,0.7714556661925083
28,0.8541695527781961,0.9200011184744009,0.7680151706700379
29,0.8557363325325763,0.9233259546209187,0.7852900710846136
30,0.8497713510737427,0.9186075597554197,0.7830960562919327
31,0.8456489675516224,0.9117614269788182,0.7967342342342343
32,0.8638901500742395,0.9241852254209669,0.8014415835903321
33,0.8655372593487317,0.9209311795846342,0.807620320855615
34,0.8647059188061996,0.9159560004943764,0.7906502585014199
35,0.8495481392317432,0.9082542062302182,0.8080776035629309
36,0.8650058994538444,0.9092945584881068,0.8168283117676068
37,0.8628127299484916,0.884774454169472,0.8065190334170913
38,0.8560292971793673,0.8990336985081914,0.8028157456685345
39,0.855212900303146,0.8990062632896012,0.8055659059152306
40,0.8537585279811025,0.9029383154039826,0.8027433127329339
41,0.8588466043243042,0.8952094964191056,0.799315553457635
42,0.8629223195159532,0.9042124542124542,0.8081964253475357
43,0.8645886015310627,0.9118778280542986,0.7980821619265556
44,0.8620371307163092,0.9103031015037594,0.7988636363636363
45,0.8531801765650081,0.9025462962962963,0.7959794494720965
46,0.8483843885217316,0.9164756206665176,0.7929204378524379
47,0.8520839068091389,0.9148023697939693,0.8011637262561364
48,0.8547558978444652,0.9110678772157372,0.7983144434757338
49,0.8559095938043306,0.9205396663261831,0.7988556772220579
50,0.8555244494214259,0.9237215175342938,0.7807458375408027
51,0.8520976956740396,0.9228673417352663,0.7716165413533834
52,0.8496229107215655,0.918948618948619,0.7832779303367539
53,0.8623134643739259,0.9161418726235742,0.7883223569384004
54,0.8620570937644108,0.9078214798850575,0.807599716780741
55,0.8545754566954178,0.9010532756435471,0.7946172248803828
56,0.8595542911332386,0.9168062941647848,0.804954954954955
57,0.8640189125295508,0.9085373098859315,0.8079392113192716
58,0.8583292124615164,0.9081285782442748,0.7988694845186872
59,0.8656655844155844,0.8977701543739279,0.8222300099293266
60,0.8707156308851224,0.9136583888552393,0.8182397959183674
61,0.8734588376663204,0.9077803875513799,0.8250585205992509
62,0.8684532828282828,0.9143308683206107,0.8060129682324952
63,0.869652517392925,0.9100998890122086,0.806134714067773
64,0.863443515704154,0.9033218380640787,0.8232674446296738
65,0.867834595959596,0.9084836918806385,0.8214700193423597
66,0.8780872059017754,0.9164358992754144,0.8050343249427918
67,0.8709059233449478,0.916117279666898,0.8063443522159118
68,0.8627303460809411,0.9093141659179395,0.8326181315971195
69,0.8662008946935418,0.9061966771441401,0.8099547511312217
70,0.8707379420070553,0.9124159110851127,0.807689602625718
71,0.8662711864406779,0.8962275272620099,0.8053926763216767
72,0.8652901828867494,0.914027149321267,0.793578479227682
73,0.8522062220853226,0.9223894208846329,0.794090128501214
74,0.8586111040269312,0.9116528975095786,0.7850653852590308
75,0.8532000462564406,0.9112658994548759,0.779933158965417
76,0.85451536643026,0.9156496397875709,0.7801978788525873
77,0.8549548012962647,0.9081320762839554,0.7738486842105263
78,0.8472137791286727,0.9039187227866473,0.7530947775628627
79,0.8541340976202884,0.9163785063490925,0.7688087590556351
80,0.8489877953975187,0.9163352973616231,0.7797195643016188
81,0.8490173610776771,0.9121545653588969,0.778649264298467
82,0.8411960969468052,0.9194956785173305,0.7735615079365079
83,0.8454595736122285,0.9227799227799228,0.7695060760944573
84,0.8532337838858264,0.9121991167266239,0.770311169961222
85,0.8508552098718376,0.9080312407898615,0.7807830459770115
86,0.8469100377278282,0.9053532250987275,0.7704365591902872
87,0.8442673206621704,0.915324985092427,0.7488226059654631
88,0.8476022655758338,0.9268332834480695,0.7580344883758814
89,0.8380693581780538,0.9251758816976209,0.7432208935689214
90,0.84013445156613,0.9043268482490273,0.7331121979565155
91,0.8321034947327414,0.8999252034009556,0.7656454189051837
92,0.8375540300025426,0.9052164261931188,0.7505827505827506
93,0.8372249429283217,0.9136263068847339,0.7549860294826092
94,0.8333496173261684,0.9026321812771801,0.7566275372951822
95,0.825663792367455,0.8897015343437801,0.7802557095451884
96,0.8317693030812215,0.8952277131782945,0.770231589903721
97,0.8347676477354948,0.8964775817365458,0.7790563725490196
98,0.8271762586367326,0.8975311582122727,0.7534077726218098
99,0.8315037911812105,0.9017108038434497,0.7545759216292859
100,0.8197144337458029,0.9047398954481704,0.7513984616921386
101,0.8408706677937446,0.9015748031496064,0.7780573606293057
102,0.838280633949391,0.8961897233201581,0.8020950664564092
103,0.8452083514746368,0.9048246439550787,0.7825297533919489
104,0.842033523669184,0.9052623420909867,0.7600160256410257
105,0.8219636451330902,0.8895741375863182,0.7722391084093212
106,0.824682228025063,0.894359906124612,0.7606381630635882
107,0.8275757575757576,0.893090909090909,0.7471657754010695
108,0.8343814669846286,0.8987411306935226,0.7789729177312212
109,0.8425789565287243,0.8992476383780731,0.7578736157675505
110,0.8379537236459919,0.8963407245849995,0.7715874671036298
111,0.8245454245454246,0.8953866345170692,0.7641819439640263
112,0.8240373197625106,0.8956172320343894,0.7431469191860389
113,0.8413866451087064,0.9042158362746732,0.7603318250377074
114,0.8381747453412828,0.9024446959244733,0.7524611641399963
115,0.8353940268241731,0.893739664540515,0.7400076618567233
116,0.8394803895726461,0.8904857537341534,0.7422832443427408
117,0.8403579871664978,0.9104342437675772,0.7592506150255472
118,0.8276505513146735,0.8879543967853472,0.7431469191860389
119,0.8329471101417666,0.9247091581187692,0.7476244343891403
120,0.8307320217141415,0.9210884353741496,0.7449207761294511
