,all,coincident,noncoincident
0,0.8770128128483948,0.9473684210526315,0.7796960995453458
1,0.8770119032216328,0.9470899470899471,0.780506305110458
2,0.8778291060170255,0.9526315789473684,0.7731756820541867
3,0.8774214405793354,0.9521276595744681,0.7659996268308611
4,0.8736174984155873,0.9518716577540107,0.765993265993266
5,0.8710987622162407,0.9521276595744681,0.7589553270941866
6,0.8753008917554862,0.9523809523809523,0.7611269533477815
7,0.8794408166902152,0.9523809523809523,0.7832017229002154
8,0.8709994793213929,0.9574468085106383,0.7722778958734015
9,0.8695958297536996,0.9521276595744681,0.7780445969125215
10,0.8666694644955514,0.9523809523809523,0.7780445969125215
11,0.8609082967204648,0.9523809523809523,0.7551785714285714
12,0.8613703417623745,0.9526315789473684,0.7552018633540373
