index,time_start,time_peak,time_end,nar,xray_class,COINCIDENCE,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
0,2013-01-03 21:01:00,2013-01-03 21:08:00,2013-01-03 21:17:00,11640,B,False,2.41e+22,50.8,90.4,96.0,54.0,-0.14,34800000000000.0,-0.0011,1670.0,39.8,2580000000000.0,10100.0,4.86e+23,43.2,42.4,4.33,879.0,11600.0,16.5,288.0
1,2013-10-06 00:16:00,2013-10-06 00:51:00,2013-10-06 01:03:00,11857,B,False,1.04e+22,41.7,95.1,95.5,44.3,0.0645,13600000000000.0,0.00132,588.0,22.9,1650000000000.0,6890.0,1.59e+23,35.1,28.0,3.63,544.0,0.0,0.0,0.0
2,2021-06-03 01:57:00,2021-06-03 02:05:00,2021-06-03 02:09:00,12829,B,False,9.08e+21,32.3,105.0,106.0,41.8,-0.0887,10600000000000.0,0.000868,506.0,12.6,2850000000000.0,2640.0,5.09e+22,26.0,11.2,3.64,203.0,0.0,0.0,0.0
3,2010-07-12 05:54:00,2010-07-12 06:06:00,2010-07-12 06:21:00,11087,B,False,2.34e+22,33.4,104.0,107.0,44.9,-0.00894,32600000000000.0,-0.00484,1560.0,172.0,10300000000000.0,4140.0,1.95e+23,28.7,13.2,4.21,1020.0,1070.0,15.7,139.0
4,2018-08-25 08:02:00,2018-08-25 08:13:00,2018-08-25 08:30:00,12720,B,False,,,,,,,,,,,,,,,,,,,,
5,2020-08-03 08:34:00,2020-08-03 08:39:00,2020-08-03 08:46:00,12770,B,False,,,,,,,,,,,,,,,,,,,,
6,2010-10-14 16:58:00,2010-10-14 17:03:00,2010-10-14 17:08:00,11113,B,False,,,,,,,,,,,,,,,,,,,,
7,2018-06-01 04:57:00,2018-06-01 05:04:00,2018-06-01 05:09:00,12712,B,False,1.45e+22,38.7,126.0,125.0,60.5,-0.0825,26200000000000.0,0.000757,1170.0,18.7,1100000000000.0,3410.0,1.12e+23,31.4,18.0,3.97,866.0,2010.0,14.5,96.4
8,2010-07-12 11:34:00,2010-07-12 11:39:00,2010-07-12 11:44:00,11087,B,True,2.33e+22,35.0,102.0,103.0,45.7,0.11,35300000000000.0,-0.00455,1550.0,180.0,10300000000000.0,3550.0,1.86e+23,30.2,14.7,4.04,1050.0,5010.0,9.7,82.4
9,2012-12-15 10:37:00,2012-12-15 10:47:00,2012-12-15 10:52:00,11633,B,False,,,,,,,,,,,,,,,,,,,,
10,2017-06-04 19:00:00,2017-06-04 19:04:00,2017-06-04 19:08:00,12661,B,False,1.22e+22,39.2,117.0,120.0,57.0,0.224,21300000000000.0,0.0159,1090.0,307.0,14800000000000.0,5420.0,1.39e+23,32.2,20.4,4.19,617.0,4470.0,25.1,192.0
11,2016-07-15 03:51:00,2016-07-15 03:54:00,2016-07-15 03:56:00,12565,B,False,,,,,,,,,,,,,,,,,,,,
12,2016-12-30 12:22:00,2016-12-30 12:29:00,2016-12-30 12:39:00,12621,B,False,,,,,,,,,,,,,,,,,,,,
13,2021-06-28 23:09:00,2021-06-28 23:15:00,2021-06-28 23:22:00,12835,B,False,1.6e+22,54.8,92.7,101.0,59.7,-0.000894,25400000000000.0,0.0167,1270.0,402.0,18700000000000.0,12700.0,4.07e+23,46.7,50.2,4.62,607.0,18000.0,13.8,228.0
14,2020-11-26 07:51:00,2020-11-26 07:55:00,2020-11-26 07:59:00,12786,B,False,7.22e+22,41.4,87.1,93.0,41.9,-0.161,80500000000000.0,0.000345,4000.0,35.9,8580000000000.0,10100.0,1.39e+24,34.5,28.1,4.75,2100.0,20100.0,23.5,569.0
15,2021-04-21 22:39:00,2021-04-21 22:48:00,2021-04-21 22:55:00,12817,B,False,,,,,,,,,,,,,,,,,,,,
16,2018-06-17 06:53:00,2018-06-17 06:57:00,2018-06-17 07:06:00,12713,B,False,2.89e+21,35.0,133.0,136.0,59.4,1.08,5210000000000.0,-0.00668,243.0,32.9,2900000000000.0,1820.0,1.19e+22,24.3,8.65,2.22,505.0,0.0,0.0,0.0
17,2019-01-30 20:27:00,2019-01-30 20:34:00,2019-01-30 20:40:00,12733,B,False,,,,,,,,,,,,,,,,,,,,
18,2017-06-02 05:50:00,2017-06-02 05:55:00,2017-06-02 06:04:00,12661,B,False,,,,,,,,,,,,,,,,,,,,
19,2015-11-21 03:32:00,2015-11-21 03:41:00,2015-11-21 03:53:00,12457,B,False,,,,,,,,,,,,,,,,,,,,
20,2016-03-24 12:55:00,2016-03-24 12:58:00,2016-03-24 13:01:00,12526,B,False,,,,,,,,,,,,,,,,,,,,
21,2016-04-28 01:18:00,2016-04-28 01:25:00,2016-04-28 01:36:00,12535,B,False,,,,,,,,,,,,,,,,,,,,
22,2015-10-07 07:52:00,2015-10-07 07:58:00,2015-10-07 08:05:00,12427,B,False,,,,,,,,,,,,,,,,,,,,
23,2017-12-22 00:17:00,2017-12-22 00:21:00,2017-12-22 00:23:00,12692,B,False,1.13e+22,46.7,114.0,118.0,65.1,-0.0108,19400000000000.0,0.00215,977.0,37.7,1870000000000.0,5880.0,1.37e+23,37.9,32.1,4.35,410.0,6220.0,16.8,172.0
24,2021-09-24 20:19:00,2021-09-24 20:23:00,2021-09-24 20:27:00,12875,B,False,2.98e+21,24.0,83.2,83.8,33.2,-0.077,2500000000000.0,-0.00547,136.0,24.2,837000000000.0,1170.0,6.9e+21,17.6,0.812,0.0,33.1,0.0,0.0,0.0
