TSS_mean,TSS_std,SSW_mean,SSW_std,solver,penalty,C,dual,l1_ratio,tol,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,1e-05,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,1e-05,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,0.0001,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,0.0001,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,0.001,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,0.001,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,lbfgs,l2,0.0001,False,None,1e-05,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,lbfgs,l2,0.0001,False,None,1e-05,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,lbfgs,l2,0.0001,False,None,0.0001,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,lbfgs,l2,0.0001,False,None,0.0001,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,lbfgs,l2,0.0001,False,None,0.001,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,lbfgs,l2,0.0001,False,None,0.001,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,lbfgs,l2,0.001,False,None,1e-05,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,lbfgs,l2,0.001,False,None,1e-05,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,lbfgs,l2,0.001,False,None,0.0001,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,lbfgs,l2,0.001,False,None,0.0001,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,lbfgs,l2,0.001,False,None,0.001,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,lbfgs,l2,0.001,False,None,0.001,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,lbfgs,l2,0.01,False,None,1e-05,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,lbfgs,l2,0.01,False,None,1e-05,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,lbfgs,l2,0.01,False,None,0.0001,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,lbfgs,l2,0.01,False,None,0.0001,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,lbfgs,l2,0.01,False,None,0.001,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,lbfgs,l2,0.01,False,None,0.001,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,lbfgs,l2,0.1,False,None,1e-05,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,lbfgs,l2,0.1,False,None,1e-05,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,lbfgs,l2,0.1,False,None,0.0001,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,lbfgs,l2,0.1,False,None,0.0001,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,lbfgs,l2,0.1,False,None,0.001,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,lbfgs,l2,0.1,False,None,0.001,
0.6681953543776056,0.03433116815191411,0.6681953543776056,0.03433116815191411,lbfgs,l2,1,False,None,1e-05,
0.6681953543776056,0.03433116815191411,0.6681953543776056,0.03433116815191411,lbfgs,l2,1,False,None,1e-05,
0.6681953543776056,0.03433116815191411,0.6681953543776056,0.03433116815191411,lbfgs,l2,1,False,None,0.0001,
0.6681953543776056,0.03433116815191411,0.6681953543776056,0.03433116815191411,lbfgs,l2,1,False,None,0.0001,
0.6681953543776056,0.03433116815191411,0.6681953543776056,0.03433116815191411,lbfgs,l2,1,False,None,0.001,
0.6681953543776056,0.03433116815191411,0.6681953543776056,0.03433116815191411,lbfgs,l2,1,False,None,0.001,
0.6690313111545988,0.03279203188264255,0.6690313111545988,0.03279203188264255,lbfgs,l2,10,False,None,1e-05,
0.6690313111545988,0.03279203188264255,0.6690313111545988,0.03279203188264255,lbfgs,l2,10,False,None,1e-05,
0.6690313111545988,0.03279203188264255,0.6690313111545988,0.03279203188264255,lbfgs,l2,10,False,None,0.0001,
0.6690313111545988,0.03279203188264255,0.6690313111545988,0.03279203188264255,lbfgs,l2,10,False,None,0.0001,
0.6690313111545988,0.03279203188264255,0.6690313111545988,0.03279203188264255,lbfgs,l2,10,False,None,0.001,
0.6690313111545988,0.03279203188264255,0.6690313111545988,0.03279203188264255,lbfgs,l2,10,False,None,0.001,
0.6689674976601718,0.03295253134943576,0.6689674976601718,0.03295253134943576,lbfgs,l2,100,False,None,1e-05,
0.6689674976601718,0.03295253134943576,0.6689674976601718,0.03295253134943576,lbfgs,l2,100,False,None,1e-05,
0.6689674976601718,0.03295253134943576,0.6689674976601718,0.03295253134943576,lbfgs,l2,100,False,None,0.0001,
0.6689674976601718,0.03295253134943576,0.6689674976601718,0.03295253134943576,lbfgs,l2,100,False,None,0.0001,
0.6689674976601718,0.03295253134943576,0.6689674976601718,0.03295253134943576,lbfgs,l2,100,False,None,0.001,
0.6689674976601718,0.03295253134943576,0.6689674976601718,0.03295253134943576,lbfgs,l2,100,False,None,0.001,
0.6708351059304006,0.03175361669932509,0.6708351059304006,0.03175361669932509,lbfgs,l2,1000,False,None,1e-05,
0.6708351059304006,0.03175361669932509,0.6708351059304006,0.03175361669932509,lbfgs,l2,1000,False,None,1e-05,
0.6708351059304006,0.03175361669932509,0.6708351059304006,0.03175361669932509,lbfgs,l2,1000,False,None,0.0001,
0.6708351059304006,0.03175361669932509,0.6708351059304006,0.03175361669932509,lbfgs,l2,1000,False,None,0.0001,
0.6708351059304006,0.03175361669932509,0.6708351059304006,0.03175361669932509,lbfgs,l2,1000,False,None,0.001,
0.6708351059304006,0.03175361669932509,0.6708351059304006,0.03175361669932509,lbfgs,l2,1000,False,None,0.001,
0.6706798264272952,0.03189525020464693,0.6706798264272952,0.03189525020464693,lbfgs,l2,10000,False,None,1e-05,
0.6706798264272952,0.03189525020464693,0.6706798264272952,0.03189525020464693,lbfgs,l2,10000,False,None,1e-05,
0.6706798264272952,0.03189525020464693,0.6706798264272952,0.03189525020464693,lbfgs,l2,10000,False,None,0.0001,
0.6706798264272952,0.03189525020464693,0.6706798264272952,0.03189525020464693,lbfgs,l2,10000,False,None,0.0001,
0.6706798264272952,0.03189525020464693,0.6706798264272952,0.03189525020464693,lbfgs,l2,10000,False,None,0.001,
0.6706798264272952,0.03189525020464693,0.6706798264272952,0.03189525020464693,lbfgs,l2,10000,False,None,0.001,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,1e-05,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,1e-05,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,0.0001,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,0.0001,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,0.001,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,0.001,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,newton-cg,l2,0.0001,False,None,1e-05,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,newton-cg,l2,0.0001,False,None,1e-05,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,newton-cg,l2,0.0001,False,None,0.0001,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,newton-cg,l2,0.0001,False,None,0.0001,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,newton-cg,l2,0.0001,False,None,0.001,
0.09853867097762273,0.02500689692922562,0.09853867097762273,0.02500689692922562,newton-cg,l2,0.0001,False,None,0.001,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,newton-cg,l2,0.001,False,None,1e-05,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,newton-cg,l2,0.001,False,None,1e-05,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,newton-cg,l2,0.001,False,None,0.0001,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,newton-cg,l2,0.001,False,None,0.0001,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,newton-cg,l2,0.001,False,None,0.001,
0.4891474517144559,0.030695624549911756,0.4891474517144559,0.030695624549911756,newton-cg,l2,0.001,False,None,0.001,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,newton-cg,l2,0.01,False,None,1e-05,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,newton-cg,l2,0.01,False,None,1e-05,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,newton-cg,l2,0.01,False,None,0.0001,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,newton-cg,l2,0.01,False,None,0.0001,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,newton-cg,l2,0.01,False,None,0.001,
0.645158682889475,0.024922758177539958,0.645158682889475,0.024922758177539958,newton-cg,l2,0.01,False,None,0.001,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,newton-cg,l2,0.1,False,None,1e-05,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,newton-cg,l2,0.1,False,None,1e-05,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,newton-cg,l2,0.1,False,None,0.0001,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,newton-cg,l2,0.1,False,None,0.0001,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,newton-cg,l2,0.1,False,None,0.001,
0.6668297455968689,0.031102119356783208,0.6668297455968689,0.031102119356783208,newton-cg,l2,0.1,False,None,0.001,
0.6680400748745001,0.034275759826871394,0.6680400748745001,0.034275759826871394,newton-cg,l2,1,False,None,1e-05,
0.6680400748745001,0.034275759826871394,0.6680400748745001,0.034275759826871394,newton-cg,l2,1,False,None,1e-05,
0.6680400748745001,0.034275759826871394,0.6680400748745001,0.034275759826871394,newton-cg,l2,1,False,None,0.0001,
0.6680400748745001,0.034275759826871394,0.6680400748745001,0.034275759826871394,newton-cg,l2,1,False,None,0.0001,
0.6680400748745001,0.034275759826871394,0.6680400748745001,0.034275759826871394,newton-cg,l2,1,False,None,0.001,
