TSS_mean,TSS_std,SSW_mean,SSW_std,solver,penalty,C,dual,l1_ratio,tol,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,1e-05,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,1e-05,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,0.0001,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,0.0001,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,0.001,
0.0,0.0,0.0,0.0,lbfgs,l2,1e-05,False,None,0.001,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,lbfgs,l2,0.0001,False,None,1e-05,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,lbfgs,l2,0.0001,False,None,1e-05,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,lbfgs,l2,0.0001,False,None,0.0001,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,lbfgs,l2,0.0001,False,None,0.0001,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,lbfgs,l2,0.0001,False,None,0.001,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,lbfgs,l2,0.0001,False,None,0.001,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,lbfgs,l2,0.001,False,None,1e-05,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,lbfgs,l2,0.001,False,None,1e-05,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,lbfgs,l2,0.001,False,None,0.0001,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,lbfgs,l2,0.001,False,None,0.0001,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,lbfgs,l2,0.001,False,None,0.001,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,lbfgs,l2,0.001,False,None,0.001,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,lbfgs,l2,0.01,False,None,1e-05,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,lbfgs,l2,0.01,False,None,1e-05,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,lbfgs,l2,0.01,False,None,0.0001,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,lbfgs,l2,0.01,False,None,0.0001,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,lbfgs,l2,0.01,False,None,0.001,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,lbfgs,l2,0.01,False,None,0.001,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,lbfgs,l2,0.1,False,None,1e-05,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,lbfgs,l2,0.1,False,None,1e-05,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,lbfgs,l2,0.1,False,None,0.0001,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,lbfgs,l2,0.1,False,None,0.0001,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,lbfgs,l2,0.1,False,None,0.001,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,lbfgs,l2,0.1,False,None,0.001,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,lbfgs,l2,1,False,None,1e-05,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,lbfgs,l2,1,False,None,1e-05,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,lbfgs,l2,1,False,None,0.0001,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,lbfgs,l2,1,False,None,0.0001,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,lbfgs,l2,1,False,None,0.001,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,lbfgs,l2,1,False,None,0.001,
0.8101236113284307,0.04781176162445311,0.8101236113284307,0.04781176162445311,lbfgs,l2,10,False,None,1e-05,
0.8101236113284307,0.04781176162445311,0.8101236113284307,0.04781176162445311,lbfgs,l2,10,False,None,1e-05,
0.8101236113284307,0.04781176162445311,0.8101236113284307,0.04781176162445311,lbfgs,l2,10,False,None,0.0001,
0.8101236113284307,0.04781176162445311,0.8101236113284307,0.04781176162445311,lbfgs,l2,10,False,None,0.0001,
0.8101236113284307,0.04781176162445311,0.8101236113284307,0.04781176162445311,lbfgs,l2,10,False,None,0.001,
0.8101236113284307,0.04781176162445311,0.8101236113284307,0.04781176162445311,lbfgs,l2,10,False,None,0.001,
0.8164293537787513,0.03517464506034338,0.8164293537787513,0.03517464506034338,lbfgs,l2,100,False,None,1e-05,
0.8164293537787513,0.03517464506034338,0.8164293537787513,0.03517464506034338,lbfgs,l2,100,False,None,1e-05,
0.8164293537787513,0.03517464506034338,0.8164293537787513,0.03517464506034338,lbfgs,l2,100,False,None,0.0001,
0.8164293537787513,0.03517464506034338,0.8164293537787513,0.03517464506034338,lbfgs,l2,100,False,None,0.0001,
0.8164293537787513,0.03517464506034338,0.8164293537787513,0.03517464506034338,lbfgs,l2,100,False,None,0.001,
0.8164293537787513,0.03517464506034338,0.8164293537787513,0.03517464506034338,lbfgs,l2,100,False,None,0.001,
0.8112345485839463,0.03085184419260733,0.8112345485839463,0.03085184419260733,lbfgs,l2,1000,False,None,1e-05,
0.8112345485839463,0.03085184419260733,0.8112345485839463,0.03085184419260733,lbfgs,l2,1000,False,None,1e-05,
0.8112345485839463,0.03085184419260733,0.8112345485839463,0.03085184419260733,lbfgs,l2,1000,False,None,0.0001,
0.8112345485839463,0.03085184419260733,0.8112345485839463,0.03085184419260733,lbfgs,l2,1000,False,None,0.0001,
0.8112345485839463,0.03085184419260733,0.8112345485839463,0.03085184419260733,lbfgs,l2,1000,False,None,0.001,
0.8112345485839463,0.03085184419260733,0.8112345485839463,0.03085184419260733,lbfgs,l2,1000,False,None,0.001,
0.8086840869973401,0.03428415597669524,0.8086840869973401,0.03428415597669524,lbfgs,l2,10000,False,None,1e-05,
0.8086840869973401,0.03428415597669524,0.8086840869973401,0.03428415597669524,lbfgs,l2,10000,False,None,1e-05,
0.8086840869973401,0.03428415597669524,0.8086840869973401,0.03428415597669524,lbfgs,l2,10000,False,None,0.0001,
0.8086840869973401,0.03428415597669524,0.8086840869973401,0.03428415597669524,lbfgs,l2,10000,False,None,0.0001,
0.8086840869973401,0.03428415597669524,0.8086840869973401,0.03428415597669524,lbfgs,l2,10000,False,None,0.001,
0.8086840869973401,0.03428415597669524,0.8086840869973401,0.03428415597669524,lbfgs,l2,10000,False,None,0.001,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,1e-05,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,1e-05,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,0.0001,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,0.0001,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,0.001,
0.0,0.0,0.0,0.0,newton-cg,l2,1e-05,False,None,0.001,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,newton-cg,l2,0.0001,False,None,1e-05,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,newton-cg,l2,0.0001,False,None,1e-05,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,newton-cg,l2,0.0001,False,None,0.0001,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,newton-cg,l2,0.0001,False,None,0.0001,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,newton-cg,l2,0.0001,False,None,0.001,
0.4364027538726335,0.05942243904879414,0.4364027538726335,0.05942243904879414,newton-cg,l2,0.0001,False,None,0.001,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,newton-cg,l2,0.001,False,None,1e-05,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,newton-cg,l2,0.001,False,None,1e-05,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,newton-cg,l2,0.001,False,None,0.0001,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,newton-cg,l2,0.001,False,None,0.0001,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,newton-cg,l2,0.001,False,None,0.001,
0.7538178688781099,0.04602888053778674,0.7538178688781099,0.04602888053778674,newton-cg,l2,0.001,False,None,0.001,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,newton-cg,l2,0.01,False,None,1e-05,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,newton-cg,l2,0.01,False,None,1e-05,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,newton-cg,l2,0.01,False,None,0.0001,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,newton-cg,l2,0.01,False,None,0.0001,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,newton-cg,l2,0.01,False,None,0.001,
0.7680957596620248,0.049515310637392826,0.7680957596620248,0.049515310637392826,newton-cg,l2,0.01,False,None,0.001,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,newton-cg,l2,0.1,False,None,1e-05,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,newton-cg,l2,0.1,False,None,1e-05,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,newton-cg,l2,0.1,False,None,0.0001,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,newton-cg,l2,0.1,False,None,0.0001,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,newton-cg,l2,0.1,False,None,0.001,
0.7852839931153184,0.05007725355673687,0.7852839931153184,0.05007725355673687,newton-cg,l2,0.1,False,None,0.001,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,newton-cg,l2,1,False,None,1e-05,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,newton-cg,l2,1,False,None,1e-05,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,newton-cg,l2,1,False,None,0.0001,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,newton-cg,l2,1,False,None,0.0001,
0.7939915506180566,0.04699940039266451,0.7939915506180566,0.04699940039266451,newton-cg,l2,1,False,None,0.001,
